CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESM,MM,MICH1,TMX,CAND_IND7,CAND_IND8,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,13,ZITACUARO,62,OCAMPO,1382,1,1,13,26,13,94,28,12,56,2,0,1,0,0,0,7,1,23,0,3,2,1,0,282,0,26,308,441
5,16,MICHOACAN,13,ZITACUARO,62,OCAMPO,1383,3,3,42,93,27,141,174,42,162,24,6,6,1,0,0,9,6,12,5,6,3,3,3,765,0,36,801,1671
5,16,MICHOACAN,13,ZITACUARO,62,OCAMPO,1384,4,4,76,409,62,225,346,44,120,12,4,6,1,0,0,8,9,20,6,62,12,4,5,1431,0,79,1510,2515
5,16,MICHOACAN,13,ZITACUARO,62,OCAMPO,1385,4,4,66,406,45,282,327,36,134,15,6,11,0,0,0,13,9,24,5,78,11,0,10,1478,1,117,1596,2645
5,16,MICHOACAN,13,ZITACUARO,62,OCAMPO,1386,3,3,64,245,22,149,175,40,128,17,4,5,3,0,0,11,4,12,3,30,9,3,6,930,0,39,969,2191
5,16,MICHOACAN,13,ZITACUARO,62,OCAMPO,1387,2,2,26,89,18,126,211,43,156,14,3,2,1,0,0,8,3,7,2,8,2,0,0,719,0,44,763,1318
5,16,MICHOACAN,13,ZITACUARO,62,OCAMPO,1388,3,3,73,135,32,254,240,66,184,33,2,7,4,0,0,11,7,31,6,15,2,2,2,1106,0,72,1178,1868
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2578,2,2,67,71,24,40,38,108,226,50,9,13,4,0,0,20,3,11,7,28,1,0,1,721,0,33,754,1416
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2579,2,2,100,114,46,30,49,91,211,56,8,21,9,0,0,13,3,4,4,24,4,0,0,787,0,43,830,1310
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2580,2,2,93,65,17,25,27,51,162,40,14,36,2,0,0,15,4,2,2,11,1,2,0,569,1,28,598,930
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2581,2,2,76,66,17,19,26,44,136,59,7,26,3,0,0,13,2,3,1,10,0,1,1,510,0,18,528,806
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2582,2,2,140,70,36,29,29,54,116,30,15,47,2,0,0,11,0,1,2,28,2,0,0,612,0,15,627,931
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2583,3,3,165,136,79,59,61,119,260,86,19,37,4,0,0,27,4,10,6,51,3,0,0,1126,0,64,1190,2075
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2584,8,11,239,300,166,112,145,356,831,200,33,58,11,0,0,43,15,7,8,53,2,4,0,2583,10,141,2734,3017
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2585,7,7,217,230,159,130,150,380,667,187,41,48,12,0,0,93,5,26,22,81,8,5,3,2464,1,161,2626,5090
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2586,2,2,77,84,69,29,35,106,174,50,13,36,5,0,0,14,0,5,3,20,0,0,0,720,1,19,740,1096
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2587,2,2,109,89,56,28,48,82,220,65,11,34,2,0,0,25,0,5,0,27,2,0,0,803,0,25,828,1300
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2588,2,2,108,84,32,28,33,66,166,53,4,61,6,0,0,13,2,1,5,27,1,1,0,691,0,17,708,1074
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2589,2,2,82,78,17,30,31,53,144,41,12,31,4,0,0,21,1,2,1,22,2,0,1,573,1,28,602,936
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2590,1,1,79,60,11,10,15,39,69,27,5,22,1,0,0,9,0,1,2,11,1,0,1,363,0,15,378,559
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2591,2,2,93,69,38,22,42,76,175,48,12,31,5,0,0,13,2,3,3,20,1,1,0,654,0,27,681,1023
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2592,2,2,73,83,41,36,37,96,208,70,9,29,4,0,0,12,3,6,6,29,1,0,1,744,2,29,775,1323
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2593,2,2,53,70,52,35,33,68,189,39,10,28,2,0,0,9,1,6,4,21,0,0,0,620,0,28,648,1051
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2594,2,2,64,96,52,33,41,62,200,60,10,26,3,0,0,11,2,8,8,22,3,1,2,704,0,43,747,1212
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2595,2,2,45,52,25,19,35,77,214,29,10,16,3,0,0,25,4,8,4,22,1,0,0,589,1,37,627,1119
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2596,2,2,59,45,20,29,33,63,137,41,8,14,0,0,0,11,2,5,6,13,2,0,0,488,0,34,522,922
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2597,3,3,81,62,56,56,48,92,260,81,12,13,3,0,0,30,4,10,4,20,1,3,1,837,0,52,889,1560
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2598,2,2,49,66,24,32,37,78,206,48,8,12,3,0,0,15,5,3,4,19,0,0,2,611,1,42,654,1139
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2599,2,2,51,64,28,29,29,55,185,65,11,16,3,0,0,22,2,5,1,16,0,0,0,582,0,34,616,1069
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2600,1,1,107,71,27,13,21,48,92,35,8,30,1,0,0,9,0,0,2,22,1,0,1,488,0,13,501,738
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2601,1,1,43,60,18,30,24,34,154,19,10,16,3,0,0,14,3,1,4,12,0,0,0,445,0,19,464,697
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2602,2,2,30,72,44,27,25,110,242,44,10,31,6,0,0,30,0,5,0,54,0,1,0,731,0,46,777,1428
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2603,2,2,67,79,29,20,50,68,228,58,9,28,9,0,0,14,1,10,2,15,1,2,1,691,1,37,729,1228
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2604,2,2,62,50,31,21,24,79,136,37,9,32,5,0,0,12,0,3,2,9,1,0,0,513,0,25,538,812
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2605,2,2,71,61,19,22,29,69,149,69,11,17,2,0,0,17,0,1,2,11,4,0,0,554,0,24,578,912
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2606,2,2,42,43,22,17,16,69,145,40,7,18,2,0,0,19,1,6,2,14,0,0,1,464,0,22,486,833
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2607,2,2,57,67,36,34,26,83,182,54,8,27,4,0,0,18,1,4,2,8,1,0,1,613,1,44,658,1130
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2608,2,2,41,58,28,33,39,73,174,42,9,10,6,0,0,10,5,6,1,12,4,1,1,553,0,50,603,1256
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2609,2,2,63,74,38,40,30,86,290,62,24,29,6,0,0,19,2,12,4,15,1,1,1,797,0,29,826,1316
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2610,6,6,208,213,138,95,121,291,747,251,45,74,12,0,0,64,2,0,4,46,1,1,0,2313,0,82,2395,3962
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2611,2,2,36,28,22,19,30,140,131,36,11,19,5,0,0,13,4,1,0,16,0,0,1,512,1,28,541,1042
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2612,2,2,24,41,22,21,27,119,169,37,7,11,2,0,0,20,2,1,5,11,3,1,0,523,0,19,542,1053
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2613,2,2,80,74,46,40,47,130,238,52,12,15,5,0,0,14,5,8,2,19,0,1,0,788,0,41,829,1450
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2614,2,2,42,33,13,22,23,74,132,22,8,18,3,0,0,22,4,3,4,9,0,1,3,436,0,23,459,804
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2615,3,3,136,111,49,52,64,150,304,84,19,41,13,0,0,16,3,4,6,37,1,3,1,1094,1,57,1152,1891
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2616,2,2,49,63,48,37,45,99,185,50,13,14,4,0,0,23,4,6,7,20,0,8,1,676,2,70,748,1395
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2617,2,2,30,59,26,32,31,138,176,35,5,13,1,0,0,11,1,6,1,12,0,0,1,578,3,26,607,1087
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2618,2,2,31,37,25,33,39,131,166,39,6,5,8,0,0,14,4,5,6,8,2,1,1,561,0,34,595,1092
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2619,2,2,51,60,22,20,42,150,163,43,10,18,5,0,0,12,4,4,5,10,3,0,1,623,1,40,664,1133
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2620,3,3,92,88,49,45,70,236,315,75,27,23,6,0,0,29,1,4,4,30,3,5,2,1104,0,56,1160,2181
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2621,1,1,14,37,18,23,11,39,75,13,8,3,1,0,0,15,3,3,1,5,5,0,1,275,0,24,299,466
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2622,3,3,109,186,78,35,57,181,203,66,14,5,5,0,0,34,6,7,7,40,17,2,1,1053,0,110,1163,2132
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2623,3,3,58,98,58,39,99,105,200,33,6,2,0,0,0,13,2,5,2,12,3,1,6,742,0,45,787,1789
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2624,1,1,1,11,27,1,44,1,16,0,0,0,0,0,0,4,0,1,0,0,0,0,0,106,0,7,113,217
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2625,2,2,23,72,78,40,130,21,154,22,10,2,3,0,0,23,9,10,3,15,0,1,5,621,0,94,715,1274
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2626,3,3,25,69,220,99,108,25,181,16,6,1,4,0,0,16,7,17,4,12,1,5,1,817,0,82,899,1611
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2628,4,4,68,126,60,53,100,111,234,44,5,7,5,0,0,25,7,11,6,35,11,0,2,910,1,64,975,2402
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2629,5,5,81,140,70,88,112,393,393,92,5,9,6,0,0,33,8,14,10,18,6,1,3,1482,1,104,1587,3606
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2630,2,2,28,87,23,22,36,77,183,43,5,6,3,0,0,15,5,10,6,23,5,1,2,580,0,68,648,1146
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2631,2,2,34,50,45,25,28,94,174,30,9,2,2,0,0,12,3,2,4,18,2,1,2,537,0,43,580,1241
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2632,2,2,49,76,23,56,33,109,171,35,10,8,4,0,0,23,4,7,8,17,2,1,0,636,0,28,664,1427
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2633,2,2,12,36,13,10,156,14,38,12,2,2,3,0,0,1,2,1,3,2,0,0,1,308,0,25,333,833
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2634,2,2,25,62,88,43,135,22,108,6,10,3,3,0,0,14,3,16,10,10,3,2,5,568,0,70,638,1075
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2635,2,2,24,91,89,31,120,29,111,12,9,1,3,0,0,2,2,7,1,31,2,0,4,569,0,58,627,1166
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2636,3,3,35,48,17,22,178,22,113,14,4,4,4,0,0,7,8,5,5,14,8,1,1,510,0,43,553,1730
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2637,3,3,88,104,49,49,66,154,322,74,14,19,9,0,0,16,7,10,2,16,3,1,1,1004,0,93,1097,2115
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2638,6,7,201,233,132,100,155,328,574,139,25,19,4,0,0,33,9,7,16,50,6,1,2,2034,1,157,2192,3403
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2639,3,3,64,79,45,50,61,112,311,40,26,10,8,0,0,25,4,9,6,15,1,1,1,868,0,51,919,1694
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2640,5,5,125,194,145,87,183,174,451,71,18,9,14,0,0,29,5,13,13,44,11,1,4,1591,4,94,1689,3474
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2641,4,4,59,150,155,113,157,81,504,29,14,6,7,0,0,19,5,10,9,15,2,1,0,1336,0,106,1442,2324
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2642,4,4,76,148,97,103,55,66,329,31,16,4,9,0,0,34,15,25,4,39,9,1,10,1071,0,151,1222,2453
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2643,5,5,153,209,110,91,122,282,430,81,18,10,15,0,0,37,5,16,5,54,11,8,5,1662,1,150,1813,3440
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2644,5,5,109,151,88,94,108,186,442,73,11,27,9,0,0,34,6,18,7,49,6,3,4,1425,0,117,1542,3027
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2645,4,4,109,151,71,52,65,313,299,61,18,21,6,0,0,20,6,8,6,36,3,2,0,1247,0,71,1318,2496
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2646,3,3,48,93,40,44,39,102,251,48,65,16,6,0,0,32,3,8,4,20,1,1,0,821,1,51,873,1679
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2647,1,1,12,41,25,46,18,28,120,23,4,1,1,0,0,9,4,8,0,8,1,0,0,349,0,29,378,715
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2648,1,1,23,88,15,25,28,20,72,9,3,1,2,0,0,2,4,2,0,15,2,1,2,314,0,18,332,566
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2649,2,2,50,120,74,34,54,76,143,42,4,2,4,0,0,13,5,8,4,27,4,0,1,665,0,37,702,1282
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2650,3,3,50,152,66,58,78,86,350,50,52,8,6,0,0,17,5,3,8,24,3,1,4,1021,0,76,1097,2192
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2651,3,3,94,165,48,67,69,122,269,24,5,14,4,0,0,25,4,6,6,45,8,3,1,979,0,85,1064,2099
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2652,3,3,68,214,114,58,112,88,277,42,7,8,4,0,0,22,7,14,10,27,3,2,10,1087,0,119,1206,1997
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2653,2,2,22,56,36,22,64,36,79,11,2,2,2,0,0,22,5,5,0,12,0,0,1,377,0,43,420,925
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2654,3,3,75,91,34,29,60,181,197,26,9,4,3,0,0,16,6,2,6,23,3,1,1,767,0,64,831,2108
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2655,3,3,73,101,50,53,48,91,243,20,6,3,7,0,0,21,8,16,4,30,7,4,4,789,0,75,864,1651
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2656,1,1,16,35,34,12,15,21,26,2,3,0,3,0,0,6,2,8,1,16,5,0,1,206,0,26,232,456
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2657,2,2,14,30,18,16,177,27,29,7,4,0,5,0,0,9,7,1,4,1,0,0,0,349,0,41,390,973
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2658,5,5,141,151,191,84,100,157,402,70,25,19,8,0,0,34,13,15,8,77,10,5,3,1513,0,121,1634,3189
5,16,MICHOACAN,13,ZITACUARO,113,ZITACUARO,2659,1,1,9,31,31,14,25,12,100,11,9,1,1,0,0,9,1,4,5,9,0,0,1,273,0,23,296,464
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,0,0,1,0,2,0,1,1,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,11,1
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1349,4,4,35,255,215,53,38,133,307,12,0,10,1,0,166,10,2,1,4,30,9,1,3,1285,0,49,1334,2330
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1350,3,3,30,343,157,48,47,131,347,9,0,9,4,0,174,9,0,0,2,23,2,3,4,1342,0,44,1386,1913
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1351,3,4,24,295,124,39,26,111,286,8,0,2,2,0,115,14,0,8,11,12,2,3,2,1084,0,32,1116,1500
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1352,3,3,22,439,125,39,42,156,295,7,0,2,5,0,161,4,1,3,10,37,4,0,3,1355,0,33,1388,1876
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1353,4,4,49,294,208,56,78,152,485,15,0,8,5,0,249,15,2,1,3,31,0,3,3,1657,0,88,1745,2651
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1354,4,4,45,319,213,45,66,157,441,12,0,6,8,0,235,20,2,4,6,42,2,0,4,1627,0,61,1688,2590
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1355,1,1,18,39,68,13,26,25,13,1,0,2,0,0,85,1,0,0,0,9,3,0,0,303,0,15,318,694
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1356,2,2,18,34,56,24,62,78,157,6,0,2,2,0,69,13,1,1,11,6,3,0,0,543,0,33,576,918
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1357,2,2,18,67,80,15,23,69,85,5,0,2,1,0,77,0,0,1,3,23,1,1,0,471,0,29,500,849
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1358,1,1,1,24,9,1,2,15,10,2,0,0,0,0,8,2,0,0,0,2,0,0,0,76,0,1,77,103
5,16,MICHOACAN,14,URUAPAN,59,NUEVO PARANGARICUTIRO,1359,1,1,6,8,16,9,7,17,46,3,1,0,0,0,17,0,0,0,0,3,1,1,0,135,0,11,146,231
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,0,0,1,0,2,0,1,1,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,11,17
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2175,4,4,29,20,101,44,42,36,259,6,0,7,15,0,562,19,4,0,1,4,1,0,0,1150,3,102,1255,2570
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2176,2,2,290,43,23,13,41,54,127,11,0,4,10,0,190,15,1,1,2,19,0,0,0,844,0,17,861,1236
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2177,3,3,56,35,40,29,38,41,194,13,0,8,12,0,479,14,2,1,2,4,3,0,0,971,3,48,1022,1893
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2178,2,2,30,6,17,13,19,17,107,9,0,1,2,0,252,3,0,2,0,0,0,0,0,478,0,24,502,864
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2179,3,3,48,15,25,33,37,48,224,11,0,3,5,0,454,10,4,5,6,8,3,0,0,939,0,57,996,1802
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2180,2,2,28,11,35,24,34,27,205,5,0,3,5,0,397,10,1,4,4,4,1,0,0,798,0,40,838,1485
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2181,3,3,26,19,20,26,28,23,226,13,0,1,7,0,394,13,2,2,3,6,0,0,0,809,0,48,857,1644
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2182,4,5,205,42,38,18,35,51,260,11,0,10,11,0,403,6,1,2,3,8,2,0,0,1106,0,43,1149,1578
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2183,2,2,41,11,19,12,11,31,119,9,3,3,6,0,241,9,0,0,2,6,0,0,0,523,0,22,545,771
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2184,5,5,78,30,49,48,64,80,397,23,5,15,12,0,820,26,2,6,11,11,0,2,1,1680,0,62,1742,3485
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2185,6,6,193,50,54,60,60,105,436,34,0,18,24,0,1051,30,3,4,4,25,2,2,1,2156,3,78,2237,3825
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2186,4,5,185,60,49,64,78,120,619,20,14,12,18,0,531,23,4,4,5,6,3,0,0,1815,16,78,1909,1546
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2187,2,2,52,16,23,20,31,34,155,16,0,2,6,0,352,4,1,2,1,16,0,0,0,731,0,37,768,1272
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2188,2,2,47,20,17,20,35,29,179,9,0,4,6,0,339,11,5,3,6,4,1,1,1,737,0,42,779,1287
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2189,3,3,37,28,29,19,40,39,197,9,0,1,8,0,410,14,2,8,4,2,0,1,0,848,1,38,887,1627
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2190,2,2,23,13,26,17,9,27,148,14,1,2,0,0,318,4,0,2,2,3,1,0,0,610,0,14,624,1119
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2191,2,2,66,16,32,14,19,27,111,7,0,4,1,0,212,10,1,3,0,7,1,1,0,532,4,22,558,868
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2192,2,2,54,13,27,21,24,27,129,9,0,0,10,0,261,4,1,1,0,4,0,1,2,588,0,19,607,1025
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2193,2,2,52,24,31,16,18,22,155,11,0,5,18,0,246,8,3,1,1,7,0,0,0,618,1,31,650,952
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2194,2,2,45,16,29,33,21,38,130,9,0,7,16,0,304,9,0,0,5,13,0,0,0,675,0,37,712,1150
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2195,7,7,41,30,54,60,48,62,429,17,2,12,18,0,988,22,11,5,3,13,1,0,3,1819,3,154,1976,4531
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2196,4,4,31,14,33,41,44,62,255,11,0,5,12,0,631,13,8,5,5,5,1,1,0,1177,0,39,1216,2337
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2197,3,3,19,9,28,26,27,30,260,8,0,9,9,0,490,16,3,3,6,12,0,1,0,956,0,56,1012,2059
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2198,3,3,36,20,60,35,35,27,256,5,0,4,6,0,504,3,1,4,2,4,1,1,0,1004,2,67,1073,2048
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2199,2,2,113,18,39,11,17,32,119,4,0,2,7,0,231,7,1,3,0,11,0,0,0,615,1,23,639,906
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2200,2,2,52,14,34,20,18,36,158,8,0,8,7,0,285,11,0,0,4,7,0,0,0,662,0,33,695,1052
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2201,2,2,105,31,21,18,16,38,150,10,0,3,26,0,217,7,0,1,0,5,0,2,0,650,4,24,678,983
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2202,2,2,37,13,8,21,18,23,143,5,0,3,4,0,221,5,1,2,2,8,0,0,0,514,0,31,545,884
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2203,2,2,53,22,21,25,26,24,174,14,0,4,13,0,262,9,2,2,2,5,0,0,1,659,1,22,682,1142
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2204,1,1,60,12,12,15,13,39,89,3,0,6,2,0,196,7,1,1,3,0,0,0,0,459,0,6,465,713
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2205,1,1,89,16,15,10,15,11,64,8,0,5,9,0,148,5,0,1,0,2,2,0,0,400,0,15,415,661
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2206,2,2,60,20,23,24,30,32,186,6,0,4,4,0,353,13,3,4,4,4,0,2,1,773,0,44,817,1397
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2207,13,13,178,80,88,120,128,205,1007,60,4,198,25,0,1945,68,11,12,13,17,4,0,0,4163,2,213,4378,9018
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2208,2,2,37,10,13,22,29,30,135,10,0,2,7,0,359,8,1,2,4,2,0,0,0,671,0,30,701,1183
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2209,2,2,61,18,14,36,18,26,169,4,0,7,1,0,282,8,0,2,5,5,1,0,0,657,1,29,687,1240
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2210,3,3,33,21,19,29,41,32,255,8,0,3,3,0,431,13,1,1,3,6,0,0,1,900,0,40,940,1684
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2211,2,2,51,20,22,29,21,23,146,2,0,5,5,0,213,5,1,0,1,5,2,0,0,551,1,23,575,916
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2212,2,2,50,17,24,17,24,32,118,12,0,6,5,0,191,3,0,1,0,7,1,0,0,508,1,19,528,824
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2213,2,2,75,14,22,24,24,32,174,6,0,8,6,0,293,14,1,0,2,10,1,0,0,706,0,18,724,1141
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2214,2,2,72,15,14,19,14,37,108,17,0,7,2,0,253,10,2,1,3,4,1,0,0,579,0,15,594,980
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2215,1,1,128,18,15,8,16,25,81,8,0,5,5,0,142,12,0,0,1,2,0,0,0,466,0,14,480,716
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2216,1,1,109,10,25,5,14,15,59,1,0,2,4,0,127,3,0,2,2,4,1,0,0,383,0,11,394,567
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2217,1,1,61,14,29,14,10,19,80,5,0,0,1,0,171,5,1,1,1,10,1,0,0,423,2,17,442,652
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2218,3,3,17,15,32,32,39,43,204,9,1,4,3,0,463,14,0,1,1,5,2,0,0,885,3,81,969,1862
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2219,7,7,107,55,62,117,83,116,547,22,0,20,15,0,1220,39,10,15,15,12,5,0,2,2462,1,127,2590,5194
5,16,MICHOACAN,14,URUAPAN,103,URUAPAN,2220,2,2,133,20,14,15,12,33,95,4,0,6,4,0,194,5,1,1,2,11,2,1,0,553,0,22,575,848
