CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAEM,PAN_PRI_PRD_NAEM,PAN_PRI_PRD,PAN_PRI_NAEM,PAN_PRD_NAEM,PRI_PRD_NAEM,PAN_PRI,PAN_PRD,PAN_NAEM,PRI_PRD,PRI_NAEM,PRD_NAEM,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CC_PAN_PRI_PRD_NAEM,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5283,4,4,187,281,16,69,27,185,861,15,0,18,0,0,0,7,1,0,0,0,0,40,1,6,6,0,0,0,0,0,0,0,0,0,0,1720,2,46,1768,2638
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5284,3,3,322,339,13,27,17,120,447,6,1,24,0,0,0,5,1,0,0,0,0,34,2,6,4,0,0,0,0,0,0,0,0,0,0,1368,2,34,1404,1848
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5289,3,3,150,278,8,60,31,144,606,9,2,17,0,0,0,5,1,0,1,0,0,34,1,9,5,0,0,0,0,0,0,0,0,0,0,1361,4,21,1386,1948
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5290,2,2,69,99,6,22,9,46,246,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,512,0,10,522,1500
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5291,5,5,289,456,14,90,45,226,989,14,7,21,9,0,0,3,0,0,1,0,0,48,3,16,7,0,0,0,0,0,0,0,0,0,0,2238,2,57,2297,3240
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5292,5,5,379,571,26,67,40,232,1025,19,11,29,1,0,0,5,0,0,3,0,0,55,1,5,4,0,0,0,0,0,0,0,0,0,0,2473,2,59,2534,3580
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5293,4,4,174,360,14,64,28,161,706,11,1,16,0,0,0,5,0,0,0,0,0,52,1,13,3,0,0,0,0,0,0,0,0,0,0,1609,3,36,1648,2310
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5294,3,3,163,345,8,63,28,140,582,17,2,20,0,0,0,4,1,0,0,0,0,52,0,10,4,0,0,0,0,0,0,0,0,0,0,1439,4,33,1476,2008
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5295,8,8,363,742,28,193,66,335,1572,31,1,22,4,0,0,10,1,0,2,0,0,97,12,20,8,0,0,0,0,0,0,0,0,0,0,3507,4,102,3613,5631
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5296,10,10,644,970,36,210,110,461,1813,35,5,62,1,0,0,23,1,0,0,0,0,88,6,38,29,0,0,0,0,0,0,0,0,0,0,4532,3,78,4613,7242
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5297,7,7,546,584,15,123,48,260,1139,22,4,41,0,0,0,21,0,0,1,0,0,76,9,27,12,0,0,0,0,0,0,0,0,0,0,2928,3,75,3006,4773
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5299,2,2,164,227,12,32,12,71,327,3,0,12,0,0,0,5,2,1,0,0,0,28,0,5,2,0,0,0,0,0,0,0,0,0,0,903,2,19,924,1189
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5300,3,3,138,244,8,66,28,138,591,9,4,11,0,0,0,2,1,0,0,0,0,27,1,4,5,0,0,0,0,0,0,0,0,0,0,1277,2,38,1317,1846
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5301,3,3,141,266,15,50,35,114,440,13,6,8,0,1,0,5,0,0,0,1,0,28,1,5,1,0,0,0,0,0,0,0,0,0,0,1130,1,18,1149,1659
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5308,3,3,179,228,6,16,6,47,197,3,1,13,0,0,0,2,1,0,0,0,0,12,1,2,0,0,0,0,0,0,0,0,0,0,0,714,5,7,726,936
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5309,6,6,294,491,31,96,68,254,1209,25,5,20,0,0,1,10,3,0,0,0,0,80,0,30,13,0,0,0,0,0,0,0,0,0,0,2630,9,39,2678,4147
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5310,4,4,188,414,14,64,35,164,702,14,3,21,2,0,0,3,0,0,0,1,0,38,11,13,2,0,0,0,0,0,0,0,0,0,0,1689,6,26,1721,2349
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5311,4,4,157,438,13,60,37,160,721,13,3,17,0,0,0,5,0,0,0,0,0,39,1,11,9,0,0,0,0,0,0,0,0,0,0,1684,1,28,1713,2317
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5323,7,7,327,545,34,141,59,351,1428,29,6,18,0,0,0,13,0,0,1,0,0,80,3,25,8,0,0,0,0,0,0,0,0,0,0,3068,0,83,3151,4648
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5324,4,4,139,304,11,71,40,148,811,11,8,12,2,0,0,8,1,0,0,0,0,41,4,15,9,0,0,0,0,0,0,0,0,0,0,1635,1,35,1671,2411
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5325,3,3,168,289,13,49,35,146,652,18,2,21,0,0,0,2,0,0,0,0,0,44,1,7,5,0,0,0,0,0,0,0,0,0,0,1452,0,31,1483,2052
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5326,4,4,227,388,16,96,48,181,739,13,2,19,1,0,0,13,0,0,0,0,0,60,2,11,8,0,0,0,0,0,0,0,0,0,0,1824,1,36,1861,2666
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5327,3,3,105,253,9,41,18,118,591,15,8,9,0,0,0,2,0,0,0,0,0,23,18,4,5,0,0,0,0,0,0,0,0,0,0,1219,0,22,1241,1728
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5363,7,7,904,623,31,125,53,306,1025,25,6,59,0,1,0,16,1,0,0,0,0,54,2,18,12,0,0,0,0,0,0,0,0,0,0,3261,0,47,3308,4803
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5364,6,6,90,365,11,164,67,185,1251,17,0,14,0,0,0,2,0,0,1,0,0,80,5,23,13,0,0,0,0,0,0,0,0,0,0,2288,6,45,2339,3876
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5365,4,4,57,198,7,95,29,140,563,8,0,6,0,0,0,4,0,0,0,0,0,13,3,9,7,0,0,0,0,0,0,0,0,0,0,1139,1,26,1166,2682
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5367,4,4,48,194,6,64,41,103,482,5,0,5,0,0,0,2,0,0,1,0,0,32,3,3,15,0,0,0,0,0,0,0,0,0,0,1004,2,43,1049,2480
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5387,3,3,36,225,13,45,34,83,562,16,0,8,0,0,0,5,0,0,0,0,1,33,0,10,10,0,0,0,0,0,0,0,0,0,0,1081,3,38,1122,1927
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5390,9,9,151,577,36,203,106,286,1755,20,0,12,0,0,0,13,1,1,2,0,0,72,10,27,16,0,0,0,0,0,0,0,0,0,0,3288,5,115,3408,5336
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5391,5,5,94,317,12,107,43,156,882,18,0,16,0,0,0,3,3,0,0,0,1,67,29,6,8,0,0,0,0,0,0,0,0,0,0,1762,2,53,1817,3092
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5392,5,5,89,408,11,106,43,156,1025,10,1,11,0,0,0,7,2,0,0,0,0,61,2,14,10,0,0,0,0,0,0,0,0,0,0,1956,2,53,2011,3346
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5393,5,5,95,317,21,111,101,147,1140,13,0,11,0,2,0,2,0,0,0,1,0,68,5,20,9,0,0,0,0,0,0,0,0,0,0,2063,2,50,2115,3350
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5394,6,6,804,638,37,123,45,229,918,13,5,36,0,0,0,14,0,0,2,0,0,56,3,18,15,0,0,0,0,0,0,0,0,0,0,2956,3,45,3004,4359
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5395,2,2,20,176,6,34,31,76,438,13,0,2,0,0,0,4,0,0,0,0,0,20,0,18,6,0,0,0,0,0,0,0,0,0,0,844,0,30,874,1476
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5397,6,6,84,487,20,111,77,215,1181,30,1,13,0,0,0,13,0,0,1,0,0,69,16,21,21,0,0,0,0,0,0,0,0,0,0,2360,8,81,2449,4495
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5404,6,6,95,441,17,116,35,165,955,11,4,8,4,0,0,14,0,0,0,0,0,44,11,11,15,0,0,0,0,0,0,0,0,0,0,1946,2,57,2005,4391
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5405,5,5,131,429,9,109,32,227,1058,20,6,4,1,0,0,7,2,0,0,0,0,56,4,20,18,0,0,0,0,0,0,0,0,0,0,2133,3,50,2186,3299
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5406,5,5,116,352,9,153,54,172,1023,19,2,9,0,0,0,7,0,0,0,0,0,70,3,17,6,0,0,0,0,0,0,0,0,0,0,2012,4,62,2078,3180
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5407,5,5,103,318,17,117,49,179,1056,12,1,10,0,0,0,5,0,0,3,0,0,46,1,19,7,0,0,0,0,0,0,0,0,0,0,1943,1,51,1995,3130
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5408,4,4,117,352,14,122,39,199,945,15,1,14,0,0,0,6,0,0,0,0,10,25,0,10,2,0,0,0,0,0,0,0,0,0,0,1871,4,70,1945,2877
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5409,4,4,56,210,8,132,43,121,796,14,11,10,11,7,11,12,11,11,11,11,11,98,12,16,5,0,0,0,0,0,0,0,0,0,0,1628,19,62,1709,2543
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5410,8,8,162,542,15,156,70,293,1607,25,3,12,1,0,0,9,0,0,0,1,0,103,11,33,19,0,0,0,0,0,0,0,0,0,0,3062,4,62,3128,5335
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5411,5,5,111,340,14,103,26,132,1004,9,1,10,0,2,0,3,0,2,0,0,0,47,16,12,12,0,0,0,0,0,0,0,0,0,0,1844,9,46,1899,3205
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5412,6,6,125,297,14,114,41,199,1217,18,3,6,0,1,0,7,0,0,0,0,14,43,3,30,16,0,0,0,0,0,0,0,0,0,0,2148,9,51,2208,3849
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5413,2,2,39,97,6,52,13,50,386,10,1,8,0,0,0,1,0,0,1,0,0,23,1,2,2,0,0,0,0,0,0,0,0,0,0,692,0,11,703,1117
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5414,8,8,381,751,27,123,88,565,1502,35,16,54,1,2,0,10,1,0,0,0,0,104,8,24,32,0,0,0,0,0,0,0,0,0,0,3724,8,84,3816,5848
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5415,5,5,187,453,28,93,34,211,1135,20,2,22,0,0,0,7,1,0,1,1,2,90,1,16,16,0,0,0,0,0,0,0,0,0,0,2320,4,62,2386,3627
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5416,7,7,515,572,39,118,64,317,1397,30,2,41,0,0,1,5,2,0,1,0,0,105,4,22,32,0,0,0,0,0,0,0,0,0,0,3267,0,66,3333,5139
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5417,9,9,515,723,32,156,77,417,1646,40,8,47,0,0,0,16,1,0,0,0,0,74,4,21,21,0,0,0,0,0,0,0,0,0,0,3798,0,107,3905,6594
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5418,5,5,195,424,13,100,58,254,1111,29,3,29,0,0,0,10,0,0,0,1,0,70,4,19,12,0,0,0,0,0,0,0,0,0,0,2332,4,34,2370,3610
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5439,7,7,220,499,12,116,69,262,1408,10,0,17,0,2,0,4,0,0,2,0,0,58,4,26,9,0,0,0,0,0,0,0,0,0,0,2718,0,66,2784,4408
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5441,3,3,61,248,12,75,26,87,576,8,4,6,1,23,0,7,0,4,3,23,4,23,5,15,2,0,0,0,0,0,0,0,0,0,0,1213,19,61,1293,2202
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,5442,4,4,39,243,10,81,43,111,673,9,4,7,0,0,0,5,0,0,1,0,1,32,19,27,7,0,0,0,0,0,0,0,0,0,0,1312,2,66,1380,2650
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6433,1,1,10,68,3,21,1,23,156,1,0,2,0,0,0,1,0,0,1,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0,298,0,8,306,530
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6434,2,2,135,79,6,11,8,85,229,5,1,8,0,0,0,3,0,0,2,0,0,7,0,2,2,0,0,0,0,0,0,0,0,0,0,583,5,11,599,919
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6435,2,2,135,142,7,27,5,85,198,4,1,13,0,0,0,1,0,0,0,0,0,10,2,1,2,0,0,0,0,0,0,0,0,0,0,633,0,17,650,884
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6436,2,2,17,92,8,26,12,49,250,6,0,3,0,0,0,1,0,0,0,0,0,13,2,7,4,0,0,0,0,0,0,0,0,0,0,490,1,7,498,811
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6437,2,2,130,145,9,30,9,60,206,1,2,14,1,0,0,2,1,0,1,0,0,12,0,4,2,0,0,0,0,0,0,0,0,0,0,629,0,18,647,878
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6438,2,2,10,138,1,27,14,46,239,1,1,8,0,0,0,2,2,0,2,0,0,7,4,2,1,0,0,0,0,0,0,0,0,0,0,505,0,15,520,829
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6439,3,3,399,295,23,43,16,161,400,19,2,33,2,0,0,12,0,0,1,0,0,14,1,3,6,0,0,0,0,0,0,0,0,0,0,1430,4,17,1451,2044
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6440,1,1,12,87,3,16,5,42,195,3,4,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,378,0,8,386,581
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6441,2,2,132,153,9,32,11,98,229,7,1,14,0,0,0,3,1,0,0,0,0,8,0,1,2,0,0,0,0,0,0,0,0,0,0,701,1,17,719,965
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6442,4,4,659,351,35,53,12,138,408,10,4,43,0,0,0,12,1,0,0,0,0,23,1,2,3,0,0,0,0,0,0,0,0,0,0,1755,5,12,1772,2412
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6443,1,1,14,96,1,19,7,29,155,3,0,3,0,2,0,0,0,0,0,0,0,13,6,5,4,0,0,0,0,0,0,0,0,0,0,357,0,16,373,654
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6444,1,1,112,94,5,14,11,43,159,0,1,7,0,0,0,2,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,461,1,17,479,669
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6445,1,1,94,129,9,22,6,60,178,1,0,10,0,0,0,3,0,0,0,0,0,8,1,0,3,0,0,0,0,0,0,0,0,0,0,524,0,8,532,711
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6446,1,1,89,120,2,17,8,68,184,4,0,8,0,0,0,4,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,512,2,10,524,729
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6447,1,1,17,80,0,16,12,38,152,3,0,2,0,0,0,0,1,0,0,0,0,7,0,3,1,0,0,0,0,0,0,0,0,0,0,332,0,14,346,573
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6448,2,2,267,179,12,18,5,77,183,11,2,18,0,0,0,6,2,0,1,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,793,0,16,809,1044
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6449,1,1,171,106,0,14,5,36,114,4,3,6,0,0,0,3,0,0,0,0,0,9,0,3,1,0,0,0,0,0,0,0,0,0,0,475,1,6,482,621
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6450,2,2,168,140,6,20,10,87,234,7,2,17,0,0,0,3,0,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,708,6,14,728,987
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6451,1,1,119,109,3,9,4,41,101,1,2,11,0,0,0,2,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,409,0,7,416,552
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6452,1,1,126,117,13,16,7,51,129,3,0,11,0,0,0,3,1,0,0,0,0,10,0,3,2,0,0,0,0,0,0,0,0,0,0,492,3,12,507,661
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6453,1,1,19,128,2,22,7,40,183,3,0,4,0,0,0,3,0,0,1,0,0,16,1,4,1,0,0,0,0,0,0,0,0,0,0,434,0,17,451,672
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6454,1,1,85,102,3,16,11,43,132,8,5,0,0,0,0,2,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,413,1,1,415,577
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6455,2,2,120,183,4,28,13,93,234,9,1,15,0,0,0,5,1,0,0,0,0,12,0,1,2,0,0,0,0,0,0,0,0,0,0,721,3,16,740,982
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6456,2,2,136,158,4,27,12,88,239,11,2,13,1,0,0,4,0,0,0,0,0,10,1,4,3,0,0,0,0,0,0,0,0,0,0,713,0,15,728,963
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6457,1,1,52,105,2,9,3,35,159,7,0,5,0,0,0,1,0,0,0,0,11,2,0,1,1,0,0,0,0,0,0,0,0,0,0,393,1,6,400,557
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6458,1,1,73,121,4,8,3,52,177,4,1,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,12,464,604
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6459,2,2,121,160,4,26,13,71,233,9,0,11,0,0,0,4,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,665,0,9,674,937
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6460,2,2,71,135,9,33,7,75,198,8,0,12,100,0,0,6,0,0,0,0,0,22,0,5,2,0,0,0,0,0,0,0,0,0,0,683,3,13,699,996
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6461,1,1,74,169,3,15,10,46,146,3,1,17,0,0,0,2,1,0,0,0,0,10,0,2,2,0,0,0,0,0,0,0,0,0,0,501,0,7,508,681
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6462,2,2,113,149,5,15,9,55,217,5,0,15,0,0,0,1,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,0,0,0,0,603,0,9,612,807
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6671,4,4,58,300,11,63,47,96,828,11,0,13,0,0,0,5,1,0,2,1,0,56,2,16,8,0,0,0,0,0,0,0,0,0,0,1518,1,38,1557,2918
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6672,3,3,333,216,12,35,22,107,310,5,0,28,0,0,0,2,2,0,0,0,0,12,2,2,3,0,0,0,0,0,0,0,0,0,0,1091,1,15,1107,1596
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6785,3,3,91,286,15,43,31,163,546,18,2,17,0,0,0,5,0,0,0,0,0,33,1,8,8,0,0,0,0,0,0,0,0,0,0,1267,21,20,1308,2042
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6786,4,4,147,431,11,93,24,171,741,19,0,12,0,0,0,7,0,0,0,0,0,46,2,11,9,0,0,0,0,0,0,0,0,0,0,1724,0,35,1759,2837
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6787,4,4,110,316,18,67,29,143,666,30,0,16,0,0,0,4,0,0,0,0,0,38,3,15,12,0,0,0,0,0,0,0,0,0,0,1467,1,41,1509,2702
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6788,3,3,195,368,18,30,18,125,465,12,2,21,0,0,0,5,1,0,1,0,0,24,0,9,4,0,0,0,0,0,0,0,0,0,0,1298,2,28,1328,1974
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6909,5,5,86,362,15,90,48,192,868,12,2,13,0,0,0,4,0,0,2,0,0,67,0,9,8,0,0,0,0,0,0,0,0,0,0,1778,6,39,1823,3016
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6910,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503
5,15,MEXICO,2,TOLUCA DE LERDO,107,TOLUCA,6911,4,4,211,318,14,68,43,184,786,14,0,25,1,0,0,10,1,0,2,0,0,32,1,16,13,0,0,0,0,0,0,0,0,0,0,1739,1,44,1784,2707
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,4
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1149,5,5,57,504,40,71,39,115,845,25,0,0,0,0,0,0,0,0,0,0,0,78,4,9,11,0,0,0,0,0,0,0,0,0,0,1798,3,83,1884,3562
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1150,7,7,75,693,55,87,51,189,1137,22,0,0,0,0,0,0,0,0,0,0,0,87,2,23,10,0,0,0,0,0,0,0,0,0,0,2431,0,83,2514,4848
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1151,7,7,73,631,45,102,44,202,1224,19,0,0,0,0,0,0,0,0,0,0,0,77,4,23,15,0,0,0,0,0,0,0,0,0,0,2459,0,120,2579,5089
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1152,3,3,14,347,19,34,21,62,563,7,0,0,0,0,0,0,0,0,0,0,0,30,2,9,6,0,0,0,0,0,0,0,0,0,0,1114,1,39,1154,1941
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1153,3,3,23,389,21,44,25,68,491,5,0,0,0,0,0,0,0,0,0,0,0,39,4,7,6,0,0,0,0,0,0,0,0,0,0,1122,0,32,1154,2245
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1154,4,4,34,374,45,38,25,70,591,8,0,0,0,0,0,0,0,0,0,0,0,30,0,7,2,0,0,0,0,0,0,0,0,0,0,1224,1,60,1285,2420
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1155,5,5,46,537,32,65,32,113,772,22,0,0,0,0,0,0,0,0,0,0,0,55,2,22,3,0,0,0,0,0,0,0,0,0,0,1701,1,65,1767,3459
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1156,3,3,12,384,5,32,18,56,334,7,0,0,0,0,0,0,0,0,0,0,0,28,0,7,5,0,0,0,0,0,0,0,0,0,0,888,0,46,934,1708
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1157,3,3,26,372,9,43,26,57,394,10,0,0,0,0,0,0,0,0,0,0,0,25,2,6,6,0,0,0,0,0,0,0,0,0,0,976,0,45,1021,2081
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1158,4,4,36,393,22,45,27,66,516,6,0,0,0,0,0,0,0,0,0,0,0,39,5,7,8,0,0,0,0,0,0,0,0,0,0,1170,4,55,1229,2408
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1159,5,5,32,519,18,54,31,77,673,5,0,0,0,0,0,0,0,0,0,0,0,35,9,8,5,0,0,0,0,0,0,0,0,0,0,1466,3,60,1529,3005
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1160,5,5,52,652,33,53,25,112,768,15,0,0,0,0,0,0,0,0,0,0,0,40,1,23,7,0,0,0,0,0,0,0,0,0,0,1781,1,91,1873,3625
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1161,4,4,20,488,23,47,32,94,687,15,0,0,0,0,0,0,0,0,0,0,0,37,5,10,7,0,0,0,0,0,0,0,0,0,0,1465,0,45,1510,2841
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1162,4,4,38,377,31,39,23,95,677,10,0,0,0,0,0,0,0,0,0,0,0,45,3,4,1,0,0,0,0,0,0,0,0,0,0,1343,0,77,1420,2464
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1163,5,5,37,450,47,67,33,122,905,13,0,0,0,0,0,0,0,0,0,0,0,60,4,15,4,0,0,0,0,0,0,0,0,0,0,1757,3,50,1810,3697
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1164,11,11,104,1074,85,162,61,261,1825,35,0,0,0,0,0,0,0,0,0,0,0,134,7,33,23,0,0,0,0,0,0,0,0,0,0,3804,2,156,3962,7990
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1165,4,4,30,357,19,29,26,85,528,5,0,0,0,0,0,0,0,0,0,0,0,46,0,11,5,0,0,0,0,0,0,0,0,0,0,1141,2,26,1169,2254
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1166,4,4,28,530,27,46,29,96,643,13,0,0,0,0,0,0,0,0,0,0,0,36,3,11,12,0,0,0,0,0,0,0,0,0,0,1474,2,55,1531,2730
5,15,MEXICO,3,CHIMALHUACAN,32,CHIMALHUACAN,1167,3,3,22,385,11,39,17,91,513,3,0,0,0,0,0,0,0,0,0,0,0,45,2,9,5,0,0,0,0,0,0,0,0,0,0,1142,0,44,1186,2198
