CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,40,E,1,3,E01C03,0,48,7,16,6,7,7,225,0,0,0,0,0,0,0,1,9,1,1,3,331,0,5,336,650,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0040_E1C3.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,41,B,1,0,B,0,58,12,14,6,15,7,191,0,0,0,0,0,0,0,7,5,1,2,6,324,0,5,329,547,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0041_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,41,C,1,0,C01,0,45,9,11,4,7,12,232,0,0,0,0,0,0,0,4,10,0,2,2,338,1,5,344,546,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0041_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,41,C,2,0,C02,0,50,9,16,6,10,11,215,0,0,0,0,0,0,0,1,7,3,1,3,332,0,9,341,546,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0041_C2.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,42,B,1,0,B,0,64,13,18,16,7,12,222,0,0,0,0,0,0,0,3,6,3,5,6,375,0,5,380,590,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0042_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,42,C,1,0,C01,0,67,9,21,13,11,9,206,0,0,0,0,0,0,0,3,6,0,0,9,354,0,6,360,590,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0042_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,43,B,1,0,B,0,73,27,19,14,13,12,261,0,0,0,0,0,0,0,2,26,2,3,3,455,0,11,466,737,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0043_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,43,C,1,0,C01,0,73,8,21,15,8,13,294,0,0,0,0,0,0,0,1,15,0,3,4,455,0,8,463,736,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0043_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,B,1,0,B,0,56,8,8,9,6,12,231,0,0,0,0,0,0,0,1,13,0,3,2,349,0,16,365,652,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0044_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,C,1,0,C01,0,42,4,6,11,4,10,244,0,0,0,0,0,0,0,1,11,2,3,4,342,0,4,346,652,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0044_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,C,2,0,C02,0,42,7,8,8,8,8,239,0,0,0,0,0,0,0,0,10,0,3,2,335,0,2,337,652,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0044_C2.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,C,3,0,C03,0,37,5,10,6,7,10,230,0,0,0,0,0,0,0,2,14,2,2,1,326,0,12,338,651,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0044_C3.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,C,4,0,C04,0,41,8,7,5,9,13,245,0,0,0,0,0,0,0,1,8,1,0,0,338,0,11,349,651,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0044_C4.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,B,1,0,B,0,54,8,18,13,7,12,207,0,0,0,0,0,0,0,2,6,2,1,1,331,0,6,337,713,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0045_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,C,1,0,C01,0,31,13,20,12,13,19,215,0,0,0,0,0,0,0,0,8,0,0,1,332,0,12,344,713,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0045_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,C,2,0,C02,0,37,7,23,9,10,9,235,0,0,0,0,0,0,0,2,9,0,3,1,345,0,8,353,713,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0045_C2.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,C,3,0,C03,0,39,9,20,11,7,15,229,0,0,0,0,0,0,0,1,3,0,0,4,338,0,5,343,713,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0045_C3.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,E,1,0,E01,0,52,7,17,12,8,10,182,0,0,0,0,0,0,0,3,3,0,1,3,298,1,9,308,632,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0045_E1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,E,1,1,E01C01,0,43,13,19,9,8,11,159,0,0,0,0,0,0,0,3,15,2,1,3,286,2,14,302,632,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0045_E1C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,E,1,2,E01C02,0,53,6,14,5,10,11,177,0,0,0,0,0,0,0,5,5,1,0,2,289,0,7,296,632,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0045_E1C2.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,E,1,3,E01C03,0,45,6,14,10,11,6,170,0,0,0,0,0,0,0,3,6,4,3,1,279,0,13,292,632,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0045_E1C3.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,46,B,1,0,B,0,54,15,27,8,9,7,234,0,0,0,0,0,0,0,2,11,0,1,2,370,1,3,374,659,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0046_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,46,C,1,0,C01,0,68,10,18,11,5,11,224,0,0,0,0,0,0,0,2,11,0,0,3,363,0,7,370,659,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0046_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,46,S,1,0,S01,0,8,1,0,4,3,3,55,0,0,0,0,0,0,0,1,6,0,4,0,85,0,0,85,0,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0046_S1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,47,B,1,0,B,0,29,2,14,4,5,2,137,0,0,0,0,0,0,0,0,0,0,1,3,197,0,8,205,341,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0047_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,B,1,0,B,0,70,10,21,14,9,13,255,0,0,0,0,0,0,0,2,4,1,2,4,405,0,3,408,700,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,1,0,C01,0,71,4,29,12,4,12,229,0,0,0,0,0,0,0,2,6,0,1,3,373,0,9,382,700,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,2,0,C02,0,80,10,35,5,8,17,238,0,0,0,0,0,0,0,2,4,1,0,1,401,0,6,407,700,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_C2.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,3,0,C03,0,66,12,22,10,4,20,246,0,0,0,0,0,0,0,4,10,1,1,4,400,0,10,410,700,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_C3.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,4,0,C04,0,63,9,27,12,5,14,244,0,0,0,0,0,0,0,1,8,1,0,2,386,1,9,396,700,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_C4.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,5,0,C05,0,57,16,12,15,18,32,227,0,0,0,0,0,0,0,7,6,0,4,3,397,0,12,409,700,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_C5.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,6,0,C06,0,68,4,13,13,4,15,238,0,0,0,0,0,0,0,0,14,1,2,2,374,1,11,386,699,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_C6.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,0,E01,0,47,8,14,7,4,12,207,0,0,0,0,0,0,0,2,14,0,4,2,321,0,7,328,667,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_E1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,1,E01C01,0,47,4,22,9,4,14,172,0,0,0,0,0,0,0,1,8,0,1,5,287,0,4,291,667,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_E1C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,2,E01C02,0,50,4,14,8,12,15,204,0,0,0,0,0,0,0,2,7,0,0,0,316,1,5,322,667,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_E1C2.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,3,E01C03,0,41,5,21,7,6,14,201,0,0,0,0,0,0,0,1,8,0,2,2,308,0,5,313,667,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_E1C3.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,4,E01C04,0,39,3,19,8,12,12,184,0,0,0,0,0,0,0,1,5,2,3,1,289,0,3,292,667,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_E1C4.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,5,E01C05,0,41,10,12,9,7,11,222,0,0,0,0,0,0,0,1,12,0,0,1,326,0,0,326,667,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_E1C5.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,6,E01C06,0,35,5,33,13,8,7,190,0,0,0,0,0,0,0,1,8,0,1,2,303,1,8,312,667,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_E1C6.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,7,E01C07,0,37,9,20,6,4,6,216,0,0,0,0,0,0,0,3,5,0,3,3,312,2,4,318,667,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_E1C7.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,8,E01C08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0048_E1C8.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,49,B,1,0,B,0,50,6,15,3,5,5,277,0,0,0,0,0,0,0,0,0,0,0,0,361,0,3,364,566,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0049_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,49,C,1,0,C01,0,54,6,13,6,3,8,231,0,0,0,0,0,0,0,0,11,2,2,4,340,0,12,352,566,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0049_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,50,B,1,0,B,0,68,11,24,12,5,7,163,0,0,0,0,0,0,0,7,7,1,1,1,307,0,9,316,484,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0050_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,50,C,1,0,C01,0,73,8,18,12,9,5,174,0,0,0,0,0,0,0,3,5,0,1,0,308,0,4,312,484,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0050_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,51,B,1,0,B,0,111,11,24,21,9,15,220,0,0,0,0,0,0,0,1,9,2,2,2,427,0,8,435,723,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0051_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,51,C,1,0,C01,0,80,10,25,4,7,7,263,0,0,0,0,0,0,0,5,13,2,2,4,422,0,12,434,722,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0051_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,52,B,1,0,B,0,71,7,17,17,14,8,306,0,0,0,0,0,0,0,3,19,1,7,3,473,0,10,483,702,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0052_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,52,C,1,0,C01,0,68,9,19,26,15,10,294,0,0,0,0,0,0,0,3,17,1,5,4,471,0,6,477,701,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0052_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,53,B,1,0,B,0,75,7,19,5,7,8,231,0,0,0,0,0,0,0,4,10,0,1,4,371,0,7,378,566,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0053_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,53,C,1,0,C01,0,91,10,26,13,4,7,201,0,0,0,0,0,0,0,2,16,3,3,1,377,0,3,380,566,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0053_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,B,1,0,B,0,78,12,14,13,6,15,249,0,0,0,0,0,0,0,1,8,3,0,1,400,0,9,409,723,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0054_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,1,0,C01,0,70,11,13,11,5,15,249,0,0,0,0,0,0,0,0,10,0,0,2,386,0,13,399,723,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0054_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,2,0,C02,0,67,9,25,6,8,8,268,0,0,0,0,0,0,0,4,10,1,1,1,408,0,15,423,723,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0054_C2.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,3,0,C03,0,74,11,15,15,5,13,235,0,0,0,0,0,0,0,0,10,1,0,3,382,0,1,383,723,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0054_C3.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,4,0,C04,0,68,9,30,13,11,24,264,0,0,0,0,0,0,0,3,5,1,1,2,431,0,7,438,723,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0054_C4.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,55,B,1,0,B,0,101,18,3,8,12,7,133,0,0,0,0,0,0,0,0,4,3,1,3,293,0,9,302,531,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0055_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,55,E,1,0,E01,0,64,2,2,11,4,3,103,0,0,0,0,0,0,0,0,3,4,0,3,199,0,9,208,327,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0055_E1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,56,B,1,0,B,0,61,6,1,13,7,6,144,0,0,0,0,0,0,0,1,5,1,1,4,250,0,7,257,408,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0056_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,56,C,1,0,C01,0,56,8,2,13,9,6,156,0,0,0,0,0,0,0,1,4,1,1,2,259,0,4,263,408,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0056_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,57,B,1,0,B,0,87,5,18,8,4,10,160,0,0,0,0,0,0,0,2,2,1,0,5,302,0,11,313,544,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0057_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,57,C,1,0,C01,0,80,8,33,7,5,8,141,0,0,0,0,0,0,0,4,3,0,1,0,290,0,14,304,544,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0057_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,57,C,2,0,C02,0,98,6,29,5,5,8,164,0,0,0,0,0,0,0,2,8,0,0,3,328,1,10,339,544,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0057_C2.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,58,B,1,0,B,0,106,9,42,8,9,9,147,0,0,0,0,0,0,0,1,5,0,0,0,336,0,7,343,655,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0058_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,58,C,1,0,C01,0,97,11,33,7,8,9,163,0,0,0,0,0,0,0,0,7,3,2,2,342,0,12,354,655,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0058_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,59,B,1,0,B,0,88,5,15,7,4,6,127,0,0,0,0,0,0,0,2,8,1,1,4,268,0,11,279,474,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0059_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,59,C,1,0,C01,0,86,0,14,4,4,7,123,0,0,0,0,0,0,0,3,4,1,2,3,251,1,7,259,474,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0059_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,60,B,1,0,B,0,84,6,22,7,15,12,134,0,0,0,0,0,0,0,6,6,1,2,2,297,0,4,301,541,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0060_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,60,C,1,0,C01,0,72,3,18,6,9,13,146,0,0,0,0,0,0,0,0,1,0,1,1,270,0,12,282,541,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0060_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,61,B,1,0,B,0,65,22,23,16,16,11,247,0,0,0,0,0,0,0,2,7,2,2,2,415,0,1,416,730,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0061_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,61,C,1,0,C01,0,53,17,29,14,13,12,242,0,0,0,0,0,0,0,0,7,3,1,3,394,0,21,415,729,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0061_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,62,B,1,0,B,0,106,1,31,10,12,16,148,0,0,0,0,0,0,0,1,8,2,0,4,339,0,14,353,609,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0062_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,62,C,1,0,C01,0,107,10,39,14,15,9,156,0,0,0,0,0,0,0,1,7,2,1,6,367,0,8,375,609,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0062_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,62,C,2,0,C02,0,97,7,27,10,4,18,178,0,0,0,0,0,0,0,0,0,0,0,0,341,0,14,355,609,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0062_C2.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,63,B,1,0,B,0,30,6,26,7,6,4,208,0,0,0,0,0,0,0,2,11,1,4,3,308,0,9,317,536,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0063_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,63,C,1,0,C01,0,23,5,17,8,8,5,215,0,0,0,0,0,0,0,0,8,3,1,4,297,0,10,307,536,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0063_C1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,63,C,2,0,C02,0,28,4,28,11,6,14,227,0,0,0,0,0,0,0,1,2,1,1,2,325,0,7,332,536,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0063_C2.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,64,B,1,0,B,0,91,6,31,8,6,9,222,0,0,0,0,0,0,0,3,4,1,1,2,384,0,6,390,678,ACTA CASILLA,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0064_B1.pdf
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,64,C,1,0,C01,0,83,9,28,19,6,13,197,0,0,0,0,0,0,0,2,3,0,0,0,360,0,14,374,678,GRUPO DE RECUENTO,,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Ayuntamientos/CMALTAMIRA/0064_C1.pdf
