CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,VIDA_NL,ESO,LIBERAL,PESNL,JUSTICIALISTA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1643,B,1,0,B,0,54,52,2,4,10,77,53,24,2,3,0,0,1,1,0,0,0,283,0,11,294,561,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1644,B,1,0,B,0,25,40,0,5,7,68,34,11,0,1,3,0,2,4,0,0,0,200,0,11,211,341,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1645,B,1,0,B,0,35,46,5,4,10,71,57,10,2,1,1,0,3,2,0,0,0,247,0,9,256,402,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1646,B,1,0,B,0,18,24,2,1,5,46,26,5,0,0,1,1,0,0,0,0,0,129,0,11,140,240,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1647,B,1,0,B,0,14,41,1,6,11,42,45,11,0,0,1,0,0,1,0,0,0,173,0,3,176,311,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1648,B,1,0,B,0,56,47,1,7,8,98,59,38,8,2,0,0,3,0,0,0,0,327,0,7,334,550,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1649,B,1,0,B,0,39,37,0,5,6,64,48,13,1,1,0,1,0,0,0,1,0,216,0,10,226,485,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1650,B,1,0,B,0,55,27,0,0,2,36,23,10,3,1,0,2,0,0,0,0,0,159,0,1,160,275,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1651,B,1,0,B,0,44,48,0,9,7,61,43,11,7,2,1,2,2,0,0,0,0,237,0,9,246,382,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1651,C,1,0,C01,0,27,33,2,10,8,74,46,15,3,2,2,1,5,3,0,0,0,231,0,8,239,382,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1652,B,1,0,B,0,127,67,0,6,7,126,76,21,5,3,1,1,9,0,0,0,0,449,0,12,461,688,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1653,B,1,0,B,0,27,54,0,8,6,85,47,17,3,3,0,0,1,3,0,0,0,254,0,11,265,496,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1653,C,1,0,C01,0,32,45,0,9,2,90,67,19,3,1,3,0,0,2,0,0,0,273,0,10,283,495,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1654,B,1,0,B,0,59,47,1,12,8,95,67,15,6,1,0,1,5,2,0,0,0,319,0,9,328,622,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1655,B,1,0,B,0,51,49,0,16,10,117,75,15,12,7,1,0,5,3,0,0,0,361,0,13,374,688,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1656,B,1,0,B,0,16,36,0,7,5,57,58,18,2,2,1,1,0,0,0,0,0,203,1,8,212,396,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1656,C,1,0,C01,0,26,27,0,10,7,52,65,11,4,0,0,2,1,1,0,0,0,206,0,12,218,396,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1657,B,1,0,B,0,112,50,0,14,7,104,65,8,6,2,3,3,11,3,1,0,0,389,0,11,400,553,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1657,C,1,0,C01,0,90,39,1,7,3,121,72,12,4,5,0,2,2,0,0,0,0,358,0,11,369,553,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1658,B,1,0,B,0,34,69,1,6,6,99,61,10,2,1,0,2,3,2,0,0,0,296,0,14,310,495,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1658,C,1,0,C01,0,30,51,3,13,8,99,64,19,7,0,0,2,2,3,0,0,0,301,0,20,321,494,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1659,B,1,0,B,0,34,37,1,11,7,106,101,20,8,2,0,0,2,1,0,0,0,330,0,15,345,686,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1659,C,1,0,C01,0,34,46,3,13,7,120,88,30,8,1,1,0,2,2,0,0,0,355,0,1,356,686,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1660,B,1,0,B,0,19,26,0,4,7,65,56,14,3,1,1,0,1,0,0,0,0,197,0,7,204,426,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1660,C,1,0,C01,0,27,29,1,12,6,61,62,7,7,2,1,0,1,0,0,0,0,216,0,10,226,426,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1661,B,1,0,B,0,24,32,0,9,5,63,73,19,6,2,5,1,1,2,0,0,0,242,0,7,249,406,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1661,C,1,0,C01,0,27,27,1,13,8,68,64,10,8,2,0,2,2,0,0,0,0,232,0,14,246,405,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1662,B,1,0,B,0,43,44,5,13,12,120,96,21,9,0,0,1,9,2,0,0,0,375,1,21,397,665,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1663,B,1,0,B,0,54,67,3,14,18,112,70,18,8,1,1,3,6,0,0,0,0,375,0,25,400,748,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1664,B,1,0,B,0,26,49,1,14,9,80,71,12,7,0,3,0,2,4,0,0,0,278,0,16,294,566,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1665,B,1,0,B,0,10,37,1,8,10,51,59,9,0,1,0,0,2,0,0,0,0,188,0,9,197,373,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1666,B,1,0,B,0,28,22,0,7,5,36,58,8,0,1,1,0,1,0,0,0,0,167,1,7,175,376,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1667,B,1,0,B,0,60,59,1,16,3,100,90,28,4,2,2,2,6,6,0,0,0,379,0,12,391,628,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1668,B,1,0,B,0,56,45,0,5,4,97,70,16,6,3,1,0,2,4,0,0,0,309,0,13,322,535,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1669,B,1,0,B,0,25,28,2,9,3,39,66,7,1,2,2,1,3,0,0,0,0,188,0,12,200,352,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1670,B,1,0,B,0,42,45,0,10,2,95,59,24,4,2,0,1,3,3,0,0,0,290,0,14,304,619,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1671,B,1,0,B,0,34,75,2,9,5,107,81,18,4,1,1,4,2,0,0,0,0,343,0,31,374,747,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1672,B,1,0,B,0,39,51,3,10,8,130,105,12,16,5,2,5,1,0,0,0,0,387,0,13,400,705,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1673,B,1,0,B,0,41,67,1,9,15,74,91,25,4,3,0,2,5,0,0,0,0,337,0,8,345,607,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1673,C,1,0,C01,0,44,72,1,16,4,66,90,20,9,2,0,1,3,5,0,1,0,334,0,20,354,607,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1674,B,1,0,B,0,23,54,1,11,7,75,71,18,0,1,3,0,2,0,0,0,0,266,0,17,283,515,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1674,C,1,0,C01,0,24,35,3,8,9,60,75,10,2,4,0,0,2,0,0,0,0,232,0,13,245,514,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1675,B,1,0,B,0,17,41,1,14,12,94,78,24,5,3,1,2,0,0,0,0,0,292,0,19,311,534,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1675,C,1,0,C01,0,27,39,1,8,9,113,57,19,4,2,2,2,1,0,0,0,0,284,0,16,300,533,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1676,B,1,0,B,0,26,38,1,4,3,78,85,15,4,2,2,1,2,2,0,0,0,263,0,16,279,503,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1676,C,1,0,C01,0,26,33,3,9,7,64,58,19,5,0,0,0,5,2,0,0,0,231,0,9,240,502,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1677,B,1,0,B,0,15,28,1,5,4,43,37,9,4,3,2,0,1,0,0,0,0,152,0,4,156,289,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1678,B,1,0,B,0,20,44,1,11,7,80,73,14,2,1,1,1,3,4,0,0,0,262,0,10,272,527,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1679,B,1,0,B,0,25,30,3,9,3,79,62,17,3,5,1,0,3,1,0,0,0,241,0,9,250,429,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1679,C,1,0,C01,0,23,38,2,10,4,73,60,11,2,1,7,0,4,2,0,0,0,237,0,7,244,428,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1680,B,1,0,B,0,34,59,2,7,6,94,89,21,5,1,1,1,6,1,0,0,0,327,0,18,345,599,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1680,C,1,0,C01,0,38,61,1,9,9,84,75,30,9,2,0,1,4,3,0,0,0,326,0,20,346,599,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1681,B,1,0,B,0,27,56,3,7,5,79,63,21,3,2,0,0,4,4,0,0,0,274,0,15,289,480,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1681,C,1,0,C01,0,33,41,0,8,7,71,83,26,3,2,1,1,4,1,0,0,0,281,0,10,291,480,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1682,B,1,0,B,0,40,40,2,14,4,104,84,26,4,9,0,3,7,1,0,0,0,338,0,20,358,591,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1682,C,1,0,C01,0,44,46,5,11,5,115,92,17,5,1,3,3,3,2,0,0,0,352,0,11,363,590,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1683,B,1,0,B,0,24,33,1,3,5,45,71,14,8,2,0,0,4,0,0,0,0,210,0,7,217,351,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1684,B,1,0,B,0,51,29,2,5,6,110,93,8,6,1,0,0,5,4,0,1,0,321,0,19,340,574,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1685,B,1,0,B,0,27,50,2,8,8,78,79,12,5,3,0,0,3,0,0,0,0,275,0,12,287,525,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1685,C,1,0,C01,0,19,39,1,6,7,64,81,17,2,4,1,1,1,0,0,0,0,243,0,0,243,525,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1686,B,1,0,B,0,99,45,1,13,1,90,45,22,7,1,0,4,11,0,0,0,0,339,0,10,349,501,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1686,C,1,0,C01,0,118,55,2,8,5,75,42,14,4,2,1,2,10,4,0,0,0,342,0,12,354,500,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1686,C,2,0,C02,0,92,58,2,19,6,90,47,18,7,2,0,2,7,5,0,0,0,355,0,6,361,500,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1687,B,1,0,B,0,152,79,2,3,2,88,46,13,8,0,0,2,10,1,0,0,0,406,0,9,415,558,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1687,C,1,0,C01,0,141,69,2,7,1,75,55,12,2,1,0,1,11,2,0,0,0,379,0,12,391,558,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1687,C,2,0,C02,0,133,81,6,11,0,111,54,9,5,2,0,1,0,0,0,0,0,413,0,5,418,558,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1688,B,1,0,B,0,25,61,1,4,1,62,55,9,2,2,1,1,1,2,1,1,0,229,0,10,239,364,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1689,B,1,0,B,0,32,34,1,7,5,53,54,10,5,1,0,0,4,1,2,1,0,210,0,11,221,363,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1690,B,1,0,B,0,73,75,4,15,7,116,100,16,4,3,3,1,4,3,0,0,0,424,0,16,440,722,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1691,B,1,0,B,0,37,45,0,7,6,94,72,12,3,2,3,2,5,1,0,0,0,289,0,15,304,488,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1691,C,1,0,C01,0,39,39,1,9,8,75,64,14,3,2,0,1,6,1,0,0,0,262,0,15,277,488,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1692,B,1,0,B,0,44,45,1,11,3,72,66,14,1,3,0,1,6,4,0,0,0,271,0,12,283,515,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1693,B,1,0,B,0,25,37,0,7,5,45,45,9,4,0,1,2,4,1,0,0,0,185,0,6,191,349,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1694,B,1,0,B,0,43,66,1,11,4,69,77,24,2,2,0,2,1,2,0,1,0,305,0,8,313,539,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1695,B,1,0,B,0,38,51,4,8,4,77,69,25,3,2,0,1,5,3,0,0,0,290,0,9,299,484,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1696,B,1,0,B,0,18,24,2,4,8,53,48,11,2,3,0,1,1,1,0,0,0,176,0,9,185,302,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1697,B,1,0,B,0,67,51,3,2,4,82,78,26,0,2,2,1,10,4,0,0,0,332,0,16,348,520,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1697,C,1,0,C01,0,73,38,1,10,8,87,66,14,11,1,1,2,3,0,0,0,0,315,0,8,323,519,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1698,B,1,0,B,0,55,29,2,10,7,123,83,22,5,2,2,2,3,0,0,0,0,345,0,9,354,612,ACTA CASILLA,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,1699,B,1,0,B,0,29,13,2,5,6,25,20,2,1,0,0,0,1,0,0,0,0,104,0,1,105,196,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,2724,B,1,0,B,0,21,16,2,2,6,44,38,11,0,2,1,1,3,2,0,0,0,149,0,5,154,237,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,2725,B,1,0,B,0,31,16,3,2,3,47,42,5,1,1,0,0,0,1,0,0,0,152,1,5,158,297,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,6,MONTERREY,40,MONTERREY,2726,B,1,0,B,0,63,34,0,8,7,91,53,13,3,3,0,0,5,2,0,0,0,282,1,10,293,368,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,0,A,12,0,VA12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,117,B,1,0,B,0,7,100,3,15,10,40,62,6,1,0,1,1,2,1,0,2,0,251,0,18,269,636,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,117,C,1,0,C01,0,5,78,1,16,6,46,77,1,0,3,1,0,2,1,0,0,0,237,0,25,262,636,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,117,C,2,0,C02,0,8,105,0,9,5,33,91,1,1,1,1,0,1,0,0,0,0,256,0,14,270,635,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,118,B,1,0,B,0,9,70,0,8,7,39,71,1,2,1,0,0,4,0,0,1,0,213,0,14,227,516,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,118,C,1,0,C01,0,7,64,1,6,8,29,59,0,0,0,1,0,3,0,0,0,0,178,0,25,203,516,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,118,C,2,0,C02,0,3,68,1,10,15,34,77,5,5,0,0,0,3,0,0,0,0,221,0,14,235,515,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,119,B,1,0,B,0,6,67,0,11,7,23,78,1,1,0,3,0,0,0,0,0,0,197,0,13,210,555,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,119,C,1,0,C01,0,8,68,0,11,8,30,46,2,0,0,1,0,5,2,0,0,0,181,0,16,197,555,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,119,C,2,0,C02,0,4,69,1,4,12,39,80,1,0,2,1,0,2,0,0,0,0,215,0,12,227,554,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,120,B,1,0,B,0,12,91,5,6,14,53,97,4,2,1,1,0,2,5,0,0,0,293,0,20,313,737,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,120,C,1,0,C01,0,13,106,1,10,11,46,85,5,2,3,0,0,2,1,0,0,0,285,0,21,306,737,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,120,C,2,0,C02,0,12,100,0,13,10,34,103,3,0,0,0,0,5,0,0,1,0,281,0,28,309,737,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,121,B,1,0,B,0,8,77,4,16,4,24,88,2,2,2,1,0,1,0,0,0,0,229,0,0,229,588,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,121,C,1,0,C01,0,10,90,4,12,5,28,62,2,1,0,1,2,2,1,0,0,0,220,0,24,244,587,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,121,C,2,0,C02,0,8,96,2,17,6,22,66,1,0,1,0,1,3,2,0,0,0,225,0,11,236,587,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,121,C,3,0,C03,0,6,84,2,9,6,32,60,0,1,1,0,0,1,0,0,0,0,202,0,17,219,587,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,123,B,1,0,B,0,12,99,1,14,6,53,107,1,1,1,0,0,9,3,0,0,0,307,0,16,323,691,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,123,C,1,0,C01,0,15,102,2,8,8,50,95,3,1,2,0,0,1,0,0,0,0,287,0,6,293,691,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,123,C,2,0,C02,0,12,92,0,11,12,48,82,3,1,1,2,0,2,2,0,0,0,268,0,2,270,690,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,123,C,3,0,C03,0,7,127,3,8,6,42,75,2,1,3,0,0,6,0,0,0,0,280,0,16,296,690,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,125,B,1,0,B,0,7,108,0,16,15,43,74,0,0,3,0,0,3,0,0,0,0,269,0,21,290,747,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,125,C,1,0,C01,0,7,103,2,6,16,38,80,1,0,3,1,0,3,2,0,1,0,263,0,14,277,747,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,125,C,2,0,C02,0,9,110,0,13,11,28,77,7,1,1,1,1,3,0,0,0,0,262,0,14,276,747,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,126,B,1,0,B,0,8,78,2,12,11,37,101,1,2,0,1,1,1,0,1,0,0,256,0,12,268,649,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,126,C,1,0,C01,0,6,79,1,10,9,37,85,0,0,4,1,0,6,1,0,0,0,239,1,17,257,649,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,127,B,1,0,B,0,7,105,3,10,3,39,82,1,1,3,0,0,1,0,0,0,0,255,0,17,272,683,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,127,C,1,0,C01,0,13,92,4,10,11,38,85,2,1,3,1,0,5,1,0,0,0,266,1,18,285,682,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,128,B,1,0,B,0,6,103,2,12,7,43,80,1,2,0,0,0,2,2,0,0,0,260,0,22,282,621,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,128,C,1,0,C01,0,13,115,0,10,7,47,87,3,2,4,0,2,2,2,0,0,0,294,0,10,304,621,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,136,B,1,0,B,0,20,102,2,14,6,38,106,4,1,1,1,0,4,1,0,0,0,300,1,26,327,683,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,136,C,1,0,C01,0,9,109,0,17,6,57,88,3,0,5,4,0,1,2,0,0,0,301,1,28,330,682,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,137,B,1,0,B,0,8,93,0,13,13,31,94,4,1,3,0,1,10,2,0,1,0,274,0,28,302,662,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,137,C,1,0,C01,0,9,90,0,14,10,38,95,2,2,2,1,0,5,1,0,0,0,269,0,27,296,662,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,138,B,1,0,B,0,17,90,3,11,6,54,107,2,2,1,0,2,1,0,0,0,0,296,0,26,322,642,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,138,C,1,0,C01,0,12,109,0,12,4,43,99,3,3,1,0,1,2,0,0,2,0,291,0,26,317,642,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,139,B,1,0,B,0,28,134,2,9,10,88,102,4,3,4,2,2,7,1,0,0,0,396,0,26,422,732,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,139,C,1,0,C01,0,45,142,1,11,12,92,106,7,1,5,0,2,6,1,0,0,0,431,0,18,449,731,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,140,B,1,0,B,0,23,104,2,9,5,52,69,3,0,2,1,2,4,3,0,0,0,279,0,16,295,528,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,140,C,1,0,C01,0,28,129,1,5,16,43,67,2,0,4,0,2,5,3,0,0,0,305,0,13,318,527,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,141,B,1,0,B,0,26,112,1,9,8,76,98,7,1,7,2,2,6,4,0,0,0,359,1,17,377,734,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,141,C,1,0,C01,0,40,155,4,9,10,70,83,3,1,4,0,1,5,4,0,0,0,389,0,8,397,734,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,141,C,2,0,C02,0,37,146,3,8,7,58,104,4,2,3,1,0,6,2,0,0,0,381,0,9,390,734,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,141,C,3,0,C03,0,38,173,2,10,9,78,85,5,3,1,2,0,1,3,0,0,0,410,0,11,421,734,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,141,C,4,0,C04,0,40,134,2,11,5,69,91,8,5,4,0,0,10,0,0,0,0,379,0,23,402,734,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,141,C,5,0,C05,0,39,120,1,5,13,80,82,8,6,0,0,1,8,0,0,1,0,364,0,18,382,734,GRUPO DE RECUENTO,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,141,C,6,0,C06,0,38,132,3,9,9,76,90,10,2,5,0,0,8,0,1,0,0,383,0,8,391,734,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,141,C,7,0,C07,0,28,149,4,10,6,77,92,7,5,1,0,1,0,0,0,0,0,380,0,22,402,734,ACTA CASILLA,,,
2,19,NUEVO LEON,7,APODACA,6,APODACA,141,C,8,0,C08,0,36,142,3,10,4,69,77,8,6,5,1,0,3,1,0,0,0,365,0,8,373,733,ACTA CASILLA,,,
