CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,CAND_IND1,CAND_IND2,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,533,2,2,224,12,3,79,8,182,324,104,12,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,951,8,18,977,1404
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,534,1,1,115,14,1,26,5,108,71,55,6,,,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,405,2,10,417,597
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,535,2,2,182,28,0,49,3,232,155,145,6,,,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,808,7,12,827,1156
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,536,3,3,297,42,2,81,14,358,349,237,7,,,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1398,8,19,1425,2114
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,537,2,2,222,32,0,29,6,75,63,82,2,,,4,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,520,2,10,532,780
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,538,2,2,418,18,2,72,7,106,72,142,3,,,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,845,3,22,870,1261
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,539,3,3,449,47,1,140,14,161,229,56,5,,,7,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,5,34,1151,1759
1,14,JALISCO,1,TEQUILA,37,ETZATLAN,540,1,1,39,2,0,30,0,31,23,2,1,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,129,0,3,132,251
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1549,2,2,29,9,5,74,8,382,129,8,0,,,1,1,2,0,2,1,1,2,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,660,0,19,679,941
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1550,1,1,8,8,1,33,2,164,54,4,0,,,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,8,287,398
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1551,1,1,14,10,1,34,5,141,134,5,3,,,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,356,0,5,361,540
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1552,2,2,46,18,2,72,7,412,145,23,3,,,3,0,0,0,9,0,1,3,0,0,0,2,1,0,1,4,0,0,0,0,0,0,0,0,1,0,0,3,0,0,756,0,21,777,1096
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1553,3,3,67,13,5,98,23,430,274,6,3,,,0,2,0,0,0,3,0,4,1,1,0,2,3,1,0,4,0,0,0,0,1,0,2,0,0,0,0,3,1,0,947,0,28,975,1396
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1554,1,1,11,0,1,38,4,53,69,1,0,,,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,185,0,4,189,323
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1556,1,1,5,2,2,20,5,92,36,1,0,,,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,168,0,2,170,271
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1557,1,1,4,4,0,7,0,100,31,0,0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,5,153,207
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1558,2,2,19,18,4,71,13,141,164,10,1,,,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,456,0,10,466,797
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1559,1,1,8,7,2,25,4,67,74,2,1,,,0,0,1,0,1,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,3,203,314
1,14,JALISCO,1,TEQUILA,42,HOSTOTIPAQUILLO,1560,1,1,27,11,4,28,7,142,157,5,2,,,3,1,0,0,2,2,1,1,0,0,0,0,0,0,0,8,0,1,0,1,0,0,2,0,0,0,0,0,0,0,405,0,18,423,723
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1561,2,2,134,306,3,5,1,257,70,1,0,,,33,12,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,828,0,25,853,1389
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1562,3,3,146,342,3,5,2,297,72,2,0,,,48,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,933,0,27,960,1530
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1563,2,2,73,245,4,3,3,179,54,4,1,,,31,16,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,16,632,1058
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1564,2,2,97,153,1,6,2,114,51,0,0,,,28,14,2,0,0,0,0,5,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,478,0,26,504,993
1,14,JALISCO,1,TEQUILA,43,HUEJUCAR,1565,2,2,19,195,1,3,3,228,42,3,0,,,7,7,0,0,0,1,0,6,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,522,0,13,535,944
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1566,3,3,29,221,5,21,4,339,309,3,1,,,11,3,0,0,1,1,0,5,0,0,0,0,0,1,0,8,0,0,0,1,0,0,1,0,0,0,0,1,1,0,966,0,31,997,1617
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1567,4,4,43,299,2,22,14,446,580,11,5,,,15,9,0,0,1,2,0,7,1,0,0,0,0,1,0,9,0,0,1,1,0,0,4,0,0,0,1,7,0,0,1481,0,47,1528,2471
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1568,3,3,24,131,4,29,12,289,312,9,3,,,12,11,0,0,2,1,1,12,0,0,0,1,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,4,2,1,868,0,48,916,1527
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1569,2,2,11,56,2,10,3,66,111,7,1,,,2,2,0,0,1,1,0,2,1,0,0,1,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,283,0,10,293,418
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1570,1,1,13,39,1,5,6,52,43,1,1,,,1,4,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,6,176,241
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1571,1,1,2,21,0,0,1,20,28,1,0,,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,1,77,124
1,14,JALISCO,1,TEQUILA,44,HUEJUQUILLA EL ALTO,1572,3,3,11,135,3,15,8,306,282,12,0,,,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,782,1,27,810,1217
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1782,2,2,60,287,3,6,5,301,97,3,0,,,27,7,0,0,1,0,0,6,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,807,0,21,828,1425
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1783,2,2,74,369,4,5,3,270,56,1,1,,,16,9,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,814,2,19,835,1367
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1784,6,6,125,969,6,12,11,762,258,18,4,,,78,15,1,2,1,0,0,10,0,0,0,8,0,0,0,3,0,0,0,0,0,1,2,0,0,1,0,2,0,1,2290,7,41,2338,4200
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1785,3,3,69,478,3,11,5,379,120,7,1,,,23,10,0,0,0,0,1,2,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1115,1,33,1149,2081
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1786,2,2,45,303,0,9,5,217,63,4,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,0,15,661,1099
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1787,3,3,61,399,3,9,8,310,94,4,2,,,16,6,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,0,18,936,1626
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1788,2,2,27,226,2,2,4,251,65,2,1,,,11,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,599,2,24,625,1085
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1789,2,2,19,253,4,4,4,316,98,1,1,,,9,3,0,0,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,721,0,21,742,1135
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1790,2,2,30,141,1,4,8,256,51,2,0,,,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,499,0,12,511,782
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,1791,2,2,35,250,3,10,13,339,93,4,1,,,11,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,765,0,28,793,1319
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,3663,1,1,9,126,1,7,6,63,21,3,0,,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,10,254,449
1,14,JALISCO,1,TEQUILA,57,MAGDALENA,3664,1,1,3,65,0,0,2,28,8,0,0,,,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,3,118,168
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1831,2,2,437,14,0,4,4,36,129,7,1,,,24,6,3,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,675,0,16,691,1206
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1832,2,2,366,9,2,5,2,45,167,6,1,,,14,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,626,0,18,644,1007
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1833,1,1,38,1,0,1,0,1,17,1,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,61,163
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1834,1,1,152,4,1,3,5,11,50,1,1,,,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,8,246,433
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1835,1,1,161,5,1,2,2,7,59,0,0,,,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,248,0,8,256,504
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1837,7,7,1053,73,8,121,62,329,989,12,42,,,31,14,0,0,8,2,3,27,0,0,0,4,1,0,1,9,1,1,0,1,1,1,0,0,0,0,0,3,3,0,2800,0,117,2917,4444
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,1838,5,5,791,16,4,35,27,555,419,9,13,,,18,10,2,0,4,0,1,7,0,0,1,2,2,0,0,2,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1923,0,127,2050,2856
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,3876,1,1,30,1,2,3,1,67,32,0,1,,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,142,0,11,153,244
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,3877,1,1,112,2,0,2,8,9,93,0,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,3,233,286
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,3878,4,4,655,5,7,39,220,316,586,5,4,,,12,8,1,0,10,1,1,14,1,0,1,8,0,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0,1903,0,78,1981,2585
1,14,JALISCO,1,TEQUILA,63,MEZQUITIC,3879,4,4,556,22,1,40,14,251,934,5,10,,,2,0,2,0,15,1,0,14,4,1,0,3,0,0,0,1,0,0,1,0,0,0,2,0,0,0,1,3,3,0,1886,0,22,1908,2357
1,14,JALISCO,1,TEQUILA,73,SAN CRISTOBAL DE LA BARRANCA,2050,2,2,434,15,3,8,184,136,12,1,0,,,3,3,3,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,811,0,30,841,1364
1,14,JALISCO,1,TEQUILA,73,SAN CRISTOBAL DE LA BARRANCA,2051,1,1,111,3,0,0,49,30,6,0,0,,,4,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,211,0,7,218,360
1,14,JALISCO,1,TEQUILA,73,SAN CRISTOBAL DE LA BARRANCA,2052,2,2,320,4,2,6,58,83,13,2,0,,,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,13,509,795
1,14,JALISCO,1,TEQUILA,73,SAN CRISTOBAL DE LA BARRANCA,2053,1,1,75,2,0,4,12,19,10,1,0,,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,6,133,227
1,14,JALISCO,1,TEQUILA,73,SAN CRISTOBAL DE LA BARRANCA,2054,1,1,122,1,0,0,65,25,5,0,0,,,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,224,0,8,232,317
1,14,JALISCO,1,TEQUILA,77,SAN MARCOS,2107,3,3,350,24,5,101,10,167,293,42,4,,,17,3,0,0,8,4,1,1,1,0,0,0,0,1,1,4,0,0,0,0,0,0,2,2,0,0,0,2,1,0,1044,40,37,1121,1533
1,14,JALISCO,1,TEQUILA,77,SAN MARCOS,2108,3,3,357,17,7,120,10,193,396,44,4,,,14,1,2,0,7,1,2,2,1,0,0,3,2,0,0,4,0,1,0,1,1,0,0,0,0,0,1,3,0,0,1194,56,24,1274,1765
1,14,JALISCO,1,TEQUILA,78,SAN MARTIN DE BOLAÑOS,2110,2,2,,,,24,3,295,64,160,3,,,,,,,8,1,0,3,2,3,1,1,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,5,0,0,579,0,6,585,937
1,14,JALISCO,1,TEQUILA,78,SAN MARTIN DE BOLAÑOS,2111,2,2,,,,8,7,329,130,237,4,,,,,,,5,1,0,0,0,1,2,3,0,1,0,1,0,0,0,0,2,0,1,1,1,0,0,14,0,3,751,0,23,774,1139
1,14,JALISCO,1,TEQUILA,78,SAN MARTIN DE BOLAÑOS,2112,1,1,,,,1,0,114,21,48,2,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,188,0,6,194,265
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2157,1,1,23,99,1,1,1,119,21,0,0,,,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,9,281,489
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2158,2,2,55,198,3,9,0,284,41,2,1,,,17,16,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,631,3,37,671,1164
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2159,1,1,15,105,0,2,0,149,19,0,0,,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,304,0,11,315,488
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2160,2,2,16,219,0,1,1,237,43,0,1,,,11,4,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,539,0,13,552,900
1,14,JALISCO,1,TEQUILA,82,SANTA MARIA DE LOS ANGELES,2161,1,1,14,103,2,2,3,127,52,1,0,,,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,316,0,12,328,591
1,14,JALISCO,1,TEQUILA,84,TALA,2181,6,6,41,50,11,144,43,1119,740,26,21,,,3,0,0,0,11,2,1,16,4,1,2,2,0,1,0,10,0,1,0,3,2,1,2,0,0,0,0,2,1,1,2261,1,34,2296,3760
1,14,JALISCO,1,TEQUILA,84,TALA,2182,7,7,35,52,10,184,37,1404,805,28,16,,,0,0,2,1,13,4,2,24,0,2,0,0,0,2,1,12,1,0,0,5,0,0,6,0,0,0,0,3,4,0,2653,1,62,2716,4622
1,14,JALISCO,1,TEQUILA,84,TALA,2183,2,2,24,22,1,24,8,296,229,5,1,,,1,2,0,0,3,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,625,0,16,641,1385
1,14,JALISCO,1,TEQUILA,84,TALA,2184,2,2,11,9,0,63,10,266,206,6,4,,,0,0,0,0,3,1,3,5,1,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,1,0,595,0,13,608,991
1,14,JALISCO,1,TEQUILA,84,TALA,2185,3,3,17,23,7,86,18,609,420,28,7,,,1,0,0,0,8,1,2,10,0,0,0,1,2,0,2,6,0,1,1,4,0,0,2,0,0,0,3,3,0,0,1262,0,20,1282,2118
1,14,JALISCO,1,TEQUILA,84,TALA,2186,2,2,12,14,3,32,7,333,221,6,5,,,3,0,0,0,4,0,3,2,0,0,1,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,653,0,18,671,1088
1,14,JALISCO,1,TEQUILA,84,TALA,2187,4,4,35,30,9,74,19,773,464,9,7,,,3,1,0,0,12,0,1,17,1,0,0,4,0,1,0,3,0,0,0,1,0,0,3,0,0,1,0,2,0,0,1470,0,29,1499,2613
1,14,JALISCO,1,TEQUILA,84,TALA,2188,2,2,14,7,4,33,6,313,216,3,7,,,2,1,0,0,0,0,1,7,0,0,0,2,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,623,0,18,641,1162
1,14,JALISCO,1,TEQUILA,84,TALA,2189,3,3,15,25,10,58,16,647,368,6,3,,,1,2,0,0,3,2,1,5,0,0,1,1,0,1,0,8,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1178,0,34,1212,2193
1,14,JALISCO,1,TEQUILA,84,TALA,2190,2,2,12,13,6,47,16,424,267,10,7,,,0,0,0,0,5,0,1,3,1,0,0,1,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,2,0,0,823,0,14,837,1436
1,14,JALISCO,1,TEQUILA,84,TALA,2191,2,2,13,7,4,38,7,338,242,1,6,,,3,0,0,0,3,1,1,7,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,678,0,12,690,1062
1,14,JALISCO,1,TEQUILA,84,TALA,2192,1,1,9,2,2,25,3,213,125,10,6,,,0,1,0,0,4,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,409,0,10,419,670
1,14,JALISCO,1,TEQUILA,84,TALA,2193,2,2,19,12,1,57,13,441,216,12,11,,,4,0,0,0,5,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,1,801,0,13,814,1248
1,14,JALISCO,1,TEQUILA,84,TALA,2194,3,3,36,21,2,64,25,632,322,13,7,,,2,0,0,0,3,4,0,7,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1151,4,17,1172,1890
1,14,JALISCO,1,TEQUILA,84,TALA,2195,2,2,16,8,1,57,14,281,116,10,10,,,2,0,0,0,2,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,2,9,535,759
1,14,JALISCO,1,TEQUILA,84,TALA,2196,3,3,17,16,9,64,21,662,356,9,11,,,2,0,0,0,4,0,1,11,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1190,0,24,1214,2144
1,14,JALISCO,1,TEQUILA,84,TALA,2197,2,2,9,15,2,36,9,363,178,1,4,,,1,0,0,0,2,2,4,9,0,0,0,1,0,0,1,6,0,0,0,0,0,1,4,0,0,0,0,0,0,0,648,1,31,680,1271
1,14,JALISCO,1,TEQUILA,84,TALA,2198,4,4,20,34,6,71,28,670,604,10,6,,,0,0,0,0,5,1,1,9,0,1,2,5,0,1,1,7,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1486,0,34,1520,2620
1,14,JALISCO,1,TEQUILA,84,TALA,2199,2,2,19,22,4,38,16,364,359,8,3,,,0,0,0,0,4,0,1,5,0,1,0,0,0,0,1,4,0,0,0,0,0,0,2,0,0,0,1,0,3,0,855,0,22,877,1358
1,14,JALISCO,1,TEQUILA,84,TALA,2200,2,2,8,8,1,32,9,366,266,5,3,,,0,1,0,0,0,1,0,5,0,0,0,1,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,717,1,27,745,1292
1,14,JALISCO,1,TEQUILA,84,TALA,2201,2,2,5,7,4,24,6,288,210,4,4,,,0,0,0,0,5,0,0,4,1,0,0,2,0,1,0,4,0,0,0,0,0,1,1,0,1,0,0,1,0,0,573,0,23,596,1070
1,14,JALISCO,1,TEQUILA,84,TALA,2202,2,2,6,10,3,29,13,267,188,13,0,,,0,0,0,0,1,2,1,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544,0,15,559,985
1,14,JALISCO,1,TEQUILA,84,TALA,2204,2,2,13,16,2,29,14,531,266,4,2,,,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,888,0,39,927,1376
1,14,JALISCO,1,TEQUILA,84,TALA,2205,3,3,7,10,4,24,12,747,247,3,5,,,1,0,0,0,4,2,1,7,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1081,1,45,1127,1833
1,14,JALISCO,1,TEQUILA,84,TALA,2206,3,3,6,11,5,30,23,517,547,3,3,,,0,1,0,0,5,0,2,12,1,0,0,1,1,0,0,2,0,1,0,1,1,1,2,0,0,0,1,0,2,0,1179,1,26,1206,1822
1,14,JALISCO,1,TEQUILA,84,TALA,2207,3,3,5,5,4,26,11,514,528,6,5,,,0,0,0,0,4,1,0,12,0,0,0,1,0,1,1,7,0,0,0,0,0,0,1,0,0,0,1,1,4,0,1138,0,20,1158,1769
1,14,JALISCO,1,TEQUILA,84,TALA,2208,3,3,9,17,3,41,16,446,329,9,4,,,2,0,0,0,3,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,896,0,28,924,1820
1,14,JALISCO,1,TEQUILA,84,TALA,2209,2,2,9,13,3,33,8,350,133,0,2,,,0,1,0,0,0,0,0,7,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,563,1,27,591,1160
1,14,JALISCO,1,TEQUILA,84,TALA,2210,6,6,42,53,11,78,35,1058,627,13,10,,,4,3,0,0,5,0,1,20,0,0,1,3,2,2,1,10,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1982,0,61,2043,4242
1,14,JALISCO,1,TEQUILA,84,TALA,2211,1,1,4,9,2,12,3,159,105,1,2,,,2,0,0,0,1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,309,1,9,319,616
1,14,JALISCO,1,TEQUILA,84,TALA,3665,1,1,11,8,1,33,4,237,132,7,4,,,0,0,0,0,5,0,1,1,1,1,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,452,0,4,456,714
1,14,JALISCO,1,TEQUILA,84,TALA,3666,1,1,7,0,0,6,1,72,37,1,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,127,0,5,132,267
1,14,JALISCO,1,TEQUILA,84,TALA,3746,4,4,44,42,9,55,19,474,477,9,13,,,1,2,0,0,2,2,2,20,0,0,0,0,1,0,1,10,0,0,0,0,0,0,3,0,0,1,3,0,0,0,1190,2,25,1217,2710
1,14,JALISCO,1,TEQUILA,84,TALA,3747,4,4,61,34,6,54,28,467,528,10,11,,,0,0,0,0,3,0,2,28,0,0,0,1,0,1,3,7,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1249,2,21,1272,2793
1,14,JALISCO,1,TEQUILA,84,TALA,3748,1,1,5,9,1,20,5,196,124,1,3,,,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,372,0,10,382,731
1,14,JALISCO,1,TEQUILA,84,TALA,3749,4,4,39,48,6,50,28,311,485,5,10,,,6,2,0,0,7,0,3,23,0,0,0,4,0,0,0,6,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1038,0,28,1066,2596
