CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,HAGAMOS,FUTURO,CAND_IND1,CAND_IND2,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_HAGAMOS_FUTURO,PVEM_PT_MORENA_HAGAMOS,PVEM_PT_MORENA_FUTURO,PVEM_PT_MORENA,PVEM_PT_HAGAMOS_FUTURO,PVEM_PT_HAGAMOS,PVEM_PT_FUTURO,PVEM_PT,PVEM_MORENA_HAGAMOS_FUTURO,PVEM_MORENA_HAGAMOS,PVEM_MORENA_FUTURO,PVEM_MORENA,PVEM_HAGAMOS_FUTURO,PVEM_HAGAMOS,PVEM_FUTURO,PT_MORENA_HAGAMOS_FUTURO,PT_MORENA_HAGAMOS,PT_MORENA_FUTURO,PT_MORENA,PT_HAGAMOS_FUTURO,PT_HAGAMOS,PT_FUTURO,MORENA_HAGAMOS_FUTURO,MORENA_HAGAMOS,MORENA_FUTURO,HAGAMOS_FUTURO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1461,C,1,0,C01,0,36,26,1,12,2,150,137,14,7,,,1,1,0,0,2,2,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,401,2,13,416,718,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1464,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1470,C,1,0,C01,0,24,27,7,15,2,94,90,9,3,,,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,285,0,13,298,528,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1471,B,1,0,B,0,16,20,4,15,6,102,131,6,4,,,2,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,7,318,579,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1472,C,2,0,C02,0,21,19,2,13,4,100,102,3,4,,,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,275,0,8,283,529,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1473,C,2,0,C02,0,20,20,1,15,4,136,141,7,6,,,0,1,0,0,3,0,1,5,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,369,0,10,379,699,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1474,B,1,0,B,0,12,17,0,9,7,104,125,8,5,,,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,297,1,10,308,572,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1475,B,1,0,B,0,19,26,1,14,7,77,96,7,2,,,1,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,257,0,9,266,533,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1476,B,1,0,B,0,17,10,2,7,7,119,117,3,7,,,1,0,0,0,2,0,0,6,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,306,0,10,316,590,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1476,C,2,0,C02,0,22,14,1,13,2,96,130,5,9,,,0,1,0,0,3,0,0,4,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,308,0,12,320,589,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1478,C,1,0,C01,0,24,24,3,14,7,112,160,5,6,,,1,2,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,13,378,658,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1479,C,1,0,C01,0,26,24,5,15,7,126,176,4,2,,,6,0,0,0,2,1,0,6,0,0,0,1,0,0,0,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,410,0,13,423,747,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1481,C,2,0,C02,0,24,18,2,12,6,102,109,8,2,,,3,0,0,0,1,0,2,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,5,302,536,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1482,B,1,0,B,0,13,23,4,12,7,88,120,5,3,,,1,1,0,0,0,0,0,10,0,0,0,1,0,1,0,2,0,0,0,0,4,1,0,1,0,0,0,0,0,0,297,2,12,311,552,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1483,B,1,0,B,0,30,17,4,18,4,114,109,12,12,,,2,1,0,0,1,0,1,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,337,0,10,347,608,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1483,C,2,0,C02,0,21,29,1,13,5,93,130,7,9,,,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,7,0,0,0,0,1,1,3,0,0,0,0,1,0,0,327,0,7,334,608,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1484,C,2,0,C02,0,41,28,3,11,2,213,104,4,7,,,3,2,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,424,1,1,426,736,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1484,C,3,0,C03,0,54,28,3,11,9,208,79,5,8,,,1,3,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,0,6,421,736,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1484,C,4,0,C04,0,42,22,0,7,1,215,100,5,10,,,8,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,419,0,7,426,736,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1485,B,1,0,B,0,28,22,1,5,4,97,73,11,4,,,4,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,256,0,2,258,409,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1487,B,1,0,B,0,27,20,2,7,8,148,76,7,5,,,2,3,0,0,1,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,313,0,5,318,526,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1494,B,1,0,B,0,21,35,4,11,6,111,97,4,9,,,6,0,0,0,2,0,0,4,0,0,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,0,0,1,2,0,320,0,6,326,515,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1498,C,1,0,C01,0,1,2,0,0,1,2,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,16,628,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1499,B,1,0,B,0,55,40,2,13,7,179,164,7,16,,,10,1,0,0,5,0,2,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,510,0,4,514,747,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1505,B,1,0,B,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1505,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1506,C,1,0,C01,0,67,40,7,11,6,198,104,9,5,,,2,0,0,0,0,0,1,4,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,459,1,4,464,612,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1509,C,1,0,C01,0,64,18,2,4,4,185,104,8,9,,,6,1,0,0,4,0,2,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,425,1,11,437,637,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1510,B,1,0,B,0,47,27,1,18,3,170,58,8,8,,,2,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,348,0,5,353,476,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1515,B,1,0,B,0,52,28,4,13,5,152,104,7,8,,,4,1,0,0,1,1,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,387,0,15,402,663,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1517,C,1,0,C01,0,36,25,4,7,3,150,112,8,6,,,1,2,1,0,2,0,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,367,1,9,377,615,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1517,C,2,0,C02,0,34,36,2,5,4,157,101,6,5,,,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,359,0,13,372,615,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1520,B,1,0,B,0,41,30,2,15,5,185,120,6,4,,,2,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,415,0,7,422,618,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1521,C,1,0,C01,0,42,30,6,6,4,177,107,4,8,,,1,1,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,397,0,11,408,615,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1524,C,1,0,C01,0,26,19,5,12,5,131,79,4,5,,,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,297,0,8,305,443,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1377,C,1,0,C01,0,39,19,3,19,7,153,96,6,5,,,2,0,0,0,3,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,9,367,541,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1378,C,1,0,C01,0,41,32,3,15,8,182,144,6,8,,,1,1,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,453,0,4,457,672,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1378,C,2,0,C02,0,29,27,5,17,7,153,141,14,4,,,5,3,0,0,1,1,2,4,0,0,0,1,0,0,2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,423,0,11,434,672,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1380,B,1,0,B,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1380,C,1,0,C01,0,34,22,3,13,8,245,106,6,4,,,4,0,0,0,2,1,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,460,0,5,465,739,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1380,C,2,0,C02,0,21,27,1,12,10,207,136,9,4,,,1,2,0,0,3,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,0,0,0,446,1,9,456,738,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1384,B,1,0,B,0,12,17,2,18,2,143,111,3,8,,,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,332,0,10,342,630,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1384,C,1,0,C01,0,7,21,1,16,5,115,145,3,4,,,2,1,0,0,0,0,1,5,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,332,0,9,341,629,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1385,B,1,0,B,0,22,23,2,9,7,109,152,5,10,,,1,4,0,0,1,1,0,7,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,3,0,0,2,0,0,0,364,0,9,373,708,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1385,C,2,0,C02,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1386,B,1,0,B,0,16,33,1,18,3,98,139,1,6,,,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,329,0,6,335,608,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1386,C,1,0,C01,0,24,28,4,15,6,102,88,6,5,,,1,2,0,0,1,1,1,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,298,0,8,306,607,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1387,B,1,0,B,0,28,21,2,8,4,142,142,2,10,,,3,2,0,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,373,1,13,387,714,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1387,C,1,0,C01,0,24,18,7,13,6,120,147,4,7,,,2,0,0,0,2,0,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,360,1,10,371,713,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1387,C,2,0,C02,0,24,18,7,13,6,118,148,4,7,,,2,0,0,0,2,0,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,359,1,11,371,713,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1392,C,1,0,C01,0,3,10,0,16,5,136,130,2,4,,,2,2,0,0,1,1,1,8,0,0,1,1,0,0,1,3,0,0,0,1,0,0,2,0,0,0,0,0,1,0,331,2,11,344,666,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1393,C,1,0,C01,0,20,25,2,12,4,129,142,4,6,,,1,1,0,0,4,0,0,8,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,363,0,5,368,658,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1395,B,1,0,B,0,13,11,2,6,4,88,105,0,0,,,0,1,0,0,2,0,1,4,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,1,0,245,0,5,250,506,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1397,C,1,0,C01,0,16,22,1,11,6,115,141,5,8,,,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,337,1,6,344,602,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1398,B,1,0,B,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1399,C,1,0,C01,0,44,29,0,13,3,176,114,4,3,,,0,1,0,0,2,0,1,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,396,0,7,403,602,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1401,C,2,0,C02,0,39,22,2,8,2,100,80,9,5,,,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,8,283,523,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1402,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1404,B,1,0,B,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1404,C,1,0,C01,0,0,0,0,0,0,0,2,0,1,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,527,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1406,B,1,0,B,0,21,21,3,13,5,103,105,0,9,,,3,0,0,0,1,0,0,7,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,294,0,4,298,529,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1407,C,1,0,C01,0,29,21,3,15,5,143,72,10,10,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,1,13,324,524,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1409,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1410,C,1,0,C01,0,29,20,6,16,4,129,97,6,6,,,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,6,326,548,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1413,C,1,0,C01,0,29,19,2,13,3,116,115,3,7,,,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,1,7,319,578,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1415,B,1,0,B,0,25,28,1,18,4,114,147,3,4,,,1,2,0,0,2,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,358,0,16,374,695,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1416,C,2,0,C02,0,24,27,1,10,2,109,108,10,9,,,1,1,0,0,2,1,2,8,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,2,0,323,0,11,334,615,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1417,C,2,0,C02,0,26,19,3,12,5,109,109,9,6,,,1,1,0,0,1,1,5,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,10,321,575,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1422,B,1,0,B,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1422,C,2,0,C02,0,22,20,1,12,5,124,172,5,7,,,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,377,0,8,385,734,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1423,B,1,0,B,0,19,24,3,14,6,105,120,6,4,,,0,0,0,0,4,0,2,6,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,320,0,12,332,584,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1426,B,1,0,B,0,22,21,0,16,6,128,86,2,7,,,1,4,0,0,0,1,0,1,0,0,1,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,303,0,13,316,588,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1426,C,1,0,C01,0,21,31,2,8,12,96,105,6,11,,,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,304,2,8,314,588,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1431,C,2,0,C02,0,43,27,0,15,6,181,162,12,4,,,6,1,0,0,1,0,1,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,471,0,6,477,731,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1438,C,1,0,C01,0,28,18,4,13,3,102,90,5,6,,,2,0,0,0,2,0,3,5,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,1,2,0,290,1,9,300,444,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1439,C,1,0,C01,0,20,22,1,6,1,115,74,5,9,,,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,263,0,4,267,420,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1441,B,1,0,B,0,22,27,1,11,4,113,87,1,4,,,4,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,286,0,5,291,487,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1441,C,1,0,C01,0,24,21,3,11,6,127,81,5,3,,,1,0,0,0,1,0,2,3,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,7,300,486,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1442,B,1,0,B,0,53,26,3,8,2,185,89,3,8,,,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,387,1,11,399,478,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1445,B,1,0,B,0,46,46,1,17,6,160,116,7,6,,,0,2,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,417,0,9,426,653,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1452,B,1,0,B,0,31,20,0,15,6,154,123,7,5,,,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,369,0,8,377,545,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1455,B,1,0,B,0,45,25,2,18,4,126,108,6,7,,,5,2,0,0,1,0,0,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,359,0,4,363,612,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1456,B,1,0,B,0,42,24,1,14,2,182,103,10,3,,,2,1,0,0,0,0,1,6,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,395,0,9,404,633,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1458,C,2,0,C02,0,27,16,1,17,7,96,96,4,2,,,1,2,0,0,3,0,2,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,283,0,6,289,507,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1459,B,1,0,B,0,31,27,0,19,7,132,128,8,8,,,2,2,1,1,2,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,377,0,6,383,697,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1459,C,2,0,C02,0,25,29,8,16,5,162,131,8,8,,,4,4,0,0,2,0,2,0,0,0,1,2,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,413,1,12,426,696,Acta casilla,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1461,B,1,0,B,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1463,C,1,0,C01,0,26,19,1,7,3,74,97,8,7,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,245,2,3,250,464,Grupo de recuento,,,
1,14,JALISCO,11,GUADALAJARA,41,GUADALAJARA,1464,B,1,0,B,0,16,20,5,22,6,107,132,4,13,,,1,2,0,0,2,0,1,5,0,0,0,1,1,0,0,7,0,0,1,1,0,0,1,0,0,0,0,0,1,0,349,0,4,353,601,Acta casilla,,,
