CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,2,0,C02,0,76,33,53,86,22,,108,3,2,1,0,384,0,19,403,686,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,3,0,C03,0,110,29,50,110,30,,86,7,0,0,1,423,0,27,450,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,4,0,C04,0,89,39,53,97,30,,70,4,2,1,0,385,0,15,400,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,5,0,C05,0,94,33,47,101,33,,95,3,3,4,0,413,0,20,433,686,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,6,0,C06,0,82,29,63,96,14,,93,0,0,1,0,378,0,13,391,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,421,C,7,0,C07,0,80,36,52,100,23,,105,8,3,1,0,408,0,25,433,686,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,422,B,1,0,B,0,64,33,43,68,12,,81,3,3,0,0,307,0,19,326,485,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,422,C,1,0,C01,0,90,27,39,67,30,,60,4,2,2,0,321,0,9,330,485,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,423,B,1,0,B,0,87,33,48,112,21,,87,2,0,1,0,391,0,24,415,656,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,423,C,1,0,C01,0,75,39,29,96,19,,107,5,2,1,0,373,0,26,399,656,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,424,B,1,0,B,0,98,41,67,94,27,,105,9,0,0,0,441,0,19,460,704,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,424,C,1,0,C01,0,107,45,56,89,22,,102,8,1,2,0,432,0,12,444,704,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,424,C,2,0,C02,0,109,32,63,93,32,,124,8,1,0,0,462,2,16,480,704,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,424,C,3,0,C03,0,99,50,48,113,38,,115,2,1,0,1,467,0,16,483,704,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,424,C,4,0,C04,0,105,60,73,99,33,,97,6,0,0,0,473,0,15,488,703,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,425,B,1,0,B,0,56,15,31,63,18,,111,6,0,0,0,300,0,14,314,429,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,425,C,1,0,C01,0,47,34,14,70,21,,64,5,0,0,0,255,0,14,269,428,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,426,B,1,0,B,0,120,29,48,56,26,,113,6,1,1,0,400,0,16,416,714,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,426,C,1,0,C01,0,149,33,41,71,20,,85,5,2,1,0,407,0,15,422,713,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,427,B,1,0,B,0,70,40,52,74,14,,100,4,1,0,0,355,0,17,372,592,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,427,C,1,0,C01,0,66,33,46,83,18,,101,3,0,0,0,350,0,14,364,592,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,428,B,1,0,B,0,105,29,27,70,16,,148,5,1,1,0,402,0,15,417,707,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,428,C,1,0,C01,0,104,21,33,55,8,,143,4,3,0,0,371,0,27,398,707,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,428,C,2,0,C02,0,97,28,43,70,12,,110,3,1,1,0,365,1,15,381,707,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,428,C,3,0,C03,0,116,27,29,77,7,,118,3,0,1,0,378,1,17,396,706,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,429,B,1,0,B,0,124,21,12,58,14,,152,1,0,1,0,383,0,15,398,600,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,429,C,1,0,C01,0,90,23,10,76,10,,157,3,2,0,1,372,0,10,382,600,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,429,C,2,0,C02,0,95,9,28,92,11,,144,4,0,0,0,383,0,11,394,599,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,429,C,3,0,C03,0,93,19,12,103,5,,137,1,0,0,1,371,0,14,385,599,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,430,B,1,0,B,0,81,38,39,41,11,,68,0,0,0,0,278,0,15,293,508,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,430,C,1,0,C01,0,72,43,44,43,5,,88,7,5,0,0,307,0,19,326,508,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,430,C,2,0,C02,0,96,38,36,47,12,,88,4,1,1,0,323,0,16,339,507,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,488,B,1,0,B,0,27,21,21,47,6,,26,1,1,0,0,150,0,10,160,227,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,452,B,1,0,B,0,191,25,101,26,21,,116,5,3,2,0,490,0,29,519,709,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,452,C,1,0,C01,0,162,25,103,40,39,,123,3,0,0,0,495,0,30,525,708,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,453,B,1,0,B,0,216,7,88,23,8,,98,1,1,0,0,442,0,22,464,585,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,453,C,1,0,C01,0,181,28,93,15,16,,95,0,0,0,0,428,0,28,456,585,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,453,C,2,0,C02,0,155,13,96,29,14,,102,5,0,1,0,415,0,41,456,585,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,454,B,1,0,B,0,156,17,82,20,10,,88,1,1,1,0,376,0,25,401,522,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,454,C,1,0,C01,0,135,21,72,23,21,,79,1,1,1,0,354,0,22,376,521,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,454,C,2,0,C02,0,139,16,82,18,19,,108,2,1,1,0,386,0,17,403,521,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,455,B,1,0,B,0,121,13,61,24,5,,48,6,0,0,0,278,0,15,293,372,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,456,B,1,0,B,0,161,10,27,19,8,,75,1,0,1,0,302,0,29,331,437,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,457,B,1,0,B,0,123,11,35,11,11,,70,2,0,0,1,264,0,33,297,449,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,457,C,1,0,C01,0,146,3,35,22,8,,72,0,0,0,0,286,0,33,319,449,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,458,B,1,0,B,0,186,15,57,24,7,,108,0,2,1,4,404,0,47,451,668,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,8,SAN JOSE DE GRACIA,458,C,1,0,C01,0,203,20,64,34,5,,91,2,1,4,0,424,1,31,456,667,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,460,B,1,0,B,0,75,242,13,18,9,,77,1,0,0,0,435,1,21,457,624,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,460,C,1,0,C01,0,71,203,9,18,10,,102,3,3,0,0,419,1,17,437,624,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,460,C,2,0,C02,0,68,203,17,21,10,,99,2,1,0,0,421,0,20,441,624,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,461,B,1,0,B,0,71,233,19,17,12,,118,4,1,1,0,476,1,26,503,704,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,461,C,1,0,C01,0,65,235,22,16,10,,96,2,4,0,0,450,0,35,485,704,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,461,C,2,0,C02,0,74,205,23,23,9,,129,2,3,1,1,470,0,32,502,703,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,462,B,1,0,B,0,52,203,8,14,13,,122,2,3,0,0,417,0,21,438,651,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,462,C,1,0,C01,0,85,171,19,19,15,,116,4,1,0,0,430,0,11,441,650,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,462,C,2,0,C02,0,50,215,20,10,12,,135,2,3,0,0,447,0,18,465,650,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,463,B,1,0,B,0,60,184,13,15,7,,69,1,1,0,0,350,0,8,358,544,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,463,C,1,0,C01,0,61,171,6,5,10,,62,1,1,0,0,317,0,17,334,544,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,463,C,2,0,C02,0,42,198,6,14,8,,68,3,0,2,2,343,0,14,357,544,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,464,B,1,0,B,0,49,219,14,10,10,,191,2,0,0,1,496,0,14,510,671,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,464,C,1,0,C01,0,70,233,10,10,10,,155,1,1,0,1,491,0,15,506,671,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,464,C,2,0,C02,0,51,216,10,14,18,,184,1,4,0,0,498,0,6,504,671,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,465,B,1,0,B,0,53,275,13,35,10,,125,1,3,0,0,515,0,21,536,723,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,466,B,1,0,B,0,38,192,9,7,11,,69,1,3,0,0,330,0,12,342,429,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,466,C,1,0,C01,0,53,216,4,9,3,,52,1,0,0,0,338,0,6,344,428,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,467,B,1,0,B,0,50,146,12,22,12,,98,4,3,0,1,348,0,17,365,568,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,467,C,1,0,C01,0,37,168,17,24,14,,101,1,2,0,0,364,0,10,374,568,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,467,C,2,0,C02,0,35,167,27,27,9,,70,1,1,0,0,337,0,19,356,567,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,467,C,3,0,C03,0,39,161,17,20,11,,95,5,1,0,3,352,0,8,360,567,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,468,B,1,0,B,0,35,215,13,19,3,,50,0,3,1,0,339,0,14,353,479,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,468,C,1,0,C01,0,38,206,13,9,4,,52,3,2,0,0,327,0,8,335,479,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,469,B,1,0,B,0,51,149,26,28,22,,139,0,2,0,0,417,0,21,438,615,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,469,C,1,0,C01,0,48,179,13,21,8,,113,3,3,1,0,389,0,17,406,615,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,469,C,2,0,C02,0,50,167,17,25,7,,110,3,1,0,1,381,0,18,399,615,Grupo de recuento,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,469,C,3,0,C03,0,57,205,14,13,14,,92,2,1,0,0,398,0,11,409,614,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,9,TEPEZALA,469,C,4,0,C04,0,45,205,17,22,11,,88,2,3,0,0,393,0,15,408,614,Acta casilla,,,
2,1,AGUASCALIENTES,3,PABELLON DE ARTEAGA,6,PABELLON DE ARTEAGA,0,A,5,0,VA05,0,2,3,0,0,1,,1,0,0,0,0,7,0,0,7,7,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,398,B,1,0,B,0,162,32,1,9,5,19,77,3,3,0,0,311,1,10,322,627,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,398,C,1,0,C01,0,155,28,2,8,6,24,101,2,6,0,0,332,0,13,345,626,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,399,B,1,0,B,0,144,35,11,10,7,12,69,4,2,1,0,295,0,17,312,576,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,399,C,1,0,C01,0,145,36,6,4,5,17,59,5,5,0,0,282,0,11,293,575,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,399,C,2,0,C02,0,156,33,11,6,4,13,70,0,0,0,0,293,0,6,299,575,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,400,B,1,0,B,0,109,28,3,9,3,18,95,3,4,0,0,272,0,22,294,574,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,400,C,1,0,C01,0,119,20,4,10,4,28,93,4,3,0,0,285,0,10,295,574,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,400,C,2,0,C02,0,102,23,6,17,4,12,101,6,3,0,0,274,0,17,291,573,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,402,B,1,0,B,0,123,23,3,10,1,22,117,5,5,0,0,309,0,13,322,575,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,402,C,1,0,C01,0,114,24,9,9,5,25,116,6,2,0,0,310,0,15,325,575,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,B,1,0,B,0,185,18,3,13,8,38,123,9,5,1,0,403,0,22,425,679,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,C,1,0,C01,0,192,27,7,16,11,28,124,4,4,0,0,413,0,18,431,679,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,C,2,0,C02,0,176,21,5,20,7,31,112,8,2,0,0,382,0,9,391,679,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,C,3,0,C03,0,184,19,2,20,3,35,134,9,2,0,0,408,0,12,420,678,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,C,4,0,C04,0,169,24,5,14,6,32,144,8,0,0,0,402,1,21,424,678,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,C,5,0,C05,0,190,25,3,16,10,39,115,8,1,0,0,407,0,23,430,678,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,403,C,6,0,C06,0,179,21,3,17,4,6,113,6,4,0,0,353,0,20,373,678,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,406,B,1,0,B,0,131,18,26,5,4,27,126,12,2,0,0,351,0,17,368,746,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,406,C,1,0,C01,0,160,32,31,8,4,29,94,9,0,0,0,367,0,18,385,746,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,406,C,2,0,C02,0,169,13,24,12,3,35,98,4,6,0,0,364,0,17,381,746,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,406,C,3,0,C03,0,160,22,46,11,3,23,111,4,4,0,0,384,0,13,397,745,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,406,C,4,0,C04,0,154,18,39,8,4,26,126,5,1,1,0,382,0,21,403,745,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,406,C,5,0,C05,0,178,25,18,13,4,20,106,8,0,0,0,372,0,11,383,745,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,652,B,1,0,B,0,100,23,3,12,6,29,128,2,6,0,0,309,1,17,327,644,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,652,C,1,0,C01,0,119,22,0,15,6,28,136,4,1,0,0,331,0,16,347,644,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,652,C,2,0,C02,0,107,18,2,14,5,34,130,5,4,0,0,319,0,26,345,644,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,652,C,3,0,C03,0,128,15,2,11,9,24,105,10,1,0,0,305,0,16,321,643,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,653,B,1,0,B,0,84,12,1,15,6,26,135,4,4,0,0,287,0,4,291,560,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,5,JESUS MARIA,653,C,1,0,C01,0,109,7,2,26,10,26,111,4,1,0,0,296,0,12,308,559,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,404,B,1,0,B,0,51,72,2,13,6,21,129,2,4,1,0,301,0,11,312,432,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,404,C,1,0,C01,0,57,81,2,12,6,17,113,1,1,0,0,290,0,16,306,431,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,470,B,1,0,B,0,83,103,3,2,6,60,150,5,1,0,0,413,1,14,428,676,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,470,C,1,0,C01,0,110,76,5,4,6,47,153,4,3,0,0,408,0,18,426,675,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,470,SMR,1,0,SMR01,0,129,28,6,14,3,29,121,5,3,0,0,338,0,13,351,0,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,470,SRP,1,0,SRP01,0,129,28,6,14,3,29,121,0,0,0,0,330,0,13,343,0,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,471,B,1,0,B,0,63,84,5,10,5,34,119,2,0,0,0,322,0,8,330,537,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,471,C,1,0,C01,0,60,68,5,6,6,36,135,1,1,0,0,318,0,15,333,536,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,471,C,2,0,C02,0,49,84,3,2,3,30,129,1,1,0,0,302,0,16,318,536,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,472,B,1,0,B,0,106,118,2,9,10,55,203,1,2,0,0,506,0,14,520,734,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,472,C,1,0,C01,0,98,104,6,6,8,33,192,3,6,0,0,456,1,24,481,734,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,B,1,0,B,0,82,92,2,8,8,46,163,1,1,1,1,405,0,17,422,701,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,1,0,C01,0,72,99,4,7,10,34,189,1,5,0,1,422,0,17,439,701,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,2,0,C02,0,81,86,6,9,6,37,159,3,2,0,0,389,0,28,417,701,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,3,0,C03,0,85,87,5,13,8,38,206,3,1,0,0,446,0,22,468,701,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,4,0,C04,0,82,103,6,3,7,29,201,4,2,0,0,437,0,19,456,701,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,5,0,C05,0,62,91,11,6,8,32,182,3,2,1,0,398,0,17,415,700,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,6,0,C06,0,76,75,7,7,11,50,182,1,2,0,0,411,0,11,422,700,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,7,0,C07,0,83,91,4,9,5,44,187,3,3,0,1,430,0,16,446,700,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,8,0,C08,0,94,100,3,6,11,46,175,6,1,0,0,442,0,18,460,700,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,9,0,C09,0,62,99,3,6,14,51,166,1,5,0,0,407,0,12,419,700,Grupo de recuento,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,10,0,C10,0,56,107,3,3,10,29,195,2,0,0,0,405,0,13,418,700,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,11,0,C11,0,84,102,6,3,9,31,175,6,4,0,1,421,0,16,437,700,Acta casilla,,,
2,1,AGUASCALIENTES,4,SAN FRANCISCO DE LOS ROMO,10,SAN FRANCISCO DE LOS ROMO,473,C,12,0,C12,0,64,105,5,13,3,36,202,0,3,0,0,431,0,11,442,700,Grupo de recuento,,,
