CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_ELECCION,NOMBRE_PARTICIPANTE,NUMERO_LISTA,CANDIDATO,SEXO_CANDIDATO,ACCION_AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO_POLITICO
2,28,TAMAULIPAS,,,30,PADILLA,,,REG_RP,PT_PVEM_MORENA,3,HOMAR ALEJANDRO ARRATIA BANDA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Padilla.pdf,MORENA
2,28,TAMAULIPAS,,,30,PADILLA,,,REG_RP,PAN_PRI,2,IDALIA TURRUBIATES GALLEGOS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Padilla.pdf,PAN
2,28,TAMAULIPAS,,,31,PALMILLAS,,,PRES_MUN,PT,1,SINDY PAOLETH MONITA RAMIREZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Palmillas.pdf,PT
2,28,TAMAULIPAS,,,31,PALMILLAS,,,SIND,PT,1,ROSALIO CAMACHO CARDENAS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Palmillas.pdf,PT
2,28,TAMAULIPAS,,,31,PALMILLAS,,,REG_MR,PT,1,GISELLA DE LA ROSA BARRON,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Palmillas.pdf,PT
2,28,TAMAULIPAS,,,31,PALMILLAS,,,REG_MR,PT,2,OLVER MONITA GUTIERREZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Palmillas.pdf,PT
2,28,TAMAULIPAS,,,31,PALMILLAS,,,REG_MR,PT,3,ISABEL DEL ANGEL HERNANDEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Palmillas.pdf,PT
2,28,TAMAULIPAS,,,31,PALMILLAS,,,REG_MR,PT,4,CRISTOBAL CHARLES CASTILLO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Palmillas.pdf,PT
2,28,TAMAULIPAS,,,31,PALMILLAS,,,REG_RP,PVEM,1,EDILBERTO PEREZ CORDOVA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Palmillas.pdf,PVEM
2,28,TAMAULIPAS,,,31,PALMILLAS,,,REG_RP,PAN_PRI,1,LIDIA MARGARITA CERVANTES PERALES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Palmillas.pdf,PAN
2,28,TAMAULIPAS,,,32,REYNOSA,,,PRES_MUN,PT_PVEM_MORENA,1,CARLOS VICTOR PEÑA ORTIZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,SIND,PT_PVEM_MORENA,1,ZITA DEL CARMEN GUADARRAMA ALEMAN,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,SIND,PT_PVEM_MORENA,2,HUGO FELIPE CHAVEZ HERRERA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,1,ORALIA CANTU CANTU,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,2,EDUARDO LOPEZ ARIAS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,3,HIDILBERTA VELAZQUEZ MENDOZA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,PVEM
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,4,JOSE IRAM RODRIGUEZ LIMON,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,PT
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,5,OLALLA YADIRA DELGADILLO CHAPA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,6,JORGE ALFREDO SANTA ANA CASTRO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,7,MARIA ANSELMA HERRERA RODRIGUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,8,TEOFILO RUBIO MALDONADO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,9,SANDRA ELIZABETH GARZA FAZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,10,HECTOR ALEJANDRO OLIVARES ZAVALA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,11,MAGDALENA BERENICE CAMPOS TELLEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,12,MARIO SORIA JR,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,13,ELISHEVA SARAI GUADARRAMA HERNANDEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_MR,PT_PVEM_MORENA,14,JOSE EMMANUEL CORONADO ZAMORA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MORENA
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_RP,PAN_PRI,1,SOFIA GARCIA GOMEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,PAN
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_RP,MC,1,MARYCARMEN PALMA NAVARRO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MC
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_RP,PAN_PRI,1,ARMANDO BENITO DE JESUS SAENZ BARELLA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,PRI
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_RP,PAN_PRI,1,VIANEY AZENETH ESCOBEDO PRADO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,PRD
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_RP,PAN_PRI,1,JUAN JOAQUIN RAMIREZ MARTINEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,PAN
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_RP,MC,1,JORGE EDUARDO GOMEZ FLORES,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,MC
2,28,TAMAULIPAS,,,32,REYNOSA,,,REG_RP,PAN_PRI,2,JUANA ALICIA SANCHEZ JIMENEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_Reynosa.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,PRES_MUN,PAN_PRI,1,MIGUEL ANGEL ALMARAZ MALDONADO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,SIND,PAN_PRI,1,MARIA DE JESUS MAR PADILLA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,SIND,PAN_PRI,2,JOEL RAMIREZ OVIEDO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,1,NORA IVETT GARZA SEGURA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,2,RAMIRO HERNANDEZ RAMOS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,3,MARIA DEL SOCORRO VEGA AVILA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,4,BERNARDO GOMEZ GUAJARDO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,5,MARIA GUADALUPE SALAS TORRES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,6,JUAN MACHUCA VALENZUELA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PRI
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,7,COPITZI YESENIA HERNANDEZ GARCIA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PRI
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,8,CARLOS ALBERTO GUERRERO GARCIA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,9,DANIELA HERNANDEZ SALAZAR,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,10,JOSE ARTURO GARCIA VAZQUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,11,MARIA TERESA CANO VAZQUEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_MR,PAN_PRI,12,JUAN LUIS GUERRERO ESPINOZA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PAN
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_RP,PT_PVEM_MORENA,1,NANCY MAGALY ROMO FAVELA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,MORENA
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_RP,PT_PVEM_MORENA,1,LAURA ADRIANA LEYVA CZARES,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PT
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_RP,PT_PVEM_MORENA,1,ROBERTO REYNA DE LEON,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PVEM
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_RP,PT_PVEM_MORENA,1,MARIA DEL ROSARIO VARGAS SANCHEZ,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,PRD
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_RP,MC,1,FRANCISCO RAFAEL TAPIA CERVANTES,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,MC
2,28,TAMAULIPAS,,,33,RIO BRAVO,,,REG_RP,PT_PVEM_MORENA,1,JOSE MARIA GARCIA BAEZ,1,Candidaturas de discapacidad,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_RIoBravo.PDF,MORENA
2,28,TAMAULIPAS,,,34,SAN CARLOS,,,PRES_MUN,PT_PVEM_MORENA,1,GAUDISELA RAMIREZ ZAVALA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanCarlos.PDF,MORENA
2,28,TAMAULIPAS,,,34,SAN CARLOS,,,SIND,PT_PVEM_MORENA,1,JULIO CESAR BECERRA VAZQUEZ,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanCarlos.PDF,MORENA
2,28,TAMAULIPAS,,,34,SAN CARLOS,,,REG_MR,PT_PVEM_MORENA,1,ALICIA SOTO SUSTAITA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanCarlos.PDF,MORENA
2,28,TAMAULIPAS,,,34,SAN CARLOS,,,REG_MR,PT_PVEM_MORENA,2,RICARDO RIOS LEAL,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanCarlos.PDF,MORENA
2,28,TAMAULIPAS,,,34,SAN CARLOS,,,REG_MR,PT_PVEM_MORENA,3,KARLA ALEXANDRA SAUCEDO DE LA SERNA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanCarlos.PDF,PVEM
2,28,TAMAULIPAS,,,34,SAN CARLOS,,,REG_MR,PT_PVEM_MORENA,4,EDWIN MITCHEL SAUCEDO GUAJARDO,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanCarlos.PDF,PT
2,28,TAMAULIPAS,,,34,SAN CARLOS,,,REG_RP,PAN_PRI,3,ELIVORIO REYES BUTANDA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanCarlos.PDF,PRD
2,28,TAMAULIPAS,,,34,SAN CARLOS,,,REG_RP,PAN_PRI,1,FRANCISCA GARCIA MEDRANO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanCarlos.PDF,PAN
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,PRES_MUN,PT_PVEM_MORENA,1,VERONICA ADRIANA AGUIRRE DE LOS SANTOS,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,MORENA
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,SIND,PT_PVEM_MORENA,1,ROLANDO CAVAZOS DE LA PORTILLA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,MORENA
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,SIND,PT_PVEM_MORENA,2,JUANA BRIONES DE LA ROSA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,MORENA
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,REG_MR,PT_PVEM_MORENA,1,MARTIN CARRION SANTOS,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,MORENA
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,REG_MR,PT_PVEM_MORENA,2,JUANA CASTILLO VILLAFRANCA,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,MORENA
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,REG_MR,PT_PVEM_MORENA,3,ERICK ALEJANDRO CANTU OCHOA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,PT
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,REG_MR,PT_PVEM_MORENA,4,CAROLINA MADAI SOSA CERDAN,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,PVEM
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,REG_MR,PT_PVEM_MORENA,5,NEIL EDGARDO OCHOA BECERRA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,MORENA
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,REG_MR,PT_PVEM_MORENA,6,MARILU BERRONES CASTILLO,2,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,MORENA
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,REG_MR,PT_PVEM_MORENA,7,ARMANDO MOZQUEDA PADILLA,1,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,MORENA
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,REG_MR,PT_PVEM_MORENA,8,ERNESTO GARZA TORRES,3,,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,MORENA
2,28,TAMAULIPAS,,,35,SAN FERNANDO,,,REG_RP,PAN_PRI,1,EFRAIN GARZA RAMIREZ,1,Candidaturas de discapacidad,https://www.ietam.org.mx/Portal/documentos/PE2024/Resultados/Constancias/ConsMay_SanFernando.PDF,PAN
