CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_LOCAL,DEMARCACION_LOCAL,TIPO_DE_CANDIDATURA,NOMBRE_ACTOR_POLITICO,NUMERO_LISTA,PERSONA_CANDIDATA,IDENTIDAD_SEXO_GENERICA,ACCION AFIRMATIVA,RUTA_CONSTANCIA,PARTIDO
,29,TLAXCALA,1,SAN ANTONIO CALPULALPAN,,,,,DIP_LOC_MR,MORENA_PVEM_RSP_FXM_PANALT,,EVER ALEJANDRO CAMPECH AVELAR,1,,,MORENA
,29,TLAXCALA,2,TLAXCO DE MORELOS,,,,,DIP_LOC_MR,MORENA_PVEM_RSP_FXM_PANALT,,GABRIELA HERNANDEZ ISLAS,2,CANDIDATURAS DE DISCAPACIDAD,,MORENA
,29,TLAXCALA,3,SANTIAGO TETLA,,,,,DIP_LOC_MR,MORENA_PVEM_RSP_FXM_PANALT,,JACIEL GONZALEZ HERRERA,1,,,PVEM
,29,TLAXCALA,4,APIZACO,,,,,DIP_LOC_MR,MORENA_PVEM_RSP_FXM_PANALT,,LORENA RUIZ GARCIA,2,CANDIDATURAS DE PERSONAS JOVENES,,PANALT
,29,TLAXCALA,5,SAN NICOLAS PANOTLA,,,,,DIP_LOC_MR,MORENA_PVEM_RSP_FXM_PANALT,,MARIA AURORA VILLEDA TEMOLTZIN,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,RSP
,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,,,,,DIP_LOC_MR,MORENA,,VICENTE MORALES PEREZ,1,,,MORENA
,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,,,,,DIP_LOC_MR,MORENA_PVEM_RSP_FXM_PANALT,,MADAI PEREZ CARRILLO,3,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
,29,TLAXCALA,8,SAN BERNARDINO CONTLA,,,,,DIP_LOC_MR,MORENA_PVEM_RSP_FXM_PANALT,,DAVID MARTINEZ DEL RAZO,1,CANDIDATURAS INDIGENAS,,FXM
,29,TLAXCALA,9,SANA ANA CHIAUTEMPAN,,,,,DIP_LOC_MR,MORENA_PVEM_RSP_FXM_PANALT,,MARIBEL LEON CRUZ,2,CANDIDATURAS INDIGENAS,,PVEM
,29,TLAXCALA,10,HUAMANTLA,,,,,DIP_LOC_MR,MORENA,,MIGUEL ANGEL CABALLERO YONCA,1,CANDIDATURAS INDIGENAS,,MORENA
,29,TLAXCALA,11,HUAMANTLA,,,,,DIP_LOC_MR,MORENA_PVEM_RSP_FXM_PANALT,,ANEL MARTINEZ PEREZ,2,CANDIDATURAS DE PERSONAS JOVENES,,FXM
,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,,,,,DIP_LOC_MR,MORENA_PVEM_RSP_FXM_PANALT,,BLADIMIR ZAINOS FLORES,1,,,PANALT
,29,TLAXCALA,13,ZACATELCO,,,,,DIP_LOC_MR,MORENA_PVEM_RSP_FXM_PANALT,,EMILIO DE LA PEÑA APONTE,1,CANDIDATURAS DE PERSONAS JOVENES,,RSP
,29,TLAXCALA,14,SAN FRANCISCO PAPALOTLA,,,,,DIP_LOC_MR,MORENA,,BRENDA CECILIA VILLANTES RODRIGUEZ,2,,,MORENA
,29,TLAXCALA,15,VICENTE GUERRERO,,,,,DIP_LOC_MR,MORENA,,MARIA ANA BERTHA MASTANZO CORONA,2,CANDIDATURAS INDIGENAS,,MORENA
1,29,TLAXCALA,,,,,,,DIP_LOC_RP,PAN,1,MIRIAM ESMERALDA MARTINEZ SANCHEZ,2,,,PAN
1,29,TLAXCALA,,,,,,,DIP_LOC_RP,PRI,1,BLANCA AGUILA LIMA,2,,,PRI
1,29,TLAXCALA,,,,,,,DIP_LOC_RP,PRD,1,LAURA YAMILI FLORES LOZANO,2,,,PRD
1,29,TLAXCALA,,,,,,,DIP_LOC_RP,PT,1,SILVANO GARAY ULLOA,1,,,PT
1,29,TLAXCALA,,,,,,,DIP_LOC_RP,PT,2,MARIBEL CERVANTES HERNANDEZ,2,,,PT
1,29,TLAXCALA,,,,,,,DIP_LOC_RP,PVEM,1,SORAYA NOEMÍ BOCARDO PHILLIPS,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PVEM
1,29,TLAXCALA,,,,,,,DIP_LOC_RP,MC,1,SANDRA GUADALUPE AGUILAR VEGA,2,,,MC
1,29,TLAXCALA,,,,,,,DIP_LOC_RP,PAC,1,HECTOR ISRAEL ORTIZ ORTIZ,1,,,PAC
1,29,TLAXCALA,,,,,,,DIP_LOC_RP,PANALT,1,ENGRACIA MORALES DELGADO,2,,,PANALT
1,29,TLAXCALA,,,,,,,DIP_LOC_RP,FXM ,1,REYNA FLOR BAEZ LOZANO,2,CANDIDATURAS DE DISCAPACIDAD,,FXM
 ,29,TLAXCALA,,,1,AMAXAC DE GUERRERO,,,PRE_MUN_MR,MORENA,,MAURICIO POZOS CASTAÑON,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,1,AMAXAC DE GUERRERO,,,SIND_MR,MORENA,,FRANCISCA PERALTA VAZQUEZ,2,,,MORENA
,29,TLAXCALA,,,1,AMAXAC DE GUERRERO,,,REG_RP,MORENA,1,VIOLETA GARCIA MONTES,2,,,MORENA
,29,TLAXCALA,,,1,AMAXAC DE GUERRERO,,,REG_RP,PAN_PRI,1,SALVADOR MOLINA VAZQUEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,PRI
,29,TLAXCALA,,,1,AMAXAC DE GUERRERO,,,REG_RP,PAN_PRI,2,ANGELICA CORTES FLORES,2,,,PRI
,29,TLAXCALA,,,1,AMAXAC DE GUERRERO,,,REG_RP,PAC,1,MARIO ROLANDO GONZALEZ CARMONA,1,CANDIDATURAS INDIGENAS,,PAC
,29,TLAXCALA,,,1,AMAXAC DE GUERRERO,,,REG_RP,PVEM,1,ANGELICA TAMAYO PORTILLO,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
,29,TLAXCALA,,,1,AMAXAC DE GUERRERO,,,REG_RP,FXM ,1,MIGUEL ANGEL HERNANDEZ HERNANDEZ,1,CANDIDATURAS INDIGENAS,,FXM
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,,,PRE_MUN_MR,PAC,,ERNESTO AZAIN AVALOS MARBAN,1,,,PAC
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,,,SIND_MR,PAC,,DIANA LAURA PEREZ LEON,2,CANDIDATURAS DE PERSONAS JOVENES,,PAC
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,,,REG_RP,PAC,1,JOSE BULMARO ACOLTZI ESPINOZA,1,,,PAC
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,,,REG_RP,PAN_PRI,1,DIANA LAURA GONZALEZ RUIZ,2,,,PAN
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,,,REG_RP,PAN_PRI,2,LESLIE ROJAS ZAMORA,2,CANDIDATURAS DE PERSONAS JOVENES,,PAN
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,,,REG_RP,MORENA,1,ALFREDO PAUL ROSANO,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,,,REG_RP,PAN_PRI,3,URIEL FRANCISCO MUÑOZ TRUJILLO,1,CANDIDATURAS DE PERSONAS JOVENES,,PAN
,29,TLAXCALA,,,2,APETATITLAN DE ANTONIO CARVAJAL,,,REG_RP,MC,1,MIRIAM NAVA MENDEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,MC
,29,TLAXCALA,,,3,APIZACO,,,PRE_MUN_MR,MORENA,,JAVIER RIVERA BONILLA,1,,,MORENA
,29,TLAXCALA,,,3,APIZACO,,,SIND_MR,MORENA,,MARIA DE LA PAZ FLORES HERNANDEZ,2,,,MORENA
,29,TLAXCALA,,,3,APIZACO,,,REG_RP,MORENA,1,DAVID MORALES HERNÁNDEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,3,APIZACO,,,REG_RP,MORENA,2,LETICIA ATEMPA DIAZ,2,,,MORENA
,29,TLAXCALA,,,3,APIZACO,,,REG_RP,PAN,1,JOSE ARNULFO ALVA SANCHEZ,1,,,PAN
,29,TLAXCALA,,,3,APIZACO,,,REG_RP,PAC,1,ADRIANA EUGENIA RAMIREZ FRANCO,2,CANDIDATURAS DE PERSONAS JOVENES,,PAC
,29,TLAXCALA,,,3,APIZACO,,,REG_RP,CAND_IND01,1,ROCIO PERIAÑEZ MONTIEL,2,,,CAND_IND01
,29,TLAXCALA,,,3,APIZACO,,,REG_RP,PAN,2,LIMITZEN RUBI MARTINEZ SERRANO,2,CANDIDATURAS DE PERSONAS JOVENES,,PAN
,29,TLAXCALA,,,3,APIZACO,,,REG_RP,PVEM,1,KEVIN FERNANDO LOZANO BOCARDO,1,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
,29,TLAXCALA,,,4,ATLANGATEPEC,,,PRE_MUN_MR,MC,,MONICA GUADALUPE BARRANCO BIZUET,2,,,MC
,29,TLAXCALA,,,4,ATLANGATEPEC,,,SIND_MR,MC,,IVAN REBOLLO CASTRO,1,,,MC
,29,TLAXCALA,,,4,ATLANGATEPEC,,,REG_RP,PAN_PRI,1,ANALURY RODRIGUEZ ISLAS,2,,,PRI
,29,TLAXCALA,,,4,ATLANGATEPEC,,,REG_RP,MORENA,1,ERIKA VAZQUEZ DIAZ,2,,,MORENA
,29,TLAXCALA,,,4,ATLANGATEPEC,,,REG_RP,PAN_PRI,2,ANGEL VELAZQUEZ MUÑOZ,1,CANDIDATURAS DE PERSONAS JOVENES,,PRI
,29,TLAXCALA,,,4,ATLANGATEPEC,,,REG_RP,FXM ,1,AURELIA PELCASTRE FRAGOSO,2,,,FXM
,29,TLAXCALA,,,4,ATLANGATEPEC,,,REG_RP,MORENA,2,DERIAN GUEVARA CALVA,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,5,ATLTZAYANCA,,,PRE_MUN_MR,PAN,,LUIS ALBERTO HUERTA HERNANDEZ,1,,,PAN
,29,TLAXCALA,,,5,ATLTZAYANCA,,,SIND_MR,PAN,,VALENTINA CERON SANCHEZ,2,,,PAN
,29,TLAXCALA,,,5,ATLTZAYANCA,,,REG_RP,MORENA,1,JAASIEL JEHU HERNANDEZ MARTINEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,5,ATLTZAYANCA,,,REG_RP,PRI,1,ALDO PARADA ARROYO,1,CANDIDATURAS DE PERSONAS JOVENES,,PRI
,29,TLAXCALA,,,5,ATLTZAYANCA,,,REG_RP,MC,1,JOSE DE JESUS HERNANDEZ LOPEZ,1,,,MC
,29,TLAXCALA,,,5,ATLTZAYANCA,,,REG_RP,PT,1,TANIA LORANCA CABALLERO,2,CANDIDATURAS DE PERSONAS JOVENES,,PT
,29,TLAXCALA,,,5,ATLTZAYANCA,,,REG_RP,MORENA,2,VICTORIA ZAMORA PEREZ,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,5,ATLTZAYANCA,,,REG_RP,PVEM,1,MARIA DEL ROSARIO IRIGOYEN SANCHEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
,29,TLAXCALA,,,6,CALPULALPAN,,,PRE_MUN_MR,MORENA,,JOSE MANUEL JIMENEZ DEL RAZO,1,,,MORENA
,29,TLAXCALA,,,6,CALPULALPAN,,,SIND_MR,MORENA,,JULIA GUADALUPE YLLESCAS RIVERA,2,,,MORENA
,29,TLAXCALA,,,6,CALPULALPAN,,,REG_RP,MORENA,1,DAVID ROLDAN CONTRERAS,1,,,MORENA
,29,TLAXCALA,,,6,CALPULALPAN,,,REG_RP,CAND_IND02,1,LUIS ENRIQUE PACHECO CANO,1,,,CAND_IND02
,29,TLAXCALA,,,6,CALPULALPAN,,,REG_RP,CAND_IND02,2,JOSELINNE GUADALUPE AVILES ROBLES,2,CANDIDATURAS DE PERSONAS JOVENES,,CAND_IND02
,29,TLAXCALA,,,6,CALPULALPAN,,,REG_RP,PT,1,ESTANISLAO BLANCAS CORTES,1,,,PT
,29,TLAXCALA,,,6,CALPULALPAN,,,REG_RP,PAC,1,ABRIL ANAYA ESPEJEL,2,CANDIDATURAS DE PERSONAS JOVENES,,PAC
,29,TLAXCALA,,,6,CALPULALPAN,,,REG_RP,PT,2,YOCELIN IRENE RIVERA DIAZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PT
,29,TLAXCALA,,,6,CALPULALPAN,,,REG_RP,PAN_PRI,1,ANAID SERRANO GARCIA,2,CANDIDATURAS DE PERSONAS JOVENES,,PRI
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,,,PRE_MUN_MR,PAC,,MA ARACELI MARTINEZ CORTEZ,2,,,PAC
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,,,SIND_MR,PAC,,ALEJANDRO BONILLA RAMIREZ,1,CANDIDATURAS DE DISCAPACIDAD,,PAC
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,,,REG_RP,PAC,1,MARIA EUGENIA SANCHEZ JURADO,2,,,PAC
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,,,REG_RP,PAC,2,BRYAN HERNANDEZ MORENO,1,CANDIDATURAS DE PERSONAS JOVENES,,PAC
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,,,REG_RP,MORENA,1,LUIS ARIEL DIAZ LUCAS,1,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,,,REG_RP,MORENA,2,ANA LAURA VEGA CASTILLO,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,,,REG_RP,PT,1,ELIZABETH GARCIA ROSALES,2,CANDIDATURAS DE PERSONAS JOVENES,,PT
,29,TLAXCALA,,,7,EL CARMEN TEQUEXQUITLA,,,REG_RP,MORENA,3,JOSE MARIA CUETO MENDEZ,1,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,MORENA
,29,TLAXCALA,,,8,CUAPIAXTLA,,,PRE_MUN_MR,MC,,ALMA LORENA ESCOBAR GONZALEZ,2,,,MC
,29,TLAXCALA,,,8,CUAPIAXTLA,,,SIND_MR,MC,,MANUEL GALVEZ ROMERO,1,,,MC
,29,TLAXCALA,,,8,CUAPIAXTLA,,,REG_RP,MC,1,BRENDA BRIONES GALVEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
,29,TLAXCALA,,,8,CUAPIAXTLA,,,REG_RP,PAN_PRI,1,MARIA ISABEL BAUTISTA XALTENCO,2,,,PAN
,29,TLAXCALA,,,8,CUAPIAXTLA,,,REG_RP,PT,1,BRENDA VEGA CORONA,2,CANDIDATURAS DE PERSONAS JOVENES,,PT
,29,TLAXCALA,,,8,CUAPIAXTLA,,,REG_RP,PAN_PRI,2,CESAR LUNA DOMINGUEZ,1,CANDIDATURAS DE PERSONAS JOVENES,,PAN
,29,TLAXCALA,,,8,CUAPIAXTLA,,,REG_RP,PRD,1,PAOLA VALENCIA LOPEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PRD
,29,TLAXCALA,,,8,CUAPIAXTLA,,,REG_RP,FXM ,1,FABIOLA LOMAN ESPINOZA,2,,,FXM
,29,TLAXCALA,,,9,CUAXOMULCO,,,PRE_MUN_MR,FXM ,,ROMAN MONTIEL SANTIAGO,1,,,FXM
,29,TLAXCALA,,,9,CUAXOMULCO,,,SIND_MR,FXM ,,MAYTET MONTIEL PARRA,2,,,FXM
,29,TLAXCALA,,,9,CUAXOMULCO,,,REG_RP,PRI,1,ADELAIDO MONTIEL HERNANDEZ,1,,,PRI
,29,TLAXCALA,,,9,CUAXOMULCO,,,REG_RP,PANALT,1,PABLO PEREZ CRUZ,1,CANDIDATURAS DE PERSONAS JOVENES,,PANALT
,29,TLAXCALA,,,9,CUAXOMULCO,,,REG_RP,MC,1,IRAIS CAHUANTZI CERVANTES,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
,29,TLAXCALA,,,9,CUAXOMULCO,,,REG_RP,MORENA,1,ITZEL BADILLO CAHUANTZI,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,9,CUAXOMULCO,,,REG_RP,PRI,2,THANIA CERVANTES HERNANDEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,PRI
,29,TLAXCALA,,,10,CHIAUTEMPAN,,,PRE_MUN_MR,MORENA,,BLANCA ESTELA ANGULO MENESES,2,,,MORENA
,29,TLAXCALA,,,10,CHIAUTEMPAN,,,SIND_MR,MORENA,,CRISTOBAL CRUZ CRUZ,1,,,MORENA
,29,TLAXCALA,,,10,CHIAUTEMPAN,,,REG_RP,MORENA,1,VANESSA MORAN BARBOSA,2,,,MORENA
,29,TLAXCALA,,,10,CHIAUTEMPAN,,,REG_RP,PRI,1,LUIS ALBERTO TLACHI MELENDEZ,1,,,PRI
,29,TLAXCALA,,,10,CHIAUTEMPAN,,,REG_RP,PRD,1,OSCAR MANUEL SOLIS CHAVEZ,3,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,PRD
,29,TLAXCALA,,,10,CHIAUTEMPAN,,,REG_RP,PVEM,1,BLANCA TERESA CABRERA ROMERO,2,CANDIDATURAS DE PERSONAS JOVENES,,PVEM
,29,TLAXCALA,,,10,CHIAUTEMPAN,,,REG_RP,PANALT,1,VALENTIN TEMOLTZI PALACIOS,1,CANDIDATURAS DE PERSONAS JOVENES,,PANALT
,29,TLAXCALA,,,10,CHIAUTEMPAN,,,REG_RP,PRI,2,MITZI CITLALI MARTINEZ ARENAS,2,CANDIDATURAS DE PERSONAS JOVENES,,PRI
,29,TLAXCALA,,,10,CHIAUTEMPAN,,,REG_RP,MC,1,ARACELI MELENDEZ GEORGE,2,CANDIDATURAS DE PERSONAS JOVENES,,MC
,29,TLAXCALA,,,11,MUÑOZ DE DOMINGO ARENAS,,,PRE_MUN_MR,MORENA,,HECTOR PRISCO FERNANDEZ,1,,,MORENA
,29,TLAXCALA,,,11,MUÑOZ DE DOMINGO ARENAS,,,SIND_MR,MORENA,,ALONDRA JOSELINE RODRIGUEZ RODRIGUEZ,2,CANDIDATURAS DE PERSONAS JOVENES,,MORENA
,29,TLAXCALA,,,11,MUÑOZ DE DOMINGO ARENAS,,,REG_RP,MORENA,1,ZENON ROMO CORONA,1,,,MORENA
,29,TLAXCALA,,,11,MUÑOZ DE DOMINGO ARENAS,,,REG_RP,MORENA,2,ROSALBA HERNANDEZ HERNANDEZ,2,,,MORENA
,29,TLAXCALA,,,11,MUÑOZ DE DOMINGO ARENAS,,,REG_RP,RSP,1,EZEQUIEL ROMERO ESQUIVEL,1,,,RSP
,29,TLAXCALA,,,11,MUÑOZ DE DOMINGO ARENAS,,,REG_RP,FXM ,1,SANDRA CUELLAR LEAL,2,CANDIDATURAS DE PERSONAS JOVENES,,FXM
,29,TLAXCALA,,,11,MUÑOZ DE DOMINGO ARENAS,,,REG_RP,RSP,2,WENDY ROJAS AGUILA,2,CANDIDATURAS DE LA DIVERSIDAD SEXUAL,,RSP
,29,TLAXCALA,,,12,ESPAÑITA,,,PRE_MUN_MR,PVEM,,JUAN CARLOS GALINDO LOPEZ,1,,,PVEM
,29,TLAXCALA,,,12,ESPAÑITA,,,SIND_MR,PVEM,,PATRICIA JUAREZ GUTIERREZ,2,,,PVEM
,29,TLAXCALA,,,12,ESPAÑITA,,,REG_RP,PVEM,1,NESTOR HERNANDEZ MEDELLIN,1,,,PVEM
,29,TLAXCALA,,,12,ESPAÑITA,,,REG_RP,PRI,1,ESTEBAN GUSTAVO GUTIERREZ SANCHEZ,1,,,PRI
