CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,9,MAPIMI,13,MAPIMI,792,2,2,24,147,2,13,24,10,442,3,2,0,0,6,673,0,42,715,1185
1,10,DURANGO,9,MAPIMI,13,MAPIMI,793,1,1,24,12,1,6,23,5,165,1,0,0,0,1,238,0,8,246,470
1,10,DURANGO,9,MAPIMI,13,MAPIMI,794,1,1,2,20,1,1,7,0,30,3,0,0,0,0,64,0,2,66,143
1,10,DURANGO,9,MAPIMI,13,MAPIMI,795,1,1,7,14,2,0,19,0,12,0,0,0,0,1,55,0,5,60,123
1,10,DURANGO,9,MAPIMI,15,NAZAS,828,1,1,64,84,21,15,17,10,144,6,5,0,0,4,370,0,28,398,721
1,10,DURANGO,9,MAPIMI,15,NAZAS,829,2,2,65,69,18,11,21,6,203,4,2,0,0,11,410,0,37,447,837
1,10,DURANGO,9,MAPIMI,15,NAZAS,830,2,2,105,133,26,24,28,11,229,6,5,1,0,13,581,0,47,628,1149
1,10,DURANGO,9,MAPIMI,15,NAZAS,831,2,2,65,67,15,11,88,7,149,4,0,0,0,2,408,0,24,432,669
1,10,DURANGO,9,MAPIMI,15,NAZAS,832,1,1,24,25,21,8,1,2,86,1,1,0,0,0,169,0,17,186,264
1,10,DURANGO,9,MAPIMI,15,NAZAS,833,1,1,30,24,73,7,15,3,210,5,4,0,0,11,382,0,24,406,740
1,10,DURANGO,9,MAPIMI,15,NAZAS,834,1,1,28,33,12,13,11,6,184,3,1,2,0,8,301,0,16,317,652
1,10,DURANGO,9,MAPIMI,15,NAZAS,835,1,1,19,23,10,11,14,5,149,3,0,0,0,3,237,0,19,256,500
1,10,DURANGO,9,MAPIMI,15,NAZAS,836,1,1,25,31,12,7,16,3,139,2,0,0,0,4,239,0,24,263,493
1,10,DURANGO,9,MAPIMI,15,NAZAS,837,1,1,51,68,48,6,24,3,129,6,4,2,0,6,347,0,14,361,690
1,10,DURANGO,9,MAPIMI,15,NAZAS,838,1,1,18,41,34,9,27,2,97,1,0,0,0,2,231,0,17,248,447
1,10,DURANGO,9,MAPIMI,15,NAZAS,839,2,2,76,79,78,20,19,11,308,1,6,1,1,15,615,0,49,664,1130
1,10,DURANGO,9,MAPIMI,15,NAZAS,840,1,1,50,89,20,18,22,12,152,5,2,1,1,3,375,2,27,404,603
1,10,DURANGO,9,MAPIMI,15,NAZAS,841,1,1,20,28,2,7,5,2,60,0,1,0,0,4,129,0,11,140,245
1,10,DURANGO,9,MAPIMI,15,NAZAS,842,1,1,8,49,5,5,6,3,96,1,1,0,0,6,180,4,12,196,356
1,10,DURANGO,9,MAPIMI,15,NAZAS,843,1,1,6,22,5,4,15,2,50,0,0,1,0,0,105,0,11,116,169
1,10,DURANGO,9,MAPIMI,15,NAZAS,844,1,1,12,28,1,13,15,5,124,0,2,2,0,3,205,0,17,222,377
1,10,DURANGO,9,MAPIMI,18,OCAMPO,895,2,2,43,148,10,6,21,16,218,2,4,0,1,7,476,0,56,532,934
1,10,DURANGO,9,MAPIMI,18,OCAMPO,897,1,1,10,34,2,4,2,4,72,2,3,0,0,1,134,0,15,149,289
1,10,DURANGO,9,MAPIMI,18,OCAMPO,898,1,1,5,14,0,5,3,2,41,0,0,0,0,2,72,0,11,83,123
1,10,DURANGO,9,MAPIMI,18,OCAMPO,899,1,1,13,37,4,6,8,5,108,2,1,0,0,3,187,0,18,205,344
1,10,DURANGO,9,MAPIMI,18,OCAMPO,901,1,1,3,19,1,2,3,2,59,0,0,0,0,0,89,0,1,90,188
1,10,DURANGO,9,MAPIMI,18,OCAMPO,902,1,1,28,60,2,9,12,2,100,5,5,0,0,6,229,0,23,252,530
1,10,DURANGO,9,MAPIMI,18,OCAMPO,904,1,1,7,49,0,2,2,3,59,2,0,0,0,2,126,0,12,138,295
1,10,DURANGO,9,MAPIMI,18,OCAMPO,905,1,1,14,31,4,1,2,5,31,1,0,0,0,1,90,0,11,101,157
1,10,DURANGO,9,MAPIMI,18,OCAMPO,906,1,1,69,71,8,5,26,6,190,2,1,0,0,4,382,0,25,407,735
1,10,DURANGO,9,MAPIMI,18,OCAMPO,907,1,1,58,77,9,5,6,7,153,4,0,0,0,5,324,0,9,333,536
1,10,DURANGO,9,MAPIMI,18,OCAMPO,908,1,1,74,57,4,3,8,6,143,5,4,0,0,1,305,0,18,323,596
1,10,DURANGO,9,MAPIMI,18,OCAMPO,909,1,1,69,72,9,6,9,11,144,4,1,0,0,4,329,0,11,340,584
1,10,DURANGO,9,MAPIMI,18,OCAMPO,910,1,1,63,53,2,4,22,3,166,4,0,0,0,3,320,0,33,353,673
1,10,DURANGO,9,MAPIMI,18,OCAMPO,911,1,1,65,66,4,9,7,2,147,1,4,0,0,1,306,0,20,326,642
1,10,DURANGO,9,MAPIMI,18,OCAMPO,912,1,1,7,11,0,3,1,0,39,2,2,0,0,0,65,0,9,74,121
1,10,DURANGO,9,MAPIMI,18,OCAMPO,913,1,1,17,43,5,2,3,4,41,4,1,0,0,3,123,0,6,129,299
1,10,DURANGO,9,MAPIMI,19,EL ORO,914,2,2,76,193,7,17,21,29,239,6,8,0,0,2,598,0,25,623,1140
1,10,DURANGO,9,MAPIMI,19,EL ORO,915,2,2,60,118,1,6,20,22,149,7,2,0,1,5,391,2,28,421,883
1,10,DURANGO,9,MAPIMI,19,EL ORO,916,3,3,124,194,4,18,29,23,305,19,10,0,0,9,735,0,39,774,1364
1,10,DURANGO,9,MAPIMI,19,EL ORO,917,3,3,109,216,13,10,22,32,321,15,9,0,0,5,752,0,48,800,1651
1,10,DURANGO,9,MAPIMI,19,EL ORO,919,1,1,20,24,2,0,7,4,60,1,1,0,0,2,121,0,9,130,294
1,10,DURANGO,9,MAPIMI,19,EL ORO,922,1,1,9,12,2,4,0,0,28,0,0,0,0,1,56,2,5,63,122
1,10,DURANGO,9,MAPIMI,19,EL ORO,923,1,1,15,35,0,6,8,3,34,0,1,0,0,0,102,0,7,109,252
1,10,DURANGO,9,MAPIMI,19,EL ORO,924,1,1,10,14,1,2,4,2,31,0,0,0,0,0,64,0,5,69,207
1,10,DURANGO,9,MAPIMI,19,EL ORO,927,1,1,5,6,0,1,3,0,20,0,0,0,0,0,35,0,0,35,103
1,10,DURANGO,9,MAPIMI,19,EL ORO,928,1,1,11,10,3,1,4,1,33,2,0,0,0,1,66,0,9,75,301
1,10,DURANGO,9,MAPIMI,19,EL ORO,930,1,1,11,6,0,4,7,4,57,1,1,0,0,0,91,0,7,98,254
1,10,DURANGO,9,MAPIMI,19,EL ORO,932,1,1,3,3,0,3,0,1,34,1,0,0,0,3,48,0,2,50,162
1,10,DURANGO,9,MAPIMI,19,EL ORO,933,1,1,10,9,2,4,7,2,81,0,0,0,0,0,115,0,6,121,251
1,10,DURANGO,9,MAPIMI,19,EL ORO,934,1,1,14,22,2,1,5,0,53,0,2,0,0,0,99,0,10,109,239
1,10,DURANGO,9,MAPIMI,19,EL ORO,935,1,1,9,20,0,5,2,4,56,0,0,0,0,0,96,0,1,97,245
1,10,DURANGO,9,MAPIMI,19,EL ORO,936,2,2,17,26,0,4,1,4,52,0,1,0,0,1,106,0,4,110,208
1,10,DURANGO,9,MAPIMI,19,EL ORO,937,1,1,32,36,6,9,3,14,140,2,4,0,0,7,253,0,20,273,705
1,10,DURANGO,9,MAPIMI,19,EL ORO,939,1,1,8,12,3,5,6,4,53,0,0,0,0,1,92,0,9,101,214
1,10,DURANGO,9,MAPIMI,19,EL ORO,940,1,1,17,17,1,5,2,2,36,1,0,0,0,1,82,0,1,83,277
1,10,DURANGO,9,MAPIMI,19,EL ORO,942,1,1,4,18,3,9,9,2,59,0,1,0,0,9,114,0,5,119,314
1,10,DURANGO,9,MAPIMI,19,EL ORO,943,1,1,24,14,1,17,2,1,54,2,0,0,1,4,120,1,11,132,330
1,10,DURANGO,9,MAPIMI,19,EL ORO,945,1,1,0,11,0,1,1,3,18,0,0,0,0,2,36,0,6,42,129
1,10,DURANGO,9,MAPIMI,19,EL ORO,946,1,1,36,74,3,8,12,17,153,7,4,0,0,8,322,0,23,345,721
1,10,DURANGO,9,MAPIMI,25,RODEO,1063,2,2,58,101,76,27,13,23,334,8,4,0,1,11,656,2,39,697,1351
1,10,DURANGO,9,MAPIMI,25,RODEO,1064,2,2,40,88,102,25,9,14,244,12,1,0,0,4,539,0,27,566,1015
1,10,DURANGO,9,MAPIMI,25,RODEO,1065,3,3,102,150,136,61,11,58,331,12,3,0,1,11,876,0,47,923,1656
1,10,DURANGO,9,MAPIMI,25,RODEO,1066,1,1,13,4,31,41,4,2,59,0,1,0,0,7,162,0,6,168,253
1,10,DURANGO,9,MAPIMI,25,RODEO,1067,1,1,3,21,14,7,5,2,35,0,0,0,0,1,88,0,4,92,141
1,10,DURANGO,9,MAPIMI,25,RODEO,1068,2,2,67,114,113,28,21,35,186,6,0,0,0,10,580,0,32,612,1025
1,10,DURANGO,9,MAPIMI,25,RODEO,1069,1,1,6,13,33,28,5,8,93,4,1,0,0,4,195,2,11,208,388
1,10,DURANGO,9,MAPIMI,25,RODEO,1070,2,2,13,12,41,22,3,15,87,1,0,0,0,4,198,0,3,201,354
1,10,DURANGO,9,MAPIMI,25,RODEO,1071,2,2,28,52,83,23,10,6,198,5,2,1,0,1,409,0,21,430,844
1,10,DURANGO,9,MAPIMI,25,RODEO,1074,1,1,5,14,29,12,0,2,30,1,1,0,1,0,95,0,2,97,146
1,10,DURANGO,9,MAPIMI,25,RODEO,1075,1,1,10,31,43,4,5,8,100,1,0,0,2,3,207,0,7,214,407
1,10,DURANGO,9,MAPIMI,25,RODEO,1077,1,1,14,41,28,8,1,5,64,6,0,0,0,3,170,0,5,175,297
1,10,DURANGO,9,MAPIMI,25,RODEO,1078,1,1,19,5,31,8,1,6,54,0,0,0,0,0,124,0,9,133,197
1,10,DURANGO,9,MAPIMI,25,RODEO,1079,1,1,24,3,24,4,3,3,41,1,0,2,0,3,108,0,9,117,207
1,10,DURANGO,9,MAPIMI,25,RODEO,1080,2,2,17,26,42,24,3,3,143,3,0,0,0,7,268,0,18,286,538
1,10,DURANGO,9,MAPIMI,25,RODEO,1081,1,1,17,15,60,7,4,6,77,2,0,1,0,1,190,0,5,195,332
1,10,DURANGO,9,MAPIMI,25,RODEO,1082,1,1,29,36,23,10,7,7,87,1,0,0,1,0,201,0,3,204,383
1,10,DURANGO,9,MAPIMI,25,RODEO,1083,1,1,33,25,57,9,6,8,131,4,0,0,0,6,279,1,24,304,673
1,10,DURANGO,9,MAPIMI,25,RODEO,1084,1,1,6,9,22,9,4,1,44,0,0,1,0,2,98,0,8,106,242
1,10,DURANGO,9,MAPIMI,26,SAN BERNARDO,1086,1,1,35,91,3,8,18,4,151,11,5,0,1,1,328,0,20,348,657
1,10,DURANGO,9,MAPIMI,26,SAN BERNARDO,1087,1,1,6,26,2,2,2,1,59,0,2,0,0,0,100,0,9,109,211
1,10,DURANGO,9,MAPIMI,26,SAN BERNARDO,1088,1,1,10,35,2,6,2,1,31,0,1,0,0,2,90,0,5,95,177
1,10,DURANGO,9,MAPIMI,26,SAN BERNARDO,1089,2,2,7,24,4,2,4,0,54,2,0,0,0,1,98,0,4,102,175
1,10,DURANGO,9,MAPIMI,26,SAN BERNARDO,1090,1,1,2,9,0,4,2,0,29,0,0,0,0,0,46,0,4,50,135
1,10,DURANGO,9,MAPIMI,26,SAN BERNARDO,1092,2,2,13,29,1,2,6,2,67,3,0,1,0,2,126,0,7,133,248
1,10,DURANGO,9,MAPIMI,26,SAN BERNARDO,1093,1,1,5,2,1,5,3,0,25,1,2,0,0,4,48,0,7,55,105
1,10,DURANGO,9,MAPIMI,26,SAN BERNARDO,1094,1,1,9,22,3,1,1,0,65,3,0,0,1,2,107,0,13,120,212
1,10,DURANGO,9,MAPIMI,26,SAN BERNARDO,1095,1,1,1,8,1,2,0,1,42,0,0,0,0,0,55,0,5,60,114
1,10,DURANGO,9,MAPIMI,26,SAN BERNARDO,1096,1,1,14,62,3,2,3,1,51,4,3,0,0,1,144,0,16,160,324
1,10,DURANGO,9,MAPIMI,26,SAN BERNARDO,1097,1,1,29,32,1,2,8,2,48,1,0,0,0,2,125,0,11,136,283
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1179,1,1,29,48,0,6,1,2,112,1,1,0,0,6,206,0,22,228,505
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1180,1,1,29,65,4,6,4,2,114,1,0,0,0,1,226,0,9,235,485
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1181,1,1,30,66,4,6,4,6,104,3,1,1,0,4,229,0,10,239,494
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1182,2,2,23,43,3,4,26,1,194,3,1,0,0,5,303,0,12,315,476
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1183,1,1,45,51,6,11,32,5,185,1,2,0,0,4,342,0,31,373,697
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1184,1,1,5,16,1,2,9,3,49,1,2,0,0,1,89,0,7,96,176
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1187,1,1,11,22,3,4,22,1,91,2,1,0,0,2,159,0,15,174,262
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1188,1,1,6,13,0,5,7,1,39,2,0,0,0,1,74,0,6,80,154
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1190,1,1,23,6,1,1,18,2,41,0,0,0,0,1,93,0,9,102,127
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1333,2,2,48,183,74,11,12,17,211,5,2,0,0,9,572,0,18,590,1065
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1334,2,2,36,134,58,7,14,9,183,4,6,0,1,4,456,0,9,465,885
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1335,2,2,54,139,53,8,9,27,190,9,4,0,0,6,499,0,37,536,972
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1336,1,1,28,97,39,4,14,14,129,0,0,0,0,0,325,0,22,347,607
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1337,2,2,42,91,35,12,14,14,178,8,4,0,0,4,402,0,27,429,794
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1338,1,1,33,75,30,4,8,13,144,10,3,0,0,5,325,0,19,344,681
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1339,2,2,38,89,33,10,21,11,172,3,4,0,0,4,385,0,27,412,795
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1340,1,1,39,38,22,10,10,10,124,1,0,1,0,2,257,0,19,276,568
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1341,1,1,27,108,31,9,13,16,139,6,1,0,0,3,353,0,18,371,685
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1342,1,1,10,18,2,3,4,2,53,0,0,0,0,1,93,0,10,103,304
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1344,1,1,8,108,29,7,1,6,53,6,1,0,0,0,219,0,13,232,370
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1346,1,1,6,84,15,6,4,3,87,3,1,0,0,0,209,0,22,231,455
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1347,2,2,34,71,48,11,12,11,171,0,1,0,0,1,360,0,25,385,609
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1349,1,1,10,11,16,6,28,3,72,2,0,0,0,2,150,0,14,164,295
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1350,1,1,6,27,2,4,8,2,57,3,0,0,0,4,113,0,6,119,209
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1352,1,1,50,90,21,8,13,27,202,2,1,0,1,2,417,0,25,442,700
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1353,2,2,62,150,44,13,36,40,360,4,2,1,1,2,715,0,35,750,1266
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1354,2,2,69,101,55,12,30,15,155,2,4,0,0,6,449,0,19,468,757
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1355,1,1,9,40,22,2,16,4,61,2,1,0,0,0,157,0,6,163,256
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1356,1,1,75,14,1,1,17,3,49,0,2,0,0,0,162,0,4,166,225
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1357,2,2,36,87,29,20,21,87,235,1,0,0,1,6,523,1,41,565,1039
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1358,2,2,32,70,56,15,24,72,183,2,0,0,1,5,460,17,19,496,964
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1359,2,2,24,95,56,9,23,24,271,5,1,0,0,8,516,0,39,555,974
1,10,DURANGO,9,MAPIMI,13,MAPIMI,1392,1,1,42,62,0,15,6,5,129,8,0,0,0,12,279,0,6,285,667
1,10,DURANGO,9,MAPIMI,13,MAPIMI,1393,2,2,36,82,4,14,9,7,209,9,3,1,0,3,377,0,22,399,940
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,4,0,0,4,4
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,556,1,1,42,71,0,6,15,4,79,7,3,0,0,1,228,0,28,256,408
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,557,1,1,7,40,1,1,1,2,32,0,0,1,0,1,86,0,6,92,113
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,558,2,2,38,289,6,12,15,26,241,32,7,0,1,9,676,0,51,727,1161
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,559,2,2,51,354,12,11,21,32,232,47,7,1,4,14,786,0,43,829,1398
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,560,2,2,42,229,8,19,31,24,354,25,8,2,1,8,751,0,41,792,1351
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,561,3,3,29,474,7,14,27,28,608,27,9,0,1,20,1244,0,68,1312,1973
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,562,2,2,105,158,2,13,14,19,342,8,5,0,0,3,669,0,44,713,1182
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,563,1,1,38,41,5,15,18,5,212,10,0,1,0,4,349,0,17,366,600
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,564,2,2,19,75,5,13,13,22,317,3,2,0,0,7,476,0,37,513,961
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,565,2,2,52,112,5,27,14,11,397,7,0,0,0,9,634,1,37,672,1049
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,566,2,2,8,178,3,18,18,12,418,19,3,1,1,9,688,0,46,734,1300
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,567,3,3,79,216,10,45,19,30,494,9,2,1,0,7,912,0,45,957,1509
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,568,1,1,2,75,1,4,25,4,105,3,2,0,0,1,222,0,14,236,330
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,569,2,2,19,174,8,31,19,20,358,10,9,0,0,24,672,0,46,718,1246
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,570,1,1,15,123,1,13,10,18,217,6,2,0,0,5,410,0,24,434,701
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,571,3,3,27,166,4,21,43,45,530,7,2,0,1,15,861,0,50,911,1389
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,572,2,2,8,86,1,14,22,13,302,4,1,2,0,10,463,1,37,501,1060
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,573,2,2,6,149,3,16,13,11,260,10,4,0,0,7,479,0,16,495,722
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,574,3,3,18,353,7,21,34,40,581,15,5,0,0,10,1084,1,98,1183,2232
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,575,1,1,8,89,1,9,12,7,181,2,1,0,0,2,312,0,20,332,515
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,576,1,1,8,41,0,4,10,6,135,3,1,0,0,4,212,0,15,227,367
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,577,2,2,7,147,1,14,14,7,223,7,2,0,3,2,427,0,25,452,780
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,578,1,1,18,102,1,8,21,9,176,4,1,0,0,5,345,1,27,373,598
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,579,2,2,16,109,6,11,27,17,378,8,2,0,0,11,585,0,47,632,1417
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,580,2,2,14,92,20,7,29,18,269,1,2,0,0,10,462,0,29,491,800
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,581,3,3,24,248,13,35,47,37,410,13,6,0,0,10,843,0,69,912,1858
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,582,2,2,24,209,3,13,16,53,403,6,3,0,0,9,739,0,44,783,1204
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,583,2,2,19,183,4,29,30,19,525,7,1,0,0,20,837,0,79,916,1447
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,584,2,2,14,140,2,24,15,33,210,4,5,0,0,9,456,0,27,483,855
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,585,3,3,45,334,28,36,36,30,530,29,10,0,1,10,1089,0,82,1171,2157
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,586,1,1,6,70,1,9,13,23,202,3,0,0,1,4,332,0,31,363,738
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,587,1,1,9,89,3,11,11,12,162,6,0,0,0,1,304,0,10,314,572
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,588,3,3,46,290,3,31,41,30,463,19,6,2,2,14,947,0,43,990,1692
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,589,2,2,12,118,44,13,21,30,311,6,2,0,1,11,569,0,54,623,1020
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,590,2,2,8,153,13,24,29,28,414,2,1,0,0,11,683,0,73,756,1216
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,591,2,2,13,192,6,19,21,46,455,3,6,0,0,6,767,0,41,808,1317
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,592,2,2,21,168,12,15,19,16,379,7,2,1,0,14,654,0,46,700,1084
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,593,1,1,5,93,6,15,15,16,155,9,5,0,0,2,321,0,8,329,608
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,594,2,2,24,162,5,24,21,21,269,13,0,0,0,7,546,0,23,569,1185
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,595,2,2,13,145,6,9,17,12,193,10,1,1,1,3,411,0,28,439,878
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,596,1,1,9,70,3,5,8,25,166,3,1,0,0,4,294,0,16,310,516
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,597,3,3,47,233,5,34,31,72,649,12,2,0,1,13,1099,1,70,1170,1952
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,598,3,3,23,183,8,23,24,31,327,9,1,0,0,4,633,0,31,664,1803
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,600,3,3,37,418,11,16,23,39,380,14,4,1,0,3,946,1,44,991,1785
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,601,2,2,14,195,7,26,35,53,514,16,4,0,1,12,877,0,62,939,1495
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,602,1,1,12,130,3,16,6,16,110,7,2,0,0,5,307,0,22,329,596
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,603,3,3,30,353,11,30,25,52,558,13,3,0,0,15,1090,0,63,1153,2147
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,604,2,2,13,88,2,19,42,17,282,3,4,0,0,9,479,0,42,521,963
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,605,12,12,195,683,37,130,188,278,1814,40,18,0,2,45,3430,0,180,3610,8692
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,606,6,6,66,255,5,63,86,185,849,9,4,0,5,18,1545,0,64,1609,3829
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,607,4,4,141,415,7,39,61,142,603,23,7,0,2,11,1451,1,74,1526,2448
1,10,DURANGO,10,GOMEZ PALACIO,7,GOMEZ PALACIO,608,4,4,29,233,8,45,67,80,794,14,3,0,0,18,1291,2,97,1390,2863
1,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,4,0,0,4,4
1,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,436,2,2,70,193,4,14,22,79,216,10,2,0,0,2,612,0,6,618,893
1,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,437,3,3,191,321,9,22,51,169,299,19,11,1,1,3,1097,0,36,1133,1600
1,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,438,4,4,26,258,9,60,89,76,565,9,3,0,0,13,1108,1,94,1203,2597
1,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,439,12,12,269,1031,39,133,341,593,1863,47,13,2,1,51,4383,1,196,4580,8472
1,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,440,2,2,27,109,3,16,33,57,224,5,2,0,0,10,486,0,34,520,834
1,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,441,2,2,40,121,6,16,53,72,219,9,1,0,0,7,544,0,14,558,883
1,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,442,1,1,30,77,5,5,40,72,178,7,2,0,0,6,422,0,41,463,714
1,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,443,5,5,91,363,21,63,143,264,768,15,6,0,0,19,1753,1,85,1839,3563
1,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,444,12,12,224,881,44,127,249,510,1718,51,12,1,0,53,3870,10,166,4046,8689
1,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,445,2,2,32,132,4,14,36,78,332,9,1,0,0,8,646,0,38,684,1221
