CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,CP,MC,MORENA,NASLP,ML,PES,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,55,C,1,0,C01,0,2,2,1,312,4,1,8,115,7,2,10,0,0,0,0,0,0,0,1,465,0,32,497,582,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,56,B,1,0,B,0,3,0,1,270,9,1,3,122,2,2,2,0,0,0,0,0,0,2,1,418,0,19,437,547,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,56,C,1,0,C01,0,7,5,0,283,6,1,2,112,3,0,5,0,0,0,0,0,0,0,0,424,1,25,450,547,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,57,B,1,0,B,0,6,5,1,208,1,2,5,112,5,2,0,0,1,0,1,1,0,0,2,352,1,33,386,567,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,57,C,1,0,C01,0,17,1,4,220,6,0,5,131,2,1,5,0,0,0,0,0,0,0,0,392,0,22,414,567,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,57,C,2,0,C02,0,11,3,1,235,9,2,2,124,3,0,0,0,0,0,0,0,1,1,0,392,0,20,412,567,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,58,B,1,0,B,0,11,9,4,277,2,2,3,59,2,1,1,0,0,0,0,1,1,3,0,376,0,19,395,506,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,58,C,1,0,C01,0,12,6,3,288,4,3,3,52,2,0,3,1,0,0,0,0,0,1,1,379,0,24,403,505,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,59,B,1,0,B,0,66,18,11,108,6,5,12,150,26,7,5,0,0,0,0,0,0,0,0,414,0,33,447,600,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,59,C,1,0,C01,0,74,37,7,111,6,2,12,122,38,6,2,2,0,0,0,0,0,2,0,421,0,22,443,599,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,60,B,1,0,B,0,33,104,4,118,2,6,19,1,1,0,9,2,0,0,1,0,0,0,0,300,0,16,316,447,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,63,B,1,0,B,0,4,68,0,83,3,0,1,13,3,1,0,1,0,0,0,0,0,0,0,177,0,7,184,269,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,64,B,1,0,B,0,6,134,0,144,1,1,2,56,1,0,1,1,2,0,0,0,0,0,0,349,0,8,357,434,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,64,C,1,0,C01,0,3,134,0,7,2,1,2,54,1,1,0,3,1,0,1,1,1,2,1,215,0,10,225,433,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,65,B,1,0,B,0,37,126,1,100,2,0,2,23,2,0,2,11,5,0,0,0,0,0,0,311,0,26,337,387,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,68,B,1,0,B,0,82,155,5,140,2,1,10,35,2,0,0,1,6,1,0,1,0,3,0,444,1,22,467,682,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,69,B,1,0,B,0,1,52,2,109,2,0,6,24,1,1,1,1,1,0,0,1,0,0,0,202,0,17,219,261,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,70,B,1,0,B,0,26,0,1,179,1,0,4,99,4,0,4,20,2,0,2,0,0,2,0,344,1,27,372,509,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,71,B,1,0,B,0,4,39,5,47,0,0,5,14,3,0,0,4,0,0,0,1,0,0,0,122,0,11,133,203,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,72,B,1,0,B,0,23,77,4,40,2,0,4,16,0,5,1,3,1,0,0,0,0,1,0,177,0,6,183,222,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,4,ARMADILLO DE LOS INFANTE,77,B,1,0,B,0,12,45,3,0,5,3,0,12,3,0,0,6,1,0,0,2,0,2,0,94,1,7,102,305,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,78,B,1,0,B,0,2,2,0,93,113,0,0,29,0,0,0,2,0,0,0,0,0,0,0,241,0,20,261,450,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,78,C,1,0,C01,0,8,3,0,69,59,43,3,74,3,2,0,0,0,0,0,0,1,0,0,265,1,22,288,449,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,79,B,1,0,B,0,12,4,2,79,121,59,4,100,8,0,3,1,0,0,0,1,2,0,1,397,0,32,429,741,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,79,C,1,0,C01,0,10,10,1,84,111,63,3,104,3,4,2,4,0,0,0,0,1,1,3,404,0,38,442,741,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,79,C,2,0,C02,0,16,4,5,83,99,60,2,107,8,6,3,1,0,1,0,1,3,1,5,405,0,55,460,741,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,80,B,1,0,B,0,18,8,2,66,87,77,4,86,9,7,1,0,0,0,0,3,0,1,5,374,0,31,405,634,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,80,C,1,0,C01,0,9,3,3,78,74,84,8,79,4,5,3,1,0,0,0,1,0,2,5,359,0,30,389,633,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,81,B,1,0,B,0,22,11,1,59,56,28,7,61,4,1,1,0,0,0,0,2,3,0,0,256,0,15,271,447,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,81,C,1,0,C01,0,13,3,0,59,62,40,5,61,2,5,1,3,0,0,0,0,0,0,1,255,0,13,268,447,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,82,B,1,0,B,0,13,3,1,48,41,47,8,66,4,3,0,3,1,0,0,2,0,3,3,246,0,9,255,410,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,83,B,1,0,B,0,45,22,1,62,40,72,14,109,3,7,3,3,0,0,0,3,0,2,0,386,1,28,415,650,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,84,B,1,0,B,0,17,7,1,63,67,58,3,78,6,3,2,0,1,0,0,3,2,0,2,313,1,17,331,502,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,84,C,1,0,C01,0,16,6,0,76,45,56,5,87,5,1,1,0,1,0,0,2,0,0,2,303,0,22,325,501,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,85,B,1,0,B,0,14,4,1,115,70,78,6,87,15,3,2,0,0,0,0,1,0,4,2,402,0,36,438,661,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,85,C,1,0,C01,0,11,14,1,98,80,53,5,121,5,2,4,1,0,0,0,2,2,0,0,399,1,32,432,660,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,86,B,1,0,B,0,21,9,2,38,41,48,6,73,13,7,3,0,0,0,0,3,1,0,0,265,0,19,284,478,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,86,C,1,0,C01,0,17,6,1,42,40,57,6,83,9,7,2,1,1,0,0,1,0,0,1,274,0,18,292,477,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,87,B,1,0,B,0,39,7,1,57,35,86,6,71,4,4,1,1,0,0,0,1,0,0,0,313,0,16,329,477,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,88,B,1,0,B,0,26,9,4,74,77,46,4,106,6,7,2,1,0,0,0,2,0,0,1,365,0,32,397,712,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,89,B,1,0,B,0,28,17,3,78,63,74,10,43,6,5,1,0,0,0,0,0,0,0,0,328,0,32,360,520,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,90,B,1,0,B,0,19,16,2,69,38,55,4,87,3,5,0,0,0,0,0,2,0,1,0,301,1,13,315,522,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,90,C,1,0,C01,0,19,13,3,72,52,61,4,76,2,1,2,1,0,0,0,0,1,1,1,309,0,27,336,522,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,91,B,1,0,B,0,4,6,1,37,77,18,5,72,0,6,1,0,0,0,0,1,1,1,4,234,0,13,247,444,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,92,B,1,0,B,0,5,3,1,31,34,0,1,31,0,0,0,0,1,0,0,0,3,0,2,112,0,15,127,225,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,93,B,1,0,B,0,4,1,3,76,83,22,5,72,1,2,0,0,1,0,0,1,1,1,5,278,0,16,294,596,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,94,B,1,0,B,0,7,4,1,22,37,9,1,25,1,0,0,0,0,0,0,0,2,0,1,110,0,11,121,243,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,95,B,1,0,B,0,0,1,0,19,22,4,0,34,0,1,0,0,0,0,0,3,1,0,1,86,0,12,98,173,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,95,E,1,0,E01,0,1,1,0,15,53,14,6,45,0,4,2,0,0,0,0,4,0,0,0,145,0,7,152,329,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,96,B,1,0,B,0,6,4,3,34,52,3,5,83,0,3,1,0,0,0,0,0,1,2,0,197,0,16,213,396,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,5,CARDENAS,97,B,1,0,B,0,5,2,1,21,18,2,2,51,1,4,2,0,0,0,0,2,1,0,1,113,0,10,123,178,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,98,B,1,0,B,0,22,31,5,222,26,27,17,72,72,5,9,3,1,1,0,6,3,4,1,527,0,35,562,702,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,98,C,1,0,C01,0,23,32,5,236,28,31,19,73,74,5,9,5,0,0,0,12,0,1,1,554,0,45,599,702,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,99,B,1,0,B,0,9,4,2,31,3,28,1,6,10,1,0,0,1,0,0,0,0,0,0,96,0,10,106,140,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,101,B,1,0,B,0,9,6,2,44,6,25,1,33,38,3,0,0,0,0,0,0,0,0,0,167,0,9,176,242,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,102,B,1,0,B,0,6,25,1,50,5,45,1,20,50,2,5,0,0,0,0,1,3,1,1,216,0,0,216,274,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,103,B,1,0,B,0,8,8,2,81,6,90,2,21,40,0,12,0,0,0,0,0,0,0,0,270,0,11,281,339,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,105,B,1,0,B,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,289,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,106,B,1,0,B,0,15,38,3,101,9,66,10,60,92,6,2,2,0,0,0,0,0,0,1,405,1,30,436,574,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,106,C,1,0,C01,0,16,34,1,102,13,74,9,64,75,6,4,0,1,0,0,6,2,0,0,407,0,31,438,573,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,107,B,1,0,B,0,6,7,1,27,4,16,2,22,40,0,4,0,0,0,0,2,0,0,0,131,0,10,141,193,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,108,B,1,0,B,0,10,34,2,158,18,18,6,38,112,2,3,0,0,0,0,6,2,2,4,415,0,34,449,579,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,110,B,1,0,B,0,2,8,0,90,9,32,7,57,82,3,6,2,2,0,0,3,1,1,0,305,0,28,333,285,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,111,B,1,0,B,0,3,5,2,55,3,79,1,33,37,0,0,1,1,0,1,0,0,2,0,223,0,29,252,302,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,112,B,1,0,B,0,2,8,0,90,9,32,7,57,82,3,6,2,2,0,0,3,1,1,0,305,0,28,333,465,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,113,B,1,0,B,0,14,17,3,68,5,13,6,35,53,3,3,1,1,0,0,1,0,1,0,224,0,25,249,347,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,114,B,1,0,B,0,12,20,8,19,2,5,1,7,35,0,0,1,0,0,0,1,0,0,1,112,0,11,123,164,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,115,B,1,0,B,0,15,76,8,41,7,10,5,12,54,2,2,6,0,0,0,2,0,1,0,241,0,16,257,348,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,116,B,1,0,B,0,3,14,3,64,4,50,2,26,20,2,3,0,0,0,0,2,0,3,0,196,0,25,221,291,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,117,B,1,0,B,0,2,7,1,26,1,64,3,20,26,2,0,0,0,0,0,0,0,0,0,152,0,16,168,223,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,6,CATORCE,118,B,1,0,B,0,13,20,0,108,4,62,3,17,63,0,4,1,0,0,0,1,1,1,0,298,0,40,338,429,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,119,B,1,0,B,0,17,18,2,158,9,12,37,95,53,2,10,0,0,0,0,4,0,1,0,418,0,1,419,688,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,119,C,1,0,C01,0,7,15,2,159,1,17,32,95,52,4,6,0,1,0,0,4,2,3,1,401,1,2,404,687,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,119,C,2,0,C02,0,24,17,8,24,7,12,42,79,54,7,7,1,1,0,0,5,2,1,0,291,0,30,321,687,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,119,C,3,0,C03,0,9,14,3,137,10,12,35,85,70,1,4,0,0,0,0,2,0,1,1,384,0,38,422,687,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,120,B,1,0,B,0,19,15,2,153,10,15,30,72,55,4,3,0,0,1,0,3,3,0,0,385,0,28,413,597,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,120,C,1,0,C01,0,11,18,0,133,7,9,35,79,41,4,8,0,0,0,0,1,1,1,0,348,0,23,371,596,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,120,C,2,0,C02,0,14,14,2,146,11,15,42,71,58,3,6,1,1,0,0,2,0,0,0,386,0,39,425,596,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,120,C,3,0,C03,0,11,19,4,151,4,7,32,51,67,4,6,0,0,0,0,5,1,2,0,364,0,21,385,596,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,121,B,1,0,B,0,17,16,3,152,14,14,34,76,74,4,8,4,2,0,0,3,0,2,0,423,3,25,451,687,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,121,C,1,0,C01,0,34,22,2,126,14,23,30,80,70,4,8,1,1,1,0,4,2,1,2,425,1,20,446,686,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,121,C,2,0,C02,0,14,25,1,136,6,14,28,97,89,0,6,1,0,1,0,3,1,1,0,423,0,16,439,686,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,122,B,1,0,B,0,19,26,5,155,5,9,32,114,71,5,9,2,2,0,1,6,1,1,0,463,0,23,486,697,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,122,C,1,0,C01,0,18,23,2,166,14,13,43,107,60,5,6,1,0,0,0,2,3,5,0,468,0,27,495,697,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,122,C,2,0,C02,0,20,24,1,138,4,15,34,123,72,6,7,4,1,0,0,4,1,2,0,456,1,26,483,697,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,122,C,3,0,C03,0,17,41,2,133,7,13,44,123,75,3,5,3,1,0,0,3,0,5,1,476,0,18,494,697,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,123,B,1,0,B,0,6,6,0,46,1,0,7,33,1,0,3,1,0,0,0,1,0,0,0,105,0,3,108,157,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,124,B,1,0,B,0,5,26,4,77,2,0,13,31,4,0,2,2,0,0,2,0,1,4,0,173,0,14,187,263,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,125,B,1,0,B,0,0,7,1,66,1,3,5,69,2,0,0,0,0,0,0,2,0,0,0,156,0,11,167,213,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,125,E,1,0,E01,0,3,7,0,51,3,0,3,23,1,0,0,0,0,0,0,0,0,0,0,91,0,6,97,152,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,126,B,1,0,B,0,9,18,5,96,3,2,37,105,5,6,2,3,2,0,0,0,0,3,1,297,0,11,308,432,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,127,B,1,0,B,0,9,13,1,113,0,0,10,34,4,1,0,2,0,0,0,0,0,0,0,187,0,16,203,309,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,128,B,1,0,B,0,17,20,4,79,5,4,21,80,5,1,7,1,0,0,0,1,0,0,1,246,0,22,268,387,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,129,B,1,0,B,0,10,5,2,33,0,2,2,20,4,0,3,1,0,0,0,0,0,0,0,82,0,7,89,114,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,130,B,1,0,B,0,5,11,0,83,4,2,10,39,5,2,1,1,0,0,0,0,0,1,0,164,0,10,174,246,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,131,B,1,0,B,0,6,22,5,193,5,1,40,111,16,0,4,0,1,0,0,2,2,0,0,408,0,28,436,675,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,131,C,1,0,C01,0,8,21,4,173,4,3,53,136,11,4,2,0,0,1,0,0,1,2,0,423,0,0,423,675,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,132,B,1,0,B,0,2,6,3,60,2,1,5,27,2,2,2,2,0,0,0,1,1,1,1,118,0,15,133,177,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,133,B,1,0,B,0,14,13,4,93,8,3,20,51,5,1,1,0,1,1,0,2,0,1,0,218,0,16,234,334,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,134,B,1,0,B,0,8,11,4,126,8,5,20,83,10,3,5,1,0,0,0,1,0,1,0,286,0,7,293,387,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,1,MATEHUALA,7,CEDRAL,135,B,1,0,B,0,9,13,6,288,4,3,53,157,5,1,9,0,0,0,0,2,0,0,2,552,0,31,583,733,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,136,B,1,0,B,0,67,16,3,184,6,1,10,22,7,0,4,7,2,0,0,8,3,7,1,348,0,18,366,634,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,136,C,1,0,C01,0,47,22,2,164,3,2,13,40,3,0,3,6,0,0,0,8,6,2,1,322,0,25,347,633,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,137,B,1,0,B,0,60,32,8,136,4,4,7,26,5,2,4,8,1,0,0,15,2,3,0,317,0,13,330,553,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,137,C,1,0,C01,0,92,22,6,136,2,2,6,63,13,2,1,12,2,0,0,8,5,2,0,374,0,5,379,553,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,138,B,1,0,B,0,97,53,6,156,7,2,9,38,8,1,4,3,2,1,0,4,2,5,1,399,0,18,417,677,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,139,B,1,0,B,0,90,30,3,172,5,4,6,27,7,2,13,6,1,0,0,7,2,2,0,377,0,20,397,645,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,139,C,1,0,C01,0,85,31,3,175,1,2,5,23,4,1,6,7,1,0,0,11,2,6,0,363,0,16,379,645,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,139,C,2,0,C02,0,97,32,4,148,4,2,9,38,1,1,9,9,11,0,0,11,1,4,0,381,0,18,399,644,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,140,B,1,0,B,0,74,36,1,41,6,1,12,27,5,1,5,5,1,1,0,10,1,4,2,233,0,20,253,639,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,140,C,1,0,C01,0,76,43,0,155,5,8,10,36,7,0,5,11,1,0,0,7,2,1,0,367,0,14,381,639,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,141,B,1,0,B,0,127,62,4,279,7,6,24,63,6,7,8,10,3,0,0,17,3,7,0,633,0,16,649,569,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,141,C,1,0,C01,0,3,1,1,0,1,0,1,3,0,0,0,0,1,0,0,1,0,1,0,13,0,23,36,568,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,141,C,2,0,C02,0,75,31,1,140,1,1,5,32,7,0,0,7,0,0,0,10,2,5,0,317,0,22,339,568,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,142,B,1,0,B,0,84,29,1,147,10,4,8,31,13,3,1,6,0,0,0,6,2,3,2,350,0,12,362,615,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,142,C,1,0,C01,0,77,32,4,158,4,5,7,37,9,1,4,6,2,0,0,9,3,1,0,359,0,16,375,615,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,143,B,1,0,B,0,54,41,1,146,7,1,6,39,9,2,6,7,2,0,0,15,2,5,0,343,1,10,354,600,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,143,C,1,0,C01,0,91,22,1,146,7,1,5,36,0,1,5,3,1,0,0,9,0,1,0,329,0,19,348,599,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,8,CERRITOS,143,C,2,0,C02,0,98,66,3,146,3,3,5,33,6,0,3,8,0,0,0,7,2,3,0,386,0,17,403,599,GRUPO DE RECUENTO,,,
