CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,CP,MC,MORENA,NASLP,ML,PES,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1424,1,1,7,9,9,129,1,1,8,94,248,1,3,0,0,0,0,0,0,0,0,510,0,11,521,704
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1425,2,2,11,10,0,266,7,1,25,96,301,8,4,0,0,0,0,0,0,1,0,730,0,51,781,1062
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1426,1,1,4,4,1,124,3,3,17,41,194,3,0,0,0,0,0,0,0,1,0,395,0,25,420,584
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1427,2,2,31,23,10,352,14,11,41,225,136,17,13,2,0,0,1,2,0,3,4,885,0,107,992,1346
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1428,3,3,24,36,13,439,17,5,147,220,328,12,27,1,0,2,0,6,2,5,4,1288,0,73,1361,1861
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1429,2,2,20,19,7,288,13,2,72,176,298,19,23,3,1,0,0,2,1,1,0,945,0,43,988,1347
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1430,1,1,2,9,0,92,5,1,25,100,65,3,3,1,0,0,0,3,1,0,1,311,0,18,329,473
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1431,1,1,1,3,0,171,3,0,55,83,42,2,3,1,0,0,0,4,2,0,0,370,0,15,385,504
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1432,2,2,6,6,5,184,11,0,49,172,150,2,29,1,0,0,0,4,2,3,1,625,0,25,650,876
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1433,1,1,2,11,4,132,4,0,26,88,115,6,13,1,1,0,0,2,1,5,0,411,0,19,430,596
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1434,1,1,1,4,0,119,6,7,18,57,58,0,0,0,0,0,0,0,0,0,0,270,0,25,295,352
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1435,1,1,23,3,1,106,5,0,44,69,66,2,3,0,0,0,0,2,0,2,0,326,0,25,351,444
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1437,1,1,1,2,1,109,5,0,6,68,89,1,20,1,0,0,0,2,3,2,0,310,0,33,343,482
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1438,1,1,3,11,0,174,7,1,33,92,122,1,5,1,0,0,0,6,1,5,3,465,0,22,487,656
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1439,2,2,7,13,4,217,7,38,106,106,50,5,16,0,1,0,0,3,0,5,1,579,0,33,612,822
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1440,1,1,1,1,0,155,6,1,25,97,45,2,3,0,0,0,0,0,4,0,1,341,0,18,359,464
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1441,1,1,6,11,1,105,8,0,68,44,23,2,2,2,0,0,0,3,0,2,0,277,0,13,290,348
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1442,1,1,2,1,1,109,2,1,12,53,48,0,0,0,0,0,0,0,0,0,0,229,0,16,245,302
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1443,1,1,8,12,3,181,4,1,21,159,39,4,2,2,1,1,0,4,3,7,1,453,0,44,497,616
2,24,SAN LUIS POTOSI,14,TAMUIN,39,TAMPAMOLON CORONA,1444,1,1,3,16,3,120,7,4,110,79,34,1,0,2,0,0,0,2,0,1,3,385,0,16,401,520
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1445,3,3,90,141,43,97,27,3,52,260,51,86,42,13,3,0,2,32,1,7,1,951,2,68,1021,1629
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1446,2,2,87,114,21,67,13,0,39,185,17,57,25,11,1,0,0,10,3,2,2,654,0,28,682,1199
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1447,2,2,85,130,30,47,9,4,36,177,19,50,26,12,6,0,0,10,3,3,1,648,0,37,685,1053
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1448,2,2,71,105,22,39,9,0,25,117,22,32,15,18,2,2,0,15,3,1,3,501,0,27,528,843
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1449,2,2,39,89,17,28,8,0,14,83,14,23,10,9,2,1,1,4,1,0,2,345,2,17,364,1098
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1450,2,2,56,130,15,53,11,1,26,102,19,60,38,6,3,1,0,6,1,4,1,533,1,24,558,924
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1451,1,1,42,84,6,22,3,1,13,82,8,28,16,8,5,0,0,3,0,0,0,321,0,16,337,555
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1452,1,1,46,92,12,22,7,1,21,82,7,22,19,13,2,2,0,4,2,4,1,359,0,12,371,611
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1453,2,3,79,97,24,34,6,3,24,101,18,42,21,12,1,0,0,2,0,4,0,468,1,23,492,434
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1454,2,2,52,111,23,40,9,2,21,155,12,62,18,8,0,0,0,0,0,0,0,513,0,27,540,862
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1455,4,4,99,192,46,191,40,6,63,392,81,135,34,16,4,0,2,21,4,8,4,1338,1,125,1464,2911
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1456,1,1,30,33,15,49,11,1,13,126,2,51,16,2,0,0,0,9,4,2,1,365,0,38,403,723
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1457,1,1,21,46,9,71,8,1,22,143,4,29,12,1,1,1,0,13,5,6,0,393,0,31,424,702
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1458,1,1,10,53,10,59,11,1,5,92,3,21,12,2,2,0,1,6,3,4,1,296,0,24,320,494
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1459,1,1,10,14,4,9,4,0,4,51,0,5,4,3,0,0,0,3,1,1,0,113,0,9,122,220
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1460,2,2,28,79,20,53,4,0,9,87,14,15,25,6,0,1,0,4,1,1,2,349,0,13,362,861
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1461,1,1,27,26,14,23,9,1,5,77,7,10,22,5,2,0,1,4,0,2,2,237,0,27,264,437
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1462,2,2,83,108,8,35,10,4,31,118,17,141,3,14,4,1,0,5,1,6,4,593,0,43,636,1185
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1463,2,2,29,69,9,43,21,4,21,183,4,29,22,5,2,2,0,15,2,4,1,465,0,37,502,821
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1464,2,2,29,89,13,91,17,2,28,180,18,102,73,7,3,1,2,6,3,1,1,666,0,51,717,1356
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1465,2,2,31,100,14,46,10,1,44,134,2,35,44,3,2,1,0,8,3,0,1,479,0,35,514,973
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1466,1,1,9,16,0,10,0,0,3,46,1,6,12,0,0,0,0,1,0,2,0,106,0,4,110,227
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1467,1,1,14,24,7,15,10,1,14,119,2,24,6,6,1,0,0,3,0,4,1,251,0,9,260,460
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1468,1,1,23,38,7,46,13,1,18,156,9,17,11,3,0,0,0,6,1,8,0,357,0,34,391,606
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1469,1,1,16,17,5,10,4,1,2,55,0,1,0,3,0,0,0,1,3,4,2,124,0,10,134,191
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1470,1,1,9,19,6,18,5,1,3,47,3,15,0,0,2,0,0,0,3,2,0,133,0,9,142,226
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1471,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1472,2,2,46,98,20,63,12,5,30,123,16,53,13,14,2,0,0,10,2,3,0,510,0,40,550,874
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1473,1,1,20,14,4,4,2,0,3,13,0,5,1,0,0,0,0,0,0,0,2,68,0,7,75,103
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1474,2,2,29,66,21,50,9,2,17,165,8,19,27,6,3,0,0,7,3,2,2,436,0,24,460,797
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1475,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1476,1,1,5,55,7,78,8,2,9,144,3,48,70,1,0,0,0,3,0,4,0,437,0,19,456,664
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1477,2,2,51,135,40,60,14,2,7,272,7,29,29,10,4,2,0,9,3,3,1,678,0,46,724,1053
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1478,1,1,5,16,1,24,6,2,2,66,0,3,10,1,0,0,0,1,1,2,0,140,0,12,152,242
2,24,SAN LUIS POTOSI,14,TAMUIN,40,TAMUIN,1479,2,2,24,80,9,52,9,1,3,86,2,16,14,1,3,0,0,3,1,3,0,307,0,31,338,481
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1480,3,3,93,99,30,208,32,3,108,415,100,88,126,11,0,0,0,19,6,4,4,1346,0,88,1434,2079
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1481,3,3,68,88,45,211,23,8,114,397,55,17,82,6,1,0,1,4,0,5,3,1128,0,83,1211,1677
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1482,1,1,31,16,12,79,7,1,2,102,3,3,8,0,0,0,0,1,2,3,0,270,0,11,281,340
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1483,2,2,29,14,67,70,15,1,40,254,29,5,25,6,1,1,0,1,4,1,2,565,0,42,607,789
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1484,1,1,7,4,1,34,5,2,5,94,19,4,17,0,0,1,0,2,0,0,0,195,0,16,211,274
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1485,1,1,59,9,2,79,11,0,26,131,14,14,13,3,1,0,0,2,1,1,1,367,0,29,396,527
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1486,1,1,37,27,15,49,11,1,11,181,9,12,16,2,0,0,0,1,0,2,0,374,0,57,431,547
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1487,1,1,37,27,15,49,11,1,11,181,9,12,16,2,0,0,0,1,0,2,0,374,0,57,431,716
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1488,1,1,5,8,1,20,9,1,77,69,67,4,8,0,0,0,1,0,2,2,0,274,0,29,303,406
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1489,1,1,38,18,4,105,8,1,31,145,33,41,4,0,1,1,0,3,2,3,2,440,0,15,455,644
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1490,3,3,87,44,34,199,35,5,60,310,27,6,36,6,1,0,0,10,2,2,3,867,0,92,959,1238
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1491,2,2,40,24,13,205,27,13,28,233,45,6,8,0,0,0,0,6,3,3,0,654,1,45,700,922
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1492,4,4,103,53,29,213,46,4,108,543,109,51,58,9,3,0,0,14,6,3,3,1355,0,92,1447,1873
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1493,1,1,30,19,1,69,13,1,108,152,29,10,13,2,0,0,0,2,2,1,3,455,0,29,484,677
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1494,1,1,30,20,12,29,11,3,33,138,29,6,8,1,0,0,0,1,0,2,1,324,0,41,365,514
2,24,SAN LUIS POTOSI,14,TAMUIN,41,TANLAJAS,1495,2,2,48,37,20,114,26,2,54,246,15,7,41,2,1,1,0,5,0,6,2,627,0,43,670,897
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1496,3,3,51,172,5,181,22,2,297,536,73,43,21,7,2,0,0,6,0,4,2,1424,1,95,1520,2166
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1497,3,3,73,144,3,117,6,2,393,301,63,34,19,4,3,2,0,4,2,3,3,1176,0,43,1219,1680
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1498,2,2,39,75,2,36,7,0,74,159,28,12,5,3,2,0,0,2,1,1,0,446,0,26,472,1231
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1499,2,2,26,49,5,54,6,0,76,226,37,12,2,2,0,1,0,1,3,0,1,501,1,23,525,1398
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1500,2,2,65,88,4,68,7,0,131,198,81,28,1,3,1,0,0,2,1,1,2,681,0,21,702,958
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1501,2,2,32,50,3,111,4,2,144,337,140,18,22,3,1,0,0,5,0,5,3,880,0,52,932,1315
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1502,1,1,9,31,3,76,11,2,44,233,16,12,4,3,0,0,0,1,1,6,0,452,0,21,473,621
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1503,1,1,12,38,2,33,2,1,43,84,18,4,0,1,0,0,1,0,0,1,0,240,0,21,261,306
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1504,1,1,18,25,2,62,10,3,56,172,30,8,2,1,1,0,0,3,0,1,0,394,0,19,413,549
2,24,SAN LUIS POTOSI,14,TAMUIN,42,TANQUIAN DE ESCOBEDO,1506,1,1,14,36,2,23,5,2,14,46,13,6,0,2,2,0,0,1,1,0,0,167,0,14,181,210
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1507,1,1,52,77,28,98,0,1,13,28,9,1,2,12,0,1,1,3,1,1,0,328,0,16,344,500
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1508,3,3,122,141,166,201,2,7,27,66,24,6,3,39,11,3,1,9,3,4,2,837,6,83,926,1573
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1509,2,2,108,158,89,124,2,4,23,38,14,4,1,48,7,2,4,6,0,1,1,634,0,65,699,1164
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1510,2,2,46,122,42,106,7,8,13,27,6,3,2,12,9,2,2,4,2,2,1,416,0,52,468,787
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1511,3,3,148,208,125,221,7,7,40,80,17,6,5,65,10,3,2,11,8,1,5,969,0,96,1065,1808
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1512,2,2,54,118,93,208,4,4,16,33,5,3,3,41,3,2,1,4,2,2,0,596,0,28,624,983
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1513,1,1,46,65,111,78,1,0,6,5,0,0,0,14,3,6,0,2,2,1,0,340,0,30,370,563
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1514,1,1,42,53,18,24,1,1,2,1,3,0,0,15,3,2,0,0,1,0,0,166,0,5,171,272
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1515,1,1,23,33,7,9,2,0,1,2,2,2,0,9,0,0,2,0,0,0,0,92,1,4,97,163
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1516,1,1,15,13,9,28,8,1,1,1,4,0,0,3,2,1,0,1,1,0,0,88,0,10,98,170
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1520,2,2,14,16,5,133,11,9,58,247,106,3,5,0,0,0,0,2,1,3,1,614,0,81,695,984
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1521,1,1,9,5,0,108,5,0,10,42,41,0,3,1,0,0,0,2,0,0,0,226,0,8,234,303
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1522,2,2,19,16,0,123,8,6,36,200,124,5,4,1,2,0,0,5,0,1,3,553,0,47,600,840
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1523,1,1,2,0,2,19,1,0,22,32,5,0,0,0,0,0,1,2,0,0,0,86,0,7,93,112
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1524,1,1,8,11,1,22,0,2,6,39,21,0,1,0,0,0,0,0,0,0,0,111,1,4,116,154
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1525,1,1,8,23,4,62,3,4,15,97,28,0,5,1,2,0,0,2,0,5,0,259,0,21,280,450
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1526,1,1,4,6,1,25,4,0,23,81,29,0,0,0,0,0,0,0,0,0,0,173,0,20,193,273
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1527,1,1,5,11,1,68,7,0,44,137,49,2,0,0,1,0,0,0,0,3,0,328,0,45,373,566
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1528,1,1,2,3,0,47,1,0,30,67,27,2,1,0,0,0,0,1,0,0,2,183,0,10,193,303
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1530,1,1,5,2,1,22,8,1,16,79,18,0,2,0,0,0,0,3,0,1,1,159,0,12,171,218
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1531,1,1,1,6,1,80,4,3,21,145,17,0,2,0,0,0,0,0,0,5,1,286,0,31,317,420
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1532,1,1,5,2,2,63,2,1,19,69,17,4,0,0,0,0,0,1,0,0,3,188,0,18,206,255
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1533,1,1,1,9,2,24,1,2,5,88,12,0,1,1,0,0,0,1,1,1,3,152,0,17,169,263
2,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1534,1,1,10,18,2,78,6,4,17,117,59,4,8,2,1,0,0,1,1,3,1,332,0,28,360,503
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1536,2,2,111,40,3,355,21,10,67,118,75,2,32,5,2,1,0,10,5,3,0,860,0,89,949,1378
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1537,1,1,51,13,2,197,5,0,31,66,47,0,12,2,0,0,0,6,2,4,1,439,0,40,479,675
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1538,3,3,85,40,5,453,16,26,101,125,80,21,33,5,5,0,14,19,11,4,8,1051,0,107,1158,1698
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1539,2,2,83,43,9,388,10,9,68,137,147,1,22,3,2,0,1,13,3,10,2,951,0,79,1030,1395
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1540,1,1,24,9,0,144,3,0,4,13,11,1,7,0,0,0,0,3,0,4,0,223,0,19,242,386
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1541,1,1,15,6,1,137,4,2,19,30,46,0,19,0,0,0,0,3,3,0,0,285,0,42,327,493
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1542,1,1,8,12,1,88,4,0,3,12,16,2,10,0,1,0,0,0,0,1,0,158,0,12,170,224
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1543,1,1,13,19,1,63,15,3,4,30,5,0,26,0,3,0,0,1,2,3,0,188,0,35,223,294
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1544,2,2,52,38,4,244,21,6,41,104,49,3,39,2,1,0,0,11,9,2,2,628,0,40,668,964
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1545,2,2,19,21,2,261,5,3,25,39,49,1,14,2,3,0,0,5,1,7,1,458,0,52,510,800
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1546,1,1,19,10,2,125,2,2,13,36,31,0,6,6,0,0,0,4,1,6,0,263,0,42,305,468
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1547,1,1,6,12,1,82,6,2,9,15,20,0,11,0,0,0,0,0,1,5,0,170,0,17,187,274
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1548,1,1,9,4,0,38,4,0,1,8,7,0,0,0,0,0,0,2,0,0,0,73,0,10,83,127
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1549,1,1,8,9,0,88,4,3,4,17,3,1,1,0,1,0,0,2,2,0,0,143,0,15,158,209
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1550,1,1,9,9,1,113,7,0,15,40,27,0,8,1,0,0,0,5,1,3,0,239,0,17,256,372
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1551,1,1,16,9,2,156,11,2,17,49,23,4,11,0,2,0,0,2,1,4,3,312,0,25,337,468
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1552,1,1,11,17,0,87,6,0,19,25,12,0,7,2,0,1,0,4,0,4,0,195,0,13,208,293
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1553,1,1,10,1,1,0,1,1,16,33,16,0,0,1,0,0,0,4,3,1,0,88,0,18,106,281
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1554,1,1,11,12,0,81,11,1,6,29,13,0,30,0,0,0,0,1,1,1,0,197,1,23,221,328
2,24,SAN LUIS POTOSI,2,SALINAS,45,VENADO,1555,1,1,14,13,1,7,6,2,11,34,29,1,5,0,0,0,0,1,0,1,0,125,1,19,145,336
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1556,4,4,115,377,24,404,115,9,239,241,28,79,72,17,7,0,1,3,1,2,1,1735,1,118,1854,2574
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1557,3,3,91,145,21,297,11,4,102,173,7,47,62,16,0,4,0,2,2,7,0,991,19,64,1074,2027
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1558,3,3,55,329,29,288,13,12,128,176,15,63,117,21,5,2,1,2,1,4,0,1261,0,85,1346,1985
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1559,1,1,6,11,0,36,0,0,7,19,2,1,0,0,0,0,0,0,1,1,0,84,0,11,95,134
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1560,1,1,15,23,3,39,3,1,19,40,1,0,15,2,2,0,0,0,0,1,0,164,0,8,172,233
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1561,2,2,17,101,20,106,15,5,91,138,21,16,38,0,0,0,0,0,0,0,0,568,0,86,654,1046
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1562,1,1,13,62,9,87,4,4,68,96,15,4,30,0,1,0,0,3,0,0,1,397,0,30,427,641
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1563,1,1,8,75,0,45,0,2,38,22,1,4,1,4,0,0,0,0,0,1,0,201,0,13,214,315
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1564,1,1,12,63,5,124,2,0,37,56,10,21,17,9,1,0,0,2,0,1,0,360,0,44,404,606
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1565,2,2,32,212,5,177,3,3,95,123,9,35,26,5,2,0,0,6,3,11,2,749,1,41,791,1084
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1566,1,1,8,25,3,39,1,0,11,30,1,8,11,4,0,0,0,0,0,0,0,141,0,12,153,261
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1567,2,2,45,150,4,151,68,4,92,144,14,20,30,4,2,1,0,5,1,2,1,738,1,63,802,1128
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,46,VILLA DE ARISTA,1568,1,1,8,60,3,27,4,3,27,38,3,3,11,4,0,0,0,1,1,1,0,194,0,9,203,390
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1569,3,3,61,112,5,589,6,8,76,244,22,0,1,2,1,0,1,6,2,5,0,1141,3,54,1198,1665
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1570,3,3,46,62,5,798,9,5,100,346,30,0,3,9,1,0,0,3,4,2,2,1425,3,78,1506,2102
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1571,2,2,62,32,0,392,6,1,54,148,24,1,0,4,3,0,0,5,0,0,1,733,0,38,771,1051
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1572,1,1,6,3,0,210,1,1,9,119,7,0,0,0,0,0,0,5,1,1,0,363,0,17,380,482
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1573,1,1,1,7,0,141,1,1,1,67,1,0,0,0,1,0,0,0,0,0,1,222,0,5,227,303
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1574,1,1,6,9,2,278,5,1,10,234,6,1,2,0,0,0,0,1,1,5,0,561,0,11,572,738
2,24,SAN LUIS POTOSI,2,SALINAS,47,VILLA DE ARRIAGA,1575,3,3,23,23,1,445,11,1,60,363,13,0,2,3,1,0,1,5,0,4,3,959,0,49,1008,1336
