CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,CP,MC,MORENA,NASLP,ML,PES,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CAD_IND1,CAD_IND2,CAD_IND3,CAD_IND4,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,24,SAN LUIS POTOSI,11,RIOVERDE,27,SAN CIRO DE ACOSTA,764,B,1,0,B,0,7,0,0,97,0,0,38,129,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,9,302,550,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,27,SAN CIRO DE ACOSTA,765,B,1,0,B,0,7,0,0,78,0,0,20,44,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,7,163,228,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,27,SAN CIRO DE ACOSTA,766,B,1,0,B,0,6,0,0,50,0,0,40,40,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,141,0,8,149,237,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,27,SAN CIRO DE ACOSTA,767,B,1,0,B,0,14,0,0,75,0,0,78,65,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,8,248,494,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,27,SAN CIRO DE ACOSTA,769,B,1,0,B,0,10,0,0,24,0,0,34,60,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,132,0,7,139,228,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,27,SAN CIRO DE ACOSTA,770,B,1,0,B,0,4,0,0,22,0,0,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,1,63,104,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,27,SAN CIRO DE ACOSTA,771,B,1,0,B,0,8,0,0,61,0,0,26,43,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,142,2,13,157,272,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,27,SAN CIRO DE ACOSTA,772,B,1,0,B,0,11,0,0,62,0,0,36,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,14,190,394,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1689,B,1,0,B,0,0,21,0,5,0,0,3,6,24,0,0,4,0,0,0,0,0,0,0,0,0,0,0,63,0,3,66,472,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1689,C,1,0,C01,0,6,163,2,9,3,0,13,13,93,0,0,28,4,0,1,3,0,2,1,0,0,0,0,341,0,34,375,471,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1690,B,1,0,B,0,9,112,2,1,0,0,4,13,103,0,0,23,0,0,0,1,0,0,0,0,0,0,0,268,0,18,286,587,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1691,B,1,0,B,0,4,162,3,15,2,0,16,25,103,0,0,20,4,0,1,5,1,0,1,0,0,0,0,362,0,30,392,666,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1692,B,1,0,B,0,4,94,3,10,1,0,16,28,98,0,0,13,1,0,0,3,0,0,0,0,0,0,0,271,0,15,286,750,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1693,B,1,0,B,0,8,172,3,2,1,0,2,11,66,0,0,22,5,1,0,0,0,0,1,0,0,0,0,294,0,6,300,528,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1694,B,1,0,B,0,6,161,2,7,1,0,21,5,111,0,0,21,4,0,1,0,0,0,0,0,0,0,0,340,0,23,363,200,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1695,B,1,0,B,0,2,137,0,9,5,0,29,4,136,0,0,18,2,0,1,2,0,3,0,0,0,0,0,348,0,23,371,557,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1695,C,1,0,C01,0,12,255,3,7,2,0,15,13,77,0,0,33,4,0,1,2,1,2,1,0,0,0,0,428,0,20,448,556,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1696,B,1,0,B,0,18,147,3,3,1,0,5,5,57,0,0,35,6,0,0,4,0,0,0,0,0,0,0,284,0,21,305,335,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1697,B,1,0,B,0,6,79,1,8,1,0,7,15,82,0,0,26,0,1,1,2,0,1,0,0,0,0,0,230,0,20,250,732,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1697,C,1,0,C01,0,4,33,1,3,1,0,4,6,37,0,0,3,0,0,0,1,0,0,0,0,0,0,0,93,0,1,94,732,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1698,B,1,0,B,0,5,191,0,6,2,0,3,7,97,0,0,25,4,0,0,0,0,1,0,0,0,0,0,341,0,33,374,491,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1698,C,1,0,C01,0,5,221,0,6,0,0,5,2,96,0,0,37,6,0,2,2,0,0,0,0,0,0,0,382,0,19,401,491,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1699,B,1,0,B,0,1,234,1,8,1,0,5,4,84,0,0,34,6,0,2,0,0,0,0,0,0,0,0,380,0,17,397,453,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1700,B,1,0,B,0,1,39,0,4,0,0,0,1,20,0,0,2,1,0,0,0,0,0,0,0,0,0,0,68,0,8,76,591,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1701,B,1,0,B,0,8,132,4,3,1,0,5,5,87,0,0,22,5,0,0,2,0,0,0,0,0,0,0,274,0,13,287,118,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1702,B,1,0,B,0,1,77,1,7,1,0,0,8,48,0,0,17,1,0,0,3,0,1,0,0,0,0,0,165,0,14,179,185,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1703,B,1,0,B,0,2,45,0,1,0,0,0,7,25,0,0,10,3,1,1,0,0,0,0,0,0,0,0,95,0,7,102,113,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,11,RIOVERDE,53,VILLA JUAREZ,1704,B,1,0,B,0,8,130,2,3,1,0,3,6,75,0,0,25,0,0,1,0,1,1,0,0,0,0,0,256,0,10,266,507,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,15,B,1,0,B,0,78,19,3,73,1,9,0,2,0,0,0,6,1,0,0,3,0,1,0,0,0,0,0,196,1,3,200,307,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,16,B,1,0,B,0,90,20,2,81,1,22,0,9,0,0,0,11,2,2,1,5,0,0,0,0,0,0,0,246,0,11,257,364,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,17,B,1,0,B,0,55,27,4,60,1,6,0,8,0,0,0,14,1,0,0,3,2,1,0,0,0,0,0,182,0,7,189,269,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,18,B,1,0,B,0,24,6,4,31,0,10,0,2,0,0,0,3,3,0,0,3,1,0,0,0,0,0,0,87,0,4,91,137,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,19,B,1,0,B,0,44,34,0,94,7,4,0,6,0,0,0,7,3,0,0,1,5,3,0,0,0,0,0,208,0,4,212,312,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,20,B,1,0,B,0,33,10,0,72,2,12,0,1,0,0,0,4,2,0,0,2,0,1,0,0,0,0,0,139,0,2,141,198,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,21,B,1,0,B,0,53,17,0,68,0,2,0,0,0,0,0,1,1,0,0,5,0,1,0,0,0,0,0,148,0,3,151,212,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,22,B,1,0,B,0,38,37,0,54,1,4,0,9,0,0,0,3,1,0,0,5,1,1,0,0,0,0,0,154,0,7,161,295,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,23,B,1,0,B,0,175,33,3,236,2,19,0,6,0,0,0,9,3,1,0,11,1,5,0,0,0,0,0,504,0,15,519,708,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,24,B,1,0,B,0,36,10,1,61,0,3,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,122,0,4,126,185,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,26,B,1,0,B,0,86,35,7,100,0,8,0,8,0,0,0,10,3,0,0,4,1,2,0,0,0,0,0,264,0,7,271,434,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,26,C,1,0,C01,0,101,55,4,60,1,17,0,7,0,0,0,17,1,0,0,2,0,1,0,0,0,0,0,266,0,11,277,434,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,27,B,1,0,B,0,54,17,1,42,0,14,0,3,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,144,1,3,148,194,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,28,B,1,0,B,0,162,60,3,222,4,30,0,9,0,0,0,17,3,0,0,6,2,1,0,0,0,0,0,519,0,13,532,738,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,29,B,1,0,B,0,10,10,0,39,2,7,0,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,74,0,0,74,122,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,30,B,1,0,B,0,61,36,1,134,1,10,0,23,0,0,0,8,1,0,0,3,1,1,0,0,0,0,0,280,0,8,288,425,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,31,B,1,0,B,0,93,40,10,65,2,21,0,7,0,0,0,7,1,0,0,2,4,1,0,0,0,0,0,253,0,4,257,377,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,32,B,1,0,B,0,28,9,4,108,1,96,0,11,0,0,0,5,3,1,0,7,2,0,0,0,0,0,0,275,0,11,286,433,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,2,ALAQUINES,33,B,1,0,B,0,40,7,1,112,2,13,0,2,0,0,0,8,2,0,0,4,0,0,0,0,0,0,0,191,0,5,196,335,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,34,B,1,0,B,0,8,4,0,230,3,0,0,228,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,27,503,618,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,34,C,1,0,C01,0,4,4,0,244,2,0,0,202,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,26,484,618,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,34,C,2,0,C02,0,4,2,0,226,7,0,0,208,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,31,480,618,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,34,C,3,0,C03,0,9,2,0,240,5,0,0,213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,25,495,617,GRUPO DE RECUENTO,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,35,B,1,0,B,0,3,3,0,148,6,0,0,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,320,0,15,335,454,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,35,C,1,0,C01,0,2,3,0,163,3,0,0,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,17,363,454,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,35,S,1,0,S01,0,0,0,0,13,1,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,2,36,0,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,36,B,1,0,B,0,4,1,0,218,1,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,14,329,459,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,36,C,1,0,C01,0,1,2,0,223,2,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,15,328,459,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,36,E,1,0,E01,0,4,2,0,174,3,0,0,254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,10,448,530,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,37,B,1,0,B,0,2,6,0,175,2,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,0,19,401,545,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,38,B,1,0,B,0,3,3,0,179,0,0,0,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333,0,11,344,474,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,38,C,1,0,C01,0,0,2,0,209,2,0,0,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,5,369,473,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,39,B,1,0,B,0,1,4,0,218,5,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,19,432,599,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,39,C,1,0,C01,0,5,2,0,240,0,0,0,189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,18,455,599,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,39,C,2,0,C02,0,1,2,0,225,3,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,10,437,598,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,40,B,1,0,B,0,14,2,0,68,0,0,0,70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,6,161,176,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,41,B,1,0,B,0,12,10,0,207,9,0,0,201,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,31,473,664,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,41,C,1,0,C01,0,4,7,0,202,6,0,0,192,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,32,448,663,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,41,E,1,0,E01,0,4,1,0,160,1,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,1,6,301,350,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,42,B,1,0,B,0,2,2,0,187,4,0,0,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,8,343,410,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,42,C,1,0,C01,0,3,0,0,166,2,0,0,143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,10,325,409,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,42,E,1,0,E01,0,2,4,0,115,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,9,190,270,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,43,B,1,0,B,0,4,4,0,186,3,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,22,448,627,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,43,C,1,0,C01,0,2,2,0,231,8,0,0,201,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,19,464,626,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,43,C,2,0,C02,0,5,6,0,225,5,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,0,27,451,626,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,44,B,1,0,B,0,5,6,0,342,5,0,0,129,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,19,507,683,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,44,C,1,0,C01,0,2,2,0,313,4,0,0,145,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,21,489,683,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,44,C,2,0,C02,0,5,2,0,302,2,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,34,514,683,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,45,B,1,0,B,0,3,3,0,150,4,0,0,195,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,21,378,507,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,45,C,1,0,C01,0,0,8,0,137,3,0,0,189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,23,361,507,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,45,E,1,0,E01,0,4,11,0,298,8,0,0,251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,573,0,38,611,747,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,46,B,1,0,B,0,5,4,0,205,6,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,31,381,533,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,46,C,1,0,C01,0,5,4,0,222,8,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,38,395,532,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,46,C,2,0,C02,0,4,2,0,226,5,0,0,103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,27,368,532,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,46,E,1,0,E01,0,1,3,0,158,1,0,0,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,8,253,379,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,47,B,1,0,B,0,8,2,0,270,5,0,0,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,44,489,644,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,47,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,48,B,1,0,B,0,3,2,0,182,9,0,0,203,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,20,421,591,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,48,C,1,0,C01,0,0,8,0,219,11,0,0,186,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,28,454,591,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,48,C,2,0,C02,0,1,1,0,170,7,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,16,420,591,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,48,C,3,0,C03,0,7,2,0,206,4,0,0,185,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,19,426,590,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,49,B,1,0,B,0,2,1,0,238,5,0,0,114,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,23,385,521,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,49,C,1,0,C01,0,5,3,0,246,4,0,0,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,369,4,21,394,520,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,50,B,1,0,B,0,5,3,0,190,2,0,0,93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,13,307,420,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,50,C,1,0,C01,0,6,0,0,201,4,0,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,22,313,420,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,51,B,1,0,B,0,5,2,0,292,2,0,0,152,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,14,468,600,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,51,C,1,0,C01,0,3,3,0,292,5,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,17,465,600,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,51,C,2,0,C02,0,1,3,0,312,1,0,0,134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,19,471,599,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,52,B,1,0,B,0,3,1,0,213,6,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,31,434,569,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,52,C,1,0,C01,0,10,3,0,248,8,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,22,457,568,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,53,B,1,0,B,0,4,4,0,346,5,0,0,107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,24,491,680,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,53,C,1,0,C01,0,3,5,0,342,6,0,0,121,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,479,2,23,504,680,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,53,C,2,0,C02,0,5,5,0,345,4,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,0,19,496,679,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,54,B,1,0,B,0,8,3,0,293,7,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,38,504,616,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,54,C,1,0,C01,0,8,6,0,292,8,0,0,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,31,496,615,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,55,B,1,0,B,0,3,4,0,282,13,0,0,141,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,27,472,582,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,55,C,1,0,C01,0,0,1,0,328,3,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,17,497,582,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,56,B,1,0,B,0,0,1,0,281,8,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,12,435,547,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,56,C,1,0,C01,0,3,2,0,298,5,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,11,450,547,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,57,B,1,0,B,0,1,6,0,245,1,0,0,148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,18,420,567,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,57,C,1,0,C01,0,5,2,0,241,4,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,18,418,567,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,57,C,2,0,C02,0,4,5,0,245,2,0,0,144,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,18,420,567,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,58,B,1,0,B,0,5,6,0,296,3,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,15,394,506,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,58,C,1,0,C01,0,4,6,0,312,5,0,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,12,404,505,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,59,B,1,0,B,0,7,2,0,191,6,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,17,447,600,ACTA CASILLA,,,
2,24,SAN LUIS POTOSI,12,CARDENAS,3,AQUISMON,59,C,1,0,C01,0,8,2,0,198,5,0,0,215,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,12,441,599,ACTA CASILLA,,,
