CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,40,E,1,1,E01C01,0,45,12,9,11,20,20,198,0,1,10,0,0,1,327,1,12,340,651,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,40,E,1,2,E01C02,0,37,12,4,10,12,22,185,0,4,5,1,1,3,296,1,11,308,651,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,40,E,1,3,E01C03,0,40,9,9,7,13,23,207,0,1,7,1,2,2,321,0,16,337,650,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,41,B,1,0,B,0,52,14,7,12,15,15,188,0,6,3,1,2,5,320,0,9,329,547,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,41,C,1,0,C01,0,48,13,5,4,11,31,203,0,3,11,0,0,0,329,0,13,342,546,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,41,C,2,0,C02,0,45,14,7,12,16,25,199,0,0,8,1,1,3,331,0,13,344,546,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,42,B,1,0,B,0,57,12,8,15,19,33,212,0,1,5,3,2,3,370,0,9,379,590,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,42,C,1,0,C01,0,57,25,11,13,13,18,192,0,3,7,2,2,7,350,0,10,360,590,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,43,B,1,0,B,0,66,31,19,16,14,34,236,0,4,24,0,4,2,450,0,16,466,737,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,43,C,1,0,C01,0,71,14,13,14,8,35,278,0,1,12,0,1,2,449,1,13,463,736,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,B,1,0,B,0,53,7,7,13,14,23,217,0,1,10,0,2,1,348,0,17,365,652,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,C,1,0,C01,0,43,6,4,11,7,18,231,0,0,10,3,0,4,337,0,9,346,652,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,C,2,0,C02,0,47,9,4,7,8,28,218,0,0,8,0,5,2,336,0,4,340,652,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,C,3,0,C03,0,42,4,7,11,9,20,214,0,2,12,1,2,1,325,2,11,338,651,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,44,C,4,0,C04,0,44,9,3,10,11,21,227,0,2,10,2,1,1,341,1,7,349,651,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,B,1,0,B,0,52,15,12,11,11,25,189,0,3,5,2,5,1,331,0,8,339,713,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,C,1,0,C01,0,42,14,8,11,18,31,197,0,0,8,0,1,1,331,0,11,342,713,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,C,2,0,C02,0,34,9,12,12,12,25,219,0,1,11,0,1,2,338,0,17,355,713,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,C,3,0,C03,0,42,13,8,19,10,26,209,0,1,2,1,0,4,335,2,6,343,713,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,E,1,0,E01,0,38,11,9,12,15,17,187,0,1,3,0,1,1,295,1,15,311,632,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,E,1,1,E01C01,0,27,14,10,11,16,13,157,0,3,11,3,1,2,268,0,25,293,632,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,E,1,2,E01C02,0,48,9,12,10,12,19,165,0,4,5,1,0,3,288,0,13,301,632,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,45,E,1,3,E01C03,0,36,10,10,11,13,10,167,0,3,4,2,2,2,270,0,24,294,632,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,46,B,1,0,B,0,47,15,20,13,18,22,220,0,4,9,0,0,1,369,0,6,375,659,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,46,C,1,0,C01,0,81,16,9,16,7,19,200,0,2,8,0,1,1,360,0,9,369,659,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,46,SMR,1,0,SMR01,0,73,17,4,5,13,27,211,0,1,12,2,5,2,372,1,14,387,0,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,46,SRP,1,0,SRP01,0,73,17,4,5,13,27,211,0,0,0,0,0,0,350,1,14,365,0,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,47,B,1,0,B,0,35,5,10,3,5,8,127,0,1,3,0,1,0,198,0,10,208,341,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,B,1,0,B,0,73,13,9,10,14,34,238,0,3,6,1,1,1,403,0,5,408,700,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,1,0,C01,0,51,11,17,12,6,36,228,0,2,4,0,1,4,372,0,9,381,700,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,2,0,C02,0,81,14,12,10,13,37,222,0,3,3,1,1,0,397,0,11,408,700,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,3,0,C03,0,59,12,17,14,18,30,231,0,3,9,0,2,4,399,0,9,408,700,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,4,0,C04,0,64,13,22,12,12,43,212,0,0,4,1,0,1,384,0,10,394,700,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,5,0,C05,0,57,16,12,15,18,32,227,0,7,6,0,4,3,397,0,12,409,700,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,C,6,0,C06,0,70,9,9,11,5,27,222,0,0,10,0,4,1,368,1,17,386,699,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,0,E01,0,49,7,10,11,8,29,184,0,2,12,1,3,3,319,0,9,328,667,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,1,E01C01,0,50,4,8,10,12,30,157,0,2,9,0,1,3,286,0,5,291,667,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,2,E01C02,0,43,7,6,17,18,35,183,0,4,6,0,0,0,319,0,3,322,667,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,3,E01C03,0,37,6,14,9,8,20,201,0,0,9,0,2,3,309,0,9,318,667,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,4,E01C04,0,40,13,10,10,15,30,156,0,3,4,1,1,1,284,1,7,292,667,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,5,E01C05,0,33,13,5,7,13,27,221,0,1,11,0,3,0,334,0,6,340,667,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,6,E01C06,0,35,10,14,19,9,23,180,0,0,7,0,1,1,299,0,13,312,667,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,7,E01C07,0,37,6,10,10,10,28,197,0,2,5,0,4,3,312,0,6,318,667,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,48,E,1,8,E01C08,0,44,7,5,11,7,24,212,0,2,9,1,0,2,324,0,8,332,667,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,49,B,1,0,B,0,45,14,10,5,9,20,252,0,0,0,0,0,0,355,0,9,364,566,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,49,C,1,0,C01,0,46,8,7,10,12,24,221,0,2,9,0,0,3,342,0,10,352,566,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,50,B,1,0,B,0,65,18,16,17,14,24,138,0,4,6,0,2,1,305,2,9,316,484,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,50,C,1,0,C01,0,83,11,13,11,15,13,150,0,3,6,0,1,0,306,0,7,313,484,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,51,B,1,0,B,0,103,16,12,26,13,25,215,0,2,8,1,2,2,425,0,10,435,723,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,51,C,1,0,C01,0,69,16,20,11,14,29,232,0,5,15,1,1,6,419,0,15,434,722,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,52,B,1,0,B,0,88,13,3,22,13,27,281,0,1,18,0,4,4,474,0,9,483,702,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,52,C,1,0,C01,0,81,16,12,22,21,28,264,0,2,0,12,3,5,466,1,9,476,701,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,53,B,1,0,B,0,59,14,9,12,17,22,218,0,4,7,0,3,2,367,1,10,378,566,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,53,C,1,0,C01,0,79,15,12,18,7,21,200,0,1,15,0,1,2,371,1,8,380,566,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,B,1,0,B,0,69,15,6,13,13,45,228,0,2,7,1,1,1,401,0,9,410,723,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,1,0,C01,0,53,11,4,11,16,29,243,0,3,11,0,3,2,386,1,12,399,723,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,2,0,C02,0,73,13,12,15,9,27,249,0,1,10,0,1,1,411,0,13,424,723,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,3,0,C03,0,58,10,10,15,14,39,218,0,3,9,0,0,2,378,0,13,391,723,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,54,C,4,0,C04,0,67,12,14,14,21,48,247,0,5,4,0,0,2,434,0,5,439,723,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,55,B,1,0,B,0,72,19,1,10,12,15,153,0,1,4,2,1,4,294,0,8,302,531,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,55,E,1,0,E01,0,57,4,2,12,4,9,97,0,1,3,3,1,3,196,0,12,208,327,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,56,B,1,0,B,0,56,5,1,7,14,9,147,0,2,5,1,1,3,251,0,6,257,408,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,56,C,1,0,C01,0,55,12,4,9,11,11,152,0,2,4,1,1,2,264,0,4,268,408,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,57,B,1,0,B,0,74,8,8,8,11,16,177,0,2,4,0,0,4,312,0,11,323,544,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,57,C,1,0,C01,0,83,7,20,7,10,13,143,0,3,3,0,1,1,291,0,14,305,544,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,57,C,2,0,C02,0,85,8,17,5,10,11,180,0,0,7,2,0,2,327,1,11,339,544,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,58,B,1,0,B,0,103,7,25,4,14,10,156,0,2,5,0,0,0,326,0,15,341,655,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,58,C,1,0,C01,0,87,9,28,8,11,14,168,0,0,6,5,2,1,339,1,15,355,655,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,59,B,1,0,B,0,68,5,8,10,12,7,142,0,1,11,1,0,2,267,1,12,280,474,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,59,C,1,0,C01,0,79,4,9,6,7,7,125,0,2,8,0,3,0,250,0,6,256,474,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,60,B,1,0,B,0,82,6,14,6,14,11,147,0,3,4,2,3,2,294,0,7,301,541,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,60,C,1,0,C01,0,64,4,10,16,10,14,148,0,0,2,0,1,2,271,0,12,283,541,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,61,B,1,0,B,0,57,23,15,17,12,18,252,0,2,7,3,2,2,410,0,7,417,730,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,61,C,1,0,C01,0,42,22,12,18,17,15,253,0,1,3,2,1,2,388,0,27,415,729,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,62,B,1,0,B,0,76,6,24,14,19,15,166,0,1,8,1,2,4,336,0,16,352,609,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,62,C,1,0,C01,0,91,11,19,16,19,19,160,0,2,9,2,3,4,355,0,20,375,609,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,62,C,2,0,C02,0,87,7,15,13,12,19,186,0,0,0,0,0,0,339,0,16,355,609,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,63,B,1,0,B,0,23,5,19,10,7,12,206,0,2,9,1,6,3,303,0,13,316,536,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,63,C,1,0,C01,0,19,9,16,7,9,11,214,0,0,7,2,2,4,300,0,8,308,536,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,63,C,2,0,C02,0,25,10,26,8,8,16,223,0,1,3,0,0,2,322,0,9,331,536,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,64,B,1,0,B,0,72,7,29,12,22,21,208,0,2,3,1,0,2,379,1,10,390,678,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,64,C,1,0,C01,0,69,6,23,16,12,21,206,0,1,6,0,0,0,360,0,17,377,678,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,64,C,2,0,C02,0,83,16,25,10,13,22,204,0,1,11,0,1,0,386,1,9,396,677,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,65,B,1,0,B,0,40,14,31,10,16,13,223,0,1,4,2,0,3,357,0,15,372,598,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,66,B,1,0,B,0,83,19,6,16,16,18,197,0,3,11,5,2,5,381,0,16,397,691,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,67,B,1,0,B,0,50,21,22,16,13,20,168,0,1,10,3,2,0,326,0,13,339,721,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,67,C,1,0,C01,0,50,39,19,8,24,25,200,0,2,0,0,2,11,380,0,19,399,721,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,67,C,2,0,C02,0,67,21,14,14,20,25,166,0,4,7,1,2,3,344,0,10,354,720,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,68,B,1,0,B,0,94,26,10,11,9,21,224,0,4,7,1,5,6,418,0,13,431,670,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,68,C,1,0,C01,0,91,23,12,13,9,11,193,0,3,12,1,2,1,371,0,13,384,670,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,69,B,1,0,B,0,47,1,10,7,13,22,220,0,1,3,1,2,2,329,0,20,349,585,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,69,C,1,0,C01,0,55,7,5,12,12,18,196,0,4,10,1,2,5,327,0,17,344,584,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,69,C,2,0,C02,0,75,10,6,12,13,14,194,0,3,5,2,5,1,340,0,12,352,584,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,70,B,1,0,B,0,65,8,5,5,15,22,186,0,0,9,1,2,4,322,0,14,336,671,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,70,C,1,0,C01,0,55,10,9,14,23,24,179,0,2,7,4,2,4,333,0,12,345,671,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,70,C,2,0,C02,0,52,10,11,7,23,18,172,0,2,10,1,2,1,309,0,13,322,670,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,70,C,3,0,C03,0,41,3,0,6,15,17,174,0,2,5,2,5,2,272,0,12,284,670,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,70,C,4,0,C04,0,42,6,6,10,14,15,184,0,1,9,1,4,8,300,0,15,315,670,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,70,C,5,0,C05,0,55,13,6,17,19,15,166,0,4,14,0,1,6,316,2,10,328,670,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,70,E,1,0,E01,0,30,8,10,9,6,6,150,0,1,1,0,1,1,223,0,5,228,378,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,72,B,1,0,B,0,36,10,10,11,10,30,187,0,1,7,2,2,7,313,0,5,318,613,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,72,C,1,0,C01,0,40,16,17,11,11,26,183,0,1,14,0,1,3,323,0,11,334,613,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,72,C,2,0,C02,0,46,16,16,10,14,22,204,0,1,9,0,3,1,342,1,13,356,613,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,72,C,3,0,C03,0,34,12,20,7,13,22,186,0,2,6,1,1,3,307,0,11,318,613,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,72,C,4,0,C04,0,40,14,19,9,17,46,163,0,4,11,3,3,3,332,0,10,342,612,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,74,B,1,0,B,0,38,1,11,16,20,31,207,0,3,11,2,4,0,344,0,10,354,610,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,74,C,1,0,C01,0,35,7,10,12,18,28,210,0,1,13,1,1,3,339,0,12,351,609,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,74,C,2,0,C02,0,40,3,11,9,19,23,199,0,3,7,0,0,6,320,1,9,330,609,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,74,C,3,0,C03,0,36,7,11,13,21,19,194,0,2,22,0,1,3,329,0,7,336,609,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,74,C,4,0,C04,0,36,9,20,11,21,32,189,0,0,9,1,0,0,328,0,8,336,609,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,75,B,1,0,B,0,27,7,14,17,18,25,212,0,0,1,1,5,4,331,0,13,344,597,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,75,C,1,0,C01,0,41,14,14,12,14,30,185,0,0,7,1,0,6,324,0,12,336,597,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,75,C,2,0,C02,0,39,9,19,10,20,31,197,0,0,4,2,0,1,332,0,6,338,597,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,75,C,3,0,C03,0,38,15,5,9,8,18,188,0,1,9,1,1,1,294,0,3,297,596,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,100,B,1,0,B,0,121,31,5,8,14,13,122,0,8,0,0,1,1,324,0,19,343,618,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2011,B,1,0,B,0,38,4,3,4,1,19,237,0,1,8,1,2,1,319,0,15,334,655,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2011,C,1,0,C01,0,36,14,2,6,13,25,240,0,0,11,0,2,2,351,0,1,352,655,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2011,C,2,0,C02,0,30,12,4,11,9,31,232,0,2,9,0,2,1,343,1,10,354,655,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2012,B,1,0,B,0,37,3,3,12,5,22,209,0,0,5,2,0,6,304,2,8,314,740,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2012,C,1,0,C01,0,33,8,7,7,10,17,217,0,1,7,2,2,0,311,0,7,318,740,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2012,C,2,0,C02,0,38,7,14,9,13,25,198,0,1,1,1,0,2,309,1,4,314,740,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2012,C,3,0,C03,0,42,9,4,10,12,22,203,0,2,8,0,1,1,314,0,13,327,739,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2012,C,4,0,C04,0,39,7,5,11,10,14,196,0,1,4,0,2,3,292,0,11,303,739,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2012,C,5,0,C05,0,43,9,7,12,15,26,182,0,1,6,1,1,2,305,1,9,315,739,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2015,B,1,0,B,0,58,7,10,7,13,33,224,0,2,7,0,0,2,363,0,18,381,685,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2015,C,1,0,C01,0,53,7,7,11,15,42,235,0,2,5,0,1,0,378,0,17,395,685,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2016,B,1,0,B,0,37,7,12,9,8,26,207,0,2,10,0,1,0,319,0,6,325,532,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2016,C,1,0,C01,0,34,8,10,8,8,25,185,0,2,13,0,0,1,294,0,7,301,531,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2017,B,1,0,B,0,44,7,7,8,8,22,173,0,0,2,0,1,2,274,0,9,283,524,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2017,C,1,0,C01,0,44,7,7,9,8,22,174,0,0,2,0,1,2,276,0,9,285,524,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2018,B,1,0,B,0,28,9,4,16,5,16,218,0,2,7,0,1,0,306,0,10,316,572,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2018,C,1,0,C01,0,38,5,6,13,13,24,190,0,3,11,1,1,3,308,1,3,312,572,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2018,C,2,0,C02,0,22,8,4,14,11,18,206,0,1,10,0,1,1,296,0,8,304,571,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2021,B,1,0,B,0,26,15,8,11,8,40,205,0,2,5,0,2,0,322,0,6,328,563,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2021,C,1,0,C01,0,31,12,6,14,9,34,195,0,3,10,1,3,3,321,0,6,327,563,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2021,C,2,0,C02,0,31,9,3,6,10,28,205,0,0,4,0,1,2,299,0,7,306,562,RECUENTO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2025,B,1,0,B,0,57,15,10,10,16,29,221,0,2,10,1,3,1,375,0,8,383,653,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2025,C,1,0,C01,0,70,16,10,6,14,27,243,0,2,3,0,1,3,395,0,10,405,652,COTEJO,,,
2,28,TAMAULIPAS,19,MIRAMAR,3,ALTAMIRA,2022,B,1,0,B,0,16,2,3,7,11,25,176,0,3,4,0,1,2,250,0,7,257,544,RECUENTO,,,
2,28,TAMAULIPAS,19,MIRAMAR,3,ALTAMIRA,2022,C,1,0,C01,0,23,1,4,6,7,19,165,0,2,3,0,1,2,233,0,5,238,543,RECUENTO,,,
2,28,TAMAULIPAS,19,MIRAMAR,3,ALTAMIRA,2022,C,2,0,C02,0,24,3,5,7,4,20,160,0,0,5,0,1,3,232,0,3,235,543,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2067,B,1,0,B,0,36,10,14,10,18,32,199,0,3,6,1,0,4,333,0,18,351,719,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2067,C,1,0,C01,0,38,7,11,11,16,15,241,0,3,10,2,3,4,361,0,20,381,719,COTEJO,,,
2,28,TAMAULIPAS,18,ALTAMIRA,3,ALTAMIRA,2067,C,2,0,C02,0,37,6,19,10,18,31,247,0,2,21,0,0,4,395,0,19,414,718,COTEJO,,,
