CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,CAND_IND1,PAN_PRI,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,850,1,1,123,19,1,6,14,11,129,0,14,10,0,2,0,329,2,8,339,601
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,851,1,1,82,7,0,0,3,5,79,0,8,3,0,2,0,189,0,4,193,310
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,852,3,3,719,97,0,13,30,34,380,0,44,13,0,3,4,1337,0,18,1355,2086
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,853,3,3,478,75,0,16,27,39,374,0,23,16,0,1,2,1051,0,25,1076,1790
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,854,3,3,445,35,1,11,30,33,397,0,31,17,1,3,7,1011,0,24,1035,1891
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,855,2,2,276,33,0,4,9,26,220,0,13,12,0,4,1,598,0,10,608,996
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,856,2,2,175,17,2,6,8,21,166,0,10,8,0,0,3,416,0,6,422,758
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,857,2,2,217,30,0,7,11,13,153,0,13,5,1,2,1,453,1,11,465,867
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,858,1,1,166,17,0,1,6,7,80,0,7,3,1,0,2,290,0,4,294,515
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,859,2,2,319,44,1,7,18,25,315,0,19,12,2,0,4,766,0,20,786,1370
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,860,2,2,236,47,0,6,22,16,316,0,12,15,3,3,7,683,0,20,703,1307
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,861,1,1,135,14,2,7,12,6,171,0,8,3,0,0,2,360,1,8,369,662
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,862,2,2,131,9,0,5,5,12,225,0,3,15,0,1,3,409,0,15,424,823
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,863,2,2,192,19,1,12,15,25,244,0,14,5,0,2,3,532,0,22,554,996
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,864,2,2,180,23,0,12,15,28,217,0,14,7,2,1,4,503,0,13,516,922
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,865,3,3,347,44,1,10,20,35,472,0,17,13,1,6,3,969,0,30,999,1697
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,867,3,3,362,41,0,15,24,38,460,0,23,22,5,4,11,1005,0,24,1029,1696
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,868,2,2,249,39,1,13,24,26,287,0,18,7,3,0,10,677,0,25,702,1218
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,869,2,2,211,22,0,7,13,24,243,0,15,7,0,0,5,547,0,20,567,1010
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,870,2,2,217,19,3,8,15,14,318,0,19,18,0,4,1,636,0,15,651,1120
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,871,2,2,419,53,0,12,14,34,160,0,17,6,0,2,3,720,0,11,731,1302
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,872,3,3,832,80,0,3,20,32,284,0,54,12,2,2,1,1322,0,27,1349,2167
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,873,5,5,1270,132,1,22,54,59,571,0,73,23,2,4,3,2214,1,46,2261,3409
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,874,2,2,396,57,0,7,16,22,196,0,25,9,0,2,3,733,0,16,749,1333
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,875,2,2,311,43,0,9,25,22,281,0,29,13,3,3,3,742,0,10,752,1250
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,876,2,2,211,15,2,9,16,15,285,0,14,7,1,3,3,581,0,19,600,1025
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,877,2,2,310,36,0,9,19,26,283,0,16,9,2,0,7,717,2,10,729,1258
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,878,2,2,206,25,1,10,12,18,218,0,14,8,1,4,3,520,0,20,540,1003
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,879,8,8,1103,118,2,46,69,131,1449,0,73,54,4,10,6,3065,1,64,3130,5102
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,880,2,2,214,22,0,7,20,15,222,0,11,5,0,1,2,519,0,20,539,875
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,881,1,1,143,13,0,5,7,10,168,0,9,4,0,0,3,362,0,20,382,689
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,882,1,1,130,13,0,6,9,4,124,0,8,5,1,1,1,302,0,3,305,545
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,883,2,2,204,17,0,12,6,11,258,0,18,22,1,0,3,552,0,15,567,960
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,884,2,2,214,19,0,9,24,14,244,0,16,10,0,6,3,559,0,16,575,960
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,885,2,2,199,32,1,1,23,21,218,0,9,11,1,1,4,521,0,14,535,942
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,886,2,2,259,33,1,10,16,29,294,0,18,7,1,1,5,674,0,19,693,1070
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,887,2,2,246,29,0,11,16,24,258,0,13,8,2,3,7,617,0,11,628,1067
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,888,2,2,293,43,3,10,19,24,319,0,18,16,0,1,5,751,0,29,780,1362
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,14,14,1999,226,5,72,115,253,2674,0,142,85,2,24,17,5614,3,124,5741,9943
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,890,4,4,555,87,2,22,43,48,608,0,37,33,3,4,4,1446,0,41,1487,2523
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,891,8,9,1136,141,3,45,77,104,1283,0,90,52,2,15,14,2962,3,44,3009,4796
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,892,2,2,212,22,1,5,11,19,270,0,18,9,1,2,2,572,0,20,592,957
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,893,2,2,191,29,0,8,11,18,234,0,14,13,0,0,1,519,0,10,529,811
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,895,3,3,424,57,2,17,29,43,487,0,21,17,2,1,2,1102,1,23,1126,1810
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,2051,4,4,486,48,2,17,30,63,617,0,25,26,2,3,4,1323,1,35,1359,2336
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,2052,1,1,108,12,0,8,8,16,238,0,8,6,0,2,3,409,0,4,413,667
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,2053,4,4,605,49,1,20,33,49,756,0,36,35,1,3,4,1592,0,22,1614,2764
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,2054,4,4,583,87,2,23,50,62,643,0,35,30,2,1,6,1524,0,20,1544,2617
2,28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,2055,3,3,403,53,2,20,35,55,527,0,29,15,0,2,6,1147,1,15,1163,1970
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,125,4,4,359,60,12,57,135,167,627,0,24,44,7,5,15,1512,1,59,1572,2975
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,126,2,2,151,23,3,29,71,30,204,0,9,13,5,1,8,547,0,24,571,943
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,127,2,2,149,46,6,33,44,39,248,0,5,5,1,0,2,578,0,23,601,1069
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,128,2,2,175,40,5,18,57,65,278,0,5,22,5,3,7,680,0,27,707,1173
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,129,2,2,97,49,3,17,35,42,151,0,10,21,1,2,12,440,0,15,455,765
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,130,1,1,68,20,2,11,21,20,115,0,9,14,1,0,4,285,0,5,290,486
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,131,2,2,152,36,6,27,70,37,274,0,7,21,2,6,7,645,0,24,669,1182
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,132,2,2,120,35,1,7,32,40,116,0,2,5,3,1,3,365,1,17,383,762
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,133,1,1,64,17,4,11,24,45,133,0,2,8,0,1,2,311,0,13,324,588
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,134,1,1,85,50,0,12,22,41,95,0,6,7,3,8,3,332,0,16,348,548
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,135,1,1,46,14,2,11,26,14,69,0,2,4,3,0,0,191,0,7,198,299
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,136,1,1,39,9,2,7,18,25,103,0,7,0,0,0,4,214,0,4,218,320
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,137,2,2,86,28,3,10,27,31,172,0,8,15,3,5,4,392,0,18,410,777
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,138,1,1,53,11,1,3,13,26,143,0,4,6,0,2,1,263,0,11,274,466
2,28,TAMAULIPAS,3,NUEVO LAREDO,7,CAMARGO,139,2,2,135,44,5,19,43,55,272,0,4,9,3,1,11,601,0,32,633,1094
2,28,TAMAULIPAS,3,NUEVO LAREDO,14,GUERRERO,327,2,2,67,23,1,17,146,101,125,0,2,7,2,0,11,502,0,27,529,795
2,28,TAMAULIPAS,3,NUEVO LAREDO,14,GUERRERO,328,2,2,96,36,4,11,167,125,138,0,1,2,2,2,17,601,0,27,628,916
2,28,TAMAULIPAS,3,NUEVO LAREDO,14,GUERRERO,329,2,2,35,19,2,7,190,153,162,0,1,7,4,1,12,593,0,36,629,903
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,332,2,2,120,37,2,25,20,45,308,0,6,7,0,3,3,576,1,14,591,948
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,333,3,3,277,33,3,44,42,77,513,0,10,17,1,9,3,1029,1,36,1066,1746
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,334,2,2,49,5,0,22,13,25,184,0,13,2,2,5,1,321,0,15,336,1121
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,335,2,2,172,33,2,23,23,56,299,0,3,11,1,5,2,630,0,17,647,1087
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,336,2,2,140,22,4,22,21,37,290,0,4,6,1,1,1,549,0,15,564,906
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,337,3,3,231,61,5,58,36,78,534,0,10,12,4,8,3,1040,0,42,1082,1810
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,338,2,2,150,22,2,22,18,40,266,0,4,9,2,3,3,541,0,21,562,912
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,339,3,3,194,24,2,76,43,66,692,0,7,14,1,2,2,1123,0,41,1164,1934
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,340,2,2,109,22,1,32,9,30,298,0,4,8,1,7,2,523,0,19,542,896
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,341,1,1,26,4,1,8,5,4,112,0,3,0,1,1,0,165,0,10,175,266
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,342,1,1,64,16,1,13,5,18,218,0,3,6,2,3,3,352,1,12,365,598
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,343,1,1,28,11,2,9,3,10,116,0,5,2,4,1,3,194,2,5,201,320
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,344,2,2,130,20,1,44,17,44,416,0,4,6,0,9,4,695,0,14,709,1016
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,345,1,1,87,18,1,27,14,13,212,0,4,6,3,8,1,394,0,15,409,593
2,28,TAMAULIPAS,3,NUEVO LAREDO,24,MIER,716,1,1,71,13,1,15,66,113,135,0,1,14,3,2,6,440,0,21,461,710
2,28,TAMAULIPAS,3,NUEVO LAREDO,24,MIER,717,2,2,99,22,4,8,73,151,150,0,2,14,1,1,8,533,0,26,559,904
2,28,TAMAULIPAS,3,NUEVO LAREDO,24,MIER,718,1,1,52,15,1,5,19,49,43,0,1,8,0,0,0,193,0,6,199,370
2,28,TAMAULIPAS,3,NUEVO LAREDO,24,MIER,719,1,1,79,24,0,7,30,76,77,0,1,9,2,2,2,309,0,5,314,558
2,28,TAMAULIPAS,3,NUEVO LAREDO,24,MIER,720,1,1,92,21,6,10,40,87,123,0,6,8,3,0,3,399,1,24,424,699
2,28,TAMAULIPAS,3,NUEVO LAREDO,24,MIER,721,1,1,57,8,2,10,48,82,114,0,2,1,1,1,2,328,0,14,342,726
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,722,2,2,216,41,24,4,23,92,216,0,4,5,0,1,2,628,0,22,650,1120
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,723,2,2,295,65,17,14,28,98,255,0,12,12,1,1,7,805,0,30,835,1432
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,724,1,1,104,19,12,7,7,47,108,0,2,5,0,2,4,317,0,13,330,662
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,725,3,4,454,91,16,16,55,187,529,0,15,5,3,4,9,1384,1,19,1404,800
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,726,1,1,123,48,5,2,5,54,88,0,4,3,0,1,2,335,0,8,343,637
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,727,2,2,191,46,9,9,18,61,193,0,4,7,3,0,1,542,0,22,564,965
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,728,2,2,245,115,7,6,14,61,183,0,8,6,1,1,0,647,2,15,664,1192
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,729,2,2,186,31,8,13,17,114,197,0,6,8,0,1,3,584,0,29,613,1104
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,730,2,2,210,63,8,4,15,95,167,0,10,5,0,0,2,579,0,20,599,1062
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,731,1,1,127,33,3,5,12,46,114,0,5,3,0,1,1,350,0,13,363,684
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,732,1,1,128,26,3,6,14,55,140,0,0,4,1,0,1,378,0,11,389,727
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,733,4,4,487,84,16,25,46,163,391,0,13,10,2,3,6,1246,1,40,1287,2128
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,734,2,2,208,46,7,8,12,80,211,0,5,4,2,2,2,587,0,19,606,1085
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,735,2,2,273,72,20,14,36,127,251,0,10,12,0,1,2,818,0,23,841,1365
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,736,2,2,173,42,12,10,18,67,187,0,15,7,2,1,3,537,1,13,551,918
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,737,2,2,316,45,8,13,34,95,277,0,12,13,6,3,11,833,0,37,870,1497
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,738,2,2,113,34,7,8,12,46,124,0,6,1,0,0,0,351,0,13,364,834
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,739,3,3,219,39,12,13,25,113,228,0,9,11,0,1,3,673,0,34,707,1607
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,740,1,1,122,22,4,5,10,36,111,0,1,2,0,2,1,316,0,5,321,513
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,742,1,1,18,2,0,0,3,12,41,0,0,0,1,0,1,78,0,2,80,128
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,743,1,1,25,5,1,2,14,7,55,0,0,5,1,0,1,116,0,3,119,276
2,28,TAMAULIPAS,3,NUEVO LAREDO,25,MIGUEL ALEMAN,744,1,1,34,10,0,3,4,2,45,0,2,1,1,0,0,102,0,8,110,302
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,896,16,16,2193,191,17,93,143,292,3405,0,134,75,6,14,23,6586,2,160,6748,11120
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,897,5,5,1093,126,10,34,41,105,791,0,76,30,0,3,7,2316,1,48,2365,3681
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,898,16,17,2447,222,15,87,142,283,2971,0,152,88,18,17,25,6467,3,126,6596,10849
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,899,2,2,227,19,3,7,23,18,250,0,11,4,1,1,2,566,0,21,587,1141
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,900,10,10,1565,97,14,46,78,129,1483,0,84,40,5,6,13,3560,0,85,3645,6255
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,901,6,6,902,46,4,35,36,29,844,0,34,32,2,8,15,1987,0,55,2042,4149
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,902,4,4,572,26,1,14,15,45,528,0,16,5,1,1,6,1230,1,26,1257,2375
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,904,13,13,1613,95,9,48,93,116,2137,0,68,61,3,14,17,4274,0,82,4356,8609
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1837,2,2,162,6,1,2,8,11,262,0,3,6,0,2,4,467,0,12,479,767
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1843,1,1,126,3,0,6,10,13,182,0,6,9,0,1,0,356,0,4,360,630
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1846,2,2,299,17,3,10,9,21,349,0,15,11,0,2,3,739,0,12,751,1323
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1847,2,2,150,11,1,2,9,8,282,0,13,7,0,2,2,487,0,17,504,870
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1848,2,2,219,17,2,7,12,14,400,0,5,11,1,3,1,692,0,13,705,1186
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1849,2,2,193,10,3,6,12,15,293,0,9,4,0,2,4,551,0,9,560,895
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1850,1,1,102,4,1,4,5,11,227,0,2,9,0,2,1,368,0,9,377,632
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,1851,2,2,194,19,2,7,5,10,346,0,13,14,0,0,3,613,0,9,622,1138
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2082,5,5,627,57,4,25,35,57,793,0,39,27,2,7,7,1680,0,57,1737,3062
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2083,3,3,407,24,0,17,16,17,315,0,30,9,1,1,6,843,0,22,865,1574
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2084,4,4,686,57,4,19,30,45,606,0,45,11,1,3,13,1520,2,41,1563,2831
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2085,4,4,433,35,0,15,21,35,514,0,30,17,1,2,6,1109,0,31,1140,2278
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2086,2,2,254,15,0,10,15,14,315,0,7,7,1,1,1,640,0,20,660,1362
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2087,5,5,500,30,6,19,25,43,559,0,41,12,2,7,4,1248,0,34,1282,3063
2,28,TAMAULIPAS,3,NUEVO LAREDO,27,NUEVO LAREDO,2088,5,5,735,75,7,29,26,72,998,0,51,39,8,4,5,2049,0,59,2108,3643
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,935,5,5,235,62,24,39,91,125,650,0,8,23,0,1,12,1270,0,56,1326,3189
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,936,3,3,151,42,18,38,72,135,429,0,6,23,5,3,14,936,2,36,974,2201
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,937,2,2,43,25,5,22,56,53,217,0,2,6,1,1,4,435,1,25,461,1026
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,941,2,2,67,21,12,14,52,85,306,0,3,10,1,5,6,582,1,29,612,1470
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,942,2,2,70,20,6,15,46,55,204,0,4,11,1,0,5,437,0,10,447,938
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,943,3,3,80,31,8,24,67,91,362,0,6,14,1,1,4,689,0,44,733,1592
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,944,12,12,538,94,89,149,284,445,1796,0,13,65,5,11,29,3518,4,120,3642,8945
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,945,5,5,254,54,23,58,169,192,712,0,10,31,7,3,18,1531,0,52,1583,3379
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,946,3,3,244,43,11,21,53,94,272,0,9,9,0,1,7,764,1,13,778,1531
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,947,2,2,310,48,10,11,32,35,145,0,8,9,0,1,6,615,0,14,629,1086
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,948,2,2,82,29,8,26,39,73,256,0,2,16,4,1,16,552,0,27,579,1342
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,949,2,2,45,22,8,18,32,44,186,0,2,8,3,4,3,375,2,22,399,817
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,962,1,1,60,18,5,8,23,29,118,0,3,8,1,2,3,278,0,0,278,589
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,963,2,2,102,36,6,9,23,50,215,0,1,10,0,5,5,462,1,11,474,912
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,964,2,2,112,32,7,17,63,59,241,0,3,13,3,2,6,558,0,26,584,1195
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,965,3,3,142,28,17,35,94,100,479,0,10,21,1,2,8,937,0,34,971,1941
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,966,17,17,789,159,132,201,495,652,2933,0,35,140,17,22,61,5636,7,152,5795,12653
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,967,2,2,110,27,14,14,55,60,316,0,3,15,0,3,13,630,1,21,652,1280
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,990,3,3,117,58,3,27,72,37,316,0,5,6,3,2,11,657,0,38,695,1423
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,991,5,5,215,77,13,46,131,141,895,0,14,37,9,10,19,1607,1,52,1660,3289
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,992,1,1,27,11,1,4,13,7,83,0,0,1,0,0,1,148,0,1,149,323
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,996,2,2,109,21,11,23,31,45,293,0,4,10,0,5,3,555,2,24,581,1152
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,997,3,3,384,62,14,20,43,76,336,0,14,16,0,1,4,970,2,31,1003,1732
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,998,2,2,93,24,7,22,63,49,248,0,6,18,3,4,5,542,0,12,554,1206
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1020,2,2,91,21,7,15,36,55,307,0,2,10,1,5,4,554,0,25,579,1298
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1021,3,4,118,25,8,15,47,82,275,0,4,23,3,3,8,611,1,24,636,1375
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1024,3,3,230,41,23,33,67,112,402,0,8,29,1,3,5,954,1,30,985,1651
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1025,2,2,143,20,20,25,51,99,320,0,1,13,1,5,3,701,2,19,722,1248
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1026,3,3,167,20,22,15,52,86,359,0,4,16,1,0,10,752,0,27,779,1627
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1027,2,2,198,60,11,23,28,39,247,0,4,3,0,4,2,619,0,32,651,1037
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1028,2,2,118,25,4,17,25,59,205,0,1,7,0,1,1,463,0,11,474,792
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1049,2,2,151,22,8,20,31,59,236,0,2,8,0,2,1,540,1,15,556,944
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1050,2,2,174,34,11,19,40,51,267,0,4,13,1,2,4,620,2,20,642,1117
2,28,TAMAULIPAS,4,REYNOSA,32,REYNOSA,1051,2,2,56,24,8,13,25,57,209,0,4,5,4,0,2,407,0,19,426,971
