CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,379,1,1,18,11,7,17,1,156,75,7,5,4,3,1,2,3,310,1,8,319,605
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,380,1,1,64,12,3,9,2,178,104,5,14,0,7,1,4,0,403,0,8,411,671
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,381,1,1,16,7,9,9,3,116,45,6,6,2,2,0,2,0,223,0,4,227,366
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,382,1,1,42,15,5,32,3,181,108,7,6,2,12,1,4,0,418,0,14,432,739
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,383,1,1,37,17,0,9,3,136,74,5,6,2,3,0,6,1,299,0,12,311,479
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,393,2,2,16,9,8,16,16,52,275,4,7,2,10,0,3,3,421,1,14,436,1119
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,410,4,4,78,17,12,24,30,110,373,9,17,1,15,0,4,2,692,1,29,722,1948
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,411,2,2,10,6,5,6,6,157,197,9,15,0,4,0,2,1,418,0,21,439,779
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,412,2,2,12,14,4,63,13,110,218,15,6,1,18,3,9,1,487,0,23,510,920
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,426,3,3,63,19,18,51,10,341,257,12,13,7,10,1,12,5,819,0,35,854,1531
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,427,3,3,74,21,12,45,10,382,258,15,16,5,15,4,4,1,862,0,41,903,1572
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,428,11,11,185,72,38,237,42,1251,965,46,76,16,40,1,18,13,3000,2,104,3106,6252
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,776,1,1,20,9,4,14,6,149,99,5,4,2,5,0,4,1,322,1,8,331,609
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,777,2,2,59,14,7,35,8,203,158,6,13,1,4,1,3,3,515,1,6,522,878
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,778,1,1,13,12,7,25,7,165,100,8,6,0,9,1,5,1,359,0,9,368,683
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,779,1,1,23,2,9,15,6,133,92,5,4,1,4,0,2,0,296,1,9,306,604
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,780,2,2,28,9,1,36,5,172,99,9,23,2,6,0,9,2,401,0,9,410,752
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,781,2,2,37,14,9,22,10,254,151,12,9,3,5,0,1,2,529,0,15,544,891
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,782,2,2,32,12,11,24,3,213,122,6,13,0,4,0,2,0,442,2,9,453,799
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,783,2,2,70,17,6,59,8,461,192,16,23,8,6,0,0,2,868,0,25,893,1428
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,784,2,2,41,13,4,21,7,191,103,3,11,3,6,0,0,0,403,0,6,409,751
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,785,2,2,59,14,5,15,6,257,153,12,9,2,4,0,0,4,540,1,10,551,853
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,786,2,2,24,7,6,33,6,201,149,7,24,3,8,1,2,3,474,0,17,491,865
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,787,2,2,39,7,1,36,8,198,179,6,11,3,13,1,1,4,507,1,22,530,960
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,788,1,1,36,16,2,26,2,155,117,3,6,2,4,0,0,1,370,0,13,383,676
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,789,1,1,24,7,4,20,8,141,117,5,5,0,8,0,3,3,345,0,13,358,627
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,790,2,2,46,8,9,24,8,282,146,10,13,4,6,0,4,0,560,2,16,578,963
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,791,1,1,32,9,5,17,4,195,107,4,6,0,4,0,3,0,386,0,10,396,687
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,792,2,2,47,14,3,45,6,247,167,12,24,2,14,1,5,1,588,0,21,609,1024
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,793,3,3,65,9,3,55,7,356,228,16,21,5,28,0,5,1,799,0,26,825,1592
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,794,10,10,234,69,36,198,31,1579,897,71,83,19,42,1,16,6,3282,4,89,3375,6339
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,795,2,2,33,13,8,41,8,243,120,5,10,2,6,0,0,2,491,0,18,509,814
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,796,1,1,26,8,7,23,2,168,86,10,15,2,7,0,3,1,358,0,8,366,650
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,797,2,2,41,12,8,31,11,280,165,9,10,1,9,0,3,1,581,0,14,595,979
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,798,2,2,26,12,3,26,5,233,138,2,5,2,5,1,2,0,460,1,11,472,784
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,799,2,2,33,9,2,32,3,260,123,15,11,6,1,0,3,0,498,0,14,512,752
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,800,2,2,30,7,7,43,6,189,124,11,15,1,7,1,8,1,450,0,15,465,880
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,801,2,2,30,14,6,33,3,191,137,5,7,4,4,2,4,0,440,0,9,449,834
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,802,2,2,41,9,2,71,6,283,181,9,10,2,9,0,6,2,631,0,24,655,1141
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,803,1,1,8,4,5,18,3,108,63,3,2,2,6,0,2,2,226,0,5,231,460
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,804,2,2,38,12,3,41,12,260,187,6,23,3,14,3,9,3,614,2,25,641,1156
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,805,2,2,38,9,12,39,12,251,172,5,19,5,6,0,7,1,576,0,28,604,1064
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,806,1,1,27,2,4,30,4,196,117,2,11,3,4,0,6,2,408,2,10,420,747
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,807,2,2,36,8,4,27,6,242,138,15,22,4,7,1,2,1,513,0,21,534,922
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,808,1,1,23,11,6,19,6,142,81,8,12,0,7,2,2,2,321,3,14,338,635
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,809,1,1,19,5,3,19,7,165,87,10,24,0,4,0,5,1,349,0,13,362,711
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,810,1,1,25,13,0,3,5,142,48,4,10,0,2,0,3,0,255,0,9,264,385
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,1077,2,2,47,8,8,48,6,255,144,11,12,6,7,2,3,2,559,1,16,576,1139
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,1078,4,4,75,22,14,45,8,509,274,30,30,3,26,0,15,8,1059,1,37,1097,2649
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,1079,4,4,84,28,20,77,16,652,338,22,29,6,24,3,11,6,1316,0,51,1367,2411
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,1080,2,2,77,9,6,26,7,523,149,24,17,8,8,0,1,1,856,0,16,872,1338
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,1081,3,3,40,7,12,59,8,353,213,11,30,5,11,2,9,2,762,1,25,788,1545
3,23,QUINTANA ROO,15,CHETUMAL,7,OTHON P. BLANCO,1082,3,3,74,27,13,107,19,528,287,26,33,6,16,1,9,2,1148,4,22,1174,2240
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,172,2,2,26,12,3,379,5,9,153,8,0,1,17,1,18,4,636,7,24,667,1385
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,173,6,6,64,35,18,503,24,130,1111,15,0,3,48,1,42,7,2001,3,80,2084,4009
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,636,1,1,7,0,1,160,7,12,107,0,0,0,13,1,4,0,312,1,12,325,653
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,637,1,1,4,2,1,148,2,9,71,1,0,0,4,0,3,0,245,0,5,250,459
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,638,2,2,5,6,3,389,8,23,210,1,0,0,22,0,5,0,672,3,11,686,1328
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,639,2,2,10,6,2,222,7,13,122,3,0,0,6,1,5,1,398,0,18,416,872
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,640,3,3,3,9,3,578,12,19,303,3,0,0,26,4,13,0,973,6,21,1000,1863
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,641,2,2,3,6,1,326,8,8,204,4,0,0,6,1,7,2,576,2,16,594,1076
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,662,2,2,284,42,25,46,24,88,244,20,0,9,22,0,3,1,808,1,37,846,1294
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,663,2,2,274,57,24,44,23,68,303,16,0,8,20,3,0,3,843,3,21,867,1370
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,664,3,3,588,75,34,60,29,68,268,17,0,13,33,0,2,4,1191,5,24,1220,1860
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,665,2,2,237,40,16,27,18,44,159,7,0,8,9,0,0,1,566,0,13,579,892
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,666,1,1,123,14,13,14,4,22,92,4,0,5,9,0,0,2,302,0,6,308,483
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,667,3,3,484,87,30,41,28,60,314,16,0,18,19,1,5,3,1106,1,29,1136,1817
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1093,3,3,455,63,31,122,16,31,247,10,0,16,8,1,2,2,1004,1,34,1039,1752
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1094,4,4,95,38,19,278,21,85,654,7,0,4,24,0,14,2,1241,2,49,1292,2799
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1116,2,2,422,61,34,43,17,37,169,20,0,11,8,0,4,0,826,0,19,845,1348
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1117,1,1,131,24,8,12,9,17,97,7,0,1,12,0,1,0,319,0,10,329,525
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1118,2,2,254,60,16,47,20,85,331,15,0,14,17,0,2,3,864,6,19,889,1378
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1119,5,5,531,72,50,224,26,82,534,15,0,10,29,1,19,4,1597,0,38,1635,3215
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1120,5,5,767,164,43,107,39,175,670,30,0,32,35,3,3,8,2076,11,52,2139,3573
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1121,2,2,436,55,15,39,12,30,121,11,0,9,9,0,1,1,739,0,17,756,1230
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1122,3,3,750,107,52,74,14,47,199,12,0,27,13,0,0,6,1301,1,19,1321,1966
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1123,4,4,881,125,53,97,29,110,351,17,0,32,24,3,1,5,1728,0,44,1772,2730
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1124,3,3,578,67,42,45,13,31,137,13,0,14,3,2,3,3,951,0,21,972,1518
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1125,3,3,46,8,6,176,13,32,398,8,0,8,17,2,6,0,720,0,19,739,1517
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1126,2,2,36,7,8,157,10,28,348,7,0,0,17,1,8,4,631,0,17,648,1292
3,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUAREZ,1127,3,3,51,14,8,264,8,56,547,8,0,0,9,1,10,2,978,0,41,1019,1999
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,284,3,3,570,9,8,38,152,29,566,16,0,10,10,2,2,6,1418,0,28,1446,1852
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,285,3,3,549,9,23,44,151,32,498,7,0,18,8,1,7,11,1358,0,35,1393,1769
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,286,5,5,832,22,29,104,392,41,910,19,0,12,8,8,3,12,2392,0,65,2457,3147
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,287,4,4,570,29,54,63,310,28,474,7,0,17,13,2,4,15,1586,1,29,1616,2569
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,288,5,5,396,20,15,72,899,48,449,18,0,2,10,11,2,9,1951,0,50,2001,2792
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,289,2,2,193,8,17,72,171,10,179,9,0,3,7,3,5,3,680,0,26,706,1021
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,290,4,4,417,18,13,52,275,65,513,30,0,9,56,4,4,4,1460,0,50,1510,2188
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,291,2,2,248,10,3,28,172,14,281,18,0,3,4,3,1,14,799,0,27,826,1106
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,292,3,3,236,16,41,29,250,13,500,15,0,2,22,5,0,17,1146,0,35,1181,1559
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,293,3,3,227,12,27,32,397,33,380,23,0,1,21,2,2,25,1182,0,66,1248,1915
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,294,2,2,147,10,7,63,182,12,282,6,0,1,25,4,3,0,742,0,19,761,1061
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,295,2,2,222,24,25,38,91,61,211,19,0,3,5,0,3,3,705,0,56,761,1093
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,296,3,3,238,27,14,38,322,18,278,16,0,7,10,4,2,5,979,0,50,1029,1394
3,23,QUINTANA ROO,1,KANTUNILKIN,6,LAZARO CARDENAS,297,1,1,145,5,7,11,63,5,181,10,0,1,5,0,1,5,439,0,31,470,616
3,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,177,6,6,233,714,6,878,11,26,600,0,0,70,23,7,20,3,2591,0,131,2722,4041
3,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,178,4,4,169,453,4,618,14,21,357,0,0,42,22,8,17,2,1727,0,74,1801,2523
3,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,179,24,24,1147,1062,221,3731,171,472,1848,0,0,343,118,20,122,32,9287,15,369,9671,17605
3,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,964,3,3,139,101,20,172,17,28,147,0,0,22,15,1,9,1,672,0,24,696,1206
