CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,CAND_IND1,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,568,B,1,0,B,0,6,5,3,35,7,23,122,6,0,0,13,0,1,2,223,1,5,229,455,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,568,C,1,0,C01,0,13,7,1,38,6,21,158,1,0,2,10,1,1,1,260,1,12,273,455,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,569,B,1,0,B,0,9,8,1,56,6,16,125,2,0,0,2,0,3,3,231,1,8,240,442,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,569,C,1,0,C01,0,9,7,1,40,5,18,145,3,0,0,7,0,4,2,241,1,6,248,442,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,570,B,1,0,B,0,14,3,1,39,9,12,167,3,0,3,11,0,3,2,267,1,10,278,462,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,570,C,1,0,C01,0,5,5,0,29,4,21,137,4,0,0,10,0,5,2,222,0,6,228,461,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,571,B,1,0,B,0,17,3,1,55,9,21,193,4,0,0,7,0,8,2,320,1,10,331,617,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,571,C,1,0,C01,0,10,5,4,43,9,15,188,9,0,1,8,0,3,2,297,0,6,303,616,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,572,B,1,0,B,0,13,5,2,85,9,14,182,4,0,0,10,0,6,0,330,0,13,343,639,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,573,B,1,0,B,0,6,3,4,44,6,20,126,7,0,1,7,2,7,2,235,0,14,249,419,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,573,C,1,0,C01,0,3,4,1,46,5,18,136,1,0,1,8,0,2,2,227,0,10,237,418,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,574,B,1,0,B,0,10,4,3,57,7,22,171,2,0,0,6,0,2,2,286,0,16,302,507,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,575,B,1,0,B,0,7,4,4,42,9,16,138,3,0,0,3,0,0,5,231,3,2,236,431,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,575,C,1,0,C01,0,5,3,6,26,4,23,149,0,0,0,6,6,0,0,228,0,10,238,430,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,576,B,1,0,B,0,13,6,1,130,6,16,212,4,0,0,9,1,1,7,406,0,12,418,665,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,7,CANCUN,1,BENITO JUAREZ,577,B,1,0,B,0,15,13,1,119,5,16,174,7,0,1,10,1,3,4,369,0,11,380,639,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,579,B,1,0,B,0,9,8,3,132,9,10,153,5,0,1,13,0,2,3,348,0,10,358,645,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,579,C,1,0,C01,0,7,8,2,103,12,22,162,3,0,2,8,0,6,2,337,0,7,344,644,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,580,B,1,0,B,0,7,3,7,132,10,17,150,1,0,0,5,1,4,0,337,0,11,348,571,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,581,B,1,0,B,0,8,4,1,84,4,13,97,0,0,0,4,0,1,1,217,0,8,225,344,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,582,B,1,0,B,0,4,4,3,67,6,7,115,0,0,0,12,0,0,0,218,1,6,225,384,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,583,B,1,0,B,0,8,3,2,61,1,8,77,3,0,0,6,0,1,1,171,0,5,176,278,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,584,B,1,0,B,0,1,1,3,51,4,7,41,1,0,0,0,2,0,0,111,0,3,114,165,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,585,B,1,0,B,0,4,4,0,100,5,24,117,4,0,2,9,1,6,2,278,1,5,284,510,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,585,C,1,0,C01,0,5,8,3,101,6,10,129,3,0,0,13,0,0,0,278,0,7,285,510,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,585,C,2,0,C02,0,3,5,4,95,4,11,124,4,0,0,4,0,2,2,258,0,8,266,509,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,586,B,1,0,B,0,1,3,0,39,4,19,87,2,0,0,2,1,1,2,161,0,6,167,271,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,587,B,1,0,B,0,4,5,2,77,1,16,94,2,0,0,4,0,2,0,207,0,10,217,303,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,588,B,1,0,B,0,4,1,0,70,3,14,64,1,0,0,3,0,1,2,163,0,2,165,268,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,589,B,1,0,B,0,5,5,1,81,2,10,139,2,0,0,11,0,2,1,259,0,5,264,464,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,590,B,1,0,B,0,5,4,2,111,7,7,101,1,0,8,0,2,0,0,248,0,9,257,369,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,B,1,0,B,0,9,4,1,62,10,19,188,2,0,0,0,0,0,0,295,0,9,304,696,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,1,0,C01,0,12,4,2,74,9,21,178,9,0,0,9,0,1,0,319,0,11,330,696,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,2,0,C02,0,22,4,0,69,8,19,148,2,0,0,15,0,4,0,291,4,7,302,696,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,3,0,C03,0,8,7,2,68,3,18,153,1,0,1,14,0,3,3,281,0,8,289,696,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,4,0,C04,0,11,4,2,66,2,14,170,4,0,1,1,0,1,0,276,0,6,282,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,5,0,C05,0,9,3,0,51,6,13,167,0,0,4,7,1,3,3,267,0,9,276,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,6,0,C06,0,6,5,2,80,9,11,122,0,0,0,5,0,4,0,244,0,9,253,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,7,0,C07,0,6,6,9,72,4,27,149,7,0,0,9,0,1,0,290,0,12,302,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,8,0,C08,0,10,3,1,53,4,21,171,0,0,0,12,0,1,2,278,2,7,287,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,9,0,C09,0,6,5,2,78,4,23,162,3,0,0,22,0,0,0,305,2,1,308,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,10,0,C10,0,4,2,2,69,8,14,163,2,0,2,0,0,0,0,266,0,27,293,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,11,0,C11,0,8,2,2,56,6,20,148,3,0,0,7,0,4,4,260,2,10,272,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,C,12,0,C12,0,13,2,1,68,6,23,184,3,0,0,0,0,0,0,300,0,0,300,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,E,1,0,E01,0,2,6,1,239,3,7,84,2,0,2,4,0,1,1,352,0,0,352,626,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,591,E,1,1,E01C01,0,4,3,2,224,2,10,92,3,0,1,11,0,3,2,357,0,10,367,625,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,592,B,1,0,B,0,8,3,3,94,4,8,168,2,0,0,12,0,5,2,309,0,6,315,551,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,592,C,1,0,C01,0,10,5,5,77,12,15,138,5,0,0,15,0,2,1,285,1,5,291,551,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,592,C,2,0,C02,0,11,5,2,77,12,11,132,1,0,1,8,0,3,2,265,0,7,272,550,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,593,B,1,0,B,0,10,3,2,75,4,14,125,2,0,1,6,0,1,2,245,1,8,254,463,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,594,B,1,0,B,0,11,4,2,57,3,17,122,0,0,1,8,0,6,0,231,3,7,241,380,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,594,C,1,0,C01,0,15,5,3,43,6,9,122,4,0,0,4,0,1,2,214,0,12,226,379,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,595,B,1,0,B,0,7,2,3,7,2,16,139,2,0,0,6,0,0,0,184,3,3,190,423,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,595,C,1,0,C01,0,10,4,2,51,8,19,138,1,0,1,6,0,1,2,243,2,4,249,422,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,596,B,1,0,B,0,23,7,4,33,15,33,206,4,0,1,6,0,3,3,338,0,8,346,619,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,597,B,1,0,B,0,8,4,3,65,4,20,126,4,0,0,8,0,3,0,245,2,4,251,433,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,598,B,1,0,B,0,18,8,4,67,1,22,143,5,0,1,15,0,1,0,285,0,8,293,473,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,598,C,1,0,C01,0,14,10,3,72,6,10,132,3,0,1,5,0,5,1,262,0,5,267,473,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,599,B,1,0,B,0,8,9,2,41,4,12,130,5,0,1,15,2,5,0,234,0,7,241,403,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,599,C,1,0,C01,0,13,6,3,44,6,10,98,4,0,1,12,1,0,0,198,1,5,204,402,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,600,B,1,0,B,0,5,2,0,53,2,6,55,0,0,0,9,0,0,2,134,1,5,140,236,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,601,B,1,0,B,0,22,2,3,45,1,28,177,4,0,2,19,1,33,9,346,0,10,356,592,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,602,B,1,0,B,0,17,12,2,58,4,26,129,2,0,1,8,0,5,1,265,2,6,273,442,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,603,B,1,0,B,0,3,5,1,43,1,8,55,3,0,0,4,0,2,1,126,0,3,129,260,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,604,B,1,0,B,0,9,5,0,107,2,13,94,0,0,2,6,0,2,4,244,0,6,250,388,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,604,C,1,0,C01,0,14,6,3,101,1,16,91,2,0,0,9,1,6,1,251,1,4,256,388,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,605,B,1,0,B,0,27,9,7,73,17,26,151,4,0,1,12,0,0,0,327,0,18,345,598,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,606,B,1,0,B,0,15,12,3,73,4,17,108,2,0,1,6,0,1,1,243,2,3,248,393,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,606,C,1,0,C01,0,22,2,11,67,7,20,112,2,0,0,10,0,4,2,259,0,9,268,393,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,607,B,1,0,B,0,34,13,2,130,10,28,224,8,0,0,0,0,0,0,449,1,11,461,722,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,608,B,1,0,B,0,24,5,2,95,11,34,172,4,0,1,8,0,3,2,361,1,10,372,633,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,609,B,1,0,B,0,29,18,3,79,14,23,187,5,0,0,9,0,0,4,371,0,11,382,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,610,B,1,0,B,0,70,10,7,33,12,37,183,5,0,1,7,3,1,0,369,7,0,376,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,611,B,1,0,B,0,34,13,1,67,6,24,89,2,0,1,2,0,1,0,240,1,7,248,397,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,611,C,1,0,C01,0,35,14,3,35,4,19,112,8,0,6,11,0,1,1,249,0,1,250,396,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,612,B,1,0,B,0,40,6,3,39,9,24,150,3,0,1,10,1,1,1,288,1,8,297,467,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,612,C,1,0,C01,0,30,15,1,41,9,24,143,6,0,0,9,1,1,1,281,0,9,290,466,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,613,B,1,0,B,0,14,0,1,50,3,14,119,1,0,1,5,1,2,0,211,1,7,219,388,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,613,C,1,0,C01,0,14,6,1,54,8,18,94,2,0,1,8,1,0,2,209,1,5,215,388,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,614,B,1,0,B,0,70,23,12,56,11,51,175,3,0,5,15,0,5,1,427,1,10,438,660,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,615,B,1,0,B,0,80,15,8,62,13,28,222,10,0,1,15,1,2,4,461,1,9,471,713,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,616,B,1,0,B,0,29,10,2,45,6,18,125,2,0,0,10,0,3,1,251,0,8,259,414,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,616,C,1,0,C01,0,30,13,5,42,6,27,113,6,0,0,6,0,2,4,254,1,7,262,413,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,617,B,1,0,B,0,42,15,6,90,20,50,189,10,0,0,12,0,3,1,438,2,10,450,719,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,0,A,1,0,VA01,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,4,5,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,618,B,1,0,B,0,7,4,1,142,3,15,77,3,0,0,8,0,3,1,264,0,6,270,459,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,619,B,1,0,B,0,12,9,4,174,6,15,78,4,0,0,8,0,9,1,320,2,17,339,562,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,619,C,1,0,C01,0,7,6,1,172,3,4,99,0,0,1,8,1,8,1,311,0,9,320,561,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,620,B,1,0,B,0,6,8,3,50,7,9,97,2,0,1,9,0,5,1,198,0,13,211,474,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,3,CANCUN,1,BENITO JUAREZ,620,C,1,0,C01,0,7,7,2,58,1,11,103,2,0,0,9,0,0,2,202,0,17,219,474,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,621,B,1,0,B,0,58,7,2,22,6,21,131,6,0,2,10,0,2,2,269,1,7,277,418,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,621,C,1,0,C01,0,45,14,5,25,9,28,120,2,0,2,9,0,0,2,261,3,20,284,418,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,622,B,1,0,B,0,62,12,6,18,9,30,98,2,0,1,5,0,0,0,243,0,9,252,419,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,622,C,1,0,C01,0,72,18,5,20,7,19,106,2,0,5,8,2,0,2,266,0,11,277,418,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,623,B,1,0,B,0,52,16,4,34,13,29,133,7,0,3,4,0,0,0,295,0,6,301,450,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,623,C,1,0,C01,0,46,15,3,45,4,19,155,3,0,2,5,1,0,1,299,1,6,306,449,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,624,B,1,0,B,0,42,11,2,47,9,29,147,3,0,2,7,0,0,4,303,1,7,311,488,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,625,B,1,0,B,0,22,17,2,44,7,26,121,3,0,3,6,1,1,1,254,0,8,262,386,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,625,C,1,0,C01,0,28,10,6,32,4,21,104,2,0,2,7,0,0,2,218,1,7,226,386,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,0,A,13,0,VA13,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,6,0,0,6,7,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,B,1,0,B,0,133,37,12,22,8,38,162,7,0,9,6,0,1,3,438,0,12,450,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,1,0,C01,0,133,31,11,30,14,43,148,8,0,5,9,0,0,2,434,0,16,450,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,2,0,C02,0,129,31,16,31,8,37,169,7,0,3,8,0,2,3,444,1,11,456,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,3,0,C03,0,127,27,9,33,12,47,146,7,0,6,13,1,2,3,433,3,11,447,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,4,0,C04,0,147,38,8,25,13,30,143,2,0,2,14,0,2,2,426,0,7,433,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,5,0,C05,0,163,30,11,24,8,30,130,9,0,4,13,0,1,1,424,0,15,439,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,6,0,C06,0,159,31,10,26,5,53,149,9,0,5,6,0,0,1,454,1,7,462,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,7,0,C07,0,135,24,8,37,15,33,157,4,0,3,2,0,0,1,419,0,9,428,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,8,0,C08,0,162,26,4,28,5,44,150,3,0,9,5,1,0,2,439,0,3,442,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,9,0,C09,0,152,28,8,22,4,41,144,9,0,4,14,0,0,0,426,0,9,435,746,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,10,0,C10,0,167,36,6,19,13,45,155,8,0,3,5,0,2,2,461,0,9,470,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,11,0,C11,0,133,24,13,32,9,41,150,4,0,8,10,0,0,4,428,0,10,438,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,12,0,C12,0,130,28,8,23,10,38,150,6,0,3,7,0,4,3,410,0,14,424,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,13,0,C13,0,127,50,10,25,13,39,134,7,0,1,7,1,1,0,415,1,6,422,746,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,14,0,C14,0,140,25,12,26,13,54,154,4,0,4,9,0,1,3,445,2,11,458,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,15,0,C15,0,142,40,9,21,12,37,159,6,0,3,6,0,1,0,436,0,17,453,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,16,0,C16,0,182,36,11,25,5,35,124,10,0,6,7,0,2,1,444,0,9,453,746,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,17,0,C17,0,139,36,11,24,8,34,140,10,0,4,11,0,0,0,417,0,19,436,745,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,18,0,C18,0,162,37,12,15,5,34,137,3,0,13,10,0,0,2,430,0,13,443,745,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,19,0,C19,0,149,26,9,19,15,44,168,4,0,17,7,0,0,0,458,0,8,466,745,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,20,0,C20,0,120,36,10,27,11,50,163,7,0,8,5,0,2,1,440,1,5,446,745,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,626,C,21,0,C21,0,152,33,6,24,4,40,153,8,0,6,10,0,2,1,439,0,12,451,745,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,627,B,1,0,B,0,104,27,5,36,13,41,180,7,0,5,18,0,0,2,438,0,19,457,744,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,627,C,1,0,C01,0,116,28,11,25,8,51,165,8,0,7,9,0,0,0,428,0,9,437,743,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,627,C,2,0,C02,0,123,22,5,40,7,48,180,6,0,2,9,0,2,0,444,3,14,461,743,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,628,B,1,0,B,0,32,13,5,42,13,36,194,8,0,0,15,1,1,1,361,0,11,372,599,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,628,C,1,0,C01,0,49,18,10,37,7,30,180,10,0,2,15,1,2,0,361,0,17,378,599,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,628,C,2,0,C02,0,45,17,8,28,7,38,171,4,0,0,10,0,1,3,332,2,16,350,599,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,629,B,1,0,B,0,114,33,7,31,8,30,137,5,0,8,9,0,2,2,386,0,10,396,650,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,629,C,1,0,C01,0,111,27,8,18,8,31,166,2,0,4,6,0,0,0,381,1,10,392,650,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,629,C,2,0,C02,0,94,36,8,20,5,28,121,8,0,8,7,0,2,3,340,0,4,344,650,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,629,C,3,0,C03,0,92,32,2,28,7,30,124,7,0,5,12,0,2,1,342,0,14,356,649,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,629,C,4,0,C04,0,95,20,6,27,2,38,129,7,0,5,6,0,2,3,340,0,9,349,649,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,2,CANCUN,1,BENITO JUAREZ,629,C,5,0,C05,0,125,31,5,31,4,38,132,7,0,2,9,0,1,1,386,1,1,388,649,COTEJADO EN PLENO,,,
