CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,CAND_IND2,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,617,C,2,0,C02,0,133,6,13,11,5,33,112,0,0,9,2,0,0,324,1,15,340,627,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,617,C,3,0,C03,0,140,9,3,7,5,37,119,0,0,5,1,0,0,326,0,9,335,626,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,618,B,1,0,B,0,240,22,2,5,3,42,108,0,0,9,0,0,0,431,0,6,437,564,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,618,C,1,0,C01,0,233,18,5,8,5,42,95,0,0,5,2,0,0,413,0,9,422,563,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,618,C,2,0,C02,0,230,17,2,7,11,31,101,0,0,12,0,0,0,411,1,7,419,563,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,618,C,3,0,C03,0,223,10,4,5,8,37,111,0,0,6,1,0,0,405,0,11,416,563,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,619,B,1,0,B,0,190,19,3,13,7,39,156,0,0,6,1,0,0,434,1,18,453,663,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,619,C,1,0,C01,0,201,18,8,10,2,39,153,0,0,8,3,0,1,443,3,8,454,662,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,620,B,1,0,B,0,157,19,4,9,7,31,97,0,0,10,1,1,0,336,0,10,346,566,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,620,C,1,0,C01,0,168,15,2,8,6,35,93,0,0,4,3,0,0,334,1,15,350,565,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,620,C,2,0,C02,0,158,16,4,9,6,35,109,0,0,4,1,1,0,343,1,7,351,565,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,620,C,3,0,C03,0,166,22,6,12,6,25,100,0,0,8,3,0,0,348,0,15,363,565,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,621,B,1,0,B,0,114,8,4,9,5,43,119,0,0,7,1,0,0,310,0,8,318,638,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,621,C,1,0,C01,0,119,15,3,5,5,34,108,0,0,3,1,0,0,293,1,15,309,638,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,621,C,2,0,C02,0,114,6,4,6,5,33,126,0,0,2,1,0,0,297,0,35,332,637,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,621,C,3,0,C03,0,131,12,4,6,4,31,104,0,0,4,0,0,0,296,0,11,307,637,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,621,C,4,0,C04,0,124,18,8,10,2,32,112,0,0,3,1,0,1,311,1,9,321,637,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,622,B,1,0,B,0,264,12,7,11,4,48,93,0,0,6,4,0,0,449,0,13,462,630,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,622,C,1,0,C01,0,286,15,1,6,6,33,93,0,0,0,0,0,0,440,0,8,448,630,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,622,C,2,0,C02,0,272,21,8,7,7,35,94,0,0,7,4,0,0,455,0,9,464,630,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,623,B,1,0,B,0,144,12,3,6,2,24,76,0,0,5,2,0,0,274,0,9,283,501,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,623,C,1,0,C01,0,142,14,2,11,3,28,80,0,0,3,2,1,0,286,0,8,294,501,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,623,C,2,0,C02,0,163,7,3,7,3,36,71,0,0,3,3,0,0,296,0,12,308,500,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,624,B,1,0,B,0,317,18,4,11,4,31,109,0,0,17,1,0,0,512,0,8,520,727,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,624,C,1,0,C01,0,258,20,12,9,9,52,104,0,0,8,4,0,1,477,0,9,486,727,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,624,C,2,0,C02,0,247,17,4,9,2,44,137,0,0,13,2,1,0,476,0,12,488,726,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,624,C,3,0,C03,0,267,20,5,9,6,48,115,0,0,10,0,1,0,481,0,5,486,726,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,625,B,1,0,B,0,100,7,1,8,3,37,89,0,0,4,0,0,0,249,0,7,256,635,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,625,C,1,0,C01,0,96,8,4,5,4,22,84,0,0,4,1,0,0,228,0,6,234,635,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,625,C,2,0,C02,0,87,5,3,5,6,33,105,0,0,3,3,0,0,250,0,9,259,635,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,625,C,3,0,C03,0,89,5,3,13,4,22,108,0,0,1,1,0,0,246,1,9,256,635,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,625,C,4,0,C04,0,104,9,1,3,8,20,95,0,0,3,1,1,0,245,0,18,263,635,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,626,B,1,0,B,0,57,10,5,7,5,18,85,0,0,3,4,1,0,195,2,14,211,643,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,626,C,1,0,C01,0,68,11,6,7,2,20,83,0,0,2,0,0,0,199,0,12,211,642,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,626,C,2,0,C02,0,83,16,4,4,9,17,76,0,0,4,2,0,0,215,0,11,226,642,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,626,C,3,0,C03,0,80,12,6,11,7,18,97,0,0,0,2,0,0,233,0,17,250,642,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,626,C,4,0,C04,0,84,11,3,16,6,20,81,0,0,1,2,0,0,224,1,8,233,642,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,627,B,1,0,B,0,117,18,3,8,3,36,81,0,0,4,0,0,0,270,0,7,277,578,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,627,C,1,0,C01,0,116,15,1,12,6,29,108,0,0,0,0,0,0,287,0,21,308,578,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,627,C,2,0,C02,0,117,14,4,3,3,41,108,0,0,4,1,0,0,295,0,13,308,577,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,628,B,1,0,B,0,128,6,2,3,3,22,110,0,0,0,0,0,0,274,0,6,280,636,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,628,C,1,0,C01,0,108,6,0,2,4,25,118,0,0,2,0,0,0,265,0,7,272,635,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,629,B,1,0,B,0,147,29,7,13,10,22,88,0,0,8,5,0,0,329,0,14,343,650,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,629,C,1,0,C01,0,164,20,8,9,7,13,55,0,0,2,2,2,0,282,0,16,298,650,Grupo de recuento,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,630,B,1,0,B,0,75,22,5,6,1,3,76,0,0,3,0,0,0,191,0,6,197,376,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,630,C,1,0,C01,0,71,10,3,5,5,15,63,0,0,2,4,0,0,178,0,5,183,376,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,631,B,1,0,B,0,162,15,2,10,4,27,83,0,0,8,0,0,0,311,0,14,325,604,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,631,C,1,0,C01,0,182,16,6,5,5,14,66,0,0,4,3,1,0,302,0,9,311,604,Acta casilla,,,
2,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,631,C,2,0,C02,0,174,10,5,9,0,17,68,0,0,2,1,0,0,286,0,13,299,604,Grupo de recuento,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,635,B,1,0,B,0,113,7,5,15,8,24,94,0,0,0,4,1,0,271,3,14,288,619,Acta casilla,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,635,C,1,0,C01,0,110,6,10,14,2,26,112,0,0,6,0,5,0,291,2,9,302,619,Acta casilla,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,635,C,2,0,C02,0,120,9,2,9,5,30,101,0,0,8,2,0,0,286,0,13,299,618,Grupo de recuento,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,635,C,3,0,C03,0,116,10,6,9,7,37,115,0,0,9,0,0,0,309,0,14,323,618,Grupo de recuento,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,636,B,1,0,B,0,289,15,4,4,6,36,81,0,0,12,3,0,0,450,0,6,456,644,Grupo de recuento,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,636,C,1,0,C01,0,302,9,8,6,1,29,78,0,0,7,3,0,1,444,0,6,450,644,Grupo de recuento,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,636,C,2,0,C02,0,293,20,4,7,6,32,82,0,0,17,1,0,0,462,0,13,475,644,Acta casilla,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,636,C,3,0,C03,0,283,13,3,7,5,47,94,0,0,16,0,0,0,468,0,20,488,644,Acta casilla,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,637,B,1,0,B,0,274,22,5,13,0,38,100,0,0,15,0,0,0,467,1,0,468,733,Grupo de recuento,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,637,C,1,0,C01,0,244,19,4,11,10,29,92,0,0,5,4,0,0,418,1,12,431,732,Acta casilla,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,637,C,2,0,C02,0,240,17,7,14,4,36,102,0,0,10,4,1,0,435,1,13,449,732,Grupo de recuento,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,638,B,1,0,B,0,262,14,2,6,11,37,98,0,0,6,3,1,0,440,0,18,458,701,Grupo de recuento,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,638,C,1,0,C01,0,265,15,3,13,6,37,103,0,0,13,2,1,1,459,0,15,474,700,Grupo de recuento,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,638,C,2,0,C02,0,252,23,5,11,8,49,114,0,0,9,3,0,1,475,2,9,486,700,Acta casilla,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,638,C,3,0,C03,0,231,18,5,12,7,50,83,0,0,12,1,1,0,420,0,10,430,700,Acta casilla,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,639,B,1,0,B,0,270,20,6,7,5,40,65,0,0,11,2,1,0,427,1,7,435,615,Acta casilla,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,639,C,1,0,C01,0,268,17,3,3,7,46,72,0,0,8,4,0,0,428,2,4,434,614,Grupo de recuento,,,
2,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,639,C,2,0,C02,0,279,18,6,7,5,47,84,0,0,9,2,0,0,457,0,10,467,614,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,640,B,1,0,B,0,282,21,6,9,5,48,107,0,0,13,0,0,0,491,0,15,506,677,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,640,C,1,0,C01,0,282,15,7,6,4,53,115,0,0,14,1,0,0,497,0,10,507,677,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,640,C,2,0,C02,0,267,23,7,8,6,40,105,0,0,9,4,0,0,469,0,14,483,676,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,640,C,3,0,C03,0,274,18,7,7,7,47,116,0,0,6,2,0,0,484,2,16,502,676,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,641,B,1,0,B,0,123,11,10,8,1,26,74,0,0,10,3,2,0,268,0,12,280,684,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,641,C,1,0,C01,0,118,18,7,6,5,36,106,0,0,10,2,2,0,310,0,4,314,684,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,641,C,2,0,C02,0,129,19,3,10,5,38,88,0,0,3,1,0,0,296,0,16,312,684,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,641,C,3,0,C03,0,122,16,10,9,4,37,87,0,0,5,5,1,0,296,0,21,317,684,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,642,B,1,0,B,0,231,19,7,3,6,43,116,0,0,7,1,0,0,433,0,12,445,603,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,642,C,1,0,C01,0,278,22,3,12,6,37,94,0,0,10,0,0,0,462,0,12,474,603,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,642,C,2,0,C02,0,260,34,4,7,8,32,88,0,0,12,1,0,0,446,0,9,455,603,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,642,C,3,0,C03,0,243,19,4,7,9,45,105,0,0,6,2,0,0,440,0,9,449,603,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,643,B,1,0,B,0,212,13,7,15,3,38,105,0,0,9,1,1,0,404,0,7,411,593,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,643,C,1,0,C01,0,208,17,10,14,7,26,71,0,0,6,1,1,0,361,0,11,372,593,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,644,B,1,0,B,0,152,12,3,11,5,28,85,0,0,9,1,1,0,307,0,14,321,624,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,644,C,1,0,C01,0,150,9,7,9,5,32,80,0,0,6,0,0,0,298,0,17,315,624,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,644,C,2,0,C02,0,148,15,6,15,6,35,88,0,0,2,3,0,0,318,0,13,331,624,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,644,C,3,0,C03,0,161,11,12,15,5,27,77,0,0,5,1,0,0,314,1,11,326,624,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,645,B,1,0,B,0,162,10,10,7,4,37,88,0,0,5,2,0,0,325,1,19,345,615,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,645,C,1,0,C01,0,142,17,7,11,15,20,83,0,0,7,1,4,0,307,1,16,324,615,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,645,C,2,0,C02,0,140,13,8,13,8,36,93,0,0,11,0,1,0,323,0,15,338,615,Acta casilla,,,
2,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,646,B,1,0,B,0,177,21,1,3,5,27,84,0,0,6,2,0,0,326,1,12,339,570,Acta casilla,,,
2,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,646,C,1,0,C01,0,193,10,1,6,7,21,77,0,0,0,3,9,0,327,1,10,338,569,Acta casilla,,,
2,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,646,C,2,0,C02,0,193,17,6,5,6,24,76,0,0,9,0,1,0,337,1,7,345,569,Grupo de recuento,,,
2,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,646,C,3,0,C03,0,169,12,5,2,3,11,67,0,0,3,0,0,0,272,0,12,284,569,Grupo de recuento,,,
2,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,647,B,1,0,B,0,408,13,5,5,4,28,23,0,0,7,0,1,0,494,2,3,499,623,Acta casilla,,,
2,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,647,C,1,0,C01,0,409,30,3,2,3,19,18,0,0,7,0,0,0,491,0,7,498,623,Acta casilla,,,
2,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,647,C,2,0,C02,0,435,21,7,0,2,21,22,0,0,10,3,0,0,521,0,3,524,623,Grupo de recuento,,,
2,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,648,B,1,0,B,0,322,21,1,1,3,19,15,0,0,3,1,0,0,386,0,1,387,484,Acta casilla,,,
2,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,648,C,1,0,C01,0,323,11,2,2,0,16,27,0,0,3,1,0,0,385,0,2,387,483,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,649,B,1,0,B,0,327,39,2,6,5,28,69,0,0,9,1,0,0,486,0,8,494,669,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,649,C,1,0,C01,0,305,29,4,5,3,42,73,0,0,19,1,0,0,481,0,12,493,669,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,649,C,2,0,C02,0,303,24,8,8,10,34,82,0,0,10,2,1,0,482,0,0,482,669,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,649,C,3,0,C03,0,341,22,6,9,8,31,63,0,0,8,5,0,0,493,0,11,504,669,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,650,B,1,0,B,0,221,22,6,5,3,34,83,0,0,10,5,1,0,390,1,11,402,583,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,650,C,1,0,C01,0,242,18,7,9,5,23,76,0,0,9,3,0,0,392,0,7,399,583,Grupo de recuento,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,650,C,2,0,C02,0,224,10,7,8,8,28,94,0,0,10,0,0,0,389,0,11,400,582,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,650,C,3,0,C03,0,224,12,5,8,6,29,84,0,0,7,0,0,0,375,0,16,391,582,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,651,B,1,0,B,0,301,28,10,6,5,28,63,0,0,12,2,0,0,455,0,3,458,628,Acta casilla,,,
2,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,651,C,1,0,C01,0,290,16,4,6,4,34,66,0,0,7,4,0,0,431,0,0,431,628,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,662,B,1,0,B,0,125,10,3,9,4,26,101,0,0,4,1,1,0,284,2,10,296,662,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,662,C,1,0,C01,0,111,5,9,6,2,27,104,0,0,8,0,0,0,272,0,3,275,662,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,662,C,2,0,C02,0,123,10,6,10,0,22,92,0,0,3,2,0,0,268,0,5,273,662,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,662,C,3,0,C03,0,84,12,10,14,3,20,113,0,0,6,1,0,0,263,0,5,268,661,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,662,C,4,0,C04,0,137,10,12,12,5,18,106,0,0,4,1,0,0,305,0,9,314,661,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,663,B,1,0,B,0,131,7,5,9,4,18,71,0,0,7,6,1,0,259,0,23,282,566,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,663,C,1,0,C01,0,113,7,8,5,0,7,68,0,0,6,1,0,0,215,0,16,231,565,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,664,B,1,0,B,0,77,1,2,3,1,17,82,0,0,2,1,1,0,187,0,3,190,523,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,664,C,1,0,C01,0,85,3,10,7,3,14,85,0,0,0,6,0,0,213,0,24,237,522,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,665,B,1,0,B,0,97,10,5,6,4,22,71,0,0,2,1,0,0,218,0,10,228,567,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,665,C,1,0,C01,0,75,7,12,7,4,19,76,0,0,1,2,0,0,203,0,12,215,567,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,665,C,2,0,C02,0,82,8,6,1,2,11,60,0,0,4,0,0,0,174,0,12,186,567,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,665,C,3,0,C03,0,71,8,13,2,1,18,88,0,0,1,1,0,0,203,0,4,207,567,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,666,B,1,0,B,0,61,9,2,4,1,18,65,0,0,1,0,0,0,161,0,5,166,398,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,666,C,1,0,C01,0,57,6,2,2,6,11,68,0,0,0,0,0,0,152,1,7,160,397,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,667,B,1,0,B,0,98,5,3,7,3,26,97,0,0,2,0,0,0,241,0,6,247,607,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,667,C,1,0,C01,0,93,8,5,5,4,19,81,0,0,0,1,0,0,216,1,10,227,607,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,667,C,2,0,C02,0,76,10,15,9,4,27,101,0,0,3,5,1,0,251,0,10,261,607,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,667,C,3,0,C03,0,96,11,15,7,2,18,99,0,0,3,0,0,0,251,0,11,262,606,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,667,C,4,0,C04,0,82,8,9,7,3,22,96,0,0,1,1,0,0,229,0,11,240,606,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,668,B,1,0,B,0,111,17,17,5,1,16,105,0,0,3,6,2,0,283,0,14,297,624,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,668,C,1,0,C01,0,97,7,26,5,9,19,87,0,0,2,1,1,0,254,0,14,268,624,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,668,C,2,0,C02,0,131,23,7,8,8,18,96,0,0,0,0,0,0,291,0,9,300,623,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,668,C,3,0,C03,0,126,15,20,5,4,19,116,0,0,5,3,0,0,313,1,7,321,623,Acta casilla,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,669,B,1,0,B,0,85,14,3,10,2,22,68,0,0,3,2,0,0,209,0,12,221,698,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,669,C,1,0,C01,0,85,14,3,10,2,22,68,0,0,3,2,0,0,209,0,12,221,698,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,669,C,2,0,C02,0,84,10,3,2,5,33,92,0,0,1,1,0,0,231,0,9,240,698,Grupo de recuento,,,
2,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,670,B,1,0,B,0,109,13,7,12,2,21,114,0,0,8,0,0,0,286,0,10,296,711,Grupo de recuento,,,
