CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MA,FXMG,PSG,PES,PAC,MLGRO,PBG,REGENERACION,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,606,1,1,0,134,6,4,12,13,162,0,0,1,39,2,0,8,10,0,0,0,0,0,0,0,0,391,0,20,411,734
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,607,2,2,0,214,6,3,8,8,100,0,0,0,38,3,0,56,2,0,0,0,0,0,0,0,0,438,0,25,463,927
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,608,1,1,0,164,3,9,15,7,107,0,0,0,49,2,0,9,3,0,0,0,0,0,0,0,0,368,0,34,402,699
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,609,2,2,0,221,9,12,17,38,217,0,0,0,101,4,5,16,3,0,0,0,0,0,0,0,0,643,0,39,682,1346
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,610,2,2,0,253,14,16,23,13,173,0,0,2,100,3,3,21,7,0,0,0,0,0,0,0,0,628,2,33,663,1235
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,611,3,3,0,326,6,14,34,5,302,0,0,0,110,25,6,17,7,0,0,0,0,0,0,0,0,852,0,49,901,1651
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,612,1,1,0,35,1,14,2,11,184,0,0,0,7,2,1,1,9,0,0,0,0,0,0,0,0,267,0,15,282,488
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,613,1,1,0,29,1,12,7,2,171,0,0,0,5,0,2,5,4,0,0,0,0,0,0,0,0,238,0,13,251,326
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,614,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,615,1,1,0,0,0,0,0,0,131,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,133,0,5,138,184
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,616,1,1,0,6,1,9,9,5,47,0,0,0,12,0,2,1,0,0,0,0,0,0,0,0,0,92,1,57,150,288
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,619,1,1,0,68,4,8,9,2,87,0,0,0,17,0,1,4,43,0,0,0,0,0,0,0,0,243,27,19,289,601
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,620,1,1,0,14,2,14,3,23,43,0,0,3,6,1,1,1,2,0,0,0,0,0,0,0,0,113,0,13,126,205
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,621,1,1,0,46,2,26,16,24,69,0,0,2,62,6,3,7,10,0,0,0,0,0,0,0,0,273,0,21,294,631
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,622,3,3,0,85,8,59,38,20,166,0,0,3,114,1,3,15,23,0,0,0,0,0,0,0,0,535,0,49,584,1332
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,623,2,2,0,69,8,26,21,21,94,0,0,0,78,1,0,1,27,0,0,0,0,0,0,0,0,346,0,42,388,895
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,624,2,2,0,73,4,23,7,15,65,0,0,0,105,2,0,14,11,0,0,0,0,0,0,0,0,319,0,30,349,863
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,626,1,1,0,2,0,1,2,1,204,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,221,0,11,232,247
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,627,1,1,0,40,8,28,6,3,286,0,0,0,43,1,1,2,11,0,0,0,0,0,0,0,0,429,0,55,484,692
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,628,1,1,0,36,3,2,13,4,160,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,0,239,0,11,250,244
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,630,1,1,0,59,4,17,8,3,174,0,0,1,13,2,11,11,0,0,0,0,0,0,0,0,0,303,0,21,324,452
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,631,1,1,0,27,26,12,8,3,131,0,0,0,13,0,0,1,1,0,0,0,0,0,0,0,0,222,0,4,226,257
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,632,1,1,0,22,5,8,7,2,171,0,0,1,24,1,0,5,0,0,0,0,0,0,0,0,0,246,0,22,268,404
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,633,1,1,0,34,0,2,17,0,177,0,0,1,43,0,2,3,0,0,0,0,0,0,0,0,0,279,0,29,308,413
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,634,1,1,0,19,0,12,7,1,142,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,188,0,7,195,253
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,636,1,1,0,17,4,3,3,1,63,0,0,0,20,1,0,0,7,0,0,0,0,0,0,0,0,119,0,8,127,262
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,637,1,1,0,39,5,12,14,4,212,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,306,0,13,319,557
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,638,1,1,0,7,1,1,3,0,70,0,0,0,48,0,0,2,1,0,0,0,0,0,0,0,0,133,0,7,140,219
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,639,1,1,0,82,19,20,7,2,99,0,0,1,49,2,0,10,6,0,0,0,0,0,0,0,0,297,0,23,320,663
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,640,1,1,0,47,21,7,23,3,52,0,0,0,13,0,1,2,1,0,0,0,0,0,0,0,0,170,0,3,173,325
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,641,1,1,0,81,7,32,14,6,186,0,0,0,34,3,0,16,18,0,0,0,0,0,0,0,0,397,0,32,429,728
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,642,1,1,0,30,5,2,3,0,195,0,0,0,43,0,0,2,0,0,0,0,0,0,0,0,0,280,0,2,282,239
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,644,1,1,0,0,0,3,0,0,187,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,195,0,1,196,224
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,645,2,2,0,244,6,11,11,3,113,0,0,1,25,2,0,10,5,0,0,0,0,0,0,0,0,431,0,30,461,951
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,646,2,2,0,311,20,5,8,2,112,0,0,0,33,0,1,8,1,0,0,0,0,0,0,0,0,501,0,21,522,951
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,647,2,2,0,329,5,7,5,2,228,0,0,0,42,1,1,9,3,0,0,0,0,0,0,0,0,632,0,32,664,1147
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,649,1,1,0,54,0,1,3,1,10,0,0,0,2,2,0,0,5,0,0,0,0,0,0,0,0,78,0,2,80,137
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,650,2,2,0,50,9,11,132,4,107,0,0,0,40,0,6,3,4,0,0,0,0,0,0,0,0,366,0,54,420,884
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,651,1,1,0,5,0,0,15,0,34,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,59,0,4,63,110
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,652,1,1,0,41,7,2,17,14,58,0,0,2,32,0,0,3,1,0,0,0,0,0,0,0,0,177,0,18,195,389
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,653,1,1,0,65,5,11,2,6,123,0,0,0,9,0,11,6,0,0,0,0,0,0,0,0,0,238,0,13,251,507
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,654,1,1,0,37,1,3,1,1,57,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,105,0,8,113,192
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,655,1,1,0,49,2,0,0,2,11,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,0,106,0,8,114,187
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,656,1,1,0,6,3,5,6,1,38,0,0,0,7,0,0,3,1,0,0,0,0,0,0,0,0,70,0,7,77,154
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,657,2,2,0,253,11,17,13,4,296,0,0,0,67,12,0,9,14,0,0,0,0,0,0,0,0,696,0,45,741,1146
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,658,2,2,0,162,1,22,6,6,117,0,0,0,16,6,0,3,2,0,0,0,0,0,0,0,0,341,0,29,370,601
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,659,2,2,0,190,15,27,10,32,218,0,0,1,45,10,0,7,12,0,0,0,0,0,0,0,0,567,0,40,607,1221
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,660,1,1,0,53,3,6,5,9,123,0,0,0,42,3,0,3,4,0,0,0,0,0,0,0,0,251,0,16,267,586
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,661,2,2,0,230,9,26,10,5,219,0,0,3,40,1,1,8,17,0,0,0,0,0,0,0,0,569,0,46,615,1150
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,662,1,1,0,42,7,9,5,15,57,0,0,1,13,1,1,11,48,0,0,0,0,0,0,0,0,210,0,24,234,455
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,663,2,2,0,150,22,18,8,4,189,0,0,2,62,3,0,8,17,0,0,0,0,0,0,0,0,483,0,40,523,1051
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,664,2,2,0,100,8,16,13,7,167,0,0,1,74,4,1,6,1,0,0,0,0,0,0,0,0,398,0,40,438,990
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,665,2,2,0,131,15,22,10,15,192,0,0,0,71,8,0,12,4,0,0,0,0,0,0,0,0,480,0,19,499,1097
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,666,1,1,0,38,2,10,7,2,45,0,0,1,8,0,4,2,6,0,0,0,0,0,0,0,0,125,0,4,129,274
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,667,1,1,0,88,1,12,6,2,74,0,0,0,7,14,0,2,6,0,0,0,0,0,0,0,0,212,0,30,242,486
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,668,2,2,0,157,4,25,35,5,222,0,0,0,14,5,0,5,11,0,0,0,0,0,0,0,0,483,0,24,507,1076
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,669,3,3,0,284,4,23,23,11,240,0,0,7,35,8,3,8,8,0,0,0,0,0,0,0,0,654,0,44,698,1393
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,670,4,4,0,376,13,34,29,11,339,0,0,2,152,8,0,16,29,0,0,0,0,0,0,0,0,1009,0,108,1117,2396
4,12,GUERRERO,10,TECPAN DE GALEANA,11,ATOYAC DE ALVAREZ,0,0,1,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,6
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,763,2,2,11,30,16,35,366,21,304,0,0,0,68,0,0,0,0,2,0,0,1,0,0,0,0,854,0,32,886,1254
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,764,2,2,10,21,12,50,223,10,238,0,0,0,32,0,0,0,0,1,0,0,0,0,0,0,0,597,0,16,613,844
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,765,2,2,21,19,30,51,293,10,234,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,0,673,0,19,692,950
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,766,2,2,19,23,49,31,479,46,359,0,0,0,30,0,6,0,0,3,0,0,0,0,0,0,0,1045,0,19,1064,1456
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,767,2,2,39,26,16,38,543,14,214,0,0,0,31,0,0,0,0,2,0,1,0,0,0,0,0,924,0,49,973,1425
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,768,1,1,2,3,4,6,105,9,61,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,192,0,3,195,254
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,769,1,1,0,2,0,6,98,0,37,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,145,0,8,153,209
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,770,2,2,59,19,13,30,188,10,301,0,0,0,8,0,2,0,0,5,1,0,0,0,0,0,0,636,0,22,658,952
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,771,1,1,1,1,1,0,79,6,29,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,127,0,5,132,178
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,772,1,1,63,25,12,16,83,4,70,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,275,0,14,289,406
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,773,2,2,94,27,18,68,337,71,192,0,0,0,4,0,3,0,0,10,0,0,0,0,0,0,0,824,0,31,855,1252
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,774,2,2,31,25,9,9,418,3,312,0,0,0,9,0,5,0,0,0,1,0,0,0,0,0,0,822,0,37,859,1155
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,775,2,2,11,33,15,10,205,28,176,0,0,0,3,0,0,0,0,3,1,0,1,0,0,0,0,486,0,23,509,754
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,776,2,2,14,73,23,33,227,47,199,0,0,0,5,0,0,0,0,3,1,0,0,0,0,0,0,625,0,32,657,980
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,0,0,1,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,2
4,12,GUERRERO,10,TECPAN DE GALEANA,14,BENITO JUAREZ,777,1,1,5,4,0,3,73,7,117,0,0,0,4,0,1,0,0,2,1,0,0,0,0,0,0,217,0,10,227,353
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2262,3,3,15,81,165,105,16,73,309,0,0,0,4,8,3,54,0,9,0,1,2,27,2,1,10,885,0,49,934,2021
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2263,2,2,11,72,209,31,11,16,249,0,0,0,0,0,3,11,0,11,0,1,3,7,0,0,4,639,0,23,662,1116
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2264,2,2,21,105,239,91,12,22,271,0,0,0,4,4,0,33,0,10,1,0,5,15,1,3,3,840,1,28,869,1490
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2265,4,4,15,92,221,68,33,58,436,0,0,0,3,7,7,73,0,15,0,1,0,29,10,8,9,1085,1,45,1131,2360
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2266,2,2,10,77,209,34,19,18,335,0,0,0,1,4,1,13,0,12,0,0,0,23,0,0,0,756,0,25,781,1381
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2267,2,2,44,53,111,41,8,36,336,0,0,0,0,4,3,21,0,4,0,0,0,21,3,2,6,693,0,21,714,1448
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2268,2,2,5,106,275,76,10,19,329,0,0,0,2,2,3,14,0,13,0,0,5,8,0,0,16,883,1,25,909,1451
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2269,4,4,16,149,263,67,25,66,625,0,0,0,4,12,3,35,0,8,1,0,4,27,6,4,12,1327,0,34,1361,2769
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2270,3,3,29,135,222,106,15,48,312,0,0,0,4,5,3,21,0,29,2,2,0,18,4,6,11,972,0,18,990,1457
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2271,2,2,12,58,131,68,12,21,315,0,0,0,1,7,2,36,0,8,0,0,0,18,1,2,2,694,0,24,718,1367
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2272,2,2,8,49,80,42,11,34,191,0,0,0,4,16,4,27,0,5,0,1,0,12,4,1,2,491,0,18,509,999
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2273,2,2,2,33,93,30,7,16,123,0,0,0,2,3,1,20,0,5,0,1,1,6,2,2,4,351,0,12,363,893
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2274,2,2,13,49,156,38,14,23,235,0,0,0,4,10,3,24,0,9,1,2,2,5,5,3,5,601,0,16,617,1117
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2280,1,1,0,4,10,169,32,12,126,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,359,0,5,364,413
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2283,1,1,0,8,21,37,7,8,155,0,0,0,1,0,0,2,0,0,0,0,0,3,1,0,1,244,0,6,250,262
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2285,1,1,3,18,14,321,14,26,200,0,0,0,0,0,1,7,0,2,1,0,0,7,2,3,3,622,0,4,626,625
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2297,1,1,0,3,15,13,1,5,187,0,0,0,0,0,2,7,0,0,0,0,0,2,0,0,0,235,0,3,238,240
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2298,1,1,0,9,10,8,5,12,133,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,183,0,6,189,356
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2299,1,1,1,8,4,8,0,2,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,1,143,146
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2300,1,1,0,7,47,37,4,20,124,0,0,0,1,1,2,2,0,1,1,0,0,5,1,0,2,255,0,11,266,502
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2310,2,2,6,34,168,44,6,7,369,0,0,0,1,1,9,28,0,5,1,2,1,16,3,2,20,723,0,45,768,1416
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2314,1,1,0,2,11,8,9,9,96,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,140,0,3,143,250
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2316,1,1,1,6,13,4,1,3,73,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,106,0,4,110,121
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2317,1,1,2,33,36,19,2,2,118,0,0,0,0,0,1,1,0,3,0,0,2,8,3,3,2,235,0,11,246,467
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2318,1,1,3,7,2,26,4,7,144,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2,200,0,0,200,204
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2319,1,1,2,8,24,19,13,98,176,0,0,0,0,0,1,3,0,3,0,0,0,5,0,2,4,358,0,15,373,691
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2320,1,1,0,11,27,19,4,27,111,0,0,0,2,2,0,0,0,2,0,0,1,5,0,0,2,213,0,6,219,489
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2321,1,1,2,16,28,22,9,12,112,0,0,0,1,1,14,16,0,1,0,0,0,4,0,2,2,242,0,8,250,552
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2322,1,1,2,2,19,4,1,0,42,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,75,0,0,75,142
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2323,2,2,3,118,65,19,5,16,221,0,0,0,3,2,3,6,0,4,0,0,0,14,2,2,6,489,0,11,500,1119
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2324,1,1,2,110,36,23,5,9,169,0,0,0,0,0,0,17,0,4,0,0,0,16,0,0,0,391,0,16,407,731
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2325,1,1,0,6,8,5,1,6,42,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,72,0,1,73,141
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2326,2,2,9,51,95,46,12,81,187,0,0,0,4,20,0,13,0,5,0,0,0,26,1,0,17,567,0,32,599,1270
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2327,2,2,6,69,133,16,4,63,160,0,0,0,0,0,1,1,0,4,0,0,0,9,1,0,1,468,0,9,477,875
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2328,2,2,8,53,91,38,2,62,182,0,0,0,1,0,2,3,0,6,0,1,1,14,3,0,2,469,0,14,483,865
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2329,1,1,2,22,27,35,1,12,36,0,0,0,0,1,0,3,0,3,0,0,0,7,2,0,1,152,0,6,158,267
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,9
4,12,GUERRERO,10,TECPAN DE GALEANA,58,TECPAN DE GALEANA,2330,3,3,3,81,192,41,15,54,411,0,0,0,4,2,1,7,0,7,0,0,2,14,2,3,2,841,0,27,868,1603
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1875,4,4,10,90,15,19,21,15,710,0,6,0,4,5,0,0,0,5,0,1,0,0,0,0,0,901,0,74,975,2305
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1876,1,1,1,6,2,1,0,4,21,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,38,0,3,41,127
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1877,2,2,7,40,13,10,10,18,366,0,1,0,2,4,0,0,0,2,0,0,1,0,0,0,0,474,0,32,506,1144
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1878,2,2,4,51,9,5,4,5,282,0,2,0,1,2,0,0,0,3,1,0,1,0,0,0,0,370,0,29,399,953
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1879,2,2,6,122,8,6,6,7,327,0,1,0,1,2,0,0,0,5,1,0,0,0,0,0,0,492,0,36,528,996
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1880,3,3,14,84,14,10,9,26,429,0,4,0,3,3,0,0,0,5,1,1,0,0,0,0,0,603,0,50,653,1691
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1881,2,2,1,45,10,6,6,9,257,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,0,339,0,45,384,799
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1882,1,1,4,45,9,2,6,10,202,0,0,0,2,6,0,0,0,3,1,0,0,0,0,0,0,290,0,18,308,605
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1883,2,2,6,76,9,10,11,11,425,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,550,0,35,585,1236
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1884,2,2,1,53,5,4,4,10,287,0,3,0,1,1,0,0,0,1,1,0,1,0,0,0,0,372,0,30,402,849
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1885,2,2,7,62,10,1,11,8,378,0,1,0,2,0,0,0,0,3,1,1,0,0,0,0,0,485,0,37,522,1198
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1886,1,1,3,33,4,2,4,38,249,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,341,0,22,363,613
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1887,5,5,13,264,26,19,27,37,907,0,3,0,5,9,0,0,0,10,2,1,1,0,0,0,0,1324,0,99,1423,3163
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1888,2,2,3,101,9,3,4,23,318,0,0,0,2,0,0,0,0,5,1,0,0,0,0,0,0,469,1,33,503,898
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1889,1,1,4,81,7,2,4,42,220,0,3,0,0,2,0,0,0,4,0,0,1,0,0,0,0,370,0,16,386,639
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1890,1,1,1,2,1,13,1,1,170,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,191,0,8,199,225
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1892,1,1,0,0,0,0,2,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,8,124,153
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1893,1,1,0,2,0,4,0,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,5,62,136
4,12,GUERRERO,11,PETATLAN,49,PETATLAN,1894,1,1,0,0,2,7,0,0,293,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,304,0,3,307,360
