CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,FXMV,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3134,1,1,99,41,11,8,7,39,134,8,8,1,2,0,12,0,2,2,374,0,7,381,621
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3135,1,1,146,52,12,13,5,64,160,15,9,2,0,0,7,0,2,2,489,4,9,502,726
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3136,2,2,160,59,9,8,6,55,217,17,17,2,0,0,9,0,1,2,562,0,6,568,814
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3137,2,2,173,47,17,18,11,71,340,19,13,2,0,0,21,0,2,2,736,0,15,751,1044
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3138,1,1,108,49,6,8,4,37,181,15,15,2,1,0,10,0,2,0,438,0,7,445,675
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3139,3,3,141,56,25,37,23,94,620,36,8,2,0,0,29,1,5,3,1080,3,29,1112,1864
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3140,3,3,77,70,11,39,13,105,668,29,11,1,1,1,50,6,13,10,1105,0,25,1130,1860
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3141,1,1,120,33,8,11,4,35,173,13,8,1,1,0,15,1,2,6,431,1,11,443,667
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3142,1,1,99,43,9,9,5,39,181,15,14,1,1,1,8,0,2,2,429,0,10,439,714
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3143,1,1,87,43,10,6,7,31,150,9,8,3,0,0,9,0,2,1,366,0,5,371,558
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3144,9,12,627,276,83,116,46,428,2271,110,35,12,2,2,74,2,16,8,4108,7,116,4231,3794
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3145,2,2,73,55,13,23,10,79,439,21,10,1,0,0,23,1,4,2,754,0,26,780,1318
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3146,2,2,152,63,16,21,13,86,325,24,10,2,0,0,15,0,4,3,734,0,13,747,1073
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3147,2,2,86,46,10,19,5,49,366,21,10,1,0,0,10,10,0,3,636,0,9,645,1034
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3148,1,1,97,36,9,10,2,28,165,12,4,0,1,0,12,0,0,3,379,0,8,387,593
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3149,2,2,170,53,20,23,11,65,298,14,16,1,0,0,19,0,2,3,695,3,9,707,1029
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3150,12,12,496,185,78,140,86,408,2360,114,49,7,8,0,111,14,21,25,4102,5,77,4184,8172
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3151,3,3,319,100,34,33,16,141,610,34,33,5,0,0,32,1,10,2,1370,0,23,1393,2146
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3152,2,2,192,78,26,15,12,78,309,25,20,5,0,1,23,2,3,5,794,0,16,810,1215
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3153,2,2,114,59,10,24,9,70,442,31,18,2,1,0,24,2,7,2,815,1,18,834,1232
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3154,1,1,76,44,6,11,5,27,214,20,8,0,0,0,19,1,0,2,433,0,7,440,644
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3155,2,2,77,50,8,13,7,49,247,38,5,2,0,0,17,1,1,5,520,1,17,538,824
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3156,2,2,129,51,14,21,10,62,388,22,19,1,1,0,19,1,3,1,742,0,15,757,1131
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3157,2,2,52,31,16,20,15,72,397,14,6,3,0,0,26,0,10,2,664,0,24,688,1299
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3158,2,2,64,40,17,10,10,45,326,8,5,1,0,0,12,0,7,6,551,0,15,566,956
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3159,3,3,102,63,9,40,22,96,589,23,7,3,1,2,51,2,12,5,1027,2,29,1058,1777
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3160,2,2,104,35,9,16,11,57,262,9,9,1,1,0,22,0,2,8,546,0,16,562,834
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3161,1,1,83,25,8,11,10,37,225,15,3,1,0,0,17,0,1,3,439,0,13,452,685
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3162,1,1,56,37,6,3,3,30,145,10,3,0,0,0,7,0,1,1,302,1,5,308,435
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3163,1,1,67,34,13,10,2,29,167,11,7,1,0,0,5,0,0,1,347,0,3,350,529
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3164,2,2,64,48,17,14,11,52,309,14,5,2,0,0,17,1,4,4,562,1,10,573,909
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3165,2,2,133,46,19,16,10,87,366,11,12,0,0,0,23,3,2,6,734,0,16,750,1222
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3166,3,3,198,64,16,24,12,93,512,21,21,1,1,0,36,1,7,2,1009,3,21,1033,1547
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3167,2,2,39,24,14,24,16,52,396,15,8,1,0,0,36,3,13,2,643,0,17,660,1225
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3168,3,3,135,65,25,27,21,74,557,36,14,1,0,12,26,3,2,1,999,0,18,1017,1652
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3169,2,2,75,47,20,21,10,78,424,28,11,0,0,0,36,2,6,3,761,0,20,781,1416
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3170,3,3,64,52,17,31,22,89,644,18,8,1,1,1,42,1,11,4,1006,0,23,1029,1852
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3171,3,3,77,46,13,23,22,86,517,15,6,2,2,0,30,1,2,3,845,0,22,867,1539
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3172,2,2,62,48,17,21,11,66,365,8,13,1,0,0,27,2,8,3,652,0,13,665,1094
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3173,1,1,41,28,5,12,8,41,230,15,5,0,0,0,21,4,3,0,413,0,10,423,693
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3174,1,1,52,29,6,9,3,33,150,8,8,2,0,0,14,0,2,1,317,0,4,321,501
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3175,2,2,118,57,16,16,15,60,336,14,12,2,0,0,24,1,2,5,678,1,21,700,985
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3176,2,2,40,20,4,12,7,22,127,8,8,0,0,0,9,0,4,1,262,0,6,268,894
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3177,1,1,47,34,5,10,8,41,143,8,7,0,0,0,0,1,21,2,327,0,8,335,538
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3178,1,1,33,17,4,4,7,26,131,10,5,2,1,0,5,0,0,2,247,0,3,250,397
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3179,1,1,60,29,9,12,9,31,181,4,7,0,0,0,11,1,3,3,360,0,1,361,565
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3180,2,3,170,100,17,31,18,128,562,30,10,1,1,0,16,1,7,3,1095,1,43,1139,657
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3181,1,1,18,24,4,10,4,37,222,5,2,1,1,0,17,2,4,0,351,0,6,357,609
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3182,2,2,28,18,7,11,13,45,282,11,4,1,0,0,23,1,6,2,452,0,17,469,771
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3183,2,2,79,80,9,17,14,78,435,16,16,1,0,0,29,2,11,4,791,0,20,811,1307
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3184,2,2,35,20,2,19,8,26,146,14,3,0,0,0,20,0,6,3,302,0,3,305,1052
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3185,3,3,184,79,20,32,23,133,659,28,15,1,0,0,38,1,8,4,1225,3,30,1258,2088
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3186,3,3,72,37,11,32,26,56,526,12,9,1,0,0,33,2,9,6,832,0,24,856,1619
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3187,3,3,45,29,14,35,30,65,634,16,0,1,0,0,31,3,11,5,919,0,32,951,1801
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3188,5,5,221,119,31,62,31,200,1112,42,14,2,1,0,62,2,12,11,1922,0,47,1969,3400
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3189,2,2,57,33,12,40,13,69,481,9,3,3,0,0,16,1,8,2,747,0,20,767,1317
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3190,2,2,58,38,11,31,21,76,500,19,6,1,0,0,32,0,5,6,804,1,16,821,1398
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3191,2,2,78,53,7,19,21,53,436,34,7,2,1,0,26,1,6,3,747,0,22,769,1246
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3192,2,2,58,44,7,19,9,39,287,10,5,0,0,0,16,0,3,0,497,0,12,509,773
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3193,1,1,43,26,7,12,6,36,231,5,3,1,0,0,19,0,2,3,394,1,10,405,647
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3194,2,2,46,34,4,17,5,42,257,7,4,3,0,1,19,1,5,1,446,0,16,462,754
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3195,1,1,44,19,5,8,4,43,142,4,1,1,0,0,12,1,4,1,289,0,7,296,459
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3196,3,3,77,54,12,28,13,79,518,29,11,0,1,0,33,3,8,1,867,2,30,899,1696
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3197,2,2,206,79,26,28,9,47,316,15,19,1,1,0,22,1,6,3,779,0,17,796,1362
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3198,3,3,75,56,12,18,18,97,524,32,13,1,0,0,21,3,10,7,887,0,34,921,1579
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3199,2,2,65,30,7,29,21,55,508,14,9,2,0,0,33,2,8,4,787,1,23,811,1328
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3200,3,3,72,54,11,31,29,84,510,9,4,2,1,0,31,1,10,4,853,1,21,875,1627
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3201,2,2,61,36,6,15,9,51,329,6,8,1,0,0,18,0,3,3,546,0,10,556,775
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3202,2,2,105,61,5,19,5,51,278,10,10,3,0,0,10,1,2,5,565,1,10,576,897
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3203,2,2,94,63,10,18,12,68,425,18,11,0,0,0,29,1,4,5,758,0,13,771,1186
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3204,2,2,106,62,25,29,11,83,377,33,13,0,0,0,28,0,2,0,769,0,22,791,1195
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3205,2,2,62,40,9,28,5,74,338,12,7,2,1,0,30,1,5,2,616,0,11,627,1032
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3206,1,1,46,24,7,2,4,21,109,9,6,1,0,0,8,0,0,0,237,0,3,240,410
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3207,2,2,70,28,13,17,20,83,540,19,9,3,0,0,36,1,6,7,852,0,21,873,1417
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3208,2,2,88,48,8,17,15,70,456,20,12,1,1,0,23,1,4,4,768,0,17,785,1116
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3209,1,1,59,35,6,9,5,51,237,4,6,2,0,0,25,1,3,2,445,0,6,451,651
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3210,2,2,89,38,13,28,16,63,435,30,8,2,1,0,24,2,6,4,759,1,17,777,1223
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3211,2,2,47,31,7,19,13,68,325,9,12,2,0,0,24,1,6,3,567,1,9,577,866
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3212,7,7,229,102,46,67,54,229,1377,53,26,3,2,0,67,7,21,12,2295,1,70,2366,4776
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3213,2,2,44,25,8,22,16,70,432,18,2,2,2,0,22,2,3,6,674,1,20,695,1128
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3214,3,3,125,59,37,36,23,131,715,40,16,1,0,0,74,4,8,4,1273,1,37,1311,2159
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3215,3,3,146,90,22,25,17,116,586,43,15,1,0,1,25,1,4,6,1098,1,24,1123,1737
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3216,3,3,137,78,39,38,29,118,734,44,12,0,0,0,28,2,8,4,1271,0,39,1310,2030
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3217,2,2,73,29,13,9,15,66,366,17,3,3,0,0,16,2,10,3,625,0,13,638,1098
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3218,2,2,43,19,4,16,11,42,260,11,6,0,0,0,16,3,6,8,445,1,21,467,853
3,30,VERACRUZ,6,PAPANTLA,0,VOTO ANTICIPADO,0,0,1,2,4,1,0,0,1,2,2,0,0,0,0,0,0,0,0,12,0,1,13,13
3,30,VERACRUZ,6,PAPANTLA,39,COAHUITLAN,709,4,4,160,71,8,372,32,38,734,18,6,1,1,0,14,2,10,2,1469,0,44,1513,2254
3,30,VERACRUZ,6,PAPANTLA,39,COAHUITLAN,710,4,4,182,28,9,361,33,36,503,32,8,3,0,0,10,1,2,3,1211,0,35,1246,2257
3,30,VERACRUZ,6,PAPANTLA,39,COAHUITLAN,711,3,3,297,21,4,394,18,18,307,14,14,2,1,0,28,3,3,0,1124,0,34,1158,1618
3,30,VERACRUZ,6,PAPANTLA,52,COXQUIHUI,1266,3,3,290,27,9,28,37,48,490,30,14,1,1,0,19,5,2,1,1002,0,60,1062,1636
3,30,VERACRUZ,6,PAPANTLA,52,COXQUIHUI,1267,3,3,458,44,18,47,33,42,588,17,18,3,0,0,25,3,9,4,1309,0,66,1375,2098
3,30,VERACRUZ,6,PAPANTLA,52,COXQUIHUI,1268,1,1,46,15,4,28,3,8,216,6,0,3,0,0,15,1,6,1,352,0,12,364,667
3,30,VERACRUZ,6,PAPANTLA,52,COXQUIHUI,1269,2,2,96,20,14,44,8,28,317,9,20,1,0,0,17,1,4,0,579,0,26,605,906
3,30,VERACRUZ,6,PAPANTLA,52,COXQUIHUI,1270,2,2,98,28,4,67,8,33,227,6,7,2,0,0,11,4,7,2,504,0,18,522,803
3,30,VERACRUZ,6,PAPANTLA,52,COXQUIHUI,1271,2,2,208,19,7,43,21,10,235,14,7,3,0,0,5,0,1,0,573,0,24,597,1006
3,30,VERACRUZ,6,PAPANTLA,52,COXQUIHUI,1272,3,3,345,56,10,108,34,55,471,37,8,3,3,0,13,3,7,1,1154,0,50,1204,2060
3,30,VERACRUZ,6,PAPANTLA,52,COXQUIHUI,1273,2,2,219,30,11,43,14,13,294,27,14,2,1,0,9,0,2,0,679,0,27,706,1137
3,30,VERACRUZ,6,PAPANTLA,52,COXQUIHUI,1274,2,2,233,27,7,33,27,24,374,20,10,6,1,0,16,2,1,1,782,0,39,821,1311
3,30,VERACRUZ,6,PAPANTLA,53,COYUTLA,1275,4,4,95,86,17,68,50,63,958,26,4,6,1,0,31,4,10,4,1423,0,72,1495,2303
3,30,VERACRUZ,6,PAPANTLA,53,COYUTLA,1276,3,3,89,50,21,58,45,51,721,27,8,3,0,0,25,1,6,3,1108,1,62,1171,1730
3,30,VERACRUZ,6,PAPANTLA,53,COYUTLA,1277,3,3,152,53,32,46,43,99,815,31,17,2,0,0,29,3,4,7,1333,0,105,1438,2130
3,30,VERACRUZ,6,PAPANTLA,53,COYUTLA,1278,2,2,67,35,13,41,32,40,486,15,2,1,0,0,12,5,5,1,755,0,42,797,1161
3,30,VERACRUZ,6,PAPANTLA,53,COYUTLA,1279,1,1,18,9,3,11,6,11,176,11,1,2,0,0,5,0,2,1,256,0,28,284,427
3,30,VERACRUZ,6,PAPANTLA,53,COYUTLA,1280,3,3,62,22,13,30,16,32,729,12,5,3,0,1,34,7,6,2,974,0,43,1017,1504
3,30,VERACRUZ,6,PAPANTLA,53,COYUTLA,1281,2,2,14,16,1,10,7,15,382,13,0,1,0,0,8,2,6,10,485,0,18,503,747
3,30,VERACRUZ,6,PAPANTLA,53,COYUTLA,1282,3,3,37,38,13,57,49,53,657,26,7,4,1,0,28,10,7,5,992,0,76,1068,1757
3,30,VERACRUZ,6,PAPANTLA,53,COYUTLA,1283,3,3,62,59,19,69,44,60,798,17,6,3,0,0,34,5,8,5,1189,0,72,1261,2026
3,30,VERACRUZ,6,PAPANTLA,53,COYUTLA,1284,2,2,34,36,8,30,26,24,737,18,2,1,1,0,15,1,5,0,938,0,35,973,1386
3,30,VERACRUZ,6,PAPANTLA,53,COYUTLA,1285,3,3,93,37,26,73,51,58,803,31,4,2,0,0,37,10,9,15,1249,0,68,1317,2201
3,30,VERACRUZ,6,PAPANTLA,66,CHUMATLAN,1473,3,3,167,47,96,37,144,46,591,24,6,2,0,0,14,2,4,3,1183,0,53,1236,1947
3,30,VERACRUZ,6,PAPANTLA,66,CHUMATLAN,1474,2,2,207,34,45,19,43,33,277,11,6,1,3,0,8,1,0,6,694,0,24,718,1286
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1510,2,2,62,98,35,221,17,56,295,10,5,1,1,0,16,3,7,0,827,0,32,859,1281
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1511,2,2,51,64,18,207,13,43,216,8,8,1,1,0,12,4,15,2,663,0,21,684,1040
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1512,2,2,23,103,22,124,8,8,252,3,3,0,0,1,10,2,8,2,569,0,42,611,918
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1513,2,2,32,94,32,338,8,18,199,7,8,2,0,0,19,2,10,0,769,0,12,781,1177
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1514,4,4,139,135,98,375,29,58,387,8,18,1,1,2,33,9,17,2,1312,1,52,1365,2580
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1515,2,2,61,100,70,205,21,31,199,9,19,1,2,1,11,2,3,0,735,0,48,783,1398
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1516,4,4,69,101,43,310,31,56,493,13,11,8,0,0,16,4,11,1,1167,0,50,1217,2023
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1517,4,4,74,97,103,261,20,63,642,20,15,4,0,0,32,10,17,5,1363,1,59,1423,2494
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1518,3,3,72,84,98,107,15,73,583,14,22,1,0,0,29,2,13,3,1116,1,26,1143,1855
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1519,3,3,75,191,53,211,18,54,321,4,14,3,0,2,16,4,10,0,976,0,32,1008,1515
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1520,1,1,6,9,6,41,2,4,48,3,2,0,0,0,0,1,2,1,125,0,2,127,171
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1521,2,2,37,51,18,152,5,29,181,4,6,0,0,0,16,3,11,0,513,0,9,522,865
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1522,3,3,129,94,55,260,30,37,233,12,19,6,1,1,8,3,9,0,897,0,38,935,1438
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,1523,3,3,64,90,31,158,20,19,203,8,8,1,1,3,14,2,1,0,623,0,22,645,985
3,30,VERACRUZ,6,PAPANTLA,68,ESPINAL,4915,2,2,83,77,84,136,7,13,76,5,4,2,1,0,2,0,1,1,492,0,14,506,864
3,30,VERACRUZ,6,PAPANTLA,69,FILOMENO MATA,1524,4,4,165,249,117,33,44,249,588,20,19,8,0,1,10,2,5,2,1512,0,58,1570,2337
3,30,VERACRUZ,6,PAPANTLA,69,FILOMENO MATA,1525,3,3,88,175,135,29,30,138,493,26,11,2,1,2,10,2,3,2,1147,0,46,1193,2093
3,30,VERACRUZ,6,PAPANTLA,69,FILOMENO MATA,1526,3,3,141,276,107,27,25,139,518,22,12,1,0,1,18,3,2,0,1292,0,46,1338,2022
3,30,VERACRUZ,6,PAPANTLA,69,FILOMENO MATA,1527,4,4,241,439,196,44,35,213,446,28,14,0,1,2,14,1,4,3,1681,0,41,1722,2799
3,30,VERACRUZ,6,PAPANTLA,69,FILOMENO MATA,1528,3,3,106,179,102,28,21,121,529,22,6,2,1,0,11,3,2,3,1136,0,34,1170,1865
3,30,VERACRUZ,6,PAPANTLA,69,FILOMENO MATA,4916,1,1,10,24,16,2,1,25,51,6,1,0,0,0,1,0,1,0,138,0,6,144,231
3,30,VERACRUZ,6,PAPANTLA,69,FILOMENO MATA,4917,1,1,54,29,63,3,7,30,51,5,3,0,0,0,1,1,0,0,247,0,7,254,439
3,30,VERACRUZ,6,PAPANTLA,104,MECATLAN,2374,3,3,173,97,25,50,111,54,556,14,10,5,1,1,18,3,1,2,1121,0,52,1173,1872
3,30,VERACRUZ,6,PAPANTLA,104,MECATLAN,2375,3,3,262,151,24,38,117,57,459,24,15,6,3,0,15,4,8,7,1190,0,71,1261,2039
3,30,VERACRUZ,6,PAPANTLA,104,MECATLAN,2376,3,3,267,85,25,42,88,42,440,28,25,7,1,0,16,9,3,4,1082,0,57,1139,1802
3,30,VERACRUZ,6,PAPANTLA,104,MECATLAN,2377,2,2,132,101,16,39,29,21,277,19,6,6,2,0,9,2,0,1,660,0,30,690,1117
3,30,VERACRUZ,6,PAPANTLA,104,MECATLAN,2378,3,3,93,45,6,41,60,33,356,17,10,6,0,0,14,8,4,6,699,0,43,742,1677
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2898,4,4,71,65,248,25,29,142,568,25,27,2,0,0,42,7,6,3,1260,0,64,1324,2370
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2899,4,4,131,105,350,64,29,192,701,18,35,0,1,3,21,0,9,5,1664,0,45,1709,2808
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2900,2,2,80,31,155,10,23,78,358,15,16,0,0,0,23,0,2,2,793,0,24,817,1368
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2901,2,2,56,46,142,19,10,99,385,16,7,2,0,0,32,3,2,1,820,0,17,837,1419
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2902,2,2,44,32,117,19,12,80,258,13,6,0,0,3,13,0,6,4,607,0,16,623,1056
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2903,2,2,39,31,71,19,14,69,229,10,9,0,0,0,19,1,6,1,518,0,21,539,960
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2904,2,2,42,42,84,12,12,79,309,13,13,1,0,0,22,2,3,4,638,0,13,651,1063
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2905,2,2,121,66,129,18,18,108,310,10,9,0,1,0,28,0,3,3,824,2,18,844,1330
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2906,3,3,91,47,144,25,9,107,451,20,24,1,1,0,24,2,6,2,954,1,31,986,1537
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2907,2,2,117,70,96,16,10,76,294,16,21,0,1,0,20,0,1,3,741,2,15,758,1150
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2908,2,2,56,42,168,26,12,103,379,20,15,0,2,0,19,1,3,3,849,0,29,878,1466
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2909,2,2,26,38,77,17,8,53,246,13,3,1,1,0,13,1,2,4,503,0,12,515,819
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2910,2,2,70,74,158,20,11,122,385,7,11,1,1,1,22,2,3,1,889,0,14,903,1488
3,30,VERACRUZ,6,PAPANTLA,125,PAPANTLA,2911,3,4,124,131,140,25,14,119,484,18,23,0,1,1,25,0,4,3,1112,0,30,1142,1096
