CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,820,B,1,0,B,0,1,3,0,0,83,0,154,131,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,16,388,523,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,820,C,1,0,C01,0,0,1,1,0,85,0,127,141,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,15,370,522,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,821,B,1,0,B,0,0,1,0,0,30,1,237,38,0,0,0,0,0,0,0,0,0,0,0,0,0,307,0,14,321,430,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,822,B,1,0,B,0,1,7,0,0,113,5,88,228,0,0,0,0,1,0,0,0,0,0,0,0,0,443,0,19,462,665,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,823,B,1,0,B,0,0,3,0,0,32,0,22,70,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,9,136,183,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,824,B,1,0,B,0,0,8,0,0,26,1,17,64,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,7,123,175,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,826,B,1,0,B,0,0,0,0,0,86,0,24,154,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,264,315,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,827,B,1,0,B,0,0,0,0,0,113,0,14,159,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,23,309,388,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,828,B,1,0,B,0,0,5,0,0,80,1,23,173,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,2,284,353,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,829,B,1,0,B,0,2,17,3,0,26,4,26,100,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,12,190,286,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,831,B,1,0,B,0,0,0,0,0,9,0,86,150,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,6,251,351,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,832,B,1,0,B,0,0,1,0,0,31,0,21,104,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,5,162,231,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,834,B,1,0,B,0,0,7,1,0,15,0,22,118,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,8,171,281,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,835,B,1,0,B,0,0,1,0,0,30,0,13,116,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,4,164,202,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,836,B,1,0,B,0,0,11,1,0,21,0,28,73,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,9,143,230,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,837,B,1,0,B,0,1,1,1,0,137,0,53,161,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,15,369,166,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,838,B,1,0,B,0,0,1,0,0,52,0,32,96,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,2,183,259,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,839,B,1,0,B,0,1,1,1,0,30,0,18,49,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,140,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,841,B,1,0,B,0,1,9,1,0,98,5,42,127,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,21,304,490,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,841,C,1,0,C01,0,3,9,1,0,112,2,44,130,0,0,0,0,1,0,1,0,0,0,0,0,0,303,0,13,316,489,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,842,B,1,0,B,0,0,1,0,0,20,0,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,11,93,131,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,843,B,1,0,B,0,0,1,0,0,30,0,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,8,82,137,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,844,B,1,0,B,0,2,9,1,0,32,0,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,8,129,224,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,845,B,1,0,B,0,6,8,1,0,41,5,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,13,132,208,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,846,B,1,0,B,0,0,2,0,0,12,1,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,2,91,126,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,847,B,1,0,B,0,0,0,0,0,22,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,5,78,105,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,849,B,1,0,B,0,1,0,0,0,6,0,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,3,103,139,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,850,B,1,0,B,0,0,1,0,0,9,0,2,107,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,6,125,164,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,851,B,1,0,B,0,1,5,0,0,66,0,46,149,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,12,279,426,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,853,B,1,0,B,0,0,0,0,0,12,0,22,184,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,2,220,258,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,854,B,1,0,B,0,0,1,0,0,19,0,26,58,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,2,106,117,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,856,B,1,0,B,0,0,0,0,0,12,1,81,15,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,2,111,132,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,859,B,1,0,B,0,0,0,0,0,2,0,36,200,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,5,243,299,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,860,B,1,0,B,0,0,2,0,0,33,1,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,6,110,155,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,861,B,1,0,B,0,1,1,0,0,28,0,23,89,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,4,146,207,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,862,B,1,0,B,0,1,0,0,0,4,1,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,1,50,99,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,863,B,1,0,B,0,0,1,0,0,24,1,9,134,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,4,173,212,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,866,B,1,0,B,0,0,3,2,0,34,1,24,67,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,3,134,197,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,26,MAZAPIL,867,B,1,0,B,0,1,2,0,0,44,2,16,87,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,9,161,224,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,868,B,1,0,B,0,0,6,0,0,3,107,10,217,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,28,371,487,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,868,C,1,0,C01,0,2,7,0,0,6,106,15,205,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,19,360,487,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,869,B,1,0,B,0,1,3,1,0,2,82,2,187,0,0,0,0,0,0,0,0,0,0,0,0,0,278,0,16,294,413,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,870,B,1,0,B,0,0,1,0,0,0,28,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,10,87,124,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,871,B,1,0,B,0,0,2,1,0,1,66,8,235,0,0,1,0,0,0,0,0,0,0,0,0,0,314,0,15,329,433,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,873,B,1,0,B,0,0,6,1,0,2,97,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,14,197,261,ACTA DE CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,874,B,1,0,B,0,2,5,0,0,2,49,4,27,0,0,1,0,0,0,0,0,0,0,0,0,0,90,0,11,101,140,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,876,B,1,0,B,0,0,0,137,0,150,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,9,533,737,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,877,B,1,0,B,0,1,0,120,0,70,0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,5,352,539,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,877,C,1,0,C01,0,0,0,122,0,89,0,155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,367,0,13,380,538,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,878,B,1,0,B,0,4,0,49,0,77,0,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,6,259,355,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,879,B,1,0,B,0,0,0,32,0,50,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,5,149,164,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,880,B,1,0,B,0,0,0,32,1,30,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,8,111,141,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,883,B,1,0,B,0,1,0,24,0,30,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,3,91,124,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,884,B,1,0,B,0,1,6,0,28,5,96,94,13,4,22,0,0,1,0,0,0,1,1,0,0,12,284,0,7,291,428,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,884,C,1,0,C01,0,4,1,1,29,10,104,64,11,1,18,0,0,0,0,0,0,0,0,0,0,10,253,0,7,260,427,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,885,B,1,0,B,0,7,5,0,58,16,161,130,39,7,39,1,0,1,0,0,0,7,4,1,0,17,493,0,10,503,747,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,886,B,1,0,B,0,2,3,2,28,3,136,91,6,2,30,3,0,0,1,0,0,1,3,1,0,6,318,0,6,324,594,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,886,C,1,0,C01,0,5,4,0,27,2,141,93,9,1,23,1,0,0,0,0,0,3,0,0,1,14,324,0,6,330,594,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,887,B,1,0,B,0,1,12,0,69,4,97,89,9,4,27,1,0,0,0,0,0,3,2,1,0,8,327,1,6,334,522,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,888,B,1,0,B,0,5,8,0,47,4,109,112,18,4,21,1,0,1,0,0,0,9,0,1,0,5,345,0,5,350,588,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,889,B,1,0,B,0,6,3,0,34,9,98,118,22,2,40,1,0,1,1,0,0,1,0,1,0,12,349,0,5,354,550,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,890,B,1,0,B,0,5,5,0,36,7,100,103,9,2,38,1,0,0,0,0,0,5,1,1,1,13,327,0,16,343,565,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,890,C,1,0,C01,0,2,8,0,37,0,117,115,6,2,45,0,0,1,0,0,0,6,0,1,0,24,364,0,2,366,565,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,890,C,2,0,C02,0,0,22,1,41,11,109,85,12,3,41,1,0,1,0,0,0,1,0,0,0,13,341,0,5,346,565,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,891,B,1,0,B,0,1,13,0,34,5,74,86,9,6,31,0,0,2,0,0,0,2,0,0,2,11,276,0,5,281,469,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,891,C,1,0,C01,0,6,10,0,28,6,64,61,19,3,33,0,0,0,0,0,1,2,0,0,0,10,243,9,5,257,469,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,892,B,1,0,B,0,6,19,2,41,7,85,108,13,1,28,2,0,0,0,0,0,2,1,0,0,9,324,0,13,337,618,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,893,B,1,0,B,0,1,2,4,52,7,130,114,10,2,25,3,0,1,0,0,0,5,0,1,0,10,367,0,8,375,642,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,894,B,1,0,B,0,0,7,1,30,9,118,125,12,3,19,3,0,0,0,0,0,4,0,0,0,16,347,0,8,355,649,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,894,C,1,0,C01,0,3,12,2,21,11,151,106,5,6,34,0,0,0,0,0,1,0,0,0,0,6,358,0,16,374,649,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,895,B,1,0,B,0,6,7,0,28,5,92,88,8,2,24,0,0,0,0,0,0,0,0,0,0,16,276,0,15,291,532,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,895,C,1,0,C01,0,2,10,1,20,0,84,80,4,4,39,1,0,0,0,0,0,2,1,0,1,9,258,0,7,265,531,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,896,B,1,0,B,0,2,8,0,22,13,79,75,4,4,19,0,0,1,0,0,0,2,0,0,0,7,236,0,8,244,471,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,896,C,1,0,C01,0,1,16,1,13,8,85,86,2,2,21,1,0,0,0,0,0,2,2,0,0,9,249,0,8,257,470,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,897,B,1,0,B,0,0,4,0,37,8,64,121,10,2,6,1,0,0,1,0,0,2,0,0,0,12,268,0,19,287,442,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,898,B,1,0,B,0,1,6,0,20,4,50,126,1,5,5,0,0,0,0,0,0,2,0,1,0,9,230,0,7,237,360,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,899,B,1,0,B,0,7,8,2,16,5,65,71,4,1,6,1,0,0,0,0,0,0,0,0,0,5,191,0,13,204,495,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,900,B,1,0,B,0,2,3,0,7,10,133,124,1,1,2,1,0,0,0,0,0,0,0,0,0,5,289,0,19,308,518,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,900,C,1,0,C01,0,2,5,3,8,6,148,100,1,0,3,0,0,0,0,0,0,0,0,0,0,14,290,0,10,300,517,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,901,B,1,0,B,0,3,6,2,17,3,157,145,8,5,1,0,0,1,0,0,0,2,0,0,0,15,365,0,15,380,603,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,902,B,1,0,B,0,0,0,0,12,2,52,25,0,3,7,0,0,0,0,0,0,2,0,0,0,3,106,0,3,109,136,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,904,B,1,0,B,0,1,12,1,32,13,121,153,2,1,7,0,0,0,0,0,1,1,0,0,11,0,356,0,12,368,521,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,1952,B,1,0,B,0,20,13,3,8,0,1,7,31,0,0,0,0,0,0,0,0,1,1,0,0,0,85,0,1,86,678,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,1952,C,1,0,C01,0,30,9,0,8,2,1,3,57,2,2,0,0,0,0,0,0,0,0,0,0,0,114,0,1,115,678,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,1952,C,2,0,C02,0,17,16,1,11,2,5,4,28,0,3,0,0,0,0,0,0,0,0,0,0,0,87,0,1,88,678,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,1952,C,3,0,C03,0,21,12,1,0,3,10,12,38,0,2,0,0,0,1,0,0,2,0,0,1,1,104,0,5,109,678,ACTA DE CASILLA,,,
2,32,ZACATECAS,18,SOMBRERETE,29,MIGUEL AUZA,1953,B,1,0,B,0,10,12,5,52,8,40,78,4,5,8,1,0,0,0,0,0,2,0,0,1,6,232,0,8,240,427,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,0,A,17,0,VA17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ACTA LEVANTADA EN CONSEJO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,906,B,1,0,B,0,115,2,0,0,58,0,89,1,0,2,0,0,0,0,0,0,0,0,0,0,0,267,0,9,276,419,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,907,B,1,0,B,0,112,0,0,0,36,0,88,2,0,2,0,0,0,0,0,0,0,0,0,0,0,240,0,2,242,473,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,908,B,1,0,B,0,151,2,0,0,64,0,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,7,333,563,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,908,C,1,0,C01,0,156,4,0,0,83,0,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,13,375,562,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,909,B,1,0,B,0,65,1,0,0,13,0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,2,141,220,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,911,B,1,0,B,0,24,1,0,0,35,0,56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,118,0,8,126,237,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,913,B,1,0,B,0,28,0,0,0,16,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,87,145,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,914,B,1,0,B,0,29,164,12,0,5,29,109,0,0,0,0,0,29,3,1,0,0,0,0,0,9,390,0,14,404,744,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,915,B,1,0,B,0,42,161,14,0,10,25,109,0,0,0,0,0,31,4,0,0,0,0,0,0,10,406,0,10,416,683,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,916,B,1,0,B,0,23,120,3,0,8,26,105,3,0,0,0,0,28,4,0,0,0,0,0,0,9,329,0,12,341,592,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,916,C,1,0,C01,0,34,116,7,0,7,25,112,2,0,0,0,0,26,0,0,3,0,0,0,0,15,347,1,10,358,591,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,917,B,1,0,B,0,36,112,8,0,6,15,63,0,0,0,0,0,12,3,0,1,0,0,0,0,2,258,0,3,261,424,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,918,B,1,0,B,0,19,78,3,0,5,12,68,2,0,0,0,0,26,2,0,1,0,0,0,0,8,224,0,4,228,420,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,918,C,1,0,C01,0,22,81,2,0,11,13,55,2,0,0,0,0,18,4,1,0,0,0,0,0,14,223,0,8,231,419,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,919,B,1,0,B,0,13,70,1,0,6,4,38,0,0,0,0,0,11,2,0,0,0,0,0,0,6,151,0,5,156,351,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,921,B,1,0,B,0,9,45,1,0,5,4,19,1,0,0,0,0,4,0,0,0,0,0,0,0,1,89,0,2,91,186,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,923,B,1,0,B,0,23,66,6,0,11,25,84,1,0,0,0,0,6,4,0,1,0,0,0,0,6,233,0,5,238,388,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,924,B,1,0,B,0,5,39,2,0,3,7,28,0,0,0,0,0,3,1,0,0,0,0,0,0,1,89,0,3,92,146,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,926,B,1,0,B,0,13,52,2,0,2,16,13,0,0,0,0,0,7,3,0,0,0,0,0,0,0,108,0,2,110,235,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,927,B,1,0,B,0,41,84,8,0,7,16,106,1,0,0,0,0,13,2,1,0,0,0,0,0,9,288,0,5,293,530,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,928,B,1,0,B,0,24,100,8,0,12,12,107,2,0,0,0,0,15,1,0,0,0,0,0,0,12,293,0,23,316,690,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,929,B,1,0,B,0,10,48,1,0,2,4,17,0,0,0,0,0,11,3,0,0,0,0,0,0,3,99,0,6,105,195,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,931,B,1,0,B,0,8,69,1,0,9,7,36,0,0,0,0,0,7,2,1,0,0,0,0,0,3,143,0,6,149,256,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,933,B,1,0,B,0,19,98,6,0,5,15,31,1,0,0,0,0,11,4,2,0,0,0,0,0,8,200,0,11,211,348,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,936,B,1,0,B,0,4,27,1,0,7,5,43,0,0,0,0,0,6,0,0,2,0,0,0,0,3,98,0,1,99,161,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,940,B,1,0,B,0,6,31,1,0,1,9,33,0,0,0,0,0,6,1,0,0,0,0,0,0,2,90,0,2,92,169,ACTA DE CASILLA,,,
2,32,ZACATECAS,10,JEREZ,31,MONTE ESCOBEDO,941,B,1,0,B,0,12,84,7,0,9,20,76,2,0,0,0,0,10,1,0,0,0,0,0,0,7,228,0,8,236,424,ACTA DE CASILLA,,,
2,32,ZACATECAS,9,CALERA,32,MORELOS,0,A,11,0,VA11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,ACTA LEVANTADA EN CONSEJO,,,
2,32,ZACATECAS,9,CALERA,32,MORELOS,945,B,1,0,B,0,15,32,22,20,4,85,103,64,0,20,0,4,0,0,0,0,0,0,0,0,3,372,0,6,378,535,ACTA DE CASILLA,,,
