CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,PESC,CL,EDC,MLC,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C,3,0,C03,0,30,38,1,7,5,187,95,1,5,2,2,1,2,2,3,0,381,0,10,391,720,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0112C3-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C,4,0,C04,0,26,57,5,4,9,175,80,1,5,5,2,1,12,1,2,0,385,0,11,396,719,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0112C4-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C,5,0,C05,0,37,39,6,4,5,182,100,1,3,7,4,0,3,2,1,1,395,0,15,410,719,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0112C5-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,C,6,0,C06,0,28,49,2,8,4,171,103,0,4,2,1,0,7,0,1,2,382,4,8,394,719,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0112C6-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,112,SMR,1,0,SMR01,0,24,27,6,5,10,124,115,5,9,3,0,0,4,0,2,0,334,1,9,344,0,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0112S1-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,0,A,5,0,VA05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Acta del consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0113VA1-AC.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,113,B,1,0,B,0,14,22,0,4,11,129,106,5,2,2,1,1,6,1,0,0,304,0,12,316,435,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0113B-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,113,C,1,0,C01,0,15,34,3,16,10,138,77,3,3,0,0,1,5,4,0,0,309,0,14,323,435,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0113C1-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,114,B,1,0,B,0,14,32,5,18,9,191,119,1,5,0,2,0,5,4,5,1,411,0,8,419,612,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0114B-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,114,C,1,0,C01,0,10,21,2,20,8,189,128,3,7,0,0,1,10,1,1,1,402,0,12,414,612,Acta levantada en consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0114C1-ACL.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,115,B,1,0,B,0,15,19,0,12,4,155,77,1,5,0,2,1,4,1,0,1,297,0,13,310,468,Acta levantada en consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0115B-ACL.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,115,C,1,0,C01,0,9,23,0,5,4,142,78,1,1,0,0,1,7,3,1,3,278,1,10,289,467,Acta levantada en consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0115C1-ACL.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,116,B,1,0,B,0,28,23,0,13,11,206,90,1,2,0,2,1,8,3,1,2,391,0,10,401,579,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0116B-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,116,C,1,0,C01,0,18,23,3,11,10,197,112,1,1,1,0,0,8,0,0,2,387,0,9,396,578,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0116C1-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,117,B,1,0,B,0,9,26,3,9,9,176,109,1,1,1,1,1,7,0,1,2,356,1,10,367,575,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0117B-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,117,C,1,0,C01,0,8,22,2,15,8,143,105,1,0,4,4,0,13,3,2,0,330,1,7,338,575,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0117C1-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,117,C,2,0,C02,0,23,29,0,9,10,186,106,0,2,1,4,1,8,1,2,1,383,1,14,398,575,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0117C2-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,126,B,1,0,B,0,17,46,2,13,12,165,125,4,17,2,1,0,8,2,0,0,414,0,16,430,745,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0126B-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,126,C,1,0,C01,0,14,45,5,14,12,164,106,2,15,2,1,3,10,2,2,1,398,0,15,413,744,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0126C1-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,126,C,2,0,C02,0,24,38,1,12,14,137,139,3,18,8,1,0,10,2,2,2,411,0,15,426,744,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0126C2-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,127,B,1,0,B,0,24,46,3,27,7,97,111,0,12,3,0,0,8,3,0,0,341,0,7,348,626,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0127B-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,127,C,1,0,C01,0,13,42,1,16,7,128,136,0,13,4,0,0,8,4,0,3,375,0,7,382,625,Acta levantada en consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0127C1-ACL.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,128,B,1,0,B,0,13,27,1,4,3,57,68,0,0,1,0,0,0,0,0,0,174,0,12,186,242,Acta levantada en consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_00128B-ACL.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,133,B,1,0,B,0,18,91,1,12,13,179,88,1,3,2,0,0,4,1,2,0,415,0,25,440,564,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0133B-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,134,B,1,0,B,0,7,46,1,12,3,107,65,0,6,0,0,0,5,0,1,2,255,0,4,259,319,Acta levantada en consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0134B-ACL.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,134,E,1,0,E01,0,7,6,2,1,0,39,17,1,0,0,0,0,0,0,0,0,73,0,2,75,146,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0134E1-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,135,B,1,0,B,0,37,26,0,4,9,165,107,0,0,2,0,0,3,0,1,0,354,0,10,364,484,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0135B-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,135,C,1,0,C01,0,36,13,0,11,13,207,115,0,1,1,0,1,5,1,1,2,407,0,6,413,484,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0135C1-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,137,B,1,0,B,0,6,11,1,9,3,98,70,1,4,0,0,0,2,0,2,1,208,0,4,212,289,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0137B-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,138,B,1,0,B,0,24,65,0,28,9,103,137,0,2,2,0,0,9,4,2,0,385,0,18,403,576,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0138B-CIPR.pdf
3,4,CAMPECHE,6,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,143,B,1,0,B,0,6,37,2,8,9,111,105,0,1,1,1,0,3,2,0,0,286,0,12,298,409,Acta levantada en consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_06_0143B-ACL.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,1,B,1,0,B,0,37,45,1,6,6,188,142,2,15,3,4,0,6,0,1,0,456,1,11,468,552,Grupo de recuento,Anulada,Expediente TEEC/JIN/DIP/5/2024 y acumulado SX-JDC-694/2024 de fecha 13 de septiembre de 2024,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0001B-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,2,B,1,0,B,0,50,32,3,3,18,188,128,3,4,2,4,0,9,3,1,0,448,0,4,452,633,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0002B-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,5,B,1,0,B,0,25,34,1,5,8,159,87,0,8,3,1,1,4,0,3,2,341,1,13,355,507,Acta del consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0005B-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,5,C,1,0,C01,0,33,29,2,8,12,155,101,7,12,3,2,0,6,0,3,0,373,0,8,381,507,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_005C1-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,6,B,1,0,B,0,35,31,0,19,9,147,96,2,10,2,6,1,7,2,1,1,369,0,6,375,528,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0006B-ACL.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,6,C,1,0,C01,0,23,28,2,13,6,168,98,0,4,4,0,1,5,0,1,0,353,0,12,365,527,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0006C1-ACL.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,8,B,1,0,B,0,30,49,2,12,7,271,123,2,5,2,2,2,1,2,1,0,511,0,8,519,746,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0008B-AEC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,0,A,6,0,VA06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0009VA1-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,9,B,1,0,B,0,39,40,1,9,4,219,123,3,10,3,2,0,5,1,1,0,460,0,9,469,698,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0009B-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,9,C,1,0,C01,0,39,61,2,5,8,221,96,3,14,3,2,1,10,0,1,1,467,2,16,485,698,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0009C1-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,9,C,2,0,C02,0,26,33,1,17,9,200,131,1,14,4,2,2,4,0,2,1,447,0,8,455,698,Acta del consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0009C2-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,9,C,3,0,C03,0,40,40,2,12,8,218,107,1,13,6,3,0,3,0,1,0,454,0,7,461,697,Acta del consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_009C3-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,9,C,4,0,C04,0,32,46,2,10,8,220,93,1,14,1,2,4,7,0,4,0,444,0,13,457,697,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_009C4-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,9,C,5,0,C05,0,31,35,1,7,8,231,86,3,15,2,1,1,6,1,1,1,430,0,10,440,697,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0009C5-ACL.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,9,C,6,0,C06,0,37,34,2,9,5,221,107,1,6,1,2,0,10,1,1,0,437,0,12,449,697,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_009C6-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,B,1,0,B,0,39,30,2,15,4,185,109,2,8,1,2,1,7,2,1,0,408,1,9,418,679,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0017B-ACL.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,1,0,C01,0,23,29,0,9,9,183,109,2,12,0,2,0,3,0,0,2,383,0,5,388,679,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0017C1-ACL.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,2,0,C02,0,21,31,3,9,3,191,101,6,13,1,1,1,7,1,0,0,389,0,6,395,679,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0017C2-ACL.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,3,0,C03,0,25,31,2,13,2,170,135,3,6,2,0,0,7,2,1,0,399,0,6,405,679,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0017C3-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,4,0,C04,0,20,24,1,9,9,200,127,2,10,4,3,0,9,0,1,0,419,0,8,427,679,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0017C4-ACL.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,5,0,C05,0,25,29,0,7,5,163,136,2,8,7,2,0,13,1,0,0,398,0,8,406,679,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0017C5-ACL.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,6,0,C06,0,28,33,2,12,5,208,100,2,9,4,3,1,8,0,0,2,417,0,7,424,678,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_017C6-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,7,0,C07,0,34,32,1,9,3,193,110,3,5,1,1,3,3,1,0,1,400,0,5,405,678,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0017C7-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,17,C,8,0,C08,0,27,33,4,10,9,173,99,1,12,7,2,0,3,1,2,1,384,2,10,396,678,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0017C8-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,18,B,1,0,B,0,60,30,2,9,16,141,123,0,9,4,2,1,8,0,1,4,410,0,12,422,622,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0018B-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,38,B,1,0,B,0,50,49,5,4,4,215,127,1,8,3,2,0,12,0,1,0,481,0,14,495,740,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0038B-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,118,B,1,0,B,0,8,25,2,9,9,80,138,3,40,2,1,1,2,1,4,0,325,0,14,339,493,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0118B-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,118,C,1,0,C01,0,13,24,0,14,10,57,159,4,54,0,0,0,3,2,3,1,344,0,17,361,493,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0118C1-ACL.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,119,B,1,0,B,0,8,9,0,14,11,96,151,2,27,5,1,0,5,5,1,2,337,0,16,353,450,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0119B-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,120,B,1,0,B,0,4,17,3,12,8,99,140,3,21,1,0,1,2,3,2,1,317,0,9,326,462,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0120B-CIPR.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,120,C,1,0,C01,0,10,21,2,13,7,117,130,0,33,2,0,0,5,0,1,2,343,0,13,356,461,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0120C1-AEC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,121,B,1,0,B,0,9,24,0,11,19,60,160,0,32,0,0,0,7,3,1,2,328,0,13,341,507,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0121B-ACL.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,121,C,1,0,C01,0,15,26,4,17,8,70,131,2,53,1,0,0,2,3,4,2,338,0,9,347,506,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0121C1-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,122,B,1,0,B,0,68,36,2,6,17,216,99,2,3,3,2,0,4,2,1,0,461,0,11,472,670,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0122B-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,122,C,1,0,C01,0,46,55,2,12,9,193,110,2,9,1,0,2,8,4,3,0,456,0,11,467,669,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0122C1-AC.pdf
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,122,SMR,1,0,SMR01,0,4,1,0,0,0,17,11,0,2,0,0,0,1,0,0,1,37,0,1,38,0,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0122S1-AC.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,440,B,1,0,B,0,70,103,1,5,8,100,129,1,2,2,21,1,7,0,2,0,452,0,8,460,561,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0440B-CIPR.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,440,C,1,0,C01,0,50,97,1,5,15,97,142,1,0,1,19,0,4,2,3,0,437,0,9,446,561,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0440C1-AC.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,440,C,2,0,C02,0,50,111,1,6,11,109,125,1,0,2,19,2,6,1,1,0,445,0,11,456,560,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0440C2-CIPR.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,441,B,1,0,B,0,35,129,2,2,17,145,122,0,1,9,12,0,3,0,4,0,481,0,12,493,606,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0441B-ACL.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,441,C,1,0,C01,0,41,126,1,5,12,134,140,0,0,3,20,1,8,0,1,1,493,0,11,504,606,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0441C1-CIPR.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,441,C,2,0,C02,0,57,109,3,4,13,135,127,0,0,9,12,2,5,0,0,3,479,0,14,493,605,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0441C2-AC.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,442,B,1,0,B,0,60,156,1,3,8,125,102,0,0,0,8,1,5,0,2,0,471,0,8,479,595,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0442B-CIPR.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,442,C,1,0,C01,0,46,142,2,7,7,120,130,2,0,0,10,1,0,2,0,2,471,0,7,478,595,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0442C1-AC.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,442,C,2,0,C02,0,49,131,1,7,17,107,128,3,0,3,3,1,3,3,0,2,458,0,18,476,594,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0442C2-CIPR.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,443,B,1,0,B,0,38,119,0,6,19,126,121,0,2,4,16,2,2,0,0,1,456,0,9,465,600,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0443B-CIPR.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,443,C,1,0,C01,0,58,110,0,4,9,107,127,0,2,1,15,1,5,2,1,1,443,0,14,457,599,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0443C1-AC.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,443,C,2,0,C02,0,37,131,0,6,14,127,115,0,2,5,19,2,5,0,2,1,466,0,16,482,599,Acta levantada en consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0443C2-ACL.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,444,B,1,0,B,0,9,75,0,0,1,31,64,0,0,0,1,1,2,0,0,2,186,0,2,188,198,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0444B-AC.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,445,B,1,0,B,0,93,122,0,3,9,42,139,0,5,1,5,1,3,2,1,0,426,0,13,439,511,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0445B-AC.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,445,C,1,0,C01,0,82,119,1,14,10,55,130,0,2,0,0,0,4,2,0,0,419,0,6,425,510,Acta del consejo,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0445C1-AC.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,446,B,1,0,B,0,11,10,0,2,4,21,28,0,1,0,2,1,1,1,0,0,82,0,5,87,116,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0446B-CIPR.pdf
3,4,CAMPECHE,7,TENABO,8,TENABO,447,B,1,0,B,0,36,68,1,6,8,62,231,0,0,0,2,0,7,0,1,1,423,0,7,430,471,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_07_0447B-CIPR.pdf
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,204,B,1,0,B,0,37,17,1,10,4,81,228,10,12,0,4,5,18,0,3,3,433,2,28,463,667,Acta del consejo ,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_08_0204B-AC.pdf
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,0,A,8,0,VA08,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,3,Acta casilla,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_08_0205VA1-AEC.pdf
3,4,CAMPECHE,8,CIUDAD DEL CARMEN,3,CARMEN,205,B,1,0,B,0,13,9,2,3,9,98,236,2,7,2,1,0,13,0,1,1,397,0,13,410,738,Grupo de recuento,,,https://www.ieec.org.mx/Documentacion/Elecciones/2024/Casillas/Actas/DMR_08_0205B-CIPR.pdf
