CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,CAND_IND_1,CAND_IND_2,CAND_IND_3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2426,2,2,201,22,6,171,54,29,32,0,2,0,0,0,0,0,517,0,22,539,1060
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2427,2,2,140,13,3,211,27,43,86,3,0,0,0,0,0,0,526,0,29,555,1150
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2428,1,1,67,3,1,93,14,25,23,1,1,0,0,0,0,0,228,0,11,239,455
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2429,2,2,86,10,2,280,17,33,36,0,0,0,0,0,0,0,464,0,34,498,948
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2430,1,1,168,7,3,67,3,17,22,4,2,0,0,0,0,0,293,0,21,314,472
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2431,2,2,137,24,1,128,18,3,31,1,1,0,0,0,0,0,344,0,30,374,896
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2432,2,2,147,10,4,153,20,18,41,1,0,0,0,0,0,0,394,8,8,410,813
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2433,2,2,104,11,5,193,20,18,52,2,2,7,0,0,0,0,414,0,31,445,848
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2434,2,2,98,13,6,160,11,14,98,0,0,1,0,0,0,0,401,0,27,428,810
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2435,2,2,152,13,5,170,30,25,28,2,3,0,0,0,0,0,428,0,23,451,909
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2436,2,2,236,34,2,169,8,11,34,5,5,0,0,0,0,0,504,2,44,550,962
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2437,1,1,139,12,2,203,14,9,58,0,2,0,0,0,0,0,439,0,30,469,748
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2438,2,2,107,13,7,179,29,18,44,3,0,1,0,0,0,0,401,0,16,417,826
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2439,2,2,192,33,4,265,26,45,43,13,0,0,0,0,0,0,621,0,30,651,1237
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2440,2,2,160,10,1,308,7,18,34,4,4,0,0,0,0,0,546,0,33,579,998
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2441,2,2,74,22,2,210,62,13,31,0,0,0,0,0,0,0,414,0,29,443,1089
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2442,1,1,70,8,2,102,2,14,40,2,1,1,0,0,0,0,242,0,19,261,585
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2443,1,1,57,17,1,120,24,10,34,0,2,0,0,0,0,0,265,0,31,296,605
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2444,1,1,136,15,1,101,5,10,49,3,0,0,0,0,0,0,320,0,8,328,679
2,11,GUANAJUATO,1,DOLORES HIDALGO CUNA DE LA INDEPENDENCIA NACIONAL,30,SAN FELIPE,2445,1,1,105,12,1,111,2,4,15,1,1,0,0,0,0,0,252,0,12,264,503
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,331,2,2,340,1,0,0,246,0,29,0,0,0,0,0,0,0,616,0,26,642,801
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,332,3,3,366,0,0,0,235,0,37,0,0,0,0,0,0,0,638,0,17,655,811
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,333,3,3,464,6,4,0,305,0,64,0,0,0,0,0,0,0,843,0,25,868,1111
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,334,1,1,318,0,0,0,266,0,16,0,0,0,0,0,0,0,600,0,12,612,748
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,335,2,2,384,2,0,0,317,0,53,0,0,0,0,0,0,0,756,0,28,784,1064
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,740,4,4,705,7,2,6,89,73,971,11,2,0,0,0,0,0,1866,2,31,1899,2653
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,741,4,4,589,7,4,11,77,46,916,8,0,0,0,0,0,0,1658,0,45,1703,2591
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,742,2,2,278,5,4,8,65,20,380,9,4,1,0,0,0,0,774,0,28,802,1451
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,743,1,1,100,5,1,4,22,15,231,0,0,0,0,0,0,0,378,0,13,391,633
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,744,2,2,188,7,2,9,44,18,265,3,2,0,0,0,0,0,538,0,25,563,843
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,745,2,2,208,9,3,12,44,19,247,2,2,0,0,0,0,0,546,0,21,567,877
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,746,2,2,384,4,1,6,63,14,377,2,1,1,0,0,0,0,853,1,26,880,1376
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,747,5,5,824,21,2,23,185,66,910,4,2,0,0,0,0,0,2037,0,57,2094,3240
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,748,4,4,604,7,6,15,304,33,460,4,6,0,0,0,0,0,1439,0,61,1500,2475
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,749,3,3,334,5,4,12,39,37,621,6,1,1,0,0,0,0,1060,0,46,1106,1886
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,750,2,2,178,2,4,7,27,25,506,0,0,0,0,0,0,0,749,0,30,779,1270
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,751,2,2,324,4,2,9,22,47,321,2,2,0,1,0,0,0,734,0,38,772,1147
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2347,3,3,139,393,0,134,17,34,248,0,0,0,0,0,0,0,965,0,29,994,1527
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2348,3,3,208,441,3,140,10,28,316,0,0,0,0,0,0,0,1146,0,30,1176,1852
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2349,2,2,117,375,0,80,21,24,205,0,0,0,0,0,0,0,822,0,32,854,1332
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2350,3,3,134,411,8,102,11,31,264,0,0,0,0,0,0,0,961,0,29,990,1504
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2351,2,2,19,323,0,27,36,11,99,0,0,0,0,0,0,0,515,0,24,539,851
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2352,2,2,98,307,1,161,28,35,190,0,0,0,0,0,0,0,820,0,33,853,1325
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2353,2,2,84,179,1,105,9,17,99,0,0,0,0,0,0,0,494,0,27,521,807
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2354,2,2,31,346,2,44,10,12,229,0,0,0,0,0,0,0,674,0,42,716,1098
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2355,1,1,14,81,1,39,1,6,122,0,0,0,0,0,0,0,264,0,6,270,375
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2356,4,4,85,619,6,286,20,23,521,0,0,0,0,0,0,0,1560,0,53,1613,2374
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2357,1,1,15,113,0,54,5,3,78,0,0,0,0,0,0,0,268,0,5,273,415
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2358,3,3,95,581,4,102,11,45,574,0,0,0,0,0,0,0,1412,0,26,1438,2140
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2359,2,2,44,343,0,77,12,25,256,0,0,0,0,0,0,0,757,0,17,774,1350
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2360,2,2,57,202,1,89,14,13,192,0,0,0,0,0,0,0,568,0,27,595,1109
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2361,2,2,41,178,0,55,8,12,213,0,0,0,0,0,0,0,507,0,23,530,844
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2362,1,1,15,78,1,19,1,0,26,0,0,0,0,0,0,0,140,0,10,150,240
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2363,2,2,34,281,4,44,7,9,150,0,0,0,0,0,0,0,529,0,23,552,870
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2364,2,2,42,214,2,38,18,10,235,0,0,0,0,0,0,0,559,0,16,575,909
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2365,2,2,22,173,2,106,9,11,238,0,0,0,0,0,0,0,561,0,25,586,1175
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2366,1,1,20,201,0,19,1,4,37,0,0,0,0,0,0,0,282,0,11,293,600
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2367,1,1,33,184,2,28,4,10,52,0,0,0,0,0,0,0,313,0,15,328,536
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2368,2,2,46,181,0,70,11,18,328,0,0,0,0,0,0,0,654,0,36,690,1326
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2369,2,2,31,172,4,97,15,21,230,0,0,0,0,0,0,0,570,0,16,586,1149
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2370,1,1,29,91,0,54,4,4,54,0,0,0,0,0,0,0,236,0,13,249,520
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2371,2,2,70,514,0,65,10,17,193,0,0,0,0,0,0,0,869,0,35,904,1382
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2372,1,1,39,215,1,11,6,2,69,0,0,0,0,0,0,0,343,0,23,366,639
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2373,2,2,47,213,2,66,10,17,172,0,0,0,0,0,0,0,527,0,30,557,1110
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,29,SAN DIEGO DE LA UNION,2374,2,2,62,248,4,71,5,19,209,0,0,0,0,0,0,0,618,0,39,657,1178
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,4,6
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2543,3,3,459,237,18,66,13,52,156,0,0,0,0,54,0,0,1055,1,59,1115,1774
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2544,4,4,656,319,20,32,17,89,243,0,0,0,0,74,0,0,1450,1,67,1518,2756
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2545,5,5,744,407,42,67,28,100,215,0,0,0,0,73,0,0,1676,1,95,1772,3083
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2546,2,2,358,175,9,24,5,34,85,0,0,0,0,35,0,0,725,0,14,739,1121
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2547,2,2,276,115,8,12,4,20,41,0,0,0,0,20,0,0,496,0,16,512,627
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2548,3,3,416,243,9,35,12,43,154,0,0,0,0,75,0,0,987,0,48,1035,1664
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2549,3,3,482,261,10,88,15,77,161,0,0,0,0,38,0,0,1132,0,40,1172,2039
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2550,3,3,527,345,16,39,20,71,171,0,0,0,0,57,0,0,1246,1,35,1282,1949
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2551,8,8,1259,677,61,120,40,201,438,0,0,0,0,123,0,0,2919,1,118,3038,5405
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2552,3,3,395,231,21,23,17,40,123,0,0,0,0,49,0,0,899,0,48,947,1527
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2553,2,2,467,167,10,20,6,35,119,0,0,0,0,24,0,0,848,1,28,877,1357
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2554,2,2,485,187,22,6,3,43,101,0,0,0,0,46,0,0,893,0,21,914,1283
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2555,1,1,230,97,4,6,2,19,57,0,0,0,0,19,0,0,434,0,9,443,657
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2556,4,4,635,359,25,43,24,68,207,0,0,0,0,54,0,0,1415,0,58,1473,2522
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2557,4,4,805,275,20,26,18,57,172,0,0,0,0,75,0,0,1448,0,39,1487,2490
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2558,4,4,647,295,24,40,20,70,204,0,0,0,0,77,0,0,1377,0,66,1443,2547
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2559,3,3,391,232,20,19,15,38,101,0,0,0,0,29,0,0,845,0,39,884,1538
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2560,4,4,860,377,35,47,41,85,267,0,0,0,0,67,0,0,1779,3,58,1840,2950
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2561,5,5,706,308,32,61,44,90,288,0,0,0,0,78,0,0,1607,1,77,1685,3374
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2563,1,1,34,26,3,11,5,6,15,0,0,0,0,0,0,0,100,0,21,121,312
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2564,1,1,15,26,2,1,0,0,19,0,0,0,0,0,0,0,63,0,6,69,115
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2566,1,1,25,20,0,7,2,1,19,0,0,0,0,1,0,0,75,0,4,79,179
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2568,1,1,34,40,4,8,1,1,12,0,0,0,0,1,0,0,101,1,5,107,170
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2569,1,1,47,154,2,8,6,3,27,0,0,0,0,11,0,0,258,0,14,272,522
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2570,1,1,17,32,0,2,0,0,2,0,0,0,0,0,0,0,53,0,4,57,124
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2571,1,1,94,95,4,12,4,10,41,0,0,0,0,2,0,0,262,0,20,282,664
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2572,2,2,184,200,5,21,4,37,79,0,0,0,0,1,0,0,531,0,35,566,1161
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2573,3,3,296,210,14,43,25,52,147,0,0,0,0,22,0,0,809,0,42,851,1899
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2574,3,3,358,279,8,119,8,51,81,0,0,0,0,22,0,0,926,0,40,966,1913
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2575,1,1,111,124,3,15,7,17,20,0,0,0,0,1,0,0,298,0,27,325,629
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2576,1,1,79,107,10,19,18,15,48,0,0,0,0,2,0,0,298,0,20,318,739
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2577,2,2,97,153,2,7,10,23,44,0,0,0,0,6,0,0,342,7,3,352,841
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2578,2,2,70,175,4,15,4,14,28,0,0,0,0,9,0,0,319,0,18,337,730
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2579,4,4,551,287,45,97,23,72,206,0,0,0,0,72,0,0,1353,2,52,1407,2702
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2580,1,1,25,58,1,10,1,11,26,0,0,0,0,10,0,0,142,0,14,156,291
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2581,4,4,584,336,34,65,41,74,253,0,0,0,0,35,0,0,1422,0,60,1482,2880
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2582,3,3,192,264,13,25,7,39,93,0,0,0,0,21,0,0,654,0,38,692,1547
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2583,2,2,214,173,4,14,7,35,96,0,0,0,0,14,0,0,557,0,35,592,1284
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2584,3,3,347,307,3,28,8,43,133,0,0,0,0,30,0,0,899,0,45,944,1861
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2585,3,3,262,239,19,11,12,31,166,0,0,0,0,64,0,0,804,0,28,832,1681
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2586,4,4,412,268,19,43,31,100,203,0,0,0,0,28,0,0,1104,0,40,1144,2335
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2587,9,9,1221,633,28,114,89,170,571,0,0,0,0,48,0,0,2874,0,189,3063,6498
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2588,5,5,509,326,34,76,35,101,258,0,0,0,0,60,0,0,1399,1,79,1479,3165
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2589,3,3,286,275,9,29,9,50,152,0,0,0,0,41,0,0,851,0,50,901,1826
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2590,3,3,219,239,7,31,32,55,118,0,0,0,0,42,0,0,743,0,53,796,1593
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2591,2,2,166,241,11,35,10,59,183,0,0,0,0,29,0,0,734,0,45,779,1308
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2592,2,2,224,247,8,28,10,77,146,0,0,0,0,22,0,0,762,0,36,798,1347
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2593,2,2,220,180,9,26,18,80,141,0,0,0,0,7,0,0,681,0,46,727,1336
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2594,2,2,95,271,1,9,6,45,95,0,0,0,0,28,0,0,550,0,32,582,1119
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2595,3,3,241,237,11,22,24,198,141,0,0,0,0,135,0,0,1009,0,58,1067,2073
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2596,1,1,55,102,7,6,8,18,51,0,0,0,0,27,0,0,274,0,30,304,626
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2597,2,2,176,170,20,21,11,78,82,0,0,0,0,98,0,0,656,0,60,716,1466
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2598,4,4,278,316,12,55,28,58,160,0,0,0,0,388,0,0,1295,0,77,1372,2623
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2599,3,3,159,182,7,33,18,39,368,0,0,0,0,174,0,0,980,0,70,1050,2066
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2600,2,2,160,285,5,34,14,37,146,0,0,0,0,38,0,0,719,0,58,777,1487
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2601,4,4,204,374,15,38,27,36,385,0,0,0,0,51,0,0,1130,0,77,1207,2389
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2602,4,4,347,296,13,48,43,106,488,0,0,0,0,91,0,0,1432,0,90,1522,2651
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2603,3,3,564,485,1,7,11,0,190,0,0,0,0,0,0,0,1258,1,34,1293,1916
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2604,3,3,579,464,1,10,10,0,147,0,0,0,0,0,0,0,1211,1,27,1239,1748
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2605,2,2,309,117,1,2,5,0,30,0,0,0,0,0,0,0,464,0,10,474,756
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2606,1,1,88,70,0,0,2,0,24,0,0,0,0,0,0,0,184,0,2,186,247
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2607,1,1,71,107,1,1,2,0,17,0,0,0,0,0,0,0,199,0,7,206,315
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2778,4,4,1138,27,0,707,7,0,133,0,0,0,0,0,0,0,2012,0,38,2050,2723
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2779,3,3,375,28,0,755,15,0,114,0,0,0,0,0,0,0,1287,2,27,1316,1650
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2780,3,3,483,26,0,493,14,0,116,0,0,0,0,0,0,0,1132,1,51,1184,1598
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2781,3,3,440,10,0,409,20,0,419,0,0,0,0,0,0,0,1298,1,43,1342,1810
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2782,1,1,62,4,0,101,10,0,36,0,0,0,0,0,0,0,213,0,7,220,356
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2783,3,3,550,11,0,607,18,0,296,0,0,0,0,0,0,0,1482,0,31,1513,2011
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2784,3,3,507,7,0,309,16,0,265,0,0,0,0,0,0,0,1104,0,33,1137,1560
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2785,4,4,737,17,0,516,42,0,424,0,0,0,0,0,0,0,1736,0,40,1776,2386
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2786,1,1,34,9,0,23,1,0,1,0,0,0,0,0,0,0,68,0,1,69,111
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2787,1,1,232,2,0,203,3,0,24,0,0,0,0,0,0,0,464,0,17,481,652
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2789,1,1,67,0,0,57,1,0,3,0,0,0,0,0,0,0,128,0,1,129,166
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2891,3,3,483,86,11,5,53,0,686,3,4,0,0,0,0,0,1331,1,35,1367,1759
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2892,3,3,480,50,19,12,104,0,874,10,4,1,0,0,0,0,1554,0,39,1593,2245
2,11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2893,1,1,13,3,0,0,3,0,63,1,0,0,0,0,0,0,83,0,6,89,154
