CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MA,FXMG,PSG,PES,PAC,MLGRO,PBG,REGENERACION,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_PVEM_MORENA,PT_PVEM,PT_MORENA,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,957,C,1,0,C01,0,1,27,121,4,5,2,104,0,0,0,0,0,0,0,0,1,0,0,1,5,2,0,1,274,0,13,287,547,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,958,B,1,0,B,0,7,18,102,1,7,6,71,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,216,0,3,219,390,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,959,B,1,0,B,0,2,9,149,8,10,5,96,0,0,0,0,1,0,0,0,0,0,1,2,2,1,1,2,289,0,20,309,569,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,960,B,1,0,B,0,3,25,82,7,6,3,152,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,283,0,8,291,520,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,961,B,1,0,B,0,6,22,47,2,2,1,160,1,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,249,0,8,257,484,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,962,B,1,0,B,0,3,13,45,12,2,1,104,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,186,0,7,193,379,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,963,B,1,0,B,0,7,34,86,7,2,5,111,6,0,0,1,1,0,0,0,2,0,1,1,1,0,2,0,267,0,11,278,536,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,964,B,1,0,B,0,4,23,92,8,4,2,134,5,0,0,0,0,0,1,0,6,0,0,1,2,0,0,0,282,0,20,302,552,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,965,B,1,0,B,0,7,33,79,10,9,3,106,7,0,0,0,1,0,0,0,4,0,0,1,12,0,0,1,273,0,27,300,580,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,966,B,1,0,B,0,1,12,57,4,2,2,76,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,157,0,5,162,264,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,967,B,1,0,B,0,5,12,107,19,5,10,148,1,0,0,1,0,0,0,0,1,0,1,0,2,1,1,3,317,0,11,328,688,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,968,B,1,0,B,0,9,22,92,15,7,3,121,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,277,0,10,287,569,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,969,B,1,0,B,0,0,16,75,5,3,3,81,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,194,0,11,205,354,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,970,B,1,0,B,0,1,11,164,2,3,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,5,286,564,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,970,C,1,0,C01,0,2,25,146,7,2,2,116,1,0,0,0,0,0,0,0,1,0,0,2,3,0,1,0,308,0,13,321,563,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,971,B,1,0,B,0,1,20,145,3,2,2,73,0,0,0,0,0,0,0,0,2,0,0,2,5,0,0,0,255,0,13,268,483,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,971,C,1,0,C01,0,4,36,117,2,1,2,81,0,0,0,0,0,0,1,0,3,1,0,4,2,1,0,0,255,0,14,269,482,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,972,B,1,0,B,0,27,7,42,1,1,2,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0,2,102,205,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,973,B,1,0,B,0,8,33,71,6,6,6,67,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,201,0,18,219,412,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,974,B,1,0,B,0,1,12,103,0,0,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256,0,4,260,298,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,975,B,1,0,B,0,2,9,76,4,3,1,103,0,0,0,0,0,0,0,0,5,0,0,1,7,1,2,0,214,0,10,224,496,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,976,B,1,0,B,0,3,26,22,0,0,3,90,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,157,0,11,168,513,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,977,B,1,0,B,0,3,7,106,8,5,0,55,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,197,0,9,206,349,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,978,B,1,0,B,0,0,2,33,0,3,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60,0,7,67,130,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,979,B,1,0,B,0,11,25,104,6,3,4,121,1,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,283,0,10,293,558,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,980,B,1,0,B,0,3,13,13,6,8,3,80,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,131,0,4,135,294,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,981,B,1,0,B,0,7,20,32,4,4,3,42,0,0,0,0,0,0,1,0,2,0,0,1,17,3,2,4,142,0,15,157,340,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,982,B,1,0,B,0,1,4,33,9,4,0,47,5,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,107,1,5,113,240,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,983,B,1,0,B,0,11,24,103,7,11,6,140,0,0,0,0,0,0,1,0,3,3,2,4,1,1,0,1,318,0,8,326,597,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,983,C,1,0,C01,0,5,28,125,16,0,3,108,0,0,0,0,1,1,1,0,4,0,1,2,1,1,2,1,300,0,22,322,596,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,985,B,1,0,B,0,3,3,36,5,2,1,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,68,0,2,70,106,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,986,B,1,0,B,0,3,6,22,3,1,3,85,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,127,0,3,130,195,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,987,B,1,0,B,0,1,3,23,2,0,0,22,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,55,0,4,59,122,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,988,B,1,0,B,0,4,21,65,3,7,0,106,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,211,0,14,225,477,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,988,C,1,0,C01,0,3,21,68,5,6,4,108,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,219,0,15,234,477,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,989,B,1,0,B,0,7,91,72,3,5,2,82,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,264,0,0,264,525,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,990,B,1,0,B,0,1,23,33,3,4,2,192,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,265,0,10,275,448,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,991,B,1,0,B,0,6,11,266,5,3,4,40,1,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,342,0,6,348,587,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,992,B,1,0,B,0,0,5,89,4,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,4,134,219,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,993,B,1,0,B,0,1,5,35,5,1,1,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,4,116,239,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,994,B,1,0,B,0,5,15,104,5,5,2,41,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,180,0,15,195,469,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,994,C,1,0,C01,0,4,12,104,8,3,8,55,0,0,0,0,0,0,0,0,3,0,1,2,1,1,0,1,203,0,16,219,468,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,995,B,1,0,B,0,0,4,53,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,4,68,229,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,996,B,1,0,B,0,4,21,35,3,2,2,18,0,0,0,1,0,0,0,0,7,3,0,1,1,0,0,0,98,0,5,103,191,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,996,E,1,0,E01,0,4,39,78,13,1,2,99,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,239,0,12,251,552,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,997,B,1,0,B,0,4,23,70,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,101,0,1,102,144,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,998,B,1,0,B,0,0,2,278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,1,282,488,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,999,B,1,0,B,0,0,0,1,2,3,2,69,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,2,85,0,1,86,229,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,1000,B,1,0,B,0,18,33,3,0,0,3,2,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,72,0,0,72,327,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,22,COYUCA DE CATALAN,1000,E,1,0,E01,0,9,14,8,7,2,4,24,1,0,0,1,1,0,3,0,2,0,2,0,0,1,0,1,80,0,20,100,169,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2092,B,1,0,B,0,5,271,16,1,15,7,76,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,394,0,5,399,424,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2093,B,1,0,B,0,5,131,15,5,12,4,202,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,379,0,9,388,409,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2093,C,1,0,C01,0,4,149,8,4,31,16,171,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,387,0,12,399,408,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2094,B,1,0,B,0,4,287,11,10,21,15,149,0,0,0,0,0,0,1,0,1,0,0,0,5,0,0,0,504,0,15,519,523,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2094,C,1,0,C01,0,8,222,17,10,18,18,201,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,500,0,7,507,522,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2095,B,1,0,B,0,3,187,36,9,33,9,166,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,447,0,14,461,502,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2096,B,1,0,B,0,2,375,1,4,13,4,21,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,425,0,3,428,446,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2097,B,1,0,B,0,4,650,0,27,4,8,78,0,0,0,0,1,0,0,0,14,0,0,1,2,1,0,1,791,0,25,816,816,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2098,B,1,0,B,0,2,54,1,1,1,2,18,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,83,0,11,94,117,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2099,B,1,0,B,0,3,119,3,4,5,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,6,198,205,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2100,B,1,0,B,0,0,324,0,0,8,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,394,394,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2101,B,1,0,B,0,11,375,8,4,0,5,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,436,0,50,486,486,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2101,C,1,0,C01,0,3,163,7,7,4,3,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,2,486,486,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2102,B,1,0,B,0,1,300,1,11,26,9,74,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,425,0,17,442,435,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2103,B,1,0,B,0,1,95,3,2,0,7,27,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,138,0,2,140,145,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2104,B,1,0,B,0,0,319,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,7,454,497,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2105,B,1,0,B,0,0,248,13,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,286,0,1,287,287,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2109,B,1,0,B,0,3,84,8,4,1,2,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,7,140,141,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2110,B,1,0,B,0,0,194,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,1,197,226,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2111,B,1,0,B,0,0,96,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,100,119,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2113,B,1,0,B,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,132,0,0,132,132,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2114,B,1,0,B,0,0,5,0,1,1,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,1,112,210,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2115,B,1,0,B,0,0,0,0,1,1,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,137,149,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2116,B,1,0,B,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,1,455,471,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2117,B,1,0,B,0,0,1,1,0,0,1,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,8,317,320,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2118,B,1,0,B,0,5,11,12,10,41,5,179,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,264,0,2,266,269,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2119,B,1,0,B,0,0,9,0,2,25,1,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,7,201,222,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2120,B,1,0,B,0,0,0,0,2,3,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,1,141,147,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2121,B,1,0,B,0,4,1,0,3,18,0,181,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,2,211,221,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2122,B,1,0,B,0,0,329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,330,370,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2123,B,1,0,B,0,0,3,0,2,6,1,248,0,0,0,0,0,1,0,0,0,0,0,0,7,3,0,0,271,0,0,271,286,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2124,B,1,0,B,0,1,0,0,2,3,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,164,179,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2125,B,1,0,B,0,0,1,4,0,23,2,209,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,247,0,0,247,280,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2127,B,1,0,B,0,0,166,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,194,223,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2128,B,1,0,B,0,0,0,0,0,156,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,2,163,182,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2129,B,1,0,B,0,0,0,0,2,4,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,320,0,2,322,344,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2130,B,1,0,B,0,4,23,6,7,70,6,429,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,554,0,1,555,606,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2130,E,1,0,E01,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,1,109,109,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2131,B,1,0,B,0,0,0,0,3,9,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,0,549,617,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2132,B,1,0,B,0,2,8,5,5,42,6,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,6,259,276,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2132,E,1,0,E01,0,2,140,0,3,27,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,264,0,0,264,272,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2133,B,1,0,B,0,1,4,1,8,51,1,275,4,0,0,1,0,1,0,0,0,0,0,0,14,1,2,2,366,0,2,368,390,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,55,SAN MIGUEL TOTOLAPAN,2133,C,1,0,C01,0,1,8,1,5,70,2,249,0,0,0,2,0,0,0,0,0,0,1,1,6,0,7,0,353,0,4,357,390,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2725,B,1,0,B,0,1,34,138,8,4,10,219,0,0,0,1,7,0,0,0,2,0,1,0,2,1,0,0,428,0,13,441,695,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2725,C,1,0,C01,0,1,54,137,5,6,8,182,0,0,0,0,4,0,1,0,9,0,1,0,4,0,0,0,412,0,14,426,694,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,0,A,18,0,VA18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2726,B,1,0,B,0,14,34,122,9,6,4,211,0,0,0,0,10,0,1,0,7,1,2,4,1,0,3,1,430,0,18,448,687,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2726,C,1,0,C01,0,8,31,150,6,8,11,190,0,0,0,0,2,0,1,0,5,0,3,2,5,1,1,3,427,0,21,448,686,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2726,C,2,0,C02,0,7,34,140,9,4,4,201,0,0,0,1,3,1,1,0,4,1,2,3,3,2,3,0,423,0,19,442,686,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2727,B,1,0,B,0,0,7,26,4,1,3,209,1,0,0,0,1,1,0,0,2,0,0,0,2,3,2,0,262,0,1,263,439,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2727,C,1,0,C01,0,0,11,18,0,6,0,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,255,0,3,258,438,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2727,E,1,0,E01,0,1,1,12,3,6,0,168,1,0,0,0,13,0,0,0,0,0,0,0,5,1,1,0,212,0,2,214,384,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2728,B,1,0,B,0,0,16,49,2,1,2,105,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,179,0,5,184,258,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2729,B,1,0,B,0,1,19,64,2,1,0,84,0,0,0,1,2,0,0,0,5,0,0,1,3,0,0,0,183,0,3,186,297,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2730,B,1,0,B,0,4,36,274,3,0,1,78,0,0,0,0,2,0,0,0,5,0,0,3,1,1,0,0,408,0,3,411,674,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2731,B,1,0,B,0,2,22,10,3,2,2,290,0,0,0,0,1,1,0,0,2,0,0,0,2,0,1,1,339,0,3,342,652,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2731,C,1,0,C01,0,2,23,21,5,0,0,302,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,357,0,6,363,651,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2731,E,1,0,E01,0,0,3,16,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,2,158,286,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2732,B,1,0,B,0,2,23,4,4,7,3,101,0,0,0,0,9,0,0,0,5,0,0,1,4,1,1,1,166,0,8,174,399,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2732,C,1,0,C01,0,4,22,72,6,4,2,78,0,0,0,0,2,0,0,0,1,0,1,2,5,2,4,1,206,0,8,214,399,GRUPO DE RECUENTO,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2733,B,1,0,B,0,1,11,6,2,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,5,65,150,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2734,B,1,0,B,0,4,7,25,10,3,3,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,6,233,310,ACTA CASILLA,,,
4,12,GUERRERO,17,COYUCA,74,ZIRANDARO,2735,B,1,0,B,0,11,0,258,14,8,6,78,2,0,0,0,38,0,0,0,1,0,0,4,2,0,0,0,422,0,12,434,694,GRUPO DE RECUENTO,,,
