CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PUP,NAO,FXMO,MUJER,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,PVEM_MORENA_FXMO,PVEM_MORENA,PVEM_FXMO,MORENA_FXMO,C_PVEM_FXMO,PT_PUP,PT_NAO,PUP_NAO,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,471,SANTIAGO LACHIGUIRI,2051,1,1,8,25,3,72,34,5,114,2,1,0,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,271,1,26,298,716
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,471,SANTIAGO LACHIGUIRI,2052,2,2,3,25,1,72,18,6,204,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,338,0,30,368,704
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,471,SANTIAGO LACHIGUIRI,2053,1,1,1,6,1,37,11,8,114,2,21,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,23,231,452
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2054,1,1,7,37,5,128,21,10,150,2,1,1,3,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,375,0,21,396,629
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,471,SANTIAGO LACHIGUIRI,2055,1,1,3,26,3,31,28,2,86,1,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,17,206,600
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,473,SANTIAGO LAOLLAGA,2057,2,2,5,12,2,182,56,21,366,2,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,651,0,37,688,883
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,473,SANTIAGO LAOLLAGA,2058,3,3,15,17,2,220,143,33,616,2,2,6,5,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1068,0,74,1142,1667
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,473,SANTIAGO LAOLLAGA,2059,1,1,4,2,0,112,20,0,79,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,14,233,308
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,507,SANTO DOMINGO CHIHUITAN,2175,2,2,8,229,3,200,24,15,438,2,1,4,4,1,0,0,1,0,0,0,0,3,18,0,0,0,0,0,0,951,0,38,989,1305
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2200,7,7,23,108,13,565,120,64,707,46,21,5,28,1,1,0,0,0,0,0,0,4,11,0,0,0,0,0,0,1717,0,86,1803,2710
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2201,3,3,13,58,9,358,55,39,316,14,9,5,20,3,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,907,0,45,952,1597
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2202,2,2,15,67,5,206,66,36,297,11,5,4,39,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,757,1,42,800,1283
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2203,2,2,6,36,0,66,13,10,97,3,6,7,9,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,258,2,13,273,808
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2204,1,1,4,51,2,83,22,10,188,4,5,6,14,3,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,398,1,18,417,657
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2205,3,3,11,41,6,205,73,24,622,34,13,8,13,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1056,0,48,1104,1627
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2206,2,2,4,48,9,197,88,34,307,6,3,9,13,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,735,1,33,769,1399
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2207,2,2,3,35,5,230,33,13,287,8,1,1,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,623,0,45,668,1029
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2208,2,2,14,52,2,74,36,15,234,6,10,5,23,1,0,0,0,0,0,0,0,2,7,1,0,0,0,0,0,482,0,19,501,764
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2209,2,2,4,19,3,138,80,18,328,13,11,6,8,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,640,0,14,654,985
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2210,3,3,10,68,6,337,62,16,663,25,20,5,8,0,0,0,0,0,0,0,0,4,13,0,1,0,0,0,0,1238,0,40,1278,1935
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2211,1,1,6,23,2,32,32,10,147,7,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,11,281,450
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2212,2,2,12,30,0,96,68,14,325,11,5,6,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,577,0,21,598,886
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2213,3,3,15,58,5,375,96,48,554,19,15,9,24,2,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,1232,0,69,1301,2131
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2214,3,3,22,34,4,289,82,37,544,32,23,10,13,3,2,0,0,0,0,0,0,4,12,0,1,0,0,0,0,1112,2,52,1166,1852
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2215,3,3,25,52,8,286,98,45,661,20,26,7,11,5,2,0,0,0,0,0,0,2,14,1,1,0,0,0,0,1264,1,63,1328,2114
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2216,2,2,6,34,4,198,82,20,541,9,22,9,22,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,958,0,16,974,1475
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2217,3,3,15,65,7,283,136,35,730,15,29,5,27,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1358,0,46,1404,2176
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2218,6,6,23,100,7,707,172,73,1093,39,46,18,24,4,1,0,0,0,0,0,0,1,18,0,0,0,0,0,0,2326,0,128,2454,4160
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2219,6,6,42,142,11,526,230,79,1214,35,90,27,34,2,1,0,0,0,0,0,0,4,21,1,2,0,0,0,0,2461,1,99,2561,4471
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2220,3,3,34,80,10,149,122,51,546,10,26,8,28,3,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1074,3,36,1113,1848
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2221,3,3,32,40,6,366,99,35,499,6,3,9,14,4,1,0,0,0,0,0,0,1,9,0,3,0,0,0,0,1127,1,165,1293,2094
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2222,2,2,4,34,7,28,31,3,407,3,1,3,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,538,0,24,562,898
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2223,2,2,6,35,4,166,21,12,233,10,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,499,1,37,537,779
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2224,6,6,33,92,11,433,150,78,878,21,8,15,17,1,1,0,0,0,0,0,0,3,14,1,1,0,0,0,0,1757,1,163,1921,2896
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2225,1,1,2,4,1,176,32,0,93,2,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,315,0,11,326,473
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2226,4,4,9,26,4,433,77,7,738,8,12,6,17,1,0,0,1,0,0,0,0,2,14,0,0,0,0,0,0,1355,1,65,1421,2089
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2227,3,3,5,27,2,307,78,34,639,11,3,3,3,2,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,1125,0,83,1208,1747
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2228,4,4,8,31,3,507,54,12,695,9,4,7,2,0,1,0,0,0,0,0,0,2,5,0,0,0,0,0,0,1340,0,58,1398,2030
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2510,1,1,2,3,0,102,2,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,130,0,5,135,205
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2511,1,1,0,21,1,22,15,4,118,3,0,4,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,197,0,13,210,358
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,2512,3,3,21,76,10,143,58,45,551,15,15,17,47,1,0,0,0,0,0,0,0,4,5,0,2,0,0,0,0,1010,3,19,1032,977
3,20,OAXACA,18,SANTO DOMINGO TEHUANTEPEC,515,SANTO DOMINGO TEHUANTEPEC,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,9,9
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,43,2,2,2,11,0,88,33,180,313,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,0,27,662,827
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,44,2,2,4,19,3,113,18,145,319,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,31,665,920
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,45,2,2,2,18,0,64,61,183,233,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,1,26,598,782
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,46,2,2,8,18,2,164,49,145,325,1,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,1,46,768,1023
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,47,2,2,16,18,5,180,51,211,429,1,2,8,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,0,52,986,1360
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,48,2,2,2,18,0,81,48,118,279,1,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558,0,21,579,821
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,49,2,2,6,22,3,65,24,138,457,2,5,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,41,776,1049
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,50,1,1,9,16,1,120,86,33,222,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,26,518,703
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,51,2,2,2,7,5,189,165,203,172,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,43,793,1028
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,52,2,2,3,14,1,172,21,162,287,1,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,1,43,716,904
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,53,2,2,1,23,2,161,229,166,179,3,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,35,805,1031
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,54,2,2,2,8,3,90,56,164,392,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,12,732,931
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,55,1,1,2,1,1,12,8,34,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,9,174,218
3,20,OAXACA,19,CIUDAD IXTEPEC,6,ASUNCION IXTALTEPEC,56,2,2,5,11,2,52,22,202,292,1,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,0,45,643,890
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,258,4,4,11,66,8,211,335,82,583,7,6,15,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,0,65,1398,2097
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,259,2,2,8,37,2,79,161,44,319,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,33,692,960
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,260,2,2,8,35,1,54,183,19,246,4,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,20,581,753
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,261,2,2,5,32,2,93,301,57,334,2,2,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846,0,39,885,1234
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,262,3,3,12,33,3,139,448,67,406,2,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,1,51,1180,1784
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,263,2,2,4,41,1,42,120,46,248,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,0,38,546,767
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,264,2,2,15,49,3,62,143,28,357,2,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,672,0,22,694,1020
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,265,4,4,25,53,6,342,300,88,675,11,6,6,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528,0,92,1620,2817
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,266,1,1,8,16,1,39,80,17,234,3,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,13,420,600
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,267,3,3,39,72,3,86,113,46,375,5,5,4,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761,0,33,794,825
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,268,2,2,3,28,1,75,96,48,264,0,1,3,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,530,1,10,541,812
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,269,2,2,11,49,2,113,143,45,455,6,5,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,840,0,47,887,1446
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,270,3,3,13,45,2,192,196,79,564,1,7,7,11,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1120,0,58,1178,2062
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,271,2,2,19,33,0,148,119,61,272,1,1,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,0,43,714,1204
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,272,2,2,10,33,5,113,147,66,368,2,4,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764,0,46,810,1270
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,273,2,2,12,55,9,86,103,71,302,6,3,5,5,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,661,0,54,715,1142
3,20,OAXACA,19,CIUDAD IXTEPEC,41,CIUDAD IXTEPEC,274,4,4,22,45,3,268,194,129,601,2,7,14,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295,0,78,1373,2372
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,670,5,5,60,113,26,178,576,99,819,31,8,9,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,0,84,2042,3327
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,671,3,3,22,40,5,79,334,45,391,11,4,6,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966,0,42,1008,1584
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,672,3,3,28,40,9,105,366,57,429,10,8,8,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,0,33,1118,1814
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,674,2,2,43,76,8,107,237,36,354,13,3,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902,0,52,954,1498
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,675,3,3,29,47,11,96,328,55,360,9,9,5,29,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981,0,47,1028,1617
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,676,2,2,46,70,7,61,177,51,298,8,5,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747,1,17,765,1152
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,677,2,2,41,68,4,67,272,51,385,7,4,4,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,0,20,954,1413
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,678,3,3,20,55,11,129,275,72,391,18,6,9,22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1010,0,45,1055,1869
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,679,4,4,21,62,18,158,379,66,613,24,1,7,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1366,0,81,1447,2457
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,680,3,3,28,65,10,145,274,54,465,12,6,13,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1093,0,60,1153,1495
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,681,2,2,1,17,2,28,127,20,149,7,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,18,378,1283
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,682,3,3,14,29,8,111,327,39,344,16,5,5,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917,0,49,966,1591
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,683,4,4,13,54,8,132,420,60,500,47,6,8,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1263,0,69,1332,2383
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,684,3,3,20,51,14,119,260,57,484,120,2,3,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,0,71,1228,1987
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,685,3,3,11,41,6,82,205,28,232,5,0,4,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,31,665,1573
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,686,4,4,27,60,13,141,460,73,651,30,4,13,45,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1522,0,74,1596,2992
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,687,3,3,18,37,5,98,360,48,404,16,0,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,32,1037,1767
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,688,2,2,29,79,6,75,374,34,287,8,1,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,932,2,29,963,1474
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,689,2,2,18,40,11,119,216,62,339,13,1,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,0,43,899,1350
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,690,1,1,15,36,5,33,104,26,135,2,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,14,389,566
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,691,2,2,20,81,15,70,202,19,285,11,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,32,760,1143
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,692,2,2,19,150,12,72,216,22,239,11,2,0,13,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,760,0,24,784,1176
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,693,3,3,7,32,7,124,265,59,458,10,10,10,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,59,1060,1769
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,694,2,2,13,46,4,66,272,34,245,16,0,3,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,30,756,1132
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,695,2,2,15,33,7,62,247,30,220,8,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,30,667,1097
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,696,3,3,46,148,7,66,168,51,314,10,1,4,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,1,36,872,943
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,697,2,2,28,87,15,71,201,28,308,13,5,7,20,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,790,0,24,814,1356
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,698,1,1,5,6,3,14,38,6,58,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,10,149,257
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,699,2,2,11,42,5,66,192,136,336,4,6,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,0,24,877,1186
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,700,2,2,8,34,3,63,149,28,308,8,7,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,36,680,1128
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,701,2,2,17,41,10,103,157,46,267,5,2,0,26,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,676,0,18,694,1185
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,702,2,2,28,79,8,54,138,25,237,8,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,0,20,615,926
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,703,3,3,16,60,7,157,284,67,448,17,4,9,14,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,0,60,1148,1872
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,704,1,1,5,10,4,80,83,12,240,4,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,17,463,636
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,705,1,1,5,11,1,11,27,12,62,3,42,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,9,197,282
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,706,1,1,3,30,2,58,105,22,191,8,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,0,27,453,700
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,707,2,2,5,10,2,96,79,12,106,1,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,17,344,1050
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,708,5,5,12,41,7,597,320,72,606,11,5,17,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1729,0,53,1782,2655
3,20,OAXACA,19,CIUDAD IXTEPEC,76,SALINA CRUZ,709,2,2,9,33,7,53,117,29,239,7,1,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,1,12,537,934
3,20,OAXACA,19,CIUDAD IXTEPEC,121,HEROICA VILLA DE SAN BLAS ATEMPA,814,3,3,4,163,9,107,48,11,792,2,0,2,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1151,19,58,1228,1658
3,20,OAXACA,19,CIUDAD IXTEPEC,121,HEROICA VILLA DE SAN BLAS ATEMPA,815,5,5,9,311,13,263,91,23,1676,11,12,29,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460,1,126,2587,3629
3,20,OAXACA,19,CIUDAD IXTEPEC,121,HEROICA VILLA DE SAN BLAS ATEMPA,816,3,3,9,195,9,134,94,22,913,3,13,5,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1416,0,46,1462,1920
