CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,280,1,1,6,39,14,15,12,27,42,3,0,13,2,0,2,0,0,1,0,0,0,0,1,0,177,0,8,185,341
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,281,1,1,11,27,43,10,13,12,56,1,0,4,1,0,3,1,0,1,0,0,0,0,3,0,186,0,8,194,350
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,282,2,2,20,115,25,41,19,33,204,13,3,7,1,0,12,1,1,2,0,0,0,0,8,0,505,0,39,544,1095
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,283,1,1,12,77,9,15,8,9,49,3,2,0,0,0,5,2,0,0,0,0,0,0,0,0,191,0,11,202,395
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,284,1,1,7,42,29,40,15,20,185,4,2,4,3,2,1,2,0,1,0,0,0,0,5,0,362,0,25,387,665
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,285,1,1,2,34,17,7,2,4,35,4,0,0,0,0,5,0,0,0,0,0,0,0,3,0,113,0,12,125,195
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,286,1,1,1,14,4,1,1,1,34,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,61,0,5,66,119
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,288,1,1,4,19,10,9,9,8,70,2,0,0,2,0,2,2,0,0,0,0,0,0,1,0,138,0,5,143,270
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,289,1,1,8,59,32,16,4,8,78,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,211,0,7,218,382
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,290,2,2,37,174,34,45,23,50,195,14,1,5,4,0,14,2,1,1,0,0,0,0,7,0,607,0,39,646,1257
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,291,1,1,15,63,4,19,20,14,88,3,1,1,4,0,3,1,0,0,0,0,0,0,8,0,244,0,13,257,515
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,292,3,3,62,135,54,65,53,89,275,29,3,8,7,2,17,1,1,0,0,0,0,0,7,0,808,0,62,870,1756
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,293,1,1,22,90,16,13,18,28,86,7,0,9,2,1,4,1,2,0,0,0,0,0,2,0,301,0,18,319,614
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,294,1,1,24,139,17,14,8,21,63,5,1,0,2,0,4,0,0,0,0,0,0,0,5,0,303,0,16,319,591
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,295,1,1,12,83,9,18,4,15,61,3,2,12,0,1,5,1,0,0,0,0,0,0,1,0,227,0,17,244,513
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,296,1,1,6,66,6,10,7,9,41,1,1,0,0,0,0,7,1,0,0,0,0,0,0,0,155,0,5,160,288
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,297,1,1,7,66,1,11,2,10,72,4,0,0,1,0,3,6,0,0,0,0,0,0,1,0,184,0,4,188,315
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,308,1,1,10,40,2,9,10,15,70,3,1,0,3,0,6,0,0,0,0,0,0,0,0,0,169,0,8,177,276
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,309,1,1,10,26,3,10,8,19,55,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,136,0,7,143,284
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,310,1,1,27,36,14,22,14,29,152,4,1,1,0,0,5,1,0,0,0,0,0,0,5,0,311,0,20,331,624
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,311,1,1,5,47,37,21,12,20,149,2,0,0,4,0,5,0,0,0,0,0,0,0,2,0,304,0,21,325,578
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,312,1,1,6,54,21,22,10,10,118,0,0,1,0,0,10,1,0,1,0,0,0,0,3,0,257,0,21,278,484
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,313,1,1,11,25,35,16,3,3,61,1,0,2,1,0,5,1,0,0,0,0,0,0,0,0,164,0,7,171,322
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,314,1,1,20,67,38,9,6,13,68,5,2,1,1,0,12,0,0,0,0,0,0,0,0,0,242,0,16,258,455
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,315,1,1,2,16,0,2,2,1,36,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,66,0,0,66,119
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,316,1,1,1,22,3,3,4,10,31,4,0,1,0,0,0,2,0,0,0,0,0,0,3,0,84,0,10,94,169
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,320,1,1,2,10,8,6,2,3,30,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,64,0,11,75,140
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,321,1,1,28,48,42,25,10,20,137,3,0,1,3,0,11,0,0,0,0,0,0,0,4,0,332,0,24,356,669
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,322,1,1,0,12,25,8,3,5,42,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,3,102,159
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,324,1,1,6,31,12,10,13,12,54,0,2,2,0,0,2,0,0,1,0,0,0,0,3,0,148,0,12,160,293
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,325,1,1,13,88,26,10,18,12,62,5,0,1,0,0,4,0,2,0,0,0,0,0,1,0,242,0,11,253,425
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,326,1,1,5,28,5,5,4,11,43,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,107,0,11,118,246
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,327,1,1,9,56,5,4,1,9,24,2,2,1,0,0,4,0,1,0,0,0,0,0,0,0,118,0,4,122,167
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,343,1,1,9,56,5,4,1,9,24,2,2,1,0,0,4,0,1,0,0,0,0,0,0,0,118,0,4,122,193
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,345,1,1,4,25,3,6,6,8,62,2,1,0,1,0,0,0,2,0,0,0,0,0,2,0,122,0,4,126,237
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,346,1,1,4,26,5,11,7,11,40,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,109,0,5,114,292
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,347,1,1,5,14,19,2,0,1,24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,67,0,4,71,140
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,1912,2,2,87,164,14,52,21,125,216,22,5,2,17,0,31,5,0,0,0,0,0,0,7,0,768,0,37,805,1376
2,32,ZACATECAS,8,FRESNILLO,10,FRESNILLO,1913,4,4,182,317,41,140,60,274,434,99,16,14,38,3,72,9,3,2,0,0,0,0,14,0,1718,2,74,1794,2944
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1525,1,1,19,51,74,5,15,16,150,11,1,0,67,0,9,1,0,2,0,0,0,0,8,0,429,0,21,450,715
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1526,2,2,26,59,123,10,27,33,208,35,0,15,39,0,13,0,1,0,0,0,0,0,5,0,594,0,25,619,945
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1527,2,2,41,74,123,11,30,45,342,31,4,3,45,0,18,0,5,0,0,0,0,0,6,0,778,1,29,808,1244
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1528,1,1,24,37,55,8,21,23,201,9,1,0,20,0,9,0,0,0,0,0,0,0,6,0,414,0,20,434,749
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1529,1,1,26,43,20,1,18,9,125,2,0,1,17,0,7,0,2,0,0,0,0,0,5,0,276,0,10,286,432
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1530,1,1,19,24,39,3,13,13,143,7,1,1,17,0,7,2,0,0,0,0,0,0,2,0,291,0,6,297,485
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1531,2,2,50,76,95,16,43,36,271,23,5,2,36,0,23,1,1,0,0,0,0,0,7,0,685,1,34,720,1256
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1532,2,3,43,59,50,15,31,44,331,11,3,3,42,1,12,1,0,2,0,0,0,0,12,0,660,0,33,693,671
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1533,1,1,34,54,36,7,23,22,169,11,1,2,29,1,2,2,0,0,0,0,0,0,8,0,401,0,19,420,708
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1534,2,2,33,41,67,14,20,25,233,12,5,1,27,0,17,0,0,3,0,0,0,0,0,0,498,0,23,521,888
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1535,4,4,56,120,211,28,67,78,582,60,1,3,77,1,27,2,6,1,0,0,0,0,24,0,1344,2,65,1411,2329
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1536,1,1,10,18,30,5,6,15,134,7,5,0,20,0,7,1,0,0,0,0,0,0,3,0,261,0,8,269,517
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1537,1,1,6,14,19,1,8,7,71,3,0,0,10,0,2,0,0,0,0,0,0,0,2,0,143,0,3,146,261
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1538,2,2,39,68,96,28,31,43,342,23,3,4,32,0,13,3,1,2,0,0,0,0,16,0,744,0,32,776,1415
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1539,1,1,4,45,72,3,16,10,109,4,1,1,9,0,4,0,2,4,0,0,0,0,4,0,288,0,26,314,510
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1540,1,1,7,19,29,3,6,9,47,2,0,0,1,1,6,1,0,0,0,0,0,0,4,0,135,0,9,144,258
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1541,1,1,6,22,50,6,11,11,84,3,0,1,11,0,8,0,1,1,0,0,0,0,2,0,217,0,15,232,376
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1542,1,1,3,13,27,2,2,1,14,2,1,0,0,0,3,0,0,0,0,0,0,0,1,0,69,0,5,74,113
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1543,1,1,10,17,109,3,9,8,55,1,0,0,1,0,8,0,1,0,0,0,0,0,3,0,225,0,6,231,359
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1544,1,1,2,12,38,1,9,5,33,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,109,0,5,114,222
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1545,1,1,5,20,25,3,5,10,61,4,0,1,6,0,2,0,2,0,0,0,0,0,2,0,146,0,9,155,275
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1546,1,1,7,12,104,3,6,1,37,1,0,0,1,0,10,0,3,0,0,0,0,0,0,0,185,0,8,193,286
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1547,1,1,3,19,39,2,6,6,38,4,0,0,1,1,2,2,1,0,0,0,0,0,1,0,125,0,4,129,168
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1549,1,1,7,20,50,5,13,4,76,3,0,1,1,0,8,1,1,0,0,0,0,0,2,0,192,0,13,205,331
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1550,1,1,7,9,32,0,2,0,26,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,80,0,1,81,155
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1551,1,1,13,17,62,3,28,2,134,1,0,0,0,0,6,0,1,2,0,0,0,0,5,0,274,0,12,286,501
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1552,1,1,1,12,38,2,2,5,21,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,87,0,4,91,181
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1553,1,1,3,24,20,1,13,11,92,6,1,0,5,0,0,0,0,0,0,0,0,0,2,0,178,0,11,189,315
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1554,1,1,0,17,8,2,2,1,13,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,46,0,5,51,120
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1555,1,1,26,34,17,10,1,6,76,1,0,0,2,0,7,2,1,0,0,0,0,0,1,0,184,0,13,197,340
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1557,1,1,8,19,34,2,7,10,110,2,1,0,7,1,2,1,0,1,0,0,0,0,2,0,207,0,10,217,402
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1558,1,1,7,21,12,1,5,1,54,2,0,0,0,0,5,0,0,0,0,0,0,0,1,0,109,0,9,118,238
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1559,2,2,10,111,54,15,10,19,207,12,0,3,7,6,4,2,0,0,0,0,0,0,4,0,464,0,21,485,794
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1560,1,1,9,58,26,2,7,13,113,3,0,2,3,0,4,2,1,0,0,0,0,0,3,0,246,0,10,256,422
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1561,1,1,14,33,116,6,11,6,129,3,0,0,7,1,5,0,0,0,0,0,0,0,2,0,333,0,12,345,518
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1562,1,1,10,39,129,5,6,4,57,5,1,1,1,1,20,2,1,0,0,0,0,0,1,0,283,0,19,302,528
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1563,2,2,35,75,116,12,15,16,110,5,0,1,9,0,18,3,1,2,0,0,0,0,5,0,423,0,20,443,820
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1564,1,1,4,27,82,8,12,1,89,3,0,1,0,0,4,0,0,0,0,0,0,0,2,0,233,0,16,249,398
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1566,1,1,1,32,8,3,3,0,34,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,84,0,2,86,150
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1567,1,1,6,18,11,3,3,4,39,3,0,0,1,1,2,1,0,0,0,0,0,0,0,0,92,0,7,99,196
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1568,1,1,4,11,16,3,2,0,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,52,0,12,64,101
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1569,1,1,20,22,21,2,8,6,70,6,1,0,6,0,5,3,1,0,0,0,0,0,1,0,172,0,9,181,380
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1570,1,1,11,10,16,7,7,7,54,3,0,0,3,0,2,0,0,0,0,0,0,0,2,0,122,0,10,132,226
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1571,1,1,13,9,69,1,3,2,33,0,0,1,0,0,9,0,1,0,0,0,0,0,0,0,141,0,7,148,205
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1573,1,1,6,11,30,7,8,2,94,1,0,0,12,0,4,0,0,1,0,0,0,0,2,0,178,0,11,189,348
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1575,1,1,4,16,22,1,5,0,36,1,0,1,0,0,5,0,0,0,0,0,0,0,2,0,93,0,4,97,222
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1576,1,1,13,17,59,0,5,5,30,4,2,1,1,0,2,1,0,0,0,0,0,0,1,0,141,0,7,148,248
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1577,1,1,3,13,48,1,11,10,78,5,0,1,0,0,3,0,0,0,0,0,0,0,1,0,174,0,13,187,334
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1578,1,1,21,24,108,8,15,12,102,9,2,3,6,0,13,0,1,0,0,0,0,0,2,0,326,0,15,341,643
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1579,1,1,11,11,32,5,6,9,44,3,2,1,2,0,3,1,0,0,0,0,0,0,1,0,131,0,7,138,296
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1580,1,1,12,29,48,3,7,2,64,5,0,0,2,2,9,0,1,0,0,0,0,0,2,0,186,0,10,196,336
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1584,1,1,16,34,38,4,9,11,118,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,236,1,12,249,391
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1585,1,1,20,22,41,0,14,9,104,1,0,1,0,1,5,0,0,0,0,0,0,0,4,0,222,0,11,233,340
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1586,1,1,21,14,53,8,41,6,200,4,1,0,2,0,9,0,0,0,0,0,0,0,7,0,366,0,18,384,668
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1587,1,1,1,5,23,0,6,0,31,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,69,0,1,70,137
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1588,1,1,5,17,25,1,5,5,48,0,0,0,0,0,22,0,0,0,0,0,0,0,3,0,131,0,5,136,260
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1589,1,1,4,15,14,1,4,2,70,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,114,3,2,119,190
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1590,1,1,1,16,15,2,16,5,72,0,1,0,1,1,2,0,0,0,0,0,0,0,2,0,134,0,8,142,283
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1591,1,1,7,5,7,2,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0,0,53,169
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1593,1,1,5,11,12,4,8,8,48,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,102,0,9,111,164
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1594,1,1,6,5,21,2,3,1,19,2,0,1,0,0,5,0,0,0,0,0,0,0,2,0,67,0,2,69,108
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1596,1,1,1,7,71,3,5,4,32,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,126,0,7,133,225
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1597,1,1,4,6,8,3,2,1,26,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,55,0,3,58,153
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1598,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1599,1,1,6,7,10,1,3,0,25,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54,0,1,55,103
2,32,ZACATECAS,8,FRESNILLO,49,VALPARAISO,1600,1,1,46,19,45,4,3,10,65,3,0,0,5,0,2,0,0,0,0,0,0,0,2,0,204,0,8,212,315
2,32,ZACATECAS,9,CALERA,5,CALERA,40,6,6,450,84,25,348,131,81,555,108,62,47,17,10,52,4,4,0,83,10,7,4,111,0,2193,3,60,2256,3958
2,32,ZACATECAS,9,CALERA,5,CALERA,41,3,3,289,50,25,190,80,43,290,63,65,33,11,4,16,4,1,1,29,6,4,7,52,0,1263,0,49,1312,2112
2,32,ZACATECAS,9,CALERA,5,CALERA,42,1,1,89,15,5,51,36,12,100,14,13,8,5,3,4,0,1,0,10,2,0,1,13,0,382,0,18,400,635
2,32,ZACATECAS,9,CALERA,5,CALERA,43,2,2,102,14,0,97,35,20,137,29,15,10,3,4,5,4,1,0,9,1,2,0,29,0,517,0,19,536,836
2,32,ZACATECAS,9,CALERA,5,CALERA,44,2,2,139,32,6,118,62,21,207,17,18,14,10,0,8,1,1,0,12,3,5,2,23,0,699,1,26,726,1414
2,32,ZACATECAS,9,CALERA,5,CALERA,45,2,2,113,23,2,109,33,17,153,37,23,18,6,4,4,4,0,0,31,1,5,3,13,0,599,0,22,621,963
2,32,ZACATECAS,9,CALERA,5,CALERA,46,2,2,123,39,5,91,31,21,97,19,21,9,2,2,9,5,0,0,15,2,2,1,10,0,504,0,17,521,791
2,32,ZACATECAS,9,CALERA,5,CALERA,47,2,2,143,33,5,76,28,25,119,24,11,11,5,1,11,2,1,0,10,1,0,2,8,0,516,0,15,531,791
2,32,ZACATECAS,9,CALERA,5,CALERA,49,1,1,85,25,4,62,17,25,81,18,10,3,4,1,10,1,0,0,13,3,0,2,13,0,377,0,12,389,598
2,32,ZACATECAS,9,CALERA,5,CALERA,50,3,4,239,51,6,167,55,44,232,54,38,24,15,5,12,4,1,0,22,4,6,5,17,0,1001,0,39,1040,1127
2,32,ZACATECAS,9,CALERA,5,CALERA,51,2,2,149,27,7,110,30,24,101,15,17,9,7,1,9,1,0,0,18,1,2,1,16,0,545,1,18,564,870
2,32,ZACATECAS,9,CALERA,5,CALERA,52,1,1,78,13,7,80,23,16,84,25,14,8,6,4,2,1,0,0,17,1,0,1,15,0,395,0,14,409,645
2,32,ZACATECAS,9,CALERA,5,CALERA,53,3,3,245,52,18,262,75,33,271,66,59,31,10,5,14,3,5,2,39,5,2,8,48,0,1253,0,52,1305,2174
2,32,ZACATECAS,9,CALERA,5,CALERA,54,6,6,469,82,38,435,137,50,522,81,69,38,25,9,50,9,6,1,85,4,8,8,99,0,2225,1,72,2298,4147
2,32,ZACATECAS,9,CALERA,5,CALERA,55,3,3,224,30,8,183,67,30,206,50,25,16,8,8,17,6,0,0,28,2,3,3,41,0,955,0,44,999,1681
2,32,ZACATECAS,9,CALERA,5,CALERA,56,3,3,346,28,7,192,36,23,199,24,24,10,1,0,16,5,2,0,19,1,3,4,12,0,952,0,28,980,1690
2,32,ZACATECAS,9,CALERA,5,CALERA,57,3,3,270,27,19,154,28,19,168,29,18,9,1,2,15,2,0,0,15,1,4,1,26,0,808,0,53,861,1574
2,32,ZACATECAS,9,CALERA,5,CALERA,58,2,2,140,16,6,84,24,4,124,16,6,3,0,1,2,3,2,0,8,2,3,0,14,0,458,0,30,488,902
2,32,ZACATECAS,9,CALERA,5,CALERA,59,1,1,93,5,2,48,26,9,59,16,10,13,0,0,7,0,0,0,2,0,2,0,5,0,297,0,15,312,581
2,32,ZACATECAS,9,CALERA,5,CALERA,60,1,1,26,9,4,6,5,0,3,4,3,0,0,0,1,2,1,0,0,0,0,0,1,0,65,0,5,70,135
2,32,ZACATECAS,9,CALERA,5,CALERA,1949,1,1,52,12,4,45,16,12,85,13,13,8,2,0,7,1,0,0,10,3,0,0,15,0,298,0,13,311,589
2,32,ZACATECAS,9,CALERA,5,CALERA,1950,4,4,306,45,18,233,78,58,302,71,39,28,15,6,21,6,2,0,48,5,1,2,47,0,1331,0,44,1375,2344
2,32,ZACATECAS,9,CALERA,5,CALERA,1951,3,3,183,38,35,160,54,27,223,47,26,19,12,8,19,5,2,0,22,5,1,2,46,0,934,0,49,983,1819
2,32,ZACATECAS,9,CALERA,13,GENERAL ENRIQUE ESTRADA,378,2,2,189,81,13,53,139,125,130,83,26,3,3,0,35,4,1,0,14,7,0,2,50,0,958,0,35,993,1383
2,32,ZACATECAS,9,CALERA,13,GENERAL ENRIQUE ESTRADA,379,2,2,131,73,6,53,106,160,112,58,16,3,2,0,33,2,0,0,9,2,1,4,54,0,825,0,26,851,1182
2,32,ZACATECAS,9,CALERA,13,GENERAL ENRIQUE ESTRADA,380,2,2,93,45,3,45,116,95,111,65,14,7,2,0,26,3,0,1,4,0,2,2,40,0,674,0,33,707,1013
2,32,ZACATECAS,9,CALERA,13,GENERAL ENRIQUE ESTRADA,381,1,1,17,17,7,8,87,39,47,7,3,2,1,0,3,1,1,0,1,1,0,0,23,0,265,0,18,283,438
2,32,ZACATECAS,9,CALERA,13,GENERAL ENRIQUE ESTRADA,382,2,2,31,44,6,15,250,81,103,10,6,1,3,2,8,0,0,0,4,1,0,0,70,0,635,0,24,659,864
2,32,ZACATECAS,9,CALERA,13,GENERAL ENRIQUE ESTRADA,383,1,1,14,5,1,6,33,15,28,5,2,1,0,0,3,1,0,0,1,0,0,0,11,0,126,0,2,128,164
2,32,ZACATECAS,9,CALERA,13,GENERAL ENRIQUE ESTRADA,384,1,1,4,13,1,1,17,43,11,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,97,0,3,100,139
2,32,ZACATECAS,9,CALERA,32,MORELOS,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2
2,32,ZACATECAS,9,CALERA,32,MORELOS,945,2,2,66,57,28,127,52,57,181,64,10,45,10,1,7,0,0,0,6,0,0,2,25,0,738,0,35,773,1069
2,32,ZACATECAS,9,CALERA,32,MORELOS,946,2,2,74,65,28,117,51,58,178,33,13,47,3,6,10,5,1,0,7,0,0,1,18,0,715,0,26,741,998
2,32,ZACATECAS,9,CALERA,32,MORELOS,947,2,2,69,42,22,147,78,112,347,88,31,56,0,2,6,1,1,0,12,2,1,0,28,0,1045,0,24,1069,1465
2,32,ZACATECAS,9,CALERA,32,MORELOS,948,2,2,67,57,40,131,71,80,253,65,20,47,14,5,7,2,0,0,7,3,3,2,15,0,889,4,23,916,1294
2,32,ZACATECAS,9,CALERA,32,MORELOS,949,2,2,84,54,15,123,46,68,165,45,21,49,5,4,5,4,0,1,2,5,2,4,17,0,719,0,24,743,1052
2,32,ZACATECAS,9,CALERA,32,MORELOS,950,1,1,3,26,7,13,9,3,27,16,3,5,1,0,0,0,0,0,0,0,0,0,2,0,115,0,7,122,159
2,32,ZACATECAS,9,CALERA,32,MORELOS,951,2,2,43,40,5,59,51,62,239,66,9,99,1,1,3,2,1,0,5,1,1,0,16,0,704,0,31,735,1009
2,32,ZACATECAS,9,CALERA,32,MORELOS,952,3,3,52,65,24,74,97,77,376,90,25,393,9,3,4,1,1,0,4,3,1,0,15,0,1314,0,62,1376,2005
2,32,ZACATECAS,9,CALERA,32,MORELOS,953,2,2,28,38,5,43,50,48,263,41,13,177,4,3,3,0,0,0,1,2,0,0,14,0,733,0,30,763,1051
2,32,ZACATECAS,9,CALERA,37,PANUCO,1080,2,2,27,55,1,258,30,12,103,81,16,6,0,3,1,0,0,0,4,6,0,0,6,0,609,0,41,650,1023
2,32,ZACATECAS,9,CALERA,37,PANUCO,1081,2,2,18,94,1,66,24,15,88,35,10,4,2,1,2,1,0,0,11,3,1,1,9,0,386,0,19,405,704
