CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,MAS,PAN_PRI,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,850,B,1,0,B,0,12,5,4,73,5,19,178,1,0,9,0,3,1,310,1,6,317,620,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,850,C,1,0,C01,0,17,4,8,92,7,11,142,4,0,12,0,0,0,297,0,12,309,620,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,851,B,1,0,B,0,13,2,2,95,3,15,143,2,0,0,0,0,0,275,0,11,286,658,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,851,C,1,0,C01,0,6,2,1,59,8,12,174,1,0,6,0,4,0,273,0,8,281,657,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,853,B,1,0,B,0,4,2,0,58,2,9,134,0,0,6,1,5,0,221,0,9,230,432,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,853,C,1,0,C01,0,4,4,0,60,6,11,127,4,0,2,0,0,0,218,0,9,227,431,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1004,B,1,0,B,0,7,5,2,57,6,20,130,1,0,8,0,0,0,236,0,3,239,541,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1004,C,1,0,C01,0,8,6,3,62,3,19,157,0,0,0,0,0,0,258,0,6,264,541,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1004,C,2,0,C02,0,10,4,4,56,7,19,131,0,0,8,0,1,1,241,0,2,243,540,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1005,B,1,0,B,0,6,4,0,39,5,16,107,1,0,4,0,1,3,186,0,9,195,430,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1005,C,1,0,C01,0,9,1,0,45,5,6,110,2,0,7,1,1,0,187,0,4,191,429,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1006,B,1,0,B,0,12,2,0,36,5,15,181,2,0,7,0,0,0,260,0,9,269,598,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1006,C,1,0,C01,0,8,5,2,52,6,16,149,3,0,11,1,1,0,254,0,6,260,597,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1007,B,1,0,B,0,15,2,2,86,9,19,188,4,0,7,1,2,1,336,1,10,347,744,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1008,B,1,0,B,0,11,5,4,117,3,13,168,3,0,7,0,2,2,335,0,9,344,739,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1008,C,1,0,C01,0,12,5,3,138,11,14,153,2,0,8,3,1,1,351,0,8,359,738,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1008,C,2,0,C02,0,10,5,1,147,6,11,175,1,0,11,0,1,0,368,0,10,378,738,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1009,B,1,0,B,0,7,6,3,93,10,16,172,4,0,13,1,4,0,329,0,16,345,665,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1009,C,1,0,C01,0,9,5,5,69,8,17,171,6,0,6,0,1,6,303,1,8,312,665,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1010,B,1,0,B,0,15,4,2,53,4,21,181,2,0,9,0,1,2,294,1,10,305,616,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1010,C,1,0,C01,0,10,7,2,52,7,14,162,2,0,4,0,0,1,261,0,7,268,615,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1010,C,2,0,C02,0,9,2,1,61,5,25,163,2,0,6,0,1,0,275,0,5,280,615,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1011,B,1,0,B,0,8,6,2,148,5,13,161,1,0,7,0,3,1,355,0,10,365,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1012,B,1,0,B,0,12,3,1,159,10,21,155,3,0,16,0,2,1,383,0,9,392,704,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1013,B,1,0,B,0,15,6,5,75,9,17,194,2,0,9,0,0,0,332,0,15,347,713,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1014,B,1,0,B,0,7,5,4,87,3,14,182,2,0,8,1,1,1,315,0,11,326,691,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1014,C,1,0,C01,0,4,5,2,97,6,11,174,2,0,14,0,0,0,315,0,11,326,691,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1015,B,1,0,B,0,16,6,3,75,10,18,175,1,0,5,0,5,2,316,0,9,325,704,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1015,C,1,0,C01,0,7,7,0,79,7,16,159,6,0,11,0,2,4,298,0,9,307,704,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1015,C,2,0,C02,0,11,8,3,61,10,15,183,3,0,10,0,1,3,308,0,8,316,703,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1016,B,1,0,B,0,12,6,2,72,12,21,186,3,0,13,0,4,0,331,1,9,341,658,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1017,B,1,0,B,0,13,11,1,67,9,18,174,2,0,6,0,1,2,304,0,13,317,602,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1017,C,1,0,C01,0,15,7,3,57,8,21,161,5,0,11,0,0,0,288,0,9,297,602,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1017,C,2,0,C02,0,14,9,0,62,5,16,153,3,0,7,0,5,3,277,0,8,285,601,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1017,C,3,0,C03,0,11,13,2,62,12,18,157,2,0,13,0,2,0,292,1,7,300,601,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1017,C,4,0,C04,0,12,9,3,65,4,21,141,8,0,0,0,0,0,263,0,12,275,601,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1018,B,1,0,B,0,37,11,4,53,10,28,168,6,0,8,0,1,2,328,0,8,336,716,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1018,C,1,0,C01,0,32,11,4,56,4,18,206,3,0,14,1,4,2,355,0,10,365,716,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1019,B,1,0,B,0,24,10,0,66,11,14,169,5,0,0,0,0,0,299,1,10,310,688,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1019,C,1,0,C01,0,8,14,1,44,9,25,162,6,0,16,0,0,0,285,0,7,292,688,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1020,B,1,0,B,0,24,11,1,69,17,26,149,7,0,7,0,0,1,312,0,9,321,602,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1020,C,1,0,C01,0,19,10,3,56,7,20,155,8,0,4,0,2,1,285,0,7,292,602,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1020,C,2,0,C02,0,26,8,2,58,8,22,158,2,0,5,0,0,1,290,1,9,300,601,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1020,C,3,0,C03,0,22,9,1,50,8,18,160,5,0,1,13,1,2,290,0,15,305,601,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1023,B,1,0,B,0,22,8,1,37,4,20,106,4,0,9,0,1,1,213,1,4,218,671,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1023,C,1,0,C01,0,12,3,1,29,2,17,145,6,0,3,1,0,2,221,0,10,231,671,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1023,C,2,0,C02,0,11,8,4,40,9,12,137,4,0,6,0,3,1,235,0,6,241,671,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1023,C,3,0,C03,0,17,2,6,26,3,22,126,4,0,8,0,1,1,216,1,1,218,671,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1023,C,4,0,C04,0,19,7,4,40,8,9,118,3,0,10,0,2,0,220,1,7,228,670,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1023,C,5,0,C05,0,13,9,2,39,0,23,136,6,0,0,0,0,0,228,0,16,244,670,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1023,C,6,0,C06,0,15,8,4,28,8,20,129,2,0,0,0,0,0,214,0,16,230,670,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1023,C,7,0,C07,0,14,12,1,35,5,19,138,2,0,6,0,0,1,233,0,3,236,670,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1023,C,8,0,C08,0,12,7,5,39,7,20,146,2,0,6,0,1,2,247,0,7,254,670,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1024,B,1,0,B,0,12,3,4,59,9,19,176,5,0,6,0,1,2,296,0,2,298,717,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,0,A,2,0,VA02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1025,B,1,0,B,0,34,18,1,41,5,24,170,7,0,10,0,0,1,311,2,15,328,720,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1025,C,1,0,C01,0,22,15,5,57,6,32,160,7,0,2,0,1,0,307,0,5,312,720,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1025,C,2,0,C02,0,22,13,5,31,5,34,178,3,0,9,0,0,0,300,1,12,313,719,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1025,C,3,0,C03,0,38,23,2,36,4,22,194,7,0,8,0,3,1,338,3,12,353,719,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1026,B,1,0,B,0,6,4,0,54,4,9,113,4,0,6,0,2,1,203,0,3,206,666,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1026,C,1,0,C01,0,9,7,2,63,8,11,97,3,0,6,0,0,0,206,0,3,209,666,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1026,C,2,0,C02,0,3,3,1,58,8,9,111,4,0,7,0,1,1,206,1,3,210,666,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1026,C,3,0,C03,0,4,3,1,48,5,12,120,4,0,4,0,0,0,201,0,7,208,665,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1026,C,4,0,C04,0,9,4,2,55,1,16,118,1,0,11,0,1,1,219,0,6,225,665,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1027,B,1,0,B,0,25,6,1,34,9,23,128,4,0,2,0,1,1,234,0,12,246,636,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1027,C,1,0,C01,0,33,10,1,35,5,20,145,0,0,0,0,0,0,249,1,11,261,636,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1027,C,2,0,C02,0,16,9,1,38,6,16,138,6,0,12,0,0,0,242,0,16,258,635,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1027,C,3,0,C03,0,21,10,3,35,6,32,137,5,0,11,0,0,1,261,0,13,274,635,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1027,C,4,0,C04,0,28,6,3,57,4,32,140,2,0,6,0,2,0,280,0,10,290,635,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1028,B,1,0,B,0,13,3,1,38,12,14,181,8,0,10,0,3,2,285,0,5,290,626,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1028,C,1,0,C01,0,9,5,3,39,6,19,191,2,0,10,0,0,3,287,0,6,293,626,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1028,C,2,0,C02,0,12,6,1,36,5,16,187,3,0,8,0,2,1,277,0,9,286,626,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1029,B,1,0,B,0,11,7,0,27,6,12,153,1,0,5,0,0,2,224,0,11,235,544,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1029,C,1,0,C01,0,14,5,1,26,8,5,117,3,0,7,0,1,1,188,1,35,224,544,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1029,C,2,0,C02,0,10,11,2,44,7,20,117,2,0,6,0,4,2,225,0,10,235,543,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1030,B,1,0,B,0,17,12,3,58,2,22,187,0,0,19,0,8,4,332,2,13,347,685,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1030,C,1,0,C01,0,16,5,3,47,8,29,186,4,0,2,13,10,5,328,0,13,341,685,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1031,B,1,0,B,0,17,8,3,98,8,23,175,6,0,6,0,0,0,344,1,8,353,632,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1031,C,1,0,C01,0,6,5,1,50,6,21,160,1,0,1,10,0,0,261,0,2,263,632,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1031,C,2,0,C02,0,16,9,1,53,7,23,165,4,0,9,1,0,2,290,1,11,302,631,RECONTADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1031,C,3,0,C03,0,26,14,2,40,10,21,186,7,0,10,0,1,2,319,1,13,333,631,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1032,B,1,0,B,0,3,5,2,73,3,11,143,3,0,6,0,1,1,251,0,7,258,669,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1032,C,1,0,C01,0,3,1,2,53,5,21,139,0,0,6,0,4,1,235,1,10,246,669,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1032,C,2,0,C02,0,6,2,0,66,5,17,113,2,0,4,0,6,1,222,2,4,228,669,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1032,C,3,0,C03,0,7,3,0,46,3,12,126,1,0,3,0,0,0,201,0,5,206,669,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1032,C,4,0,C04,0,6,3,0,53,6,13,128,1,0,0,10,0,0,220,0,9,229,668,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1033,B,1,0,B,0,14,7,4,35,9,17,158,1,0,3,0,3,1,252,0,6,258,672,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1033,C,1,0,C01,0,17,5,0,39,3,13,164,4,0,11,0,0,0,256,0,7,263,672,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1033,C,2,0,C02,0,19,2,0,36,7,12,168,2,0,8,0,2,5,261,2,6,269,671,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1033,C,3,0,C03,0,13,9,2,31,6,19,164,5,0,10,1,3,1,264,0,11,275,671,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1033,C,4,0,C04,0,8,7,1,54,5,11,156,2,0,6,0,2,1,253,0,10,263,671,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1034,B,1,0,B,0,6,4,1,51,10,14,139,3,0,6,0,0,1,235,0,10,245,696,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1034,C,1,0,C01,0,4,4,2,50,4,16,139,5,0,9,0,2,0,235,0,4,239,696,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1034,C,2,0,C02,0,8,7,0,61,7,17,112,1,0,9,4,0,0,226,1,6,233,696,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1034,C,3,0,C03,0,14,5,3,57,4,12,138,1,0,12,1,1,1,249,0,1,250,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1034,C,4,0,C04,0,9,3,0,45,7,13,148,4,0,5,0,0,1,235,1,5,241,695,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1036,B,1,0,B,0,8,2,1,67,4,7,124,1,0,0,0,0,0,214,0,15,229,641,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1036,C,1,0,C01,0,4,3,1,80,4,11,118,1,0,6,0,2,2,232,0,6,238,641,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1037,B,1,0,B,0,8,2,0,75,6,1,133,1,0,9,0,1,1,237,0,3,240,619,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1037,C,1,0,C01,0,6,3,2,66,4,11,113,2,0,7,1,4,2,221,2,4,227,619,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1037,C,2,0,C02,0,9,1,1,60,4,13,118,1,0,9,2,2,1,221,1,2,224,618,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1037,C,3,0,C03,0,4,5,1,54,7,11,142,2,0,3,0,3,0,232,0,3,235,618,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1038,B,1,0,B,0,4,6,3,59,6,14,150,3,0,12,0,2,1,260,0,16,276,750,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1038,C,1,0,C01,0,5,2,2,58,0,11,138,3,0,12,0,2,9,242,0,8,250,749,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1039,B,1,0,B,0,7,4,2,55,9,13,155,1,0,7,0,4,3,260,0,5,265,691,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1039,C,1,0,C01,0,2,4,1,60,6,17,127,1,0,9,1,3,3,234,0,13,247,691,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1039,C,2,0,C02,0,6,8,1,55,5,12,143,1,0,9,0,6,0,246,0,6,252,691,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1039,C,3,0,C03,0,6,5,3,56,8,18,164,4,0,11,0,1,0,276,0,11,287,691,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1041,B,1,0,B,0,12,4,4,42,11,17,161,7,0,10,0,2,1,271,0,0,271,703,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1041,C,1,0,C01,0,9,2,2,25,9,11,160,2,0,7,0,3,2,232,1,12,245,703,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1041,C,2,0,C02,0,7,4,3,34,4,14,130,1,0,10,0,3,3,213,0,8,221,702,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,5,CANCUN,1,BENITO JUAREZ,1041,C,3,0,C03,0,9,3,2,40,11,9,142,4,0,7,0,2,2,231,0,10,241,702,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,13,B,1,0,B,0,10,10,3,66,7,25,196,3,1,8,1,2,4,336,3,24,363,633,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,13,C,1,0,C01,0,8,6,2,78,8,19,175,0,8,1,5,1,10,321,2,12,335,633,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,13,C,2,0,C02,0,11,3,1,64,12,10,196,6,2,13,1,6,4,329,0,8,337,632,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,13,C,3,0,C03,0,18,3,2,63,7,15,192,7,0,8,0,6,0,321,5,12,338,632,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,B,1,0,B,0,34,13,10,27,13,30,213,9,1,17,0,7,0,374,0,11,385,711,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,1,0,C01,0,28,10,2,32,10,27,215,4,1,9,1,2,1,342,1,10,353,711,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,2,0,C02,0,32,9,5,28,9,39,193,6,0,13,0,1,3,338,0,6,344,710,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,3,0,C03,0,30,25,4,38,5,25,196,10,2,11,0,5,5,356,0,8,364,710,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,4,0,C04,0,22,10,4,46,9,29,223,6,1,12,1,3,1,367,0,12,379,710,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,5,0,C05,0,34,11,4,23,11,37,200,9,1,14,0,4,4,352,1,15,368,710,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,14,C,6,0,C06,0,27,16,7,30,11,30,175,10,2,5,0,0,2,315,0,10,325,710,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,B,1,0,B,0,14,12,5,48,14,33,189,10,1,11,2,3,3,345,1,16,362,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,C,1,0,C01,0,13,11,2,40,7,23,209,5,2,14,0,2,3,331,0,15,346,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,C,2,0,C02,0,20,11,4,42,7,21,190,8,0,19,0,0,0,322,0,15,337,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,C,3,0,C03,0,25,9,4,50,6,27,190,9,3,14,1,1,3,342,0,13,355,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,15,C,4,0,C04,0,30,12,2,49,11,31,186,5,3,12,0,2,2,345,0,18,363,647,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,47,B,1,0,B,0,26,10,3,88,6,30,200,7,0,9,1,2,3,385,0,14,399,683,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,47,C,1,0,C01,0,9,10,1,94,11,22,200,4,1,7,0,4,0,363,1,11,375,682,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,48,B,1,0,B,0,16,7,5,56,6,16,205,11,1,20,1,5,1,350,2,12,364,676,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,48,C,1,0,C01,0,15,14,4,45,13,33,225,7,2,13,0,0,0,371,0,13,384,675,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,49,B,1,0,B,0,18,5,5,73,5,17,237,4,0,11,7,0,0,382,0,18,400,745,COTEJADO EN PLENO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,49,C,1,0,C01,0,11,12,4,65,14,18,219,2,2,10,0,2,2,361,2,19,382,745,RECONTADO EN GRUPO DE TRABAJO,,,
3,23,QUINTANA ROO,6,CANCUN,1,BENITO JUAREZ,50,B,1,0,B,0,21,9,1,71,9,29,217,7,2,22,0,4,1,393,0,12,405,698,COTEJADO EN PLENO,,,
