CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAZ,PES,FMZ,RPZ,MAZ,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PT_NAZ_PES,PT_NAZ,PT_PES,NAZ_PES,PVEM_MORENA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,0,A,16,0,VA16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ACTA LEVANTADA EN CONSEJO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,742,B,1,0,B,0,83,23,3,40,5,20,70,1,4,12,0,0,3,3,0,0,0,0,0,0,1,0,268,0,17,285,508,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,742,C,1,0,C01,0,65,34,5,37,5,28,69,1,0,15,0,0,2,1,1,0,0,0,0,0,2,0,265,0,13,278,508,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,742,E,1,0,E01,0,122,20,5,45,6,17,86,3,2,25,1,0,6,1,0,0,0,0,0,0,3,0,342,0,14,356,589,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,742,S,1,0,S01,0,23,12,0,18,4,16,37,3,0,13,1,2,2,1,0,0,0,0,0,0,1,0,133,0,5,138,0,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,743,B,1,0,B,0,59,20,3,37,4,13,64,1,0,8,0,0,3,0,0,0,0,0,0,0,0,0,212,0,15,227,424,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,743,C,1,0,C01,0,74,20,5,43,4,11,45,2,3,18,0,0,3,0,0,0,0,0,0,0,0,0,228,0,6,234,423,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,744,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,744,C,1,0,C01,0,56,15,1,33,8,9,65,2,2,25,0,0,3,2,0,0,0,0,0,0,2,0,223,0,17,240,442,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,745,B,1,0,B,0,125,51,3,58,4,9,96,2,2,18,2,0,5,1,0,0,0,0,0,0,3,0,379,0,13,392,747,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,746,B,1,0,B,0,78,40,1,33,7,24,79,0,0,12,0,0,10,2,0,0,0,0,0,0,7,0,293,0,8,301,530,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,747,B,1,0,B,0,94,29,3,64,12,23,117,1,0,38,1,0,1,0,1,0,0,0,0,0,0,0,384,0,25,409,727,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,748,B,1,0,B,0,102,11,4,43,8,13,76,3,1,23,0,0,4,1,0,0,0,0,0,0,2,0,291,1,11,303,603,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,749,B,1,0,B,0,98,8,1,38,10,12,74,0,0,10,0,0,4,1,0,0,0,0,0,0,4,0,260,0,26,286,533,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,749,C,1,0,C01,0,91,11,3,41,10,11,67,1,2,13,1,0,8,0,0,1,0,0,0,0,2,0,262,0,22,284,532,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,750,B,1,0,B,0,46,21,8,30,6,11,51,0,0,16,1,0,3,0,0,0,0,0,0,0,1,0,194,0,14,208,396,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,750,C,1,0,C01,0,50,17,5,39,5,13,56,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,198,0,17,215,395,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,751,B,1,0,B,0,98,21,5,42,8,8,95,0,0,31,0,0,1,0,0,0,0,0,0,0,4,0,313,0,14,327,558,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,752,B,1,0,B,0,44,13,3,53,9,7,81,2,0,16,0,0,2,1,0,0,0,0,0,0,1,0,232,0,23,255,463,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,752,C,1,0,C01,0,60,25,2,38,4,16,78,4,2,21,1,0,4,2,0,1,0,0,0,0,1,0,259,0,9,268,462,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,753,B,1,0,B,0,43,26,0,29,8,15,64,2,1,4,0,0,3,1,0,0,0,0,0,0,1,0,197,0,11,208,422,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,753,C,1,0,C01,0,46,18,3,46,3,22,86,0,0,12,1,8,5,0,0,0,0,0,0,0,2,0,252,0,8,260,421,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,754,B,1,0,B,0,19,11,0,20,1,2,16,1,0,3,0,1,1,1,0,0,0,0,0,0,0,0,76,0,4,80,141,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,755,B,1,0,B,0,43,1,5,36,4,43,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,9,151,332,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,756,B,1,0,B,0,52,17,1,57,3,11,72,0,3,19,2,1,4,0,0,0,0,0,0,0,4,0,246,0,13,259,438,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,756,C,1,0,C01,0,37,6,4,66,4,13,89,2,0,15,0,0,2,1,0,0,0,0,0,0,2,0,241,0,14,255,437,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,757,B,1,0,B,0,12,2,4,11,6,0,46,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,87,0,11,98,175,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,758,B,1,0,B,0,39,5,2,32,9,9,57,0,0,20,0,0,1,1,0,0,0,0,0,0,0,0,175,0,6,181,375,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,761,B,1,0,B,0,15,4,1,16,3,3,28,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,76,0,6,82,156,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,23,JUCHIPILA,762,B,1,0,B,0,24,3,1,30,1,4,41,0,1,8,0,0,2,0,0,0,0,0,0,0,2,0,117,0,4,121,211,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,876,B,1,0,B,0,22,10,106,18,130,10,194,2,3,6,2,1,2,0,0,0,0,0,0,0,5,0,511,0,26,537,737,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,877,B,1,0,B,0,6,10,74,12,83,5,130,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,327,0,25,352,539,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,877,C,1,0,C01,0,10,8,64,14,92,5,150,1,0,1,0,0,0,0,1,1,0,0,0,0,3,0,350,1,16,367,538,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,878,B,1,0,B,0,6,3,37,24,67,1,110,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,255,0,4,259,355,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,879,B,1,0,B,0,3,2,24,2,56,1,50,0,1,1,1,1,0,0,0,0,0,0,0,0,3,0,145,0,3,148,164,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,880,B,1,0,B,0,2,3,18,4,30,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,5,111,141,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,28,MEZQUITAL DEL ORO,883,B,1,0,B,0,2,1,21,2,25,1,30,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,89,0,3,92,124,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,0,A,17,0,VA17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ACTA LEVANTADA EN CONSEJO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,906,B,1,0,B,0,77,11,1,42,41,1,72,0,2,4,3,1,3,1,0,0,0,0,0,0,2,0,261,0,18,279,419,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,907,B,1,0,B,0,83,12,2,45,19,0,54,3,0,2,6,0,1,0,0,0,0,0,0,0,2,0,229,0,11,240,473,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,908,B,1,0,B,0,94,19,1,76,27,2,80,1,1,1,2,0,3,2,0,0,0,0,0,0,8,0,317,0,17,334,563,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,908,C,1,0,C01,0,96,9,3,105,33,9,89,4,2,3,0,1,2,0,0,0,0,0,0,0,1,0,357,0,20,377,562,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,909,B,1,0,B,0,44,2,1,38,10,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,0,7,141,220,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,911,B,1,0,B,0,20,13,0,13,17,2,44,2,1,1,1,0,1,1,0,0,0,0,0,0,1,0,117,0,9,126,237,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,30,MOMAX,913,B,1,0,B,0,22,2,0,18,9,2,24,0,0,1,1,1,0,1,0,0,0,0,0,0,3,0,84,1,2,87,145,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,954,B,1,0,B,0,56,55,12,7,16,37,117,1,1,14,9,1,3,1,1,0,0,0,0,0,7,0,338,0,21,359,637,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,955,B,1,0,B,0,42,52,12,24,12,45,119,0,0,27,1,2,5,2,1,0,0,0,0,0,5,0,349,1,22,372,683,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,956,B,1,0,B,0,52,0,4,23,6,31,90,0,0,18,7,2,4,41,0,0,0,0,0,0,7,0,285,0,21,306,675,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,957,B,1,0,B,0,12,2,4,11,6,0,47,0,0,2,1,0,0,1,1,0,0,0,0,0,1,0,88,0,10,98,683,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,958,B,1,0,B,0,15,28,3,10,11,13,69,0,0,10,1,1,3,0,0,0,0,0,0,0,4,0,168,0,13,181,381,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,958,C,1,0,C01,0,17,27,2,5,12,14,51,0,0,5,2,0,4,1,0,0,0,0,0,0,2,0,142,0,8,150,380,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,961,B,1,0,B,0,13,38,3,8,11,12,91,1,1,5,3,0,2,2,0,0,0,0,0,0,4,0,194,0,12,206,494,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,962,B,1,0,B,0,20,23,2,2,5,19,33,1,1,9,0,0,3,0,0,0,0,0,0,0,0,0,118,0,5,123,223,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,963,B,1,0,B,0,23,48,4,8,13,21,35,2,1,16,3,0,1,0,1,0,0,0,0,0,2,0,178,0,1,179,285,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,33,MOYAHUA DE ESTRADA,964,B,1,0,B,0,24,52,5,4,19,54,83,0,0,18,1,2,1,1,0,0,0,0,0,0,8,0,272,0,12,284,501,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,0,A,18,0,VA18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ACTA LEVANTADA EN CONSEJO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1412,B,1,0,B,0,6,34,2,36,18,9,112,33,31,5,1,1,0,0,0,0,0,0,0,0,6,0,294,0,20,314,550,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1413,B,1,0,B,0,18,26,3,39,9,3,74,35,20,3,3,0,1,0,0,0,0,0,0,0,2,0,236,0,7,243,389,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1414,B,1,0,B,0,20,46,1,55,9,7,50,64,22,5,1,1,2,2,0,0,0,0,0,0,2,0,287,0,21,308,513,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1415,B,1,0,B,0,11,27,0,25,8,4,78,33,30,1,1,1,2,0,0,0,0,0,0,0,5,0,226,0,8,234,401,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1416,B,1,0,B,0,10,58,1,68,28,4,120,64,28,2,2,3,1,0,0,0,0,0,0,0,4,0,393,0,20,413,632,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1417,B,1,0,B,0,44,80,1,60,23,3,87,44,20,0,4,0,2,1,0,1,0,0,0,0,0,0,370,0,15,385,614,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1418,B,1,0,B,0,20,52,1,34,8,3,49,31,17,3,3,0,2,0,0,0,0,0,0,0,2,0,225,0,22,247,411,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1419,B,1,0,B,0,4,24,2,28,8,2,65,33,21,3,5,1,1,0,0,0,0,0,0,0,1,0,198,0,9,207,347,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1420,B,1,0,B,0,7,19,0,46,13,7,101,23,20,0,1,0,0,0,0,1,0,0,0,0,2,0,240,0,16,256,436,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1422,B,1,0,B,0,7,24,2,6,4,1,47,16,14,0,0,0,0,0,0,0,0,0,0,0,4,0,125,0,6,131,185,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1423,B,1,0,B,0,7,94,5,78,14,9,73,61,32,1,0,1,1,1,0,0,0,0,0,0,2,0,379,1,18,398,623,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1423,C,1,0,C01,0,11,67,2,103,17,13,85,70,31,3,3,0,1,2,0,0,0,0,0,0,2,0,410,0,13,423,622,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1425,B,1,0,B,0,2,20,1,14,9,1,20,8,8,0,1,0,0,0,1,0,0,0,0,0,2,0,87,0,2,89,122,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1427,B,1,0,B,0,4,24,0,12,2,3,33,16,18,0,1,0,0,0,0,0,0,0,0,0,1,0,114,0,13,127,195,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1428,B,1,0,B,0,1,8,1,2,6,1,18,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45,0,12,57,119,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1429,B,1,0,B,0,2,12,2,11,6,0,18,8,7,0,0,0,0,0,1,0,0,0,0,0,0,0,67,0,8,75,109,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1430,B,1,0,B,0,2,26,1,67,9,2,54,86,24,0,0,0,0,0,1,0,0,0,0,0,1,0,273,0,14,287,396,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1430,C,1,0,C01,0,7,23,2,55,5,3,52,27,20,0,0,0,0,0,0,0,0,0,0,0,2,0,196,1,17,214,396,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1431,B,1,0,B,0,4,18,1,2,5,2,38,10,11,1,0,0,0,0,0,0,0,0,0,0,3,0,95,0,7,102,162,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,45,TEPECHITLAN,1432,B,1,0,B,0,6,19,5,8,6,2,47,31,19,1,0,0,1,1,0,0,0,0,0,0,1,0,147,0,15,162,235,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1465,B,1,0,B,0,26,45,2,95,41,7,55,13,4,6,2,0,2,0,0,0,0,0,0,0,3,0,301,0,11,312,435,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1465,C,1,0,C01,0,11,34,2,106,31,15,50,15,1,2,4,0,0,1,0,1,0,0,0,0,2,0,275,0,16,291,434,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1466,B,1,0,B,0,36,53,1,108,53,19,49,9,4,6,6,0,5,1,1,0,0,0,0,0,0,0,351,0,15,366,544,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1467,B,1,0,B,0,39,45,2,97,33,11,40,15,2,3,1,0,5,1,0,0,0,0,0,0,4,0,298,0,11,309,420,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1467,C,1,0,C01,0,28,34,2,86,49,14,54,20,1,2,1,0,1,0,0,0,0,0,0,0,2,0,294,0,18,312,420,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1468,B,1,0,B,0,30,33,2,102,31,11,40,9,1,3,3,0,2,0,1,0,0,0,0,0,2,0,270,0,13,283,442,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1468,C,1,0,C01,0,25,28,2,86,36,21,57,13,4,1,5,1,3,1,0,0,0,0,0,0,4,0,287,0,11,298,441,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1475,B,1,0,B,0,3,35,0,30,37,4,35,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,147,0,7,154,211,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1476,B,1,0,B,0,5,28,0,29,17,3,26,2,1,1,0,0,1,1,0,0,0,0,0,0,1,0,115,0,5,120,160,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1478,B,1,0,B,0,17,17,0,96,21,9,33,5,0,0,2,2,4,0,0,0,0,0,0,0,0,0,206,0,14,220,358,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1479,B,1,0,B,0,40,14,2,16,9,3,17,3,1,0,0,0,1,1,0,0,0,0,0,0,2,0,109,0,4,113,163,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1480,B,1,0,B,0,8,7,1,50,14,3,35,0,0,1,20,0,2,1,0,0,0,0,0,0,1,0,143,0,6,149,249,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1481,B,1,0,B,0,22,2,3,63,15,3,38,4,0,4,11,0,0,0,0,0,0,0,0,0,1,0,166,0,9,175,270,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,47,TEUL DE GONZALEZ ORTEGA,1484,B,1,0,B,0,2,2,0,71,9,0,11,0,0,2,5,0,0,0,0,2,0,0,0,0,1,0,105,0,1,106,166,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1485,B,1,0,B,0,34,15,4,70,17,5,75,3,1,3,7,0,1,0,0,0,0,0,0,0,8,0,243,0,17,260,424,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1485,C,1,0,C01,0,34,11,3,70,14,6,66,1,5,0,5,1,11,3,0,0,0,0,0,0,8,0,238,0,9,247,424,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1485,E,1,0,E01,0,10,4,4,48,9,0,54,0,1,3,2,0,1,1,0,0,0,0,0,0,1,0,138,0,5,143,200,ACTA DE CASILLA,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1486,B,1,0,B,0,41,10,3,106,13,8,95,3,3,1,10,0,4,0,1,0,0,0,0,0,12,0,310,0,24,334,553,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1486,C,1,0,C01,0,42,8,4,104,24,11,78,1,1,1,7,0,8,1,1,0,0,0,0,0,14,0,305,0,20,325,553,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1486,C,2,0,C02,0,31,20,8,105,13,7,91,0,3,0,5,1,4,1,0,0,0,0,0,0,13,0,302,1,24,327,553,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1487,B,1,0,B,0,48,16,2,68,5,3,49,2,0,3,5,0,1,3,0,0,0,0,0,0,5,0,210,0,16,226,382,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1487,C,1,0,C01,0,48,11,4,68,10,4,45,4,0,2,4,0,1,0,0,0,0,0,0,0,7,0,208,0,9,217,381,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1488,B,1,0,B,0,24,10,0,52,10,1,22,1,4,1,7,0,4,0,0,0,0,0,0,0,9,0,145,0,5,150,235,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,TLALTENANGO DE SANCHEZ ROMAN,48,TLALTENANGO DE SANCHEZ ROMAN,1489,B,1,0,B,0,46,15,4,78,16,10,45,4,3,2,10,0,4,0,0,0,0,0,0,0,8,0,245,0,8,253,406,ACTA DE CASILLA,,,
