CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,PAN_PRI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,27,TABASCO,5,CENTRO,4,CENTRO,495,B,1,0,B,0,4,12,4,22,21,6,252,13,2,3,2,3,344,0,9,353,642,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0495_B.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,495,C,1,0,C01,0,3,4,3,17,12,9,273,5,2,3,2,0,333,0,19,352,642,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0495_C01.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,495,C,2,0,C02,0,5,13,8,18,9,9,218,16,9,5,10,0,320,0,17,337,641,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0495_C02.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,495,C,3,0,C03,0,1,13,7,21,16,8,271,15,0,4,0,0,356,0,14,370,641,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0495_C03.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,495,C,4,0,C04,0,7,11,3,22,11,8,250,15,2,2,5,1,337,0,18,355,641,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0495_C04.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,496,B,1,0,B,0,1,18,6,28,12,14,252,18,1,1,0,2,353,0,5,358,632,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0496_B.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,496,C,1,0,C01,0,9,13,5,22,8,20,265,13,0,5,1,0,361,0,10,371,632,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0496_C01.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,497,B,1,0,B,0,6,12,13,22,16,9,216,0,0,0,0,0,294,0,32,326,593,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0497_B.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,497,C,1,0,C01,0,4,8,15,22,6,10,242,12,1,3,4,0,327,0,11,338,593,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0497_C01.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,497,C,2,0,C02,0,2,13,12,23,20,8,230,18,1,4,1,0,332,0,9,341,593,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0497_C02.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,497,C,3,0,C03,0,4,14,7,19,12,9,246,6,2,5,4,0,328,0,12,340,592,Acta casilla,Anulada,TET-JDC-46/2024-III Y SU ACUMULADO TET-JI-25/2024-III,
3,27,TABASCO,5,CENTRO,4,CENTRO,498,B,1,0,B,0,4,20,12,26,7,11,205,17,2,4,0,0,308,0,25,333,613,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0498_B.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,498,C,1,0,C01,0,2,3,1,27,6,14,245,10,2,0,3,0,313,0,15,328,612,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0498_C01.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,498,C,2,0,C02,0,0,4,9,17,15,10,206,14,3,5,2,0,285,0,26,311,612,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0498_C02.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,498,C,3,0,C03,0,1,10,9,22,12,13,230,13,0,6,1,1,318,0,12,330,612,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0498_C03.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,507,B,1,0,B,0,4,14,6,17,14,2,238,10,3,5,2,1,316,0,14,330,591,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0507_B.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,507,C,1,0,C01,0,1,8,2,21,4,6,272,8,3,4,4,1,334,0,10,344,591,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0507_C01.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,508,B,1,0,B,0,6,8,6,36,18,8,249,15,3,3,0,1,353,0,8,361,633,Acta del consejo,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0508_B.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,508,C,1,0,C01,0,2,4,4,29,20,7,224,11,0,5,2,0,308,0,10,318,633,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0508_C01.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,508,C,2,0,C02,0,2,5,5,31,18,11,247,10,2,1,6,0,338,0,4,342,632,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0508_C02.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,510,B,1,0,B,0,5,2,11,27,10,8,195,13,0,0,0,0,271,0,4,275,476,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_0510_B.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1168,B,1,0,B,0,5,5,8,19,11,15,255,9,0,11,2,2,342,0,12,354,735,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1168_B.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1168,C,1,0,C01,0,2,9,7,18,7,12,218,11,0,5,1,0,290,0,0,290,735,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1168_C01.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1168,C,2,0,C02,0,3,14,6,21,14,15,245,6,2,2,0,1,329,0,1,330,735,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1168_C02.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1169,B,1,0,B,0,4,12,7,26,10,11,236,14,0,7,7,1,335,0,15,350,694,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1169_B.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1169,C,1,0,C01,0,2,8,9,18,4,13,255,11,0,13,2,0,335,0,12,347,693,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1169_C01.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1169,C,2,0,C02,0,5,11,4,15,8,13,220,13,0,3,3,2,297,0,13,310,693,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1169_C02.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1169,C,3,0,C03,0,5,9,9,21,11,6,217,30,2,0,0,0,310,0,5,315,693,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1169_C03.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1170,B,1,0,B,0,22,24,18,29,24,31,282,0,0,1,0,0,431,0,37,468,719,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1170_B.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1170,C,1,0,C01,0,28,20,18,21,9,36,304,6,1,3,2,1,449,0,9,458,718,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1170_C01.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1170,C,2,0,C02,0,25,35,10,25,20,33,295,0,0,0,0,0,443,0,9,452,718,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1170_C02.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1171,B,1,0,B,0,17,14,18,21,22,46,271,27,0,0,0,0,436,0,8,444,722,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1171_B.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1171,C,1,0,C01,0,17,17,14,32,24,37,273,26,1,1,0,0,442,0,6,448,722,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1171_C01.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1171,C,2,0,C02,0,14,20,15,22,14,36,271,13,1,2,5,3,416,0,14,430,722,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1171_C02.jpg
3,27,TABASCO,5,CENTRO,4,CENTRO,1171,C,3,0,C03,0,18,15,10,35,20,28,280,20,1,1,4,0,432,0,8,440,721,Acta casilla,,,http://iepct.mx/computos/2024/GUB/5/acta_casilla_consejo/GUB_1171_C03.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,419,B,1,0,B,0,1,3,11,35,18,4,327,13,0,0,8,0,420,0,4,424,580,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0419_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,420,B,1,0,B,0,2,5,8,28,41,5,307,10,1,2,2,0,411,0,12,423,661,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0420_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,420,C,1,0,C01,0,0,4,4,25,37,9,290,19,1,4,1,0,394,0,17,411,661,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0420_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,420,C,2,0,C02,0,2,7,12,10,30,6,322,8,0,2,4,0,403,0,10,413,660,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0420_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,421,B,1,0,B,0,1,1,3,24,35,19,344,19,1,1,8,0,456,0,0,456,664,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0421_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,421,C,1,0,C01,0,0,3,10,28,45,4,356,12,0,3,4,0,465,0,4,469,664,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0421_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,421,C,2,0,C02,0,3,3,9,22,30,12,322,19,1,6,0,0,427,0,8,435,663,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0421_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,421,C,3,0,C03,0,2,0,13,29,36,10,332,20,3,6,0,0,451,0,9,460,663,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0421_C03.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,422,B,1,0,B,0,0,0,13,27,42,16,343,8,3,4,8,0,464,2,5,471,713,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0422_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,422,C,1,0,C01,0,1,6,10,35,33,10,355,14,3,5,8,1,481,1,4,486,713,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0422_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,422,C,2,0,C02,0,1,2,6,41,42,2,357,13,7,0,4,0,475,0,7,482,712,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0422_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,422,C,3,0,C03,0,2,0,8,30,40,5,407,12,1,1,5,0,511,0,6,517,712,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0422_C03.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,423,B,1,0,B,0,3,6,9,32,46,7,320,16,4,1,2,1,447,0,3,450,659,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0423_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,423,C,1,0,C01,0,2,5,8,24,44,3,328,16,3,3,7,1,444,1,6,451,659,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0423_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,423,C,2,0,C02,0,0,9,12,24,36,10,352,13,2,3,7,0,468,0,7,475,658,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0423_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,423,C,3,0,C03,0,2,2,4,25,43,8,325,19,0,3,4,0,435,0,5,440,658,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0423_C03.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,423,C,4,0,C04,0,1,2,4,23,37,10,336,20,3,1,5,0,442,0,9,451,658,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0423_C04.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,424,B,1,0,B,0,1,0,9,5,5,4,52,0,0,0,0,0,76,0,1,77,120,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0424_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,425,B,1,0,B,0,1,6,14,22,35,3,282,12,5,2,3,0,385,0,8,393,617,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0425_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,425,C,1,0,C01,0,1,3,18,19,20,4,286,14,3,2,7,0,377,0,9,386,616,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0425_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,425,C,2,0,C02,0,2,6,16,17,30,3,242,11,1,2,2,0,332,0,10,342,616,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0425_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,425,C,3,0,C03,0,1,6,22,22,21,4,248,12,6,6,9,0,357,0,5,362,616,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0425_C03.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,426,B,1,0,B,0,1,0,9,14,38,5,297,6,3,2,4,0,379,0,4,383,589,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0426_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,426,C,1,0,C01,0,2,2,24,7,22,9,285,5,0,0,4,0,360,0,8,368,588,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0426_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,426,C,2,0,C02,0,0,2,13,9,31,6,281,9,2,2,3,0,358,0,10,368,588,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0426_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,426,C,3,0,C03,0,2,6,17,12,35,4,250,11,0,4,4,0,345,0,7,352,588,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0426_C03.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,427,B,1,0,B,0,0,5,13,11,11,15,286,9,3,2,5,1,361,0,2,363,553,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0427_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,427,C,1,0,C01,0,2,8,10,17,17,15,268,23,1,3,0,0,364,1,8,373,553,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0427_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,427,C,2,0,C02,0,4,6,15,9,7,10,269,10,1,1,2,0,334,0,15,349,552,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0427_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,428,B,1,0,B,0,9,12,12,17,13,12,259,22,0,0,0,1,357,0,8,365,509,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0428_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,428,C,1,0,C01,0,6,22,7,11,11,11,242,16,1,3,2,0,332,0,8,340,508,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0428_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,428,C,2,0,C02,0,6,9,17,22,15,8,237,15,0,3,2,0,334,0,6,340,508,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0428_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,429,B,1,0,B,0,6,10,20,22,27,22,321,35,0,6,7,1,477,0,8,485,711,Acta del consejo,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0429_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,429,C,1,0,C01,0,7,12,14,13,19,16,296,19,2,5,3,1,407,0,18,425,711,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0429_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,429,C,2,0,C02,0,7,12,14,13,19,16,296,19,2,5,3,1,407,0,18,425,711,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0429_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,430,B,1,0,B,0,3,5,10,15,14,19,264,19,0,2,1,1,353,0,4,357,701,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0430_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,430,C,1,0,C01,0,4,9,5,31,17,12,251,14,0,8,1,0,352,0,7,359,701,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0430_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,430,C,2,0,C02,0,5,4,11,13,16,16,221,24,3,6,5,0,324,0,3,327,700,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0430_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,430,C,3,0,C03,0,2,3,2,16,9,11,268,12,0,2,5,0,330,0,7,337,700,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0430_C03.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,430,C,4,0,C04,0,2,2,10,25,8,12,263,11,0,0,0,0,333,0,7,340,700,Acta del consejo,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0430_C04.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,430,C,5,0,C05,0,5,6,12,14,12,15,269,10,1,3,2,0,349,0,6,355,700,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0430_C05.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,430,C,6,0,C06,0,1,5,14,33,7,11,211,10,3,2,2,0,299,0,8,307,700,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0430_C06.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,431,B,1,0,B,0,8,12,20,18,18,13,259,26,0,4,0,0,378,0,0,378,664,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0431_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,431,C,1,0,C01,0,6,13,18,17,19,11,245,31,4,2,3,0,369,0,3,372,664,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0431_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,431,C,2,0,C02,0,6,6,22,13,13,16,275,15,0,3,3,0,372,0,8,380,664,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0431_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,432,B,1,0,B,0,3,13,17,15,17,10,323,20,2,11,5,1,437,0,5,442,729,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0432_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,432,C,1,0,C01,0,4,5,8,23,15,6,320,15,1,6,4,0,407,0,9,416,728,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0432_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,432,S,1,0,S01,0,3,9,13,19,21,21,304,21,0,3,5,0,419,0,10,429,0,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0432_SMR01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,433,B,1,0,B,0,1,9,12,19,15,7,274,18,0,3,3,2,363,0,9,372,637,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0433_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,433,C,1,0,C01,0,7,7,16,19,9,6,259,26,0,3,6,0,358,0,7,365,636,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0433_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,433,C,2,0,C02,0,7,7,12,21,16,17,261,18,1,2,3,1,366,0,5,371,636,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0433_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,434,B,1,0,B,0,9,19,9,18,6,11,282,21,0,2,1,2,380,1,6,387,616,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0434_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,434,C,1,0,C01,0,10,10,7,15,10,19,279,12,0,1,0,1,364,1,12,377,615,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0434_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,436,B,1,0,B,0,6,3,10,24,16,12,361,13,0,5,4,0,454,0,36,490,746,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0436_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,436,C,1,0,C01,0,0,4,16,25,39,5,348,17,0,5,4,0,463,0,4,467,746,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0436_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,436,C,2,0,C02,0,1,1,10,15,29,8,350,16,0,6,4,1,441,0,4,445,745,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0436_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,436,C,3,0,C03,0,2,3,7,12,18,3,356,19,1,2,5,0,428,0,2,430,745,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0436_C03.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,437,B,1,0,B,0,4,4,14,34,28,6,257,18,2,3,7,0,377,0,4,381,589,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0437_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,437,C,1,0,C01,0,1,5,12,19,18,6,261,14,0,1,3,1,341,0,13,354,589,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0437_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,437,C,2,0,C02,0,3,5,12,23,39,6,291,12,2,0,6,0,399,0,0,399,589,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0437_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,438,B,1,0,B,0,4,11,16,17,17,10,266,2,2,1,1,0,347,0,12,359,592,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0438_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,438,C,1,0,C01,0,2,6,7,16,7,16,253,12,0,1,1,0,321,0,7,328,592,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0438_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,438,C,2,0,C02,0,6,5,13,21,16,10,240,4,4,0,0,6,325,0,7,332,592,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0438_C02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,438,C,3,0,C03,0,4,8,8,21,14,8,281,10,1,4,1,0,360,0,0,360,591,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0438_C03.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,439,B,1,0,B,0,3,13,7,19,25,15,211,13,1,5,1,0,313,0,9,322,582,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0439_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,439,C,1,0,C01,0,8,4,9,17,11,13,211,15,0,4,3,0,295,0,10,305,582,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0439_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,441,B,1,0,B,0,2,10,9,33,19,6,147,13,0,4,1,0,244,0,4,248,483,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0441_B.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,441,C,1,0,C01,0,1,13,1,25,14,13,134,4,0,8,2,0,215,0,19,234,483,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0441_C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,441,E,1,0,E01,0,2,6,2,21,7,1,147,0,0,0,0,0,186,0,15,201,393,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0441_E01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,441,E,1,1,E01C01,0,2,6,2,21,7,1,147,0,0,0,0,0,186,0,15,201,393,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0441_E01C01.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,441,E,2,0,E02,0,7,13,14,15,4,1,233,0,0,0,0,0,287,0,16,303,471,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0441_E02.jpg
3,27,TABASCO,6,CENTRO,4,CENTRO,442,B,1,0,B,0,4,15,10,21,14,3,193,9,3,3,2,1,278,1,14,293,534,Acta casilla,,,http://iepct.mx/computos/2024/GUB/6/acta_casilla_consejo/GUB_0442_B.jpg
