CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN_PRI_PRD_PRS_PHBCS,MORENA_PT_PVEM_NABCS,MC,FXMBCS,MLBCS,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,396,B,1,0,B,0,163,105,20,13,7,308,1,15,324,535,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,396,C,1,0,C01,0,170,75,9,9,6,269,1,1,271,535,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,396,C,2,0,C02,0,178,91,22,14,7,312,0,7,319,534,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,397,B,1,0,B,0,141,128,18,20,15,322,0,13,335,684,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,397,C,1,0,C01,0,138,130,16,12,15,311,0,11,322,683,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,397,C,2,0,C02,0,157,118,15,22,14,326,0,13,339,683,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,397,C,3,0,C03,0,131,152,22,18,19,342,0,9,351,683,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,397,C,4,0,C04,0,136,140,18,34,17,345,1,17,363,683,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,398,B,1,0,B,0,150,138,13,25,18,344,1,14,359,672,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,398,C,1,0,C01,0,167,127,20,24,10,348,0,7,355,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,398,C,2,0,C02,0,163,126,24,23,9,345,0,0,345,671,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,399,B,1,0,B,0,141,75,22,19,11,268,0,5,273,559,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,399,C,1,0,C01,0,169,68,20,26,6,289,0,8,297,559,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,400,B,1,0,B,0,82,72,20,11,10,195,0,15,210,409,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,400,C,1,0,C01,0,74,91,5,12,7,189,0,11,200,409,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,400,S,1,0,S01,0,5,17,1,0,0,23,0,2,25,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,400,S,2,0,S02,0,30,12,3,3,1,49,0,6,55,0,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,401,B,1,0,B,0,163,63,13,18,6,263,0,3,266,417,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,401,C,1,0,C01,0,133,85,19,12,10,259,0,1,260,416,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,402,B,1,0,B,0,204,119,26,22,11,382,0,4,386,672,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,402,C,1,0,C01,0,201,118,27,26,6,378,0,4,382,671,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,402,C,2,0,C02,0,215,122,28,18,11,394,0,10,404,671,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,403,B,1,0,B,0,114,75,7,17,6,219,0,4,223,424,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,403,C,1,0,C01,0,119,72,17,11,10,229,0,12,241,423,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,404,B,1,0,B,0,86,124,12,18,10,250,0,17,267,527,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,404,C,1,0,C01,0,71,119,22,20,11,243,0,12,255,527,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,404,C,2,0,C02,0,89,120,12,16,13,250,0,15,265,526,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,405,B,1,0,B,0,138,144,24,13,12,331,0,14,345,716,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,405,C,1,0,C01,0,155,143,25,21,11,355,1,10,366,715,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,405,C,2,0,C02,0,126,155,22,20,9,332,0,12,344,715,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,406,B,1,0,B,0,67,136,16,19,5,243,0,14,257,530,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,406,C,1,0,C01,0,81,124,18,21,14,258,0,8,266,529,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,406,C,2,0,C02,0,79,143,18,11,9,260,1,12,273,529,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,407,B,1,0,B,0,118,162,18,11,16,325,0,11,336,636,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,407,C,1,0,C01,0,110,145,20,11,8,294,0,17,311,636,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,407,C,2,0,C02,0,102,150,19,23,10,304,0,6,310,636,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,408,B,1,0,B,0,103,126,26,15,13,283,0,1,284,611,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,408,C,1,0,C01,0,135,121,21,20,6,303,0,13,316,610,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,409,B,1,0,B,0,92,93,20,13,8,226,1,6,233,474,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,409,C,1,0,C01,0,83,118,18,17,10,246,0,6,252,473,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,410,B,1,0,B,0,120,132,17,11,10,290,0,20,310,673,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,410,C,1,0,C01,0,123,136,17,11,16,303,0,10,313,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,411,B,1,0,B,0,242,140,36,28,9,455,1,6,462,725,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,411,C,1,0,C01,0,217,155,41,27,11,451,2,8,461,725,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,411,E,1,0,E01,0,219,70,26,13,8,336,0,8,344,506,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,411,E,1,1,E01C01,0,187,77,26,15,10,315,0,4,319,505,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,B,1,0,B,0,50,165,13,35,14,277,1,13,291,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C,1,0,C01,0,36,169,9,38,12,264,0,7,271,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C,2,0,C02,0,40,155,5,31,13,244,0,12,256,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C,3,0,C03,0,55,136,11,30,12,244,0,0,244,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C,4,0,C04,0,58,148,15,38,15,274,0,12,286,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C,5,0,C05,0,44,134,7,50,30,265,0,5,270,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C,6,0,C06,0,46,153,7,34,17,257,0,9,266,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C,7,0,C07,0,43,135,14,36,19,247,0,9,256,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C,8,0,C08,0,45,132,5,40,20,242,0,6,248,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C,9,0,C09,0,41,156,16,38,21,272,0,7,279,716,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,C,10,0,C10,0,49,143,10,43,19,264,0,8,272,716,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,413,B,1,0,B,0,32,166,14,44,19,275,0,14,289,711,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,413,C,1,0,C01,0,31,171,18,59,12,291,2,11,304,711,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,414,B,1,0,B,0,47,178,21,23,15,284,0,17,301,717,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,414,C,1,0,C01,0,34,180,31,34,15,294,0,12,306,716,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,415,B,1,0,B,0,49,140,10,22,15,236,0,3,239,526,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,415,C,1,0,C01,0,38,142,15,22,14,231,0,2,233,525,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,416,B,1,0,B,0,44,170,8,27,11,260,1,20,281,577,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,416,C,1,0,C01,0,46,150,8,29,10,243,0,10,253,576,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,417,B,1,0,B,0,44,116,9,10,1,180,0,5,185,531,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,417,C,1,0,C01,0,69,130,10,21,15,245,0,11,256,530,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,418,B,1,0,B,0,52,161,10,11,7,241,0,4,245,446,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,418,C,1,0,C01,0,52,124,14,15,10,215,0,7,222,445,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,419,B,1,0,B,0,56,150,3,25,6,240,0,9,249,510,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,419,C,1,0,C01,0,51,157,14,19,15,256,0,2,258,509,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,420,B,1,0,B,0,52,143,12,31,14,252,0,5,257,542,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,420,C,1,0,C01,0,38,148,9,27,10,232,0,13,245,541,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,421,B,1,0,B,0,44,94,9,25,16,188,0,7,195,435,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,421,C,1,0,C01,0,28,135,16,19,15,213,0,5,218,435,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,422,B,1,0,B,0,40,137,7,41,10,235,0,11,246,514,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,422,C,1,0,C01,0,35,139,17,34,13,238,0,6,244,514,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,423,B,1,0,B,0,34,110,11,27,13,195,0,2,197,491,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,423,C,1,0,C01,0,35,129,8,24,6,202,0,0,202,491,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,424,B,1,0,B,0,42,113,10,29,9,203,0,6,209,445,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,424,C,1,0,C01,0,30,121,12,19,17,199,0,6,205,444,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,425,B,1,0,B,0,40,128,8,31,12,219,0,11,230,497,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,425,C,1,0,C01,0,39,138,7,37,9,230,1,10,241,497,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,426,B,1,0,B,0,49,114,11,26,13,213,0,5,218,412,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,426,C,1,0,C01,0,55,94,16,21,23,209,0,4,213,412,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,427,B,1,0,B,0,57,134,12,15,10,228,0,6,234,480,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,427,C,1,0,C01,0,53,149,10,13,9,234,0,5,239,479,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,428,B,1,0,B,0,42,103,6,24,13,188,1,11,200,475,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,428,C,1,0,C01,0,41,127,4,29,8,209,2,10,221,474,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,429,B,1,0,B,0,60,161,11,16,7,255,1,9,265,530,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,429,C,1,0,C01,0,74,137,11,19,10,251,0,8,259,530,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,430,B,1,0,B,0,59,151,9,20,8,247,0,9,256,429,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,430,C,1,0,C01,0,64,140,9,8,5,226,0,9,235,429,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,431,B,1,0,B,0,69,166,10,6,13,264,0,6,270,524,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,431,C,1,0,C01,0,80,148,15,17,10,270,0,17,287,524,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,432,B,1,0,B,0,70,164,13,18,8,273,0,12,285,584,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,432,C,1,0,C01,0,69,152,15,11,11,258,0,3,261,584,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,433,B,1,0,B,0,61,139,10,22,10,242,0,8,250,533,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,433,C,1,0,C01,0,42,152,14,19,15,242,1,10,253,533,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,434,B,1,0,B,0,61,157,18,13,8,257,0,10,267,540,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,434,C,1,0,C01,0,75,151,14,24,15,279,1,11,291,540,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,435,B,1,0,B,0,47,139,7,26,8,227,0,13,240,580,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,435,C,1,0,C01,0,48,146,11,27,9,241,0,4,245,579,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,436,B,1,0,B,0,61,115,14,18,17,225,0,7,232,457,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,436,C,1,0,C01,0,71,130,17,21,10,249,0,6,255,457,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,437,B,1,0,B,0,70,175,18,23,22,308,0,3,311,672,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,438,B,1,0,B,0,46,87,13,11,14,171,0,7,178,387,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,438,C,1,0,C01,0,42,118,8,22,14,204,0,5,209,386,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,439,B,1,0,B,0,41,175,12,25,20,273,0,7,280,647,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,440,B,1,0,B,0,202,118,14,6,6,346,0,0,346,538,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,440,C,1,0,C01,0,174,137,28,8,4,351,0,9,360,538,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,440,C,2,0,C02,0,170,146,18,5,5,344,0,7,351,537,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,441,B,1,0,B,0,137,198,18,8,2,363,0,10,373,561,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,442,B,1,0,B,0,193,162,17,4,5,381,1,7,389,607,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,442,C,1,0,C01,0,223,151,22,0,3,399,0,3,402,606,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,443,B,1,0,B,0,140,169,19,4,7,339,0,14,353,530,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,443,C,1,0,C01,0,138,160,23,7,1,329,0,9,338,529,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,444,B,1,0,B,0,143,172,24,3,6,348,0,5,353,616,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,445,B,1,0,B,0,157,101,20,5,2,285,1,4,290,418,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,445,C,1,0,C01,0,123,108,22,3,3,259,0,9,268,418,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,446,B,1,0,B,0,162,180,23,8,5,378,0,9,387,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,446,C,1,0,C01,0,190,163,18,2,4,377,0,2,379,672,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,446,C,2,0,C02,0,202,160,21,10,1,394,0,5,399,672,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,446,C,3,0,C03,0,177,201,20,8,8,414,0,6,420,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,446,C,4,0,C04,0,197,152,15,7,2,373,0,9,382,672,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,447,B,1,0,B,0,65,173,20,6,6,270,0,13,283,574,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,448,B,1,0,B,0,73,154,15,4,1,247,0,7,254,449,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,449,B,1,0,B,0,120,182,35,5,8,350,0,6,356,654,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,450,B,1,0,B,0,132,181,23,9,3,348,0,8,356,647,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,451,B,1,0,B,0,80,143,20,7,4,254,0,5,259,488,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,451,C,1,0,C01,0,89,117,17,4,7,234,0,12,246,488,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,452,B,1,0,B,0,119,117,26,2,7,271,0,7,278,492,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,452,C,1,0,C01,0,87,134,27,6,5,259,0,7,266,492,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,453,B,1,0,B,0,125,179,14,6,5,329,0,10,339,625,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,454,B,1,0,B,0,104,188,24,9,3,328,1,8,337,623,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,455,B,1,0,B,0,157,164,15,8,6,350,0,4,354,671,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,456,B,1,0,B,0,49,89,10,3,1,152,0,8,160,314,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,457,B,1,0,B,0,104,162,13,3,2,284,0,8,292,518,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,458,B,1,0,B,0,111,129,18,8,8,274,0,6,280,538,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,458,C,1,0,C01,0,132,124,15,6,6,283,0,7,290,537,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,459,B,1,0,B,0,72,134,17,4,2,229,0,3,232,453,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,459,C,1,0,C01,0,79,129,26,6,2,242,0,5,247,453,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,460,B,1,0,B,0,104,120,16,2,7,249,0,2,251,404,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,460,C,1,0,C01,0,91,137,16,8,5,257,1,4,262,404,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,461,B,1,0,B,0,118,125,21,5,8,277,1,5,283,454,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,461,C,1,0,C01,0,130,124,14,6,7,281,0,5,286,454,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,462,B,1,0,B,0,104,109,12,2,3,230,0,9,239,417,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,462,C,1,0,C01,0,115,110,11,7,0,243,0,8,251,417,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,463,B,1,0,B,0,164,217,31,10,3,425,0,2,427,707,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,464,B,1,0,B,0,83,142,11,2,4,242,1,9,252,468,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,464,C,1,0,C01,0,80,140,15,6,5,246,0,6,252,468,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,465,B,1,0,B,0,112,155,20,0,10,297,1,3,301,519,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,465,C,1,0,C01,0,116,142,20,3,8,289,0,6,295,519,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,465,C,2,0,C02,0,130,135,14,5,4,288,1,6,295,518,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,466,B,1,0,B,0,94,137,13,7,3,254,0,5,259,483,Grupo de recuento,,,
1,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,466,C,1,0,C01,0,96,118,20,9,1,244,0,4,248,482,Grupo de recuento,,,
