CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAH,C_PAN_PRI_PRD,C_MORENA_NAH,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,465,B,1,0,B,0,0,0,0,19,126,21,0,0,107,191,464,1,10,475,681,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,466,B,1,0,B,0,0,0,0,25,87,21,0,0,46,160,339,0,16,355,528,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,466,C,1,0,C01,0,0,0,0,18,58,27,0,0,58,158,319,0,14,333,527,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,467,B,1,0,B,0,0,0,0,25,91,33,0,0,23,208,380,0,17,397,637,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,467,C,1,0,C01,0,0,0,0,17,68,41,0,0,24,217,367,0,23,390,637,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,467,C,2,0,C02,0,0,0,0,23,83,26,0,0,24,209,365,0,21,386,637,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,467,C,3,0,C03,0,0,0,0,22,59,39,0,0,32,224,376,2,26,404,637,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,467,C,4,0,C04,0,0,0,0,22,73,25,0,0,47,224,391,0,14,405,637,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,467,C,5,0,C05,0,0,0,0,16,81,32,0,0,28,235,392,1,23,416,636,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,468,B,1,0,B,0,0,0,0,14,94,35,0,0,76,230,449,0,19,468,686,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,468,C,1,0,C01,0,0,0,0,18,121,35,0,0,45,214,433,0,22,455,686,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,468,C,2,0,C02,0,0,0,0,15,82,24,0,0,93,224,438,0,20,458,686,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,468,C,3,0,C03,0,0,0,0,15,84,29,0,0,88,224,440,2,14,456,685,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,469,B,1,0,B,0,0,0,0,28,94,27,0,0,73,173,395,0,10,405,674,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,469,C,1,0,C01,0,0,0,0,22,120,41,0,0,50,197,430,0,15,445,674,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,469,C,2,0,C02,0,0,0,0,26,122,26,0,0,78,183,435,0,18,453,673,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,470,B,1,0,B,0,0,0,0,34,101,40,0,0,34,226,435,0,21,456,730,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,470,C,1,0,C01,0,0,0,0,23,122,34,0,0,29,240,448,0,15,463,730,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,470,C,2,0,C02,0,0,0,0,24,128,31,0,0,21,229,433,1,17,451,730,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,470,C,3,0,C03,0,0,0,0,30,109,30,0,0,30,231,430,1,21,452,730,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,470,C,4,0,C04,0,0,0,0,30,100,35,0,0,41,240,446,0,12,458,730,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,470,E,1,0,E01,0,0,0,0,14,100,20,0,0,21,155,310,0,11,321,533,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,470,E,1,1,E01C01,0,0,0,0,21,98,33,0,0,15,154,321,1,18,340,533,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,470,E,1,2,E01C02,0,0,0,0,14,99,20,0,0,15,174,322,0,13,335,533,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,471,B,1,0,B,0,0,0,0,14,38,19,0,0,12,114,197,0,34,231,408,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,471,C,1,0,C01,0,0,0,0,15,34,19,0,0,12,127,207,1,18,226,408,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,471,E,1,0,E01,0,0,0,0,12,89,10,0,0,12,68,191,0,24,215,488,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,471,E,1,1,E01C01,0,0,0,0,13,92,6,0,0,13,67,191,0,20,211,488,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,472,B,1,0,B,0,0,0,0,25,61,13,0,0,21,58,178,0,72,250,504,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,472,E,1,0,E01,0,0,0,0,10,26,7,0,0,10,74,127,0,18,145,254,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,473,B,1,0,B,0,0,0,0,21,84,25,0,0,26,160,316,0,34,350,624,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,473,C,1,0,C01,0,0,0,0,25,83,22,0,0,17,162,309,0,35,344,624,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,473,C,2,0,C02,0,0,0,0,28,84,18,0,0,21,166,317,0,38,355,624,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,474,B,1,0,B,0,0,0,0,10,57,6,0,0,11,116,200,0,37,237,382,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,474,C,1,0,C01,0,0,0,0,10,73,8,0,0,13,128,232,0,27,259,381,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,475,B,1,0,B,0,0,0,0,32,152,12,0,0,25,137,358,0,25,383,602,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,476,B,1,0,B,0,0,0,0,11,57,9,0,0,21,162,260,0,23,283,443,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,476,E,1,0,E01,0,0,0,0,17,191,10,0,0,17,129,364,1,30,395,603,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,476,E,1,1,E01C01,0,0,0,0,19,207,14,0,0,0,137,377,0,42,419,603,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,477,B,1,0,B,0,0,0,0,19,125,26,0,0,22,209,401,0,15,416,587,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,477,E,1,0,E01,0,0,0,0,10,91,13,0,0,18,205,337,0,14,351,555,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,478,B,1,0,B,0,0,0,0,13,62,17,0,0,19,285,396,0,25,421,590,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,478,C,1,0,C01,0,0,0,0,15,81,17,0,0,15,266,394,0,29,423,589,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,479,B,1,0,B,0,0,0,0,6,43,24,0,0,73,238,384,0,24,408,590,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,479,C,1,0,C01,0,0,0,0,17,56,24,0,0,40,220,357,0,30,387,589,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,480,B,1,0,B,0,0,0,0,12,127,11,0,0,6,207,363,0,29,392,627,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,480,C,1,0,C01,0,0,0,0,18,113,21,0,0,3,218,373,0,26,399,627,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,480,E,1,0,E01,0,0,0,0,16,38,16,0,0,4,124,198,0,19,217,327,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,481,B,1,0,B,0,0,0,0,15,48,23,0,0,7,149,242,0,30,272,436,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,481,C,1,0,C01,0,0,0,0,16,89,12,0,0,16,117,250,0,36,286,436,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,481,E,1,0,E01,0,0,0,0,5,39,3,0,0,5,51,103,0,9,112,146,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,482,B,1,0,B,0,0,0,0,22,82,35,0,0,20,207,366,0,29,395,704,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,482,C,1,0,C01,0,0,0,0,20,81,34,0,0,16,208,359,0,35,394,704,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,482,C,2,0,C02,0,0,0,0,30,102,31,0,0,12,169,344,0,38,382,704,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,482,C,3,0,C03,0,0,0,0,19,79,31,0,0,19,239,387,0,24,411,704,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,483,B,1,0,B,0,0,0,0,18,55,13,0,0,29,171,286,0,26,312,668,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,483,C,1,0,C01,0,0,0,0,22,80,25,0,0,12,181,320,0,47,367,668,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,483,C,2,0,C02,0,0,0,0,15,67,15,0,0,23,172,292,0,31,323,667,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,484,B,1,0,B,0,0,0,0,28,82,21,0,0,20,153,304,0,40,344,651,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,484,C,1,0,C01,0,0,0,0,25,102,23,0,0,21,148,319,0,53,372,650,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,484,E,1,0,E01,0,0,0,0,14,81,26,0,0,14,97,232,3,25,260,428,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,484,E,1,1,E01C01,0,0,0,0,9,97,29,0,0,9,100,244,0,21,265,428,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,485,B,1,0,B,0,0,0,0,27,124,7,0,0,9,103,270,0,16,286,417,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,485,C,1,0,C01,0,0,0,0,15,101,10,0,0,14,107,247,0,18,265,417,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,485,E,1,0,E01,0,0,0,0,13,105,22,0,0,15,114,269,0,20,289,430,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,486,B,1,0,B,0,0,0,0,18,134,19,0,0,19,97,287,3,32,322,593,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,486,C,1,0,C01,0,0,0,0,14,107,15,0,0,19,110,265,4,20,289,593,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,486,C,2,0,C02,0,0,0,0,20,117,17,0,0,21,123,298,0,36,334,593,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,486,C,3,0,C03,0,0,0,0,18,114,25,0,0,27,124,308,0,28,336,592,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,487,B,1,0,B,0,0,0,0,20,104,13,0,0,43,94,274,0,19,293,542,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,487,C,1,0,C01,0,0,0,0,33,87,13,0,0,28,93,254,0,42,296,542,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,487,C,2,0,C02,0,0,0,0,14,74,16,0,0,41,126,271,0,29,300,541,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,487,E,1,0,E01,0,0,0,0,7,54,10,0,0,32,36,139,0,16,155,319,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,488,B,1,0,B,0,0,0,0,27,149,20,0,0,11,104,311,0,33,344,627,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,488,C,1,0,C01,0,0,0,0,16,151,16,0,0,14,122,319,0,22,341,626,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,489,B,1,0,B,0,0,0,0,18,119,15,0,0,13,146,311,0,23,334,446,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,489,C,1,0,C01,0,0,0,0,19,136,14,0,0,4,129,302,0,25,327,445,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,490,B,1,0,B,0,0,0,0,25,173,18,0,0,22,176,414,0,38,452,650,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,490,C,1,0,C01,0,0,0,0,20,171,21,0,0,15,200,427,0,21,448,649,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,491,B,1,0,B,0,0,0,0,21,139,18,0,0,13,182,373,0,25,398,534,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,491,C,1,0,C01,0,0,0,0,19,145,11,0,0,24,131,330,0,34,364,533,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,491,E,1,0,E01,0,0,0,0,23,41,10,0,0,9,131,214,0,20,234,289,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,492,B,1,0,B,0,0,0,0,12,61,11,0,0,33,96,213,0,43,256,506,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,492,C,1,0,C01,0,0,0,0,20,68,14,0,0,39,86,227,0,26,253,505,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,493,B,1,0,B,0,0,0,0,16,43,14,0,0,18,124,215,0,28,243,455,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,493,C,1,0,C01,0,0,0,0,18,56,10,0,0,21,118,223,0,26,249,455,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,494,B,1,0,B,0,0,0,0,7,60,9,0,0,8,26,110,0,12,122,243,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,494,E,1,0,E01,0,0,0,0,14,99,12,0,0,18,196,339,2,24,365,674,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,494,E,2,0,E02,0,0,0,0,9,68,15,0,0,7,57,156,0,14,170,374,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,495,B,1,0,B,0,0,0,0,21,73,7,0,0,41,125,267,0,32,299,702,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,495,C,1,0,C01,0,0,0,0,16,53,12,0,0,32,123,236,0,34,270,702,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,495,E,1,0,E01,0,0,0,0,19,70,21,0,0,23,157,290,0,16,306,547,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,495,E,1,1,E01C01,0,0,0,0,16,46,12,0,0,24,140,238,1,33,272,547,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,495,E,1,2,E01C02,0,0,0,0,23,73,11,0,0,22,152,281,1,17,299,547,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,496,B,1,0,B,0,0,0,0,20,40,11,0,0,9,182,262,0,7,269,347,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,497,B,1,0,B,0,0,0,0,7,89,14,0,0,20,124,254,0,31,285,488,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,497,C,1,0,C01,0,0,0,0,12,82,24,0,0,16,129,263,0,25,288,488,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,498,B,1,0,B,0,0,0,0,2,35,1,0,0,1,33,72,0,2,74,109,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,499,B,1,0,B,0,0,0,0,13,112,12,0,0,13,247,397,0,20,417,727,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,499,C,1,0,C01,0,0,0,0,17,95,17,0,0,13,256,398,3,47,448,727,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,499,C,2,0,C02,0,0,0,0,19,83,18,0,0,19,260,399,0,39,438,727,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,500,B,1,0,B,0,0,0,0,20,88,21,0,0,42,161,332,0,36,368,665,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,500,C,1,0,C01,0,0,0,0,29,130,27,0,0,34,128,348,0,43,391,664,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,500,C,2,0,C02,0,0,0,0,27,117,18,0,0,37,136,335,0,39,374,664,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,501,B,1,0,B,0,0,0,0,12,60,16,0,0,12,194,294,0,18,312,537,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,501,C,1,0,C01,0,0,0,0,19,62,14,0,0,13,184,292,0,27,319,537,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,501,C,2,0,C02,0,0,0,0,12,72,12,0,0,9,173,278,0,18,296,537,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,502,B,1,0,B,0,0,0,0,14,96,46,0,0,15,204,375,0,35,410,716,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,502,C,1,0,C01,0,0,0,0,25,63,23,0,0,25,172,308,1,41,350,716,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,502,C,2,0,C02,0,0,0,0,25,96,31,0,0,24,159,335,0,46,381,716,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,502,C,3,0,C03,0,0,0,0,23,68,44,0,0,19,180,334,0,27,361,715,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,503,B,1,0,B,0,0,0,0,11,55,12,0,0,21,105,204,0,38,242,395,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,503,C,1,0,C01,0,0,0,0,15,69,7,0,0,6,79,176,0,20,196,394,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,503,E,1,0,E01,0,0,0,0,14,72,16,0,0,20,120,242,0,18,260,442,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,504,B,1,0,B,0,0,0,0,11,137,14,0,0,22,107,291,0,24,315,580,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,504,C,1,0,C01,0,0,0,0,26,100,10,0,0,21,96,253,0,37,290,580,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,504,C,2,0,C02,0,0,0,0,15,111,12,0,0,25,109,272,2,42,316,579,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,504,C,3,0,C03,0,0,0,0,17,117,14,0,0,28,89,265,0,27,292,579,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,505,B,1,0,B,0,0,0,0,29,49,32,0,0,55,184,349,0,26,375,750,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,505,C,1,0,C01,0,0,0,0,26,66,29,0,0,47,216,384,2,25,411,749,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,506,B,1,0,B,0,0,0,0,10,89,10,0,0,9,106,224,0,28,252,501,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,506,C,1,0,C01,0,0,0,0,12,102,10,0,0,14,112,250,0,20,270,501,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,507,B,1,0,B,0,0,0,0,9,99,14,0,0,34,164,320,0,19,339,536,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,507,C,1,0,C01,0,0,0,0,17,94,21,0,0,23,110,265,0,28,293,536,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,507,C,2,0,C02,0,0,0,0,10,108,27,0,0,17,126,288,0,22,310,536,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,508,B,1,0,B,0,0,0,0,14,103,17,0,0,43,174,351,3,25,379,587,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,508,C,1,0,C01,0,0,0,0,10,68,21,0,0,28,161,288,0,28,316,586,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,508,C,2,0,C02,0,0,0,0,17,92,26,0,0,23,153,311,0,19,330,586,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,508,C,3,0,C03,0,0,0,0,14,95,21,0,0,35,172,337,0,18,355,586,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,28,HUEJUTLA DE REYES,509,B,1,0,B,0,0,0,0,31,65,18,0,0,35,219,368,0,33,401,676,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,630,B,1,0,B,0,0,0,0,53,50,40,0,0,104,263,510,4,29,543,740,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,631,B,1,0,B,0,0,0,0,42,61,49,0,0,117,190,459,0,34,493,638,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,631,C,1,0,C01,0,0,0,0,45,64,65,0,0,83,176,433,0,27,460,638,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,631,C,2,0,C02,0,0,0,0,42,79,62,0,0,75,217,475,0,26,501,638,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,632,B,1,0,B,0,0,0,0,43,52,44,0,0,63,229,431,1,29,461,653,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,632,C,1,0,C01,0,0,0,0,45,52,65,0,0,79,184,425,0,44,469,653,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,632,C,2,0,C02,0,0,0,0,56,48,66,0,0,65,213,448,0,35,483,653,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,633,B,1,0,B,0,0,0,0,16,41,32,0,0,54,157,300,0,35,335,514,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,634,B,1,0,B,0,0,0,0,7,22,14,0,0,27,99,169,0,19,188,295,Grupo de recuento,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,634,E,1,0,E01,0,0,0,0,15,11,4,0,0,14,33,77,0,7,84,116,Acta casilla,,,
4,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,635,B,1,0,B,0,0,0,0,9,26,7,0,0,41,93,176,0,11,187,255,Acta casilla,,,
