CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,3,CABORCA,46,CABORCA,303,C,1,0,C01,0,42,39,2,0,0,9,0,0,0,10,6,0,0,0,0,142,0,0,0,0,0,0,250,0,2,252,442,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,304,B,1,0,B,0,39,26,6,0,0,13,0,0,0,5,6,0,0,0,0,206,0,0,0,0,0,0,301,0,5,306,722,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,304,C,1,0,C01,0,37,23,9,0,0,13,0,0,0,6,3,3,2,0,0,212,0,0,0,0,0,0,308,0,12,320,722,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,304,C,2,0,C02,0,37,27,7,0,0,4,0,0,0,5,2,0,2,0,0,205,0,0,0,0,0,0,289,0,8,297,722,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,304,C,3,0,C03,0,32,40,7,0,0,10,0,0,0,4,0,0,0,0,0,230,0,0,0,0,0,0,323,0,6,329,722,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,305,B,1,0,B,0,43,41,4,0,0,9,0,0,0,8,8,1,0,0,0,207,0,0,0,0,0,0,321,0,3,324,657,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,305,C,1,0,C01,0,39,53,1,0,0,5,0,0,0,6,5,0,0,1,0,240,0,0,0,0,0,0,350,0,5,355,657,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,306,B,1,0,B,0,42,47,5,0,0,2,0,0,0,6,2,0,0,0,0,257,0,0,0,0,0,0,361,0,8,369,687,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,306,C,1,0,C01,0,41,26,7,0,0,8,0,0,0,7,4,0,0,0,0,254,0,0,0,0,0,0,347,0,7,354,686,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,306,C,2,0,C02,0,51,41,2,0,0,9,0,0,0,9,6,0,0,0,0,234,0,0,0,0,0,0,352,0,4,356,686,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,307,B,1,0,B,0,28,45,4,0,0,8,0,0,0,8,7,0,0,0,0,218,0,0,0,0,0,0,318,0,6,324,643,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,308,B,1,0,B,0,44,46,3,0,0,5,0,0,0,5,2,2,0,0,0,228,0,0,0,0,0,0,335,0,9,344,736,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,308,C,1,0,C01,0,41,30,4,0,0,11,0,0,0,2,5,2,1,0,0,255,0,0,0,0,0,0,351,0,5,356,736,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,308,C,2,0,C02,0,33,36,7,0,0,3,0,0,0,6,3,0,0,0,0,237,0,0,0,0,0,0,325,0,9,334,735,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,309,B,1,0,B,0,30,28,3,0,0,5,0,0,0,2,5,2,0,0,0,119,0,0,0,0,0,0,194,0,8,202,376,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,309,C,1,0,C01,0,34,28,4,0,0,2,0,0,0,9,3,0,0,0,0,130,0,0,0,0,0,0,210,0,5,215,376,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,310,B,1,0,B,0,49,99,2,0,0,6,0,0,0,7,0,0,0,0,0,219,0,0,0,0,0,0,382,0,7,389,663,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,310,C,1,0,C01,0,65,79,5,0,0,7,0,0,0,5,5,3,0,0,0,214,0,0,0,0,0,0,383,0,1,384,663,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,311,B,1,0,B,0,26,32,3,0,0,6,0,0,0,4,11,1,0,0,0,187,0,0,0,0,0,0,270,0,8,278,635,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,311,C,1,0,C01,0,20,32,1,0,0,4,0,0,0,4,0,0,0,0,0,208,0,0,0,0,0,0,269,0,9,278,635,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,311,C,2,0,C02,0,29,32,3,0,0,3,0,0,0,6,2,1,0,0,0,191,0,0,0,0,0,0,267,0,3,270,635,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,311,C,3,0,C03,0,35,31,7,0,0,6,0,0,0,4,0,0,0,0,0,175,0,0,0,0,0,0,258,0,4,262,635,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,312,B,1,0,B,0,41,70,3,0,0,5,0,0,0,5,3,3,1,0,0,199,0,0,0,0,0,0,330,0,5,335,610,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,312,C,1,0,C01,0,43,49,4,0,0,6,0,0,0,3,0,1,0,0,0,206,0,0,0,0,0,0,312,0,9,321,609,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,313,B,1,0,B,0,36,35,4,0,0,7,0,0,0,8,4,0,1,0,0,248,0,0,0,0,0,0,343,0,9,352,713,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,313,C,1,0,C01,0,32,39,5,0,0,7,0,0,0,6,4,2,1,0,0,249,0,0,0,0,0,0,345,1,8,354,713,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,314,B,1,0,B,0,39,33,2,0,0,9,0,0,0,6,8,3,0,0,0,217,0,0,0,0,0,0,317,0,5,322,576,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,314,C,1,0,C01,0,47,41,2,0,0,8,0,0,0,4,8,1,0,0,0,213,0,0,0,0,0,0,324,0,15,339,576,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,314,C,2,0,C02,0,41,40,2,0,0,2,0,0,0,5,6,2,0,0,0,219,0,0,0,0,0,0,317,0,11,328,576,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,314,C,3,0,C03,0,44,44,3,0,0,4,0,0,0,4,4,0,1,0,0,220,0,0,0,0,0,0,324,0,10,334,575,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,315,B,1,0,B,0,63,66,5,0,0,4,0,0,0,4,7,1,0,0,0,225,0,0,0,0,0,0,375,0,12,387,709,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,316,B,1,0,B,0,33,41,5,0,0,9,0,0,0,7,2,1,0,0,0,201,0,0,0,0,0,0,299,0,9,308,737,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,316,C,1,0,C01,0,37,33,10,0,0,7,0,0,0,7,4,1,0,0,0,228,0,0,0,0,0,0,327,0,5,332,737,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,316,C,2,0,C02,0,21,22,8,0,0,10,0,0,0,5,4,0,1,0,0,239,0,0,0,0,0,0,310,0,8,318,737,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,316,C,3,0,C03,0,43,31,4,0,0,9,0,0,0,9,3,0,1,0,0,225,0,0,0,0,0,0,325,0,7,332,737,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,316,C,4,0,C04,0,39,22,7,0,0,8,0,0,0,7,3,3,1,0,0,218,0,0,0,0,0,0,308,0,12,320,736,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,316,C,5,0,C05,0,32,21,5,0,0,10,0,0,0,3,3,0,0,0,0,215,0,0,0,0,0,0,289,0,11,300,736,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,317,B,1,0,B,0,41,42,8,0,0,10,0,0,0,20,7,3,0,0,0,232,0,0,0,0,0,0,363,0,4,367,709,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,317,C,1,0,C01,0,48,38,4,0,0,12,0,0,0,8,9,1,1,0,0,266,0,0,0,0,0,0,387,0,7,394,708,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,319,B,1,0,B,0,23,28,8,0,0,12,0,0,0,1,4,2,0,0,0,156,0,0,0,0,0,0,234,0,7,241,702,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,319,C,1,0,C01,0,12,32,6,0,0,9,0,0,0,2,3,2,0,0,0,159,0,0,0,0,0,0,225,0,9,234,701,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,319,C,2,0,C02,0,9,20,3,0,0,8,0,0,0,2,0,2,0,0,0,133,0,0,0,0,0,0,177,1,7,185,701,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,319,C,3,0,C03,0,14,19,5,0,0,8,0,0,0,4,1,0,0,2,0,143,0,0,0,0,0,0,196,0,12,208,701,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,319,C,4,0,C04,0,19,37,3,0,0,4,0,0,0,3,2,0,0,0,0,141,0,0,0,0,0,0,209,0,10,219,701,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,319,C,5,0,C05,0,15,24,10,0,0,15,0,0,0,1,1,0,1,0,0,149,0,0,0,0,0,0,216,0,6,222,701,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,319,E,1,0,E01,0,18,28,1,0,0,13,0,0,0,2,1,2,0,1,0,157,0,0,0,0,0,0,223,0,10,233,677,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,320,B,1,0,B,0,5,12,4,0,0,7,0,0,0,1,2,0,0,0,0,165,0,0,0,0,0,0,196,0,8,204,525,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,320,C,1,0,C01,0,6,13,4,0,0,9,0,0,0,3,2,0,0,0,0,151,0,0,0,0,0,0,188,0,4,192,525,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,320,E,1,0,E01,0,10,12,1,0,0,7,0,0,0,1,0,0,0,0,0,188,0,0,0,0,0,0,219,0,0,219,588,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,320,E,1,1,E01C01,0,17,14,3,0,0,7,0,0,0,1,0,0,0,0,0,158,0,0,0,0,0,0,200,0,7,207,587,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,321,B,1,0,B,0,7,1,3,0,0,5,0,0,0,2,0,0,0,0,0,180,0,0,0,0,0,0,198,0,3,201,398,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,321,C,1,0,C01,0,4,13,0,0,0,7,0,0,0,1,0,0,0,0,0,161,0,0,0,0,0,0,186,0,5,191,398,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,322,B,1,0,B,0,8,14,8,0,0,10,0,0,0,1,3,1,0,0,0,158,0,0,0,0,0,0,203,1,16,220,565,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,322,E,1,0,E01,0,15,16,4,0,0,14,0,0,0,1,1,0,1,0,0,222,0,0,0,0,0,0,274,0,16,290,600,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,323,B,1,0,B,0,6,10,3,0,0,6,0,0,0,1,0,0,0,0,0,187,0,0,0,0,0,0,213,0,9,222,515,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,323,E,1,0,E01,0,10,14,6,0,0,13,0,0,0,1,0,0,0,0,0,136,0,0,0,0,0,0,180,0,6,186,416,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,324,B,1,0,B,0,6,16,2,0,0,4,0,0,0,1,0,0,0,1,0,153,0,0,0,0,0,0,183,0,6,189,482,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,324,E,1,0,E01,0,6,8,1,0,0,7,0,0,0,0,2,0,0,0,0,134,0,0,0,0,0,0,158,0,4,162,403,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,324,E,1,1,E01C01,0,5,8,0,0,0,10,0,0,0,2,0,0,0,0,0,125,0,0,0,0,0,0,150,0,8,158,403,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,325,B,1,0,B,0,9,21,4,0,0,7,0,0,0,1,2,5,0,0,0,49,0,0,0,0,0,0,98,0,4,102,304,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,325,E,1,0,E01,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,72,0,2,74,144,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,326,B,1,0,B,0,20,20,0,0,0,21,0,0,0,0,0,5,0,0,0,169,0,0,0,0,0,0,235,0,18,253,712,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,326,C,1,0,C01,0,33,0,0,0,0,13,0,0,0,3,0,0,0,0,0,202,0,0,0,0,0,0,251,0,13,264,711,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,327,B,1,0,B,0,19,28,3,0,0,3,0,0,0,3,3,0,0,0,0,158,0,0,0,0,0,0,217,0,3,220,518,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,327,C,1,0,C01,0,21,18,7,0,0,9,0,0,0,3,1,0,0,0,0,148,0,0,0,0,0,0,207,0,2,209,518,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,327,E,1,0,E01,0,6,13,2,0,0,1,0,0,0,0,1,0,0,0,0,24,0,0,0,0,0,0,47,0,2,49,255,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,46,CABORCA,328,B,1,0,B,0,3,13,3,0,0,6,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,93,0,2,95,378,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,31,OQUITOA,232,B,1,0,B,0,0,89,0,0,0,0,0,0,0,245,0,0,0,0,0,10,0,0,0,0,0,0,344,0,9,353,446,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,0,A,5,0,VA05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,625,B,1,0,B,0,44,56,1,0,0,112,0,0,0,35,0,0,0,0,0,171,0,0,0,0,0,0,419,0,7,426,635,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,625,C,1,0,C01,0,43,66,4,0,0,96,0,0,0,41,10,2,0,0,0,141,0,0,0,0,0,0,403,0,4,407,635,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,625,C,2,0,C02,0,25,68,7,0,0,104,0,0,0,58,9,2,0,1,0,131,0,0,0,0,0,0,405,0,5,410,634,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,626,B,1,0,B,0,21,68,0,0,0,101,0,0,0,16,11,7,0,0,0,105,0,0,0,0,0,0,329,0,6,335,490,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,626,C,1,0,C01,0,22,72,1,0,0,103,0,0,0,16,3,3,0,0,0,104,0,0,0,0,0,0,324,0,4,328,489,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,629,B,1,0,B,0,11,33,1,0,0,49,0,0,0,111,3,1,0,0,0,100,0,0,0,0,0,0,309,0,12,321,531,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,629,C,1,0,C01,0,11,30,3,0,0,58,0,0,0,77,1,0,0,0,0,125,0,0,0,0,0,0,305,0,9,314,530,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,629,C,2,0,C02,0,7,37,1,0,0,52,0,0,0,72,0,0,0,0,0,109,0,0,0,0,0,0,278,0,11,289,530,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,630,B,1,0,B,0,2,1,0,0,0,31,0,0,0,10,0,1,0,0,0,112,0,0,0,0,0,0,157,0,10,167,252,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,630,E,1,0,E01,0,3,22,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,36,0,0,36,69,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,1366,B,1,0,B,0,21,35,4,0,0,90,0,0,0,50,3,5,0,0,0,49,0,0,0,0,0,0,257,0,5,262,393,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,1366,C,1,0,C01,0,15,44,3,0,0,65,0,0,0,41,3,4,0,0,0,63,0,0,0,0,0,0,238,0,10,248,393,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,1367,B,1,0,B,0,19,53,2,0,0,91,0,0,0,44,1,1,0,0,0,67,0,0,0,0,0,0,278,0,4,282,420,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,52,PITIQUITO,1367,C,1,0,C01,0,17,53,2,0,0,88,0,0,0,44,2,2,0,0,0,75,0,0,0,0,0,0,283,0,5,288,419,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,0,A,6,0,VA06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,252,B,1,0,B,0,99,153,1,0,0,2,0,0,0,1,0,0,0,0,0,71,0,0,0,0,94,5,426,0,11,437,684,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,253,B,1,0,B,0,41,113,0,0,0,5,0,0,0,1,0,0,0,0,0,47,0,0,0,0,43,3,253,0,7,260,472,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,253,C,1,0,C01,0,33,114,1,0,0,4,0,0,0,3,0,0,0,0,0,51,0,0,0,0,42,3,251,0,11,262,472,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,254,B,1,0,B,0,47,150,2,0,0,3,0,0,0,1,0,0,0,0,0,77,0,0,0,0,94,8,382,1,11,394,594,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,254,C,1,0,C01,0,53,148,2,0,0,3,0,0,0,2,0,0,0,0,0,73,0,0,0,0,71,4,356,2,11,369,593,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,256,B,1,0,B,0,54,122,1,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,104,3,344,0,6,350,534,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,256,C,1,0,C01,0,50,137,0,0,0,1,0,0,0,0,0,0,0,0,0,58,0,0,0,0,88,3,337,0,10,347,534,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,257,B,1,0,B,0,79,144,2,0,0,4,0,0,0,0,0,0,0,0,0,115,0,0,0,0,79,13,436,0,5,441,693,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,257,C,1,0,C01,0,76,148,2,0,0,4,0,0,0,0,0,0,0,0,0,83,0,0,0,0,89,8,410,0,5,415,693,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,258,B,1,0,B,0,15,40,3,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,15,8,109,0,8,117,192,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,259,B,1,0,B,0,24,72,2,0,0,2,0,0,0,0,0,0,0,0,0,53,0,0,0,0,29,5,187,0,16,203,423,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,260,B,1,0,B,0,39,125,1,0,0,6,0,0,0,1,0,0,0,0,0,98,0,0,0,0,158,8,436,0,21,457,737,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,261,B,1,0,B,0,48,83,1,0,0,3,0,0,0,7,0,0,0,0,0,56,0,0,0,0,32,6,236,0,16,252,536,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,261,C,1,0,C01,0,56,79,1,0,0,2,0,0,0,1,0,0,0,0,0,67,0,0,0,0,26,6,238,0,25,263,535,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,262,B,1,0,B,0,68,78,2,0,0,4,0,0,0,1,0,0,0,0,0,43,0,0,0,0,26,18,240,0,12,252,450,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,262,C,1,0,C01,0,54,58,3,0,0,4,0,0,0,1,0,0,0,0,0,49,0,0,0,0,27,13,209,0,11,220,449,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,263,B,1,0,B,0,66,105,2,0,0,0,0,0,0,1,0,0,0,0,0,86,0,0,0,0,44,5,309,3,13,325,533,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,263,C,1,0,C01,0,58,115,0,0,0,0,0,0,0,1,0,0,0,0,0,80,0,0,0,0,43,6,303,1,10,314,532,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,1628,B,1,0,B,0,79,126,1,0,0,3,0,0,0,0,0,0,0,0,0,78,0,0,0,0,64,8,359,0,23,382,617,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,1628,C,1,0,C01,0,88,111,1,0,0,3,0,0,0,1,0,0,0,0,0,73,0,0,0,0,66,2,345,0,10,355,617,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,1628,C,2,0,C02,0,74,122,1,0,0,1,0,0,0,1,0,0,0,0,0,75,0,0,0,0,73,6,353,0,9,362,617,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,1628,C,3,0,C03,0,59,117,0,0,0,1,0,0,0,0,0,0,0,0,0,78,0,0,0,0,80,4,339,0,12,351,616,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,1629,B,1,0,B,0,44,70,1,0,0,4,0,0,0,2,0,0,0,0,0,65,0,0,0,0,21,1,208,0,4,212,376,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,36,SANTA ANA,1629,C,1,0,C01,0,29,67,2,0,0,0,0,0,0,2,0,0,0,0,0,51,0,0,0,0,24,3,178,0,9,187,375,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,38,SARIC,265,B,1,0,B,0,128,47,1,0,0,0,181,0,0,0,9,5,1,0,0,0,0,0,0,0,0,0,372,0,5,377,505,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,38,SARIC,265,C,1,0,C01,0,148,47,2,0,0,0,178,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,382,0,3,385,504,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,38,SARIC,266,B,1,0,B,0,0,0,0,0,0,0,66,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,89,0,1,90,399,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,38,SARIC,266,C,1,0,C01,0,0,0,0,0,0,0,75,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,112,0,6,118,399,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,42,TRINCHERAS,278,B,1,0,B,0,12,90,1,0,0,0,0,0,302,0,4,1,0,0,0,0,0,0,0,0,0,0,410,1,8,419,585,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,42,TRINCHERAS,278,C,1,0,C01,0,14,67,0,0,0,0,0,0,330,0,7,0,0,1,0,0,0,0,0,0,0,0,419,0,13,432,584,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,42,TRINCHERAS,279,B,1,0,B,0,4,29,1,0,0,0,0,0,136,0,2,0,0,0,0,0,0,0,0,0,0,0,172,0,7,179,257,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,43,TUBUTAMA,281,B,1,0,B,0,55,12,2,0,0,0,0,0,0,101,10,2,1,0,0,23,0,0,0,0,0,0,206,0,11,217,385,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,43,TUBUTAMA,283,B,1,0,B,0,12,15,0,0,0,0,0,0,0,58,0,0,0,0,0,3,0,0,0,0,0,0,88,0,6,94,127,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,43,TUBUTAMA,284,B,1,0,B,0,26,9,0,0,0,0,0,0,0,27,1,2,0,0,0,2,0,0,0,0,0,0,67,0,3,70,125,GRUPO DE RECUENTO,,,
1,26,SONORA,3,CABORCA,43,TUBUTAMA,285,B,1,0,B,0,159,13,4,0,0,0,0,0,0,295,11,8,1,0,0,12,0,0,0,0,0,0,503,0,40,543,744,GRUPO DE RECUENTO,,,
1,26,SONORA,4,NOGALES,30,NOGALES,0,A,7,0,VA07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,,,
1,26,SONORA,4,NOGALES,30,NOGALES,214,B,1,0,B,0,29,8,5,0,0,29,0,0,0,7,3,0,0,0,0,137,56,0,0,0,0,0,274,0,10,284,749,GRUPO DE RECUENTO,,,
1,26,SONORA,4,NOGALES,30,NOGALES,214,C,1,0,C01,0,16,5,1,0,0,40,0,0,0,6,1,1,0,1,0,153,76,0,0,0,0,0,300,0,3,303,749,GRUPO DE RECUENTO,,,
1,26,SONORA,4,NOGALES,30,NOGALES,214,C,2,0,C02,0,19,7,0,0,0,32,0,0,0,13,0,0,0,0,0,139,84,0,0,0,0,0,294,0,7,301,749,GRUPO DE RECUENTO,,,
1,26,SONORA,4,NOGALES,30,NOGALES,214,C,3,0,C03,0,18,8,1,0,0,43,0,0,0,9,4,0,1,0,0,145,67,0,0,0,0,0,296,0,6,302,749,GRUPO DE RECUENTO,,,
