CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAY,PAN_PRI_PRD_NAY,PAN_PRI_PRD,PAN_PRI_NAY,PAN_PRD_NAY,PRI_PRD_NAY,PAN_PRI,PAN_PRD,PAN_NAY,PRI_PRD,PRI_NAY,PRD_NAY,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,31,YUCATAN,12,UMAN,1,ABALA,1,3,3,582,647,0,0,25,0,204,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,0,31,1623,1787
3,31,YUCATAN,12,UMAN,1,ABALA,2,1,1,74,49,0,0,2,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,2,162,174
3,31,YUCATAN,12,UMAN,1,ABALA,3,1,1,72,50,0,0,6,0,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,5,196,205
3,31,YUCATAN,12,UMAN,1,ABALA,4,2,2,252,340,0,0,7,0,121,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729,0,16,745,802
3,31,YUCATAN,12,UMAN,1,ABALA,5,3,3,416,364,0,0,368,0,371,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581,0,44,1625,1863
3,31,YUCATAN,12,UMAN,1,ABALA,6,1,1,137,143,0,0,11,0,94,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,7,396,417
3,31,YUCATAN,11,TECOH,2,ACANCEH,7,4,4,686,5,0,6,34,610,190,252,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,1793,1,87,1881,2316
3,31,YUCATAN,11,TECOH,2,ACANCEH,8,3,3,730,3,0,8,26,537,182,263,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,1758,0,76,1834,2202
3,31,YUCATAN,11,TECOH,2,ACANCEH,9,4,4,887,8,0,22,35,783,244,302,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,2289,0,106,2395,2909
3,31,YUCATAN,11,TECOH,2,ACANCEH,10,4,4,809,12,0,16,38,732,240,234,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,2089,2,113,2204,2624
3,31,YUCATAN,11,TECOH,2,ACANCEH,11,1,1,200,4,0,5,0,195,52,180,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,641,0,20,661,725
3,31,YUCATAN,11,TECOH,2,ACANCEH,12,2,2,303,3,0,10,6,221,344,240,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,1134,0,59,1193,1359
3,31,YUCATAN,11,TECOH,2,ACANCEH,13,1,1,158,7,0,5,5,108,95,159,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,540,0,30,570,622
3,31,YUCATAN,20,TEKAX,3,AKIL,14,3,3,145,364,0,2,675,0,103,8,0,0,15,0,0,26,0,0,0,0,0,37,5,0,13,1393,0,17,1410,1758
3,31,YUCATAN,20,TEKAX,3,AKIL,15,4,4,195,421,0,12,907,0,119,7,0,0,10,0,0,26,0,0,0,0,0,49,13,0,16,1775,1,24,1800,2280
3,31,YUCATAN,20,TEKAX,3,AKIL,16,3,3,109,392,0,1,549,0,46,7,0,0,11,0,0,16,0,0,0,1,0,26,9,0,8,1175,1,21,1197,1504
3,31,YUCATAN,20,TEKAX,3,AKIL,17,3,3,150,400,0,9,707,0,83,6,0,0,11,0,0,16,0,1,0,1,0,24,8,0,11,1427,0,34,1461,1915
3,31,YUCATAN,20,TEKAX,3,AKIL,18,2,2,95,301,0,3,420,0,52,3,0,0,8,0,0,11,0,0,0,2,0,16,11,0,8,930,0,14,944,1247
3,31,YUCATAN,15,MOTUL,4,BACA,20,3,3,230,133,2,258,5,419,219,7,4,0,1,1,1,2,2,0,0,0,0,14,1,8,4,1311,0,54,1365,1527
3,31,YUCATAN,15,MOTUL,4,BACA,21,2,2,179,83,5,206,1,277,154,9,1,5,1,0,0,4,0,0,0,0,0,10,2,13,1,951,0,22,973,1123
3,31,YUCATAN,15,MOTUL,4,BACA,22,2,2,149,58,2,138,2,181,103,4,2,2,0,1,0,5,1,0,0,0,0,7,0,4,1,660,0,9,669,778
3,31,YUCATAN,15,MOTUL,4,BACA,23,1,1,129,63,3,134,3,175,98,5,3,3,2,0,0,2,0,0,0,0,0,8,0,8,0,636,1,16,653,731
3,31,YUCATAN,15,MOTUL,4,BACA,24,1,1,85,59,1,184,5,103,128,2,2,1,0,0,0,2,0,0,0,0,0,11,4,12,1,600,0,12,612,695
3,31,YUCATAN,16,IZAMAL,5,BOKOBA,25,2,2,25,454,0,3,6,4,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,916,0,8,924,984
3,31,YUCATAN,16,IZAMAL,5,BOKOBA,26,2,2,29,437,0,0,1,0,495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,0,8,971,1058
3,31,YUCATAN,16,IZAMAL,6,BUCTZOTZ,27,3,3,659,55,0,0,15,0,756,5,0,0,4,0,0,7,0,0,0,0,0,0,0,0,10,1511,0,28,1539,1867
3,31,YUCATAN,16,IZAMAL,6,BUCTZOTZ,28,3,3,653,25,0,0,13,0,888,8,0,0,0,0,0,9,0,0,0,1,0,0,0,0,9,1606,1,33,1640,2043
3,31,YUCATAN,16,IZAMAL,6,BUCTZOTZ,29,3,3,463,68,0,0,9,0,700,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,10,1257,0,24,1281,1523
3,31,YUCATAN,16,IZAMAL,6,BUCTZOTZ,30,2,2,390,33,0,0,9,0,475,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,10,922,0,12,934,1099
3,31,YUCATAN,16,IZAMAL,6,BUCTZOTZ,31,1,1,193,11,0,0,2,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,380,0,5,385,425
3,31,YUCATAN,16,IZAMAL,6,BUCTZOTZ,32,1,1,220,0,0,0,4,0,237,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,465,0,0,465,474
3,31,YUCATAN,15,MOTUL,7,CACALCHEN,33,2,2,349,361,6,1,2,0,81,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,803,0,32,835,964
3,31,YUCATAN,15,MOTUL,7,CACALCHEN,34,3,3,801,641,2,3,1,3,134,3,0,0,0,0,2,0,0,0,3,1,0,6,0,0,1,1601,0,61,1662,1998
3,31,YUCATAN,15,MOTUL,7,CACALCHEN,35,2,2,469,499,1,4,2,1,154,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,3,1138,0,39,1177,1480
3,31,YUCATAN,15,MOTUL,7,CACALCHEN,36,3,3,485,590,3,7,3,2,167,1,0,0,0,0,1,0,0,0,0,0,0,6,1,4,0,1270,0,49,1319,1586
3,31,YUCATAN,18,TEMOZON,8,CALOTMUL,37,2,2,164,313,0,3,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,553,0,12,565,1386
3,31,YUCATAN,18,TEMOZON,8,CALOTMUL,38,2,2,272,530,0,1,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,940,0,33,973,1073
3,31,YUCATAN,18,TEMOZON,8,CALOTMUL,39,1,1,58,237,0,4,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,353,0,6,359,394
3,31,YUCATAN,18,TEMOZON,8,CALOTMUL,40,2,2,127,428,0,4,4,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,661,1,21,683,760
3,31,YUCATAN,16,IZAMAL,9,CANSAHCAB,41,1,1,198,182,0,1,162,0,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,583,0,14,597,690
3,31,YUCATAN,16,IZAMAL,9,CANSAHCAB,42,2,2,234,268,0,2,241,0,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,814,0,38,852,1034
3,31,YUCATAN,16,IZAMAL,9,CANSAHCAB,43,2,2,147,182,0,1,277,0,42,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,1,19,713,865
3,31,YUCATAN,16,IZAMAL,9,CANSAHCAB,44,2,2,251,189,0,4,250,0,20,27,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,761,0,23,784,948
3,31,YUCATAN,16,IZAMAL,9,CANSAHCAB,45,1,1,49,31,0,0,33,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,4,130,184
3,31,YUCATAN,16,IZAMAL,9,CANSAHCAB,46,1,1,49,24,0,2,64,0,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,5,169,145
3,31,YUCATAN,18,TEMOZON,10,CANTAMAYEC,47,2,2,354,6,0,0,21,0,564,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1223,0,22,1245,1407
3,31,YUCATAN,18,TEMOZON,10,CANTAMAYEC,48,1,1,97,1,0,0,10,0,133,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,6,318,341
3,31,YUCATAN,18,TEMOZON,10,CANTAMAYEC,49,1,1,17,0,0,0,1,0,161,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,216,225
3,31,YUCATAN,13,HUNUCMA,11,CELESTUN,50,2,2,308,15,0,161,17,0,596,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,15,1119,0,31,1150,1404
3,31,YUCATAN,13,HUNUCMA,11,CELESTUN,51,4,4,672,15,1,349,47,0,1200,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,18,2308,0,91,2399,2820
3,31,YUCATAN,13,HUNUCMA,11,CELESTUN,52,2,2,227,5,1,100,21,0,408,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,7,774,0,26,800,921
3,31,YUCATAN,13,HUNUCMA,11,CELESTUN,53,2,2,288,2,2,159,26,0,531,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,23,1034,0,35,1069,1246
3,31,YUCATAN,16,IZAMAL,12,CENOTILLO,54,1,1,172,0,0,0,6,0,153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,337,0,6,343,442
3,31,YUCATAN,16,IZAMAL,12,CENOTILLO,55,2,2,383,4,0,0,8,0,311,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,716,0,12,728,896
3,31,YUCATAN,16,IZAMAL,12,CENOTILLO,56,2,2,337,1,0,0,5,0,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,704,0,13,717,852
3,31,YUCATAN,16,IZAMAL,12,CENOTILLO,57,1,1,268,1,0,0,5,0,296,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,576,0,12,588,750
3,31,YUCATAN,16,IZAMAL,12,CENOTILLO,58,1,1,134,0,0,0,1,0,119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,263,0,3,266,323
3,31,YUCATAN,20,TEKAX,16,CHACSINKIN,70,4,4,285,1332,0,4,17,0,509,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,2155,0,12,2167,2455
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,71,4,4,868,39,0,0,15,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,0,13,1500,1610
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,72,2,2,462,17,0,0,10,0,372,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,878,1,8,887,950
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,73,1,1,352,36,0,0,2,0,221,4,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,623,0,8,631,662
3,31,YUCATAN,18,TEMOZON,17,CHANKOM,74,1,1,380,59,0,0,7,0,163,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,618,3,321,942,676
3,31,YUCATAN,21,TICUL,18,CHAPAB,75,2,2,396,417,0,0,3,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0,27,904,1023
3,31,YUCATAN,21,TICUL,18,CHAPAB,76,2,2,492,472,0,0,3,0,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1016,1,63,1080,1298
3,31,YUCATAN,21,TICUL,18,CHAPAB,77,2,2,400,427,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,839,0,9,848,900
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,78,5,5,1655,71,21,13,29,52,1162,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3006,0,50,3056,3735
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,79,4,4,949,55,14,11,24,16,805,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1881,0,37,1918,2278
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,80,4,4,1067,51,10,11,12,14,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,0,27,1983,2293
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,82,3,3,869,7,7,9,23,19,597,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,0,33,1568,1764
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,83,3,3,574,87,12,18,38,21,849,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,0,26,1634,2201
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,84,3,3,505,61,9,15,27,18,682,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1320,0,184,1504,1742
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,85,1,1,324,18,4,4,8,2,178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,9,549,665
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,86,5,5,1127,22,9,16,24,33,1196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,0,40,2468,2704
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,87,1,1,390,2,4,3,4,4,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,8,625,694
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,88,3,3,958,11,3,5,21,11,605,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,26,1642,1898
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,89,3,3,968,14,5,19,19,22,615,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,0,28,1692,2000
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,90,2,2,452,10,2,3,5,3,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,7,732,881
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,1134,2,2,616,48,6,6,10,10,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,0,23,1105,1291
3,31,YUCATAN,18,TEMOZON,19,CHEMAX,1135,3,3,913,42,13,3,8,19,667,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1673,0,41,1714,2121
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,93,3,3,10,738,0,26,28,0,579,0,0,0,0,0,0,0,0,0,0,0,0,27,7,1,3,1419,0,17,1436,1751
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,94,3,3,12,749,0,26,41,0,639,0,0,0,0,0,0,0,0,0,0,0,0,33,3,7,11,1521,0,18,1539,1815
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,95,2,2,15,585,0,19,23,0,428,0,0,0,0,0,0,0,0,0,0,0,0,34,7,12,7,1130,0,16,1146,1367
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,96,2,2,0,369,0,23,36,0,444,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,891,0,5,896,951
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,97,1,1,3,197,0,10,17,0,181,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,415,0,2,417,474
3,31,YUCATAN,19,VALLADOLID,21,CHICHIMILA,98,2,2,1,386,0,16,40,0,134,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,583,0,8,591,632
3,31,YUCATAN,14,PROGRESO,20,CHICXULUB PUEBLO,91,4,4,757,0,0,24,15,0,441,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,6,1268,2,28,1298,2319
3,31,YUCATAN,14,PROGRESO,20,CHICXULUB PUEBLO,92,2,2,653,0,0,9,12,0,594,0,0,0,0,0,0,0,0,0,0,0,0,16,4,12,3,1303,0,24,1327,1494
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,99,4,4,49,1051,0,0,13,0,1068,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2192,0,29,2221,2352
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,101,1,1,1,117,0,0,4,0,230,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,358,0,2,360,388
3,31,YUCATAN,19,VALLADOLID,22,CHIKINDZONOT,102,1,1,0,344,0,0,3,0,319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,3,671,717
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,103,2,2,91,697,0,9,9,0,247,7,0,0,0,0,0,0,0,0,0,0,0,6,1,2,3,1072,0,21,1093,1254
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,104,2,2,149,559,0,8,13,0,244,1,0,0,0,0,0,0,0,0,0,0,0,9,0,2,1,986,0,20,1006,1121
3,31,YUCATAN,12,UMAN,23,CHOCHOLA,105,2,2,118,675,0,18,15,0,350,5,0,0,0,0,0,0,0,0,0,0,0,14,4,4,1,1204,0,26,1230,1492
3,31,YUCATAN,21,TICUL,24,CHUMAYEL,106,2,2,36,5,0,280,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,7,516,1187
3,31,YUCATAN,21,TICUL,24,CHUMAYEL,107,3,3,87,1,0,751,4,0,517,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1362,0,21,1383,1589
3,31,YUCATAN,14,PROGRESO,13,CONKAL,59,3,3,540,627,0,8,3,1,108,1,0,0,0,0,0,0,0,7,0,0,0,8,0,1,0,1304,0,63,1367,1755
3,31,YUCATAN,14,PROGRESO,13,CONKAL,60,3,3,598,419,0,1,2,2,106,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,1,1143,0,24,1167,1521
3,31,YUCATAN,14,PROGRESO,13,CONKAL,61,4,4,856,732,2,6,12,11,118,2,0,0,0,0,0,0,0,6,0,0,0,2,1,4,2,1754,1,64,1819,2323
3,31,YUCATAN,14,PROGRESO,13,CONKAL,63,1,1,57,62,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,138,0,5,143,159
3,31,YUCATAN,14,PROGRESO,13,CONKAL,64,4,4,950,665,2,11,11,24,193,5,0,0,0,0,0,0,0,11,0,0,0,12,1,3,1,1889,1,62,1952,2410
3,31,YUCATAN,14,PROGRESO,13,CONKAL,1136,3,3,883,210,2,8,4,26,203,2,0,0,0,0,0,0,0,13,0,0,0,14,0,1,3,1369,1,22,1392,1980
3,31,YUCATAN,14,PROGRESO,13,CONKAL,1137,5,5,1219,799,3,11,7,16,201,6,0,0,0,0,0,0,0,8,0,0,0,22,0,0,2,2294,0,63,2357,3084
3,31,YUCATAN,19,VALLADOLID,14,CUNCUNUL,65,2,2,480,67,0,13,6,0,492,6,0,0,10,0,0,5,0,0,0,0,0,9,7,0,1,1096,0,13,1109,1213
3,31,YUCATAN,19,VALLADOLID,14,CUNCUNUL,66,1,1,103,28,0,1,4,0,92,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,233,0,6,239,246
3,31,YUCATAN,11,TECOH,15,CUZAMA,67,2,2,463,76,0,13,205,0,27,361,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1151,0,48,1199,1404
3,31,YUCATAN,11,TECOH,15,CUZAMA,68,3,3,715,98,0,26,321,0,40,432,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1635,0,79,1714,2044
3,31,YUCATAN,11,TECOH,15,CUZAMA,69,1,1,342,19,0,10,50,0,10,123,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,557,0,19,576,696
3,31,YUCATAN,21,TICUL,25,DZAN,108,4,4,615,777,28,4,23,0,451,0,0,0,0,0,0,0,0,0,22,0,0,9,0,0,3,1932,0,46,1978,2287
3,31,YUCATAN,21,TICUL,25,DZAN,109,3,3,616,747,35,11,16,0,446,0,0,0,0,0,0,0,0,0,16,0,0,7,0,3,4,1901,0,35,1936,2247
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,110,2,2,139,2,0,0,0,580,212,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,937,0,17,954,1067
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,111,2,2,145,2,0,0,0,551,232,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,935,0,20,955,1053
3,31,YUCATAN,14,PROGRESO,26,DZEMUL,112,2,2,86,3,0,0,0,779,234,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1105,0,25,1130,1234
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,114,2,2,320,21,0,0,0,21,491,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,871,0,25,896,1112
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,115,3,3,450,35,0,0,0,38,749,26,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1312,0,29,1341,1597
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,116,2,2,350,22,0,0,0,24,551,26,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,980,0,21,1001,1204
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,117,3,3,587,32,0,0,0,42,719,23,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1414,1,22,1437,1806
3,31,YUCATAN,16,IZAMAL,27,DZIDZANTUN,118,2,2,341,33,0,0,0,27,468,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,896,0,23,919,1113
3,31,YUCATAN,16,IZAMAL,28,DZILAM DE BRAVO,120,2,2,13,2,0,5,38,526,105,340,0,0,0,0,0,0,0,0,0,0,0,8,2,3,4,1046,0,43,1089,1214
3,31,YUCATAN,16,IZAMAL,28,DZILAM DE BRAVO,121,2,2,22,5,0,8,30,349,112,441,0,0,0,0,0,0,0,0,0,0,0,9,1,0,5,982,0,51,1033,1190
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,122,2,2,8,0,0,0,0,0,230,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,11,482,1065
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,123,2,2,16,2,0,0,0,0,254,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,1,516,1291
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,124,2,2,22,3,0,0,0,0,452,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,30,896,998
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,125,2,2,23,7,0,0,0,0,421,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,988,0,23,1011,1112
3,31,YUCATAN,16,IZAMAL,29,DZILAM GONZALEZ,126,2,2,11,0,0,0,0,0,372,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,17,734,812
3,31,YUCATAN,18,TEMOZON,30,DZITAS,127,2,2,402,29,0,8,6,0,212,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,674,0,9,683,757
3,31,YUCATAN,18,TEMOZON,30,DZITAS,128,1,1,293,36,0,13,6,0,240,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,1,602,0,6,608,702
3,31,YUCATAN,18,TEMOZON,30,DZITAS,129,2,2,233,14,0,5,5,0,195,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2,0,464,0,13,477,1078
3,31,YUCATAN,18,TEMOZON,30,DZITAS,130,1,1,242,10,0,8,6,0,259,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,533,0,2,535,600
3,31,YUCATAN,16,IZAMAL,31,DZONCAUICH,131,2,2,53,454,0,2,5,1,444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,960,0,12,972,1076
3,31,YUCATAN,16,IZAMAL,31,DZONCAUICH,132,3,3,126,629,0,3,10,8,589,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,2,1376,0,19,1395,1533
3,31,YUCATAN,16,IZAMAL,31,DZONCAUICH,133,1,1,3,205,0,1,1,1,158,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,371,0,1,372,398
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,134,3,3,453,94,0,562,9,0,387,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1508,1,31,1540,2056
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,135,3,3,429,56,0,477,24,0,374,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1367,0,27,1394,1747
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,136,2,2,126,28,0,222,11,0,148,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,10,549,1359
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,137,3,3,423,83,0,499,7,0,413,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1433,0,33,1466,1954
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,138,3,3,541,50,0,603,26,0,420,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1652,0,38,1690,2209
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,139,1,1,164,5,0,208,1,0,89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,0,14,483,568
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,140,1,1,126,4,0,168,5,0,131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0,9,444,483
3,31,YUCATAN,17,TIZIMIN,32,ESPITA,141,3,3,590,70,0,560,13,0,230,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1473,0,21,1494,1780
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,142,3,3,631,71,0,7,50,128,485,207,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,1592,0,51,1643,2014
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,143,2,2,346,43,0,2,16,79,270,135,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,899,0,42,941,1147
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,144,2,2,359,58,0,4,68,119,307,192,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,1120,0,29,1149,1421
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,145,3,3,538,69,0,14,94,111,441,245,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1517,0,33,1550,1924
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,146,2,2,406,58,0,5,84,78,337,206,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1179,0,17,1196,1473
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,147,1,1,126,3,0,0,1,30,32,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,0,9,216,222
3,31,YUCATAN,13,HUNUCMA,33,HALACHO,148,3,3,810,26,0,15,14,378,208,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662,0,23,1685,1809
