CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,699,C,1,0,C01,0,100,8,1,19,16,129,9,11,0,0,0,0,0,0,0,0,13,3,1,3,3,2,1,0,319,0,7,326,540,GRUPO DE RECUENTO,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,699,C,2,0,C02,0,77,7,3,12,11,125,6,10,0,0,0,0,0,0,0,0,14,1,2,1,9,0,0,0,278,0,10,288,540,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,700,B,1,0,B,0,142,18,4,31,11,139,10,19,0,0,0,0,0,0,0,0,14,2,0,0,14,1,0,0,405,0,13,418,659,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,700,C,1,0,C01,0,171,10,3,30,10,126,6,11,0,0,0,0,0,0,0,0,14,3,1,1,13,6,0,0,405,2,9,416,658,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,701,B,1,0,B,0,89,14,1,31,24,172,10,11,0,0,0,0,0,0,0,0,18,3,2,1,6,1,0,0,383,0,17,400,653,GRUPO DE RECUENTO,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,701,C,1,0,C01,0,98,8,1,27,16,200,12,8,0,0,0,0,0,0,0,0,1,0,2,0,5,1,0,0,379,0,8,387,652,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,702,B,1,0,B,0,192,7,5,30,14,143,4,21,0,0,0,0,0,0,0,0,13,3,1,0,13,0,0,0,446,0,6,452,734,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,702,C,1,0,C01,0,199,13,1,38,10,149,10,18,0,0,0,0,0,0,0,0,11,1,0,0,18,2,0,0,470,0,5,475,734,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,703,B,1,0,B,0,141,13,2,41,15,141,5,20,0,0,0,0,0,0,0,0,11,11,1,1,11,1,3,1,418,0,9,427,688,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,703,C,1,0,C01,0,153,14,4,35,14,139,11,19,0,0,0,0,0,0,0,0,5,1,0,1,18,3,2,0,419,0,12,431,688,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,704,B,1,0,B,0,151,14,2,26,10,112,10,8,0,0,0,0,0,0,0,0,8,0,0,4,9,1,0,0,355,0,10,365,585,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,704,C,1,0,C01,0,141,6,4,29,15,131,9,14,0,0,0,0,0,0,0,0,17,3,0,1,8,1,1,0,380,1,7,388,584,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,705,B,1,0,B,0,143,19,0,20,8,144,8,11,0,0,0,0,0,0,0,0,14,2,0,6,12,2,3,0,392,0,7,399,631,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,705,C,1,0,C01,0,130,13,3,33,11,132,7,12,0,0,0,0,0,0,0,0,11,3,1,3,11,2,2,0,374,0,11,385,630,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,706,B,1,0,B,0,91,21,1,27,21,126,22,7,0,0,0,0,0,0,0,0,14,2,1,1,10,2,0,0,346,1,3,350,559,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,706,C,1,0,C01,0,114,11,5,16,12,111,7,11,0,0,0,0,0,0,0,0,16,3,0,0,2,3,1,0,312,0,8,320,558,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,707,B,1,0,B,0,62,10,4,22,13,133,12,8,0,0,0,0,0,0,0,0,9,5,0,4,5,0,0,0,287,0,9,296,580,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,707,C,1,0,C01,0,80,7,3,14,16,120,14,12,0,0,0,0,0,0,0,0,15,1,3,1,3,0,0,0,289,0,13,302,579,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,708,B,1,0,B,0,63,11,2,21,11,120,10,7,0,0,0,0,0,0,0,0,9,6,3,2,4,0,2,0,271,0,9,280,502,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,708,C,1,0,C01,0,68,10,3,13,11,15,8,11,0,0,0,0,0,0,0,0,15,3,1,0,0,0,4,0,162,0,0,162,502,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,709,B,1,0,B,0,43,20,2,23,16,134,9,5,0,0,0,0,0,0,0,0,12,1,0,2,5,0,0,0,272,0,8,280,501,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,709,C,1,0,C01,0,73,9,3,13,8,115,9,2,0,0,0,0,0,0,0,0,18,3,0,0,8,0,0,0,261,2,11,274,501,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,710,B,1,0,B,0,76,10,4,21,22,159,13,9,0,0,0,0,0,0,0,0,18,7,1,3,2,3,0,0,348,1,7,356,655,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,710,C,1,0,C01,0,72,11,4,18,17,168,11,8,0,0,0,0,0,0,0,0,13,4,1,1,6,0,1,0,335,1,10,346,655,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,711,B,1,0,B,0,116,16,0,47,7,128,6,9,0,0,0,0,0,0,0,0,16,1,1,3,3,3,1,0,357,1,9,367,585,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,711,C,1,0,C01,0,124,16,3,28,17,139,7,8,0,0,0,0,0,0,0,0,16,2,1,1,8,1,0,1,372,0,7,379,585,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,712,B,1,0,B,0,171,11,4,31,21,145,9,15,0,0,0,0,0,0,0,0,15,3,2,0,9,2,0,0,438,0,11,449,650,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,712,C,1,0,C01,0,149,3,2,30,7,142,19,14,0,0,0,0,0,0,0,0,13,4,2,1,11,0,0,0,397,0,6,403,650,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,713,B,1,0,B,0,197,14,0,25,6,112,7,16,0,0,0,0,0,0,0,0,11,1,1,0,10,4,0,0,404,0,7,411,644,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,713,C,1,0,C01,0,197,11,2,36,9,124,7,13,0,0,0,0,0,0,0,0,11,1,0,1,9,0,0,0,421,1,8,430,643,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,714,B,1,0,B,0,169,8,1,19,11,134,28,19,0,0,0,0,0,0,0,0,9,4,0,2,8,2,1,0,415,0,10,425,622,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,714,C,1,0,C01,0,161,14,2,12,10,142,7,17,0,0,0,0,0,0,0,0,11,2,0,2,11,2,0,1,394,1,8,403,622,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,715,B,1,0,B,0,196,13,3,38,3,152,6,11,0,0,0,0,0,0,0,0,13,1,0,1,11,2,1,0,451,0,12,463,692,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,715,C,1,0,C01,0,200,17,3,20,11,138,10,12,0,0,0,0,0,0,0,0,14,1,0,0,19,2,0,0,447,0,10,457,692,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,715,C,2,0,C02,0,174,14,4,26,11,158,11,20,0,0,0,0,0,0,0,0,15,2,1,0,6,1,0,0,443,0,8,451,692,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,716,B,1,0,B,0,217,12,2,30,4,152,6,11,0,0,0,0,0,0,0,0,8,3,1,2,10,2,0,0,460,0,8,468,696,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,716,C,1,0,C01,0,180,112,4,122,12,125,9,13,0,0,0,0,0,0,0,0,21,5,1,0,12,1,1,0,618,0,10,628,695,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,717,B,1,0,B,0,130,19,4,27,13,141,8,9,0,0,0,0,0,0,0,0,20,4,0,2,8,1,0,0,386,0,11,397,612,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,717,C,1,0,C01,0,128,14,2,31,9,126,14,15,0,0,0,0,0,0,0,0,17,5,1,2,7,0,0,0,371,1,19,391,612,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,718,B,1,0,B,0,76,9,3,18,15,111,4,10,0,0,0,0,0,0,0,0,16,1,0,1,4,9,0,0,277,0,10,287,576,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,718,C,1,0,C01,0,84,10,4,24,16,132,12,13,0,0,0,0,0,0,0,0,9,2,1,2,4,2,0,0,315,0,15,330,576,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,718,C,2,0,C02,0,90,8,2,17,10,129,8,12,0,0,0,0,0,0,0,0,14,1,1,2,6,1,0,0,301,1,11,313,576,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,719,B,1,0,B,0,150,17,3,40,10,196,21,16,0,0,0,0,0,0,0,0,15,3,0,2,10,5,0,0,488,1,7,496,717,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,719,C,1,0,C01,0,165,15,2,37,9,151,18,13,0,0,0,0,0,0,0,0,18,1,2,2,13,6,1,0,453,1,4,458,717,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,720,B,1,0,B,0,102,12,3,24,4,112,21,13,0,0,0,0,0,0,0,0,12,1,0,2,6,1,0,0,313,0,4,317,480,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,720,C,1,0,C01,0,84,14,1,23,12,116,5,3,0,0,0,0,0,0,0,0,11,2,1,0,11,0,2,1,286,0,6,292,479,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,721,B,1,0,B,0,82,11,3,19,9,98,8,6,0,0,0,0,0,0,0,0,18,1,0,1,7,1,0,1,265,0,5,270,427,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,721,C,1,0,C01,0,93,10,3,22,5,103,6,13,0,0,0,0,0,0,0,0,2,1,1,1,4,1,2,0,267,0,4,271,427,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,722,B,1,0,B,0,168,9,1,34,15,123,7,8,0,0,0,0,0,0,0,0,12,2,1,0,17,0,0,0,397,0,6,403,645,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,722,C,1,0,C01,0,144,25,1,29,13,132,18,16,0,0,0,0,0,0,0,0,17,0,0,0,9,3,1,0,408,0,9,417,644,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,722,C,2,0,C02,0,159,15,0,25,12,138,11,13,0,0,0,0,0,0,0,0,10,0,0,2,9,2,1,0,397,0,9,406,644,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,723,B,1,0,B,0,180,11,1,30,15,132,7,22,0,0,0,0,0,0,0,0,10,0,0,2,12,0,0,0,422,0,7,429,717,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,723,C,1,0,C01,0,155,18,3,33,14,178,10,12,0,0,0,0,0,0,0,0,21,3,1,0,13,2,1,0,464,0,8,472,717,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,723,C,2,0,C02,0,177,11,3,33,7,148,5,15,0,0,0,0,0,0,0,0,17,0,1,0,10,1,1,0,429,1,11,441,717,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,724,B,1,0,B,0,115,17,4,18,9,129,6,12,0,0,0,0,0,0,0,0,10,2,0,0,9,1,0,0,332,1,6,339,587,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,724,C,1,0,C01,0,113,16,3,28,8,127,13,13,0,0,0,0,0,0,0,0,16,2,2,0,7,1,1,0,350,0,8,358,586,GRUPO DE RECUENTO,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,725,B,1,0,B,0,193,11,2,33,13,143,10,16,0,0,0,0,0,0,0,0,7,3,0,2,24,1,0,0,458,2,7,467,722,ACTA CASILLA,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,725,C,1,0,C01,0,209,13,6,29,10,131,6,12,0,0,0,0,0,0,0,0,15,5,0,0,17,2,0,0,455,1,8,464,722,GRUPO DE RECUENTO,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,725,C,2,0,C02,0,181,11,7,30,10,138,8,13,0,0,0,0,0,0,0,0,14,2,3,2,13,3,2,0,437,0,4,441,721,ACTA CASILLA,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,725,C,3,0,C03,0,204,9,7,22,6,139,11,16,0,0,0,0,0,0,0,0,12,3,0,2,11,1,0,0,443,0,4,447,721,ACTA CASILLA,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,726,B,1,0,B,0,60,7,3,16,9,125,13,7,0,0,0,0,0,0,0,0,12,3,3,2,5,2,0,1,268,0,8,276,563,GRUPO DE RECUENTO,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,726,C,1,0,C01,0,57,12,2,17,15,131,21,13,0,0,0,0,0,0,0,0,11,1,2,4,6,0,1,0,293,0,9,302,562,GRUPO DE RECUENTO,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,727,B,1,0,B,0,185,14,2,24,0,126,2,13,0,0,0,0,0,0,0,0,22,2,1,3,8,0,0,0,402,0,3,405,689,ACTA CASILLA,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,727,C,1,0,C01,0,178,7,4,26,8,99,14,10,0,0,0,0,0,0,0,0,13,1,0,3,21,0,0,0,384,0,10,394,689,ACTA CASILLA,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,727,C,2,0,C02,0,179,9,2,26,8,113,4,16,0,0,0,0,0,0,0,0,13,0,1,2,1,3,1,0,378,0,6,384,689,ACTA CASILLA,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,727,C,3,0,C03,0,182,11,1,26,8,114,5,0,0,0,0,0,0,0,0,0,11,1,0,3,13,3,0,1,379,14,9,402,688,ACTA CASILLA,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,727,C,4,0,C04,0,144,9,3,32,15,109,8,17,0,0,0,0,0,0,0,0,17,1,1,2,11,1,1,0,371,0,7,378,688,ACTA CASILLA,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,727,S,1,0,S01,0,16,5,0,0,2,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,0,0,35,0,GRUPO DE RECUENTO,,,
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,727,S,2,0,S02,0,13,7,0,0,4,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,38,0,3,41,0,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,728,B,1,0,B,0,138,14,0,22,9,105,6,3,0,0,0,0,0,0,0,0,5,2,0,1,10,1,1,0,317,0,11,328,564,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,728,C,1,0,C01,0,137,13,2,29,10,103,0,17,0,0,0,0,0,0,0,0,17,1,0,4,10,6,0,0,349,0,7,356,563,ACTA CASILLA,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,729,B,1,0,B,0,151,13,1,26,12,116,13,10,0,0,0,0,0,0,0,0,15,2,0,4,14,2,0,0,379,0,12,391,577,GRUPO DE RECUENTO,,,
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,729,C,1,0,C01,0,114,16,3,37,11,144,6,8,0,0,0,0,0,0,0,0,15,3,0,2,15,1,1,0,376,0,5,381,576,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,730,B,1,0,B,0,135,8,5,20,6,146,7,17,0,0,0,0,0,0,0,0,15,2,3,1,14,5,0,0,384,0,8,392,599,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,731,B,1,0,B,0,138,10,0,21,9,112,16,2,0,0,0,0,0,0,0,0,8,4,1,0,9,3,0,0,333,0,9,342,515,GRUPO DE RECUENTO,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,731,C,1,0,C01,0,136,8,1,27,3,120,9,9,0,0,0,0,0,0,0,0,12,1,0,0,10,2,0,0,338,0,11,349,515,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,732,B,1,0,B,0,132,13,3,33,6,99,12,15,0,0,0,0,0,0,0,0,16,1,1,1,9,2,1,0,344,2,10,356,546,GRUPO DE RECUENTO,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,732,C,1,0,C01,0,150,10,8,31,4,105,6,9,0,0,0,0,0,0,0,0,15,0,0,1,5,2,0,0,346,0,7,353,546,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,732,C,2,0,C02,0,123,10,0,26,13,112,8,9,0,0,0,0,0,0,0,0,11,1,3,1,8,1,1,0,327,0,6,333,546,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,733,B,1,0,B,0,109,12,4,24,9,133,6,9,0,0,0,0,0,0,0,0,13,5,0,1,7,0,0,0,332,0,15,347,674,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,733,C,1,0,C01,0,108,5,3,22,14,140,7,15,0,0,0,0,0,0,0,0,23,3,0,2,10,7,0,0,359,0,15,374,674,ACTA CASILLA,,,
5,22,QUERETARO,1,QUERETARO,14,QUERETARO,733,C,2,0,C02,0,84,9,4,15,7,156,14,11,0,0,0,0,0,0,0,0,12,8,0,3,8,5,3,0,339,0,8,347,674,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,734,B,1,0,B,0,128,10,2,27,10,126,10,9,0,0,0,0,0,0,0,0,16,5,0,1,11,4,2,0,361,2,5,368,557,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,735,B,1,0,B,0,142,7,3,26,6,151,5,10,0,0,0,0,0,0,0,0,14,0,0,0,11,0,0,0,375,1,11,387,583,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,736,B,1,0,B,0,95,11,0,22,7,129,8,10,0,0,0,0,0,0,0,0,18,2,0,1,7,1,0,0,311,0,6,317,528,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,736,C,1,0,C01,0,80,7,3,21,10,127,11,11,0,0,0,0,0,0,0,0,12,0,1,0,13,0,2,0,298,0,5,303,527,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,737,B,1,0,B,0,94,8,1,24,9,115,10,6,0,0,0,0,0,0,0,0,7,0,0,2,10,2,0,0,288,0,9,297,488,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,737,C,1,0,C01,0,92,9,3,18,11,114,5,10,0,0,0,0,0,0,0,0,11,5,0,0,8,3,1,0,290,0,5,295,487,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,738,B,1,0,B,0,117,9,3,25,7,101,5,9,0,0,0,0,0,0,0,0,7,5,0,2,11,3,0,1,305,1,3,309,521,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,738,C,1,0,C01,0,106,6,0,20,11,111,5,15,0,0,0,0,0,0,0,0,9,1,2,2,4,1,0,0,293,0,4,297,521,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,739,B,1,0,B,0,73,6,3,26,11,147,13,11,0,0,0,0,0,0,0,0,22,1,0,2,6,1,0,0,322,0,7,329,597,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,739,C,1,0,C01,0,97,9,1,26,11,109,8,12,0,0,0,0,0,0,0,0,12,1,1,3,12,5,2,0,309,0,13,322,597,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,740,B,1,0,B,0,101,14,2,14,10,167,11,9,0,0,0,0,0,0,0,0,20,2,0,3,10,5,0,0,368,1,12,381,638,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,740,C,1,0,C01,0,112,9,0,24,17,119,16,16,0,0,0,0,0,0,0,0,14,6,1,3,9,3,0,0,349,0,11,360,637,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,741,B,1,0,B,0,102,9,2,20,9,147,11,19,0,0,0,0,0,0,0,0,10,2,0,2,7,6,0,0,346,0,10,356,618,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,741,C,1,0,C01,0,114,18,3,21,14,146,13,12,0,0,0,0,0,0,0,0,17,4,2,0,6,0,1,0,371,0,5,376,618,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,742,B,1,0,B,0,109,8,1,30,9,157,15,6,0,0,0,0,0,0,0,0,20,3,0,1,8,3,2,0,372,0,10,382,625,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,742,C,1,0,C01,0,102,13,4,27,11,144,10,13,0,0,0,0,0,0,0,0,14,2,1,0,20,2,0,0,363,0,12,375,625,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,743,B,1,0,B,0,140,12,3,28,10,175,15,11,0,0,0,0,0,0,0,0,13,3,0,3,12,1,0,0,426,0,5,431,721,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,743,C,1,0,C01,0,141,14,3,21,19,144,3,7,0,0,0,0,0,0,0,0,13,3,1,2,8,5,1,0,385,6,10,401,720,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,744,B,1,0,B,0,130,10,2,33,13,178,7,5,0,0,0,0,0,0,0,0,15,0,0,0,6,0,1,0,400,0,6,406,605,ACTA CASILLA,,,
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,744,C,1,0,C01,0,158,5,1,26,8,171,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,377,0,7,384,605,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,745,B,1,0,B,0,141,6,4,20,16,149,12,6,0,0,0,0,0,0,0,0,21,3,0,1,7,1,0,0,387,0,15,402,600,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,745,C,1,0,C01,0,119,7,0,21,10,169,8,10,0,0,0,0,0,0,0,0,16,2,0,2,12,1,1,0,378,0,6,384,599,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,746,B,1,0,B,0,56,4,4,24,8,94,9,8,0,0,0,0,0,0,0,0,10,4,3,0,10,1,2,0,237,0,1,238,389,GRUPO DE RECUENTO,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,747,B,1,0,B,0,116,10,3,34,7,161,11,12,0,0,0,0,0,0,0,0,16,2,0,5,12,3,0,0,392,0,6,398,665,GRUPO DE RECUENTO,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,747,C,1,0,C01,0,125,18,3,25,3,152,17,13,0,0,0,0,0,0,0,0,24,3,0,1,13,4,0,0,401,1,10,412,665,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,748,B,1,0,B,0,90,5,1,22,9,104,10,12,0,0,0,0,0,0,0,0,15,5,0,2,3,1,2,0,281,0,6,287,483,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,749,B,1,0,B,0,113,10,5,33,13,200,16,7,0,0,0,0,0,0,0,0,24,1,3,5,10,4,0,0,444,0,5,449,732,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,750,B,1,0,B,0,131,6,0,33,8,129,4,10,0,0,0,0,0,0,0,0,9,2,0,3,16,3,0,0,354,0,11,365,606,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,750,C,1,0,C01,0,145,5,1,29,8,123,7,7,0,0,0,0,0,0,0,0,13,2,1,2,10,0,0,0,353,0,12,365,605,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,751,B,1,0,B,0,169,10,3,10,5,127,3,11,0,0,0,0,0,0,0,0,14,2,0,1,8,1,1,0,365,0,9,374,607,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,751,C,1,0,C01,0,153,8,6,28,17,134,6,16,0,0,0,0,0,0,0,0,26,0,1,15,0,0,0,0,410,0,5,415,607,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,751,C,2,0,C02,0,135,9,3,25,11,114,8,16,0,0,0,0,0,0,0,0,20,0,1,1,9,0,1,0,353,0,6,359,607,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,751,C,3,0,C03,0,156,5,5,30,11,119,11,12,0,0,0,0,0,0,0,0,12,3,0,2,14,2,0,0,382,1,13,396,606,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,752,B,1,0,B,0,107,11,3,19,10,125,8,14,0,0,0,0,0,0,0,0,5,1,0,0,8,3,0,0,314,0,11,325,519,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,752,C,1,0,C01,0,92,11,1,17,16,127,7,8,0,0,0,0,0,0,0,0,11,1,1,1,6,1,0,0,300,0,7,307,519,GRUPO DE RECUENTO,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,752,C,2,0,C02,0,102,12,5,29,8,107,9,7,0,0,0,0,0,0,0,0,9,4,1,3,9,0,0,0,305,0,8,313,519,ACTA CASILLA,,,
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,753,B,1,0,B,0,149,13,3,35,8,145,8,14,0,0,0,0,0,0,0,0,11,1,0,0,8,0,0,0,395,0,10,405,686,ACTA CASILLA,,,
