CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,MORENA,NAS,PES,PS,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,C_PAN_PRI_PRD,C_MORENA_PT_PVEM_NAS_PES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,369,2,2,82,86,15,,,74,,,,27,5,5,0,0,,488,782,0,26,808,1376
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,370,2,2,74,115,5,,,79,,,,16,11,5,0,0,,430,735,0,17,752,1335
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,371,2,2,52,53,8,,,50,,,,17,8,2,0,0,,326,516,0,21,537,947
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,373,2,2,53,70,9,,,88,,,,30,9,1,0,1,,481,742,0,31,773,1430
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,374,16,16,363,352,53,,,506,,,,110,36,20,7,1,,2974,4422,1,127,4550,11279
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,375,4,4,162,144,20,,,161,,,,67,19,4,0,0,,810,1387,3,29,1419,2697
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,376,4,4,158,155,13,,,154,,,,38,13,3,0,0,,727,1261,0,43,1304,2357
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,377,2,2,95,78,10,,,95,,,,23,9,4,0,1,,390,705,1,20,726,1305
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,378,2,2,72,85,12,,,82,,,,22,13,2,0,0,,411,699,1,31,731,1341
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,379,2,2,70,84,9,,,66,,,,22,15,3,0,0,,388,657,0,16,673,1285
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,382,2,2,78,78,15,,,69,,,,29,11,3,0,0,,420,703,7,29,739,1398
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,383,1,1,37,54,7,,,37,,,,19,7,0,0,0,,213,374,0,21,395,705
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,384,3,3,84,90,3,,,78,,,,21,12,1,0,0,,609,898,0,24,922,1863
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,385,2,2,101,113,5,,,90,,,,20,10,1,0,0,,484,824,0,31,855,1405
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,386,3,3,142,154,11,,,102,,,,38,17,4,1,0,,456,925,0,24,949,1588
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,387,3,3,182,164,22,,,97,,,,25,29,6,0,0,,536,1061,1,27,1089,1822
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,388,2,2,81,95,6,,,58,,,,19,16,1,0,0,,324,600,0,11,611,977
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,389,2,2,83,84,4,,,83,,,,18,6,2,1,0,,380,661,0,17,678,1157
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,396,2,2,87,86,3,,,68,,,,13,5,3,1,0,,360,626,0,21,647,1261
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,397,2,2,92,103,12,,,95,,,,24,9,2,0,2,,394,733,1,31,765,1280
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,398,2,2,90,94,11,,,70,,,,19,9,5,0,0,,388,686,0,6,692,1287
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,399,2,2,80,94,6,,,87,,,,13,12,2,0,0,,390,684,0,15,699,1112
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,400,3,3,81,101,11,,,99,,,,12,10,9,0,0,,706,1029,0,38,1067,2216
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,401,3,3,96,99,10,,,97,,,,21,13,3,1,2,,680,1022,1,61,1084,2215
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,402,4,4,233,232,22,,,172,,,,52,31,4,0,0,,828,1574,0,55,1629,2876
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,403,2,2,153,153,14,,,110,,,,25,20,1,1,0,,405,882,0,23,905,1491
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,404,2,2,127,126,8,,,82,,,,26,11,3,0,0,,418,801,0,16,817,1372
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,405,2,2,64,42,7,,,38,,,,16,7,5,0,1,,226,406,0,19,425,810
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,406,2,2,121,99,9,,,72,,,,18,5,5,6,0,,340,675,2,14,691,1062
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,422,1,1,47,70,4,,,26,,,,11,4,2,0,0,,172,336,1,13,350,577
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,423,2,2,60,64,2,,,63,,,,21,10,3,0,0,,261,484,1,15,500,902
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,424,2,2,62,66,10,,,71,,,,21,9,2,0,0,,378,619,0,26,645,1217
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,425,2,2,131,132,9,,,84,,,,27,10,3,0,0,,393,789,1,27,817,1403
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,426,2,2,67,69,8,,,74,,,,20,4,2,2,0,,448,694,1,27,722,1236
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,427,3,3,79,92,7,,,94,,,,31,11,1,0,0,,576,891,0,29,920,1838
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,428,4,4,94,120,14,,,112,,,,38,24,1,0,0,,788,1191,0,38,1229,2595
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,429,4,4,140,147,20,,,134,,,,63,11,7,1,0,,696,1219,1,27,1247,2352
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,430,3,3,70,71,13,,,106,,,,20,10,1,0,1,,683,975,1,36,1012,2031
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,431,3,3,112,119,14,,,113,,,,21,20,3,0,0,,667,1069,0,27,1096,2054
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,432,2,2,58,95,6,,,45,,,,13,3,3,0,0,,264,487,1,16,504,838
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,433,2,2,68,76,8,,,56,,,,13,7,0,0,0,,377,605,0,20,625,1210
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,434,2,2,65,85,4,,,71,,,,24,10,1,0,0,,356,616,0,18,634,1256
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,435,2,2,51,51,6,,,27,,,,22,6,1,0,0,,313,477,1,11,489,798
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,436,1,1,69,30,8,,,40,,,,8,7,0,0,0,,190,352,1,13,366,604
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,437,1,1,50,58,3,,,40,,,,11,11,1,0,0,,228,402,0,0,402,696
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,444,2,2,71,95,11,,,52,,,,28,12,5,0,0,,374,648,1,10,659,1104
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,445,1,1,51,45,7,,,31,,,,12,8,0,1,0,,177,332,1,10,343,613
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,446,1,1,50,55,4,,,48,,,,17,6,1,0,0,,182,363,1,6,370,664
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,447,2,2,48,60,7,,,62,,,,15,6,0,0,0,,267,465,0,10,475,885
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,448,5,5,170,176,15,,,221,,,,52,24,7,0,0,,1059,1724,0,48,1772,3508
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,449,6,6,389,427,28,,,244,,,,81,48,11,0,0,,1157,2385,2,54,2441,4089
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,450,2,2,38,68,4,,,45,,,,15,6,1,0,0,,403,580,1,27,608,1115
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,451,2,2,88,117,10,,,64,,,,19,13,5,0,0,,328,644,1,22,667,1204
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,452,2,2,94,86,9,,,72,,,,26,11,0,0,0,,450,748,0,19,767,1269
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,453,1,1,38,48,3,,,26,,,,7,3,4,0,0,,278,407,0,9,416,716
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,454,2,2,74,78,7,,,43,,,,22,4,2,0,0,,296,526,2,18,546,927
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,455,1,1,64,64,2,,,25,,,,7,6,2,0,0,,162,332,0,6,338,565
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,461,2,2,102,104,6,,,46,,,,15,14,4,1,0,,252,544,1,7,552,850
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,462,1,1,45,50,5,,,32,,,,11,5,4,0,0,,256,408,0,9,417,671
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,463,2,2,89,74,15,,,73,,,,26,15,1,0,0,,368,661,2,24,687,1198
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,464,2,2,79,66,5,,,62,,,,16,3,5,5,0,,289,530,0,17,547,969
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,465,2,2,74,95,7,,,49,,,,19,12,2,0,0,,391,649,0,23,672,1230
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,466,1,1,38,64,2,,,22,,,,6,6,2,0,0,,164,304,0,6,310,555
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,467,1,1,48,66,8,,,40,,,,14,7,2,0,0,,219,404,0,4,408,741
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,468,2,2,128,115,8,,,70,,,,18,19,4,0,0,,325,687,1,14,702,1150
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,471,2,2,211,175,13,,,60,,,,24,25,7,1,2,,247,765,1,20,786,1198
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,472,2,2,307,216,9,,,51,,,,12,20,6,1,0,,141,763,1,9,773,1037
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,473,2,2,371,266,10,,,43,,,,7,15,4,0,0,,215,931,0,15,946,1323
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,474,6,6,907,694,44,,,201,,,,56,119,26,1,1,,812,2861,2,61,2924,4322
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,475,2,2,311,190,17,,,31,,,,11,18,7,2,0,,133,720,3,20,743,985
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,476,2,2,292,201,8,,,43,,,,19,21,4,0,0,,169,757,0,10,767,986
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,477,2,2,208,138,9,,,36,,,,14,16,6,0,0,,160,587,0,5,592,824
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1356,2,2,53,42,9,,,47,,,,5,10,1,0,2,,385,554,0,11,565,1403
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1357,2,2,15,22,1,,,72,,,,12,37,2,0,0,,387,548,0,29,577,1408
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1358,2,2,35,30,8,,,48,,,,6,7,0,0,1,,316,451,0,22,473,1215
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1359,2,2,70,63,11,,,83,,,,29,10,3,0,0,,414,683,1,21,705,1328
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1360,2,2,64,81,5,,,55,,,,21,11,1,0,0,,320,558,1,17,576,1105
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1361,2,2,90,103,12,,,94,,,,20,10,0,0,0,,297,626,0,19,645,1087
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1505,1,1,36,39,4,,,22,,,,10,5,1,0,0,,87,204,0,3,207,302
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1506,1,1,14,17,0,,,8,,,,3,0,0,0,0,,60,102,0,2,104,213
1,26,SONORA,6,HERMOSILLO,49,HERMOSILLO,1507,2,2,200,168,13,,,55,,,,14,31,4,0,0,,187,672,0,11,683,897
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,3,2,2,124,17,10,,,42,,,,16,,,,,,384,593,0,34,627,1304
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,4,1,1,53,11,3,,,8,,,,6,,,,,,110,191,1,11,203,367
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,5,1,1,130,26,6,,,28,,,,3,,,,,,139,332,0,9,341,643
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,6,2,2,182,47,11,,,37,,,,11,,,,,,302,590,0,28,618,1306
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,7,2,2,194,52,13,,,54,,,,21,,,,,,307,641,2,31,674,1438
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,8,4,4,357,100,22,,,138,,,,16,,,,,,641,1274,1,56,1331,2756
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,9,4,4,306,93,26,,,135,,,,31,,,,,,719,1310,2,64,1376,2789
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,10,4,4,321,92,15,,,110,,,,27,,,,,,706,1271,1,48,1320,2542
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,11,2,2,147,35,6,,,69,,,,16,,,,,,397,670,0,36,706,1335
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,12,2,2,105,38,8,,,39,,,,5,,,,,,317,512,3,37,552,1161
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,13,2,2,109,16,11,,,45,,,,9,,,,,,306,496,0,30,526,1075
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,14,4,5,297,133,15,10,11,160,254,11,9,40,,,,,,741,1681,2,97,1780,1706
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,15,2,2,93,21,5,,,38,,,,10,,,,,,347,514,0,18,532,1064
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,16,1,1,49,13,4,,,22,,,,8,,,,,,194,290,0,16,306,614
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,17,10,10,411,98,36,,,257,,,,98,,,,,,1856,2756,1,98,2855,7449
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,18,3,3,110,27,12,,,40,,,,13,,,,,,564,766,2,40,808,1659
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,19,6,7,386,157,22,6,9,183,123,3,14,62,,,,,,1040,2005,6,176,2187,3242
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,20,7,7,328,90,28,,,206,,,,59,,,,,,1447,2158,2,110,2270,5038
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,21,3,3,175,50,17,,,70,,,,14,,,,,,541,867,0,34,901,1860
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,22,10,10,641,118,39,,,257,,,,62,,,,,,1808,2925,6,145,3076,6907
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,23,7,7,272,65,40,,,184,,,,45,,,,,,1340,1946,2,121,2069,5108
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,24,12,12,482,127,51,,,301,,,,72,,,,,,2084,3117,4,130,3251,8438
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,25,4,4,147,36,16,,,62,,,,31,,,,,,710,1002,0,51,1053,2263
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,26,7,7,314,59,27,,,164,,,,56,,,,,,1257,1877,0,132,2009,5086
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,27,1,1,5,14,1,,,3,,,,1,,,,,,74,98,0,2,100,132
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,28,1,1,5,1,0,,,4,,,,1,,,,,,48,59,0,1,60,117
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,30,1,1,43,23,6,,,11,,,,11,,,,,,71,165,0,7,172,293
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,31,6,6,281,57,37,,,168,,,,59,,,,,,1130,1732,7,67,1806,3930
1,26,SONORA,7,AGUA PRIETA,2,AGUA PRIETA,32,1,1,20,3,0,,,10,,,,3,,,,,,107,143,0,15,158,306
1,26,SONORA,7,AGUA PRIETA,7,BACADEHUACHI,47,2,2,50,332,8,,,21,,,,8,,,,,,612,1031,0,40,1071,1249
1,26,SONORA,7,AGUA PRIETA,9,BACERAC,52,2,2,73,266,5,,,16,,,,8,,,,,,549,917,0,31,948,1175
1,26,SONORA,7,AGUA PRIETA,13,BAVISPE,64,2,2,17,216,3,,,9,,,,5,,,,,,386,636,0,12,648,768
1,26,SONORA,7,AGUA PRIETA,13,BAVISPE,65,1,1,7,162,0,,,11,,,,10,,,,,,234,424,0,14,438,554
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,92,1,1,67,55,11,,,108,,,,2,,,,,,157,400,0,21,421,620
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,93,2,2,135,130,15,,,129,,,,4,,,,,,278,691,0,42,733,998
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,94,3,3,125,150,23,,,225,,,,8,,,,,,391,922,0,62,984,1414
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,95,1,1,8,17,5,,,17,,,,0,,,,,,39,86,0,10,96,150
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,96,2,2,113,86,16,,,129,,,,25,,,,,,243,612,1,58,671,1015
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,97,1,1,61,84,17,,,42,,,,2,,,,,,216,422,0,40,462,613
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,98,1,1,18,28,9,,,56,,,,1,,,,,,113,225,0,23,248,362
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,99,1,1,28,37,16,,,57,,,,4,,,,,,149,291,0,32,323,514
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,101,2,2,77,42,7,,,128,,,,4,,,,,,349,607,0,33,640,1016
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,102,1,1,9,5,3,,,30,,,,1,,,,,,82,130,0,4,134,187
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,103,4,4,121,64,5,,,434,,,,14,,,,,,830,1468,1,52,1521,2425
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,104,3,3,87,48,10,,,327,,,,13,,,,,,574,1059,0,48,1107,1652
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,105,3,3,141,100,71,,,272,,,,9,,,,,,514,1107,0,26,1133,1604
1,26,SONORA,7,AGUA PRIETA,20,GRANADOS,106,2,2,85,167,13,,,368,,,,4,,,,,,302,939,1,30,970,1132
1,26,SONORA,7,AGUA PRIETA,21,HUACHINERA,107,2,2,60,101,6,,,26,,,,167,,,,,,272,632,1,37,670,811
1,26,SONORA,7,AGUA PRIETA,21,HUACHINERA,108,1,1,55,49,2,,,8,,,,78,,,,,,93,285,0,15,300,339
1,26,SONORA,7,AGUA PRIETA,22,HUASABAS,109,2,2,64,106,4,,,56,,,,19,,,,,,460,709,0,52,761,1214
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,138,3,3,430,171,16,,,59,,,,15,,,,,,742,1433,0,146,1579,2162
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,139,2,2,210,121,3,,,13,,,,4,,,,,,272,623,1,46,670,995
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,140,3,3,256,130,12,,,30,,,,9,,,,,,463,900,0,71,971,1391
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,141,1,1,15,11,3,,,5,,,,0,,,,,,58,92,0,9,101,123
1,26,SONORA,7,AGUA PRIETA,27,NACO,142,2,2,183,82,5,,,101,,,,6,,,,,,165,542,0,18,560,793
1,26,SONORA,7,AGUA PRIETA,27,NACO,143,1,1,131,68,4,,,110,,,,2,,,,,,116,431,0,10,441,674
1,26,SONORA,7,AGUA PRIETA,27,NACO,144,2,2,283,122,6,,,228,,,,4,,,,,,252,895,1,33,929,1364
1,26,SONORA,7,AGUA PRIETA,27,NACO,145,5,6,524,234,12,7,3,337,110,0,3,14,,,,,,441,1685,0,54,1739,2097
1,26,SONORA,7,AGUA PRIETA,28,NACORI CHICO,146,3,3,80,88,1,,,170,,,,5,,,,,,478,822,0,28,850,1151
1,26,SONORA,7,AGUA PRIETA,28,NACORI CHICO,147,1,1,17,28,1,,,55,,,,0,,,,,,177,278,0,11,289,332
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,149,2,2,108,78,11,,,90,,,,17,,,,,,411,715,0,30,745,1181
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,150,2,2,124,71,18,,,78,,,,12,,,,,,283,586,3,24,613,922
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,151,2,2,168,110,10,,,113,,,,23,,,,,,517,941,2,41,984,1437
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,152,2,2,119,92,6,,,49,,,,12,,,,,,333,611,0,25,636,893
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,153,2,2,60,70,14,,,69,,,,17,,,,,,327,557,0,25,582,852
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,154,2,2,74,52,16,,,63,,,,21,,,,,,435,661,0,39,700,1154
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,155,1,1,54,50,10,,,31,,,,9,,,,,,306,460,0,25,485,728
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,156,4,4,147,122,36,,,159,,,,49,,,,,,1098,1611,3,79,1693,2734
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,157,1,1,58,22,4,,,32,,,,8,,,,,,103,227,0,7,234,394
1,26,SONORA,7,AGUA PRIETA,29,NACOZARI DE GARCIA,158,1,1,3,4,0,,,23,,,,4,,,,,,51,85,0,2,87,137
1,26,SONORA,7,AGUA PRIETA,44,VILLA HIDALGO,286,1,1,2,7,1,,,290,,,,1,,,,,,151,452,0,12,464,627
1,26,SONORA,7,AGUA PRIETA,44,VILLA HIDALGO,287,2,2,7,7,6,,,327,,,,1,,,,,,284,632,0,19,651,832
1,26,SONORA,7,AGUA PRIETA,44,VILLA HIDALGO,288,1,1,1,3,0,,,98,,,,0,,,,,,73,175,0,4,179,245
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,0,0,1,3,3,0,,,1,0,,,1,0,0,0,0,0,8,16,0,0,16,18
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,497,1,1,10,19,2,,,10,,,,6,2,2,0,0,,134,185,0,4,189,379
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,498,3,3,112,120,9,,,75,,,,25,19,4,0,0,,504,868,0,22,890,1529
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,499,3,3,439,334,25,,,98,,,,23,32,9,1,0,,314,1275,0,15,1290,1831
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,500,2,2,129,123,7,,,50,,,,10,16,2,0,0,,209,546,0,7,553,809
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,501,3,3,307,235,13,,,97,,,,17,33,14,1,1,,473,1191,0,24,1215,1804
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,502,2,2,153,140,10,,,49,,,,11,25,2,0,0,,209,599,1,7,607,831
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,503,2,2,202,197,10,,,82,,,,26,31,9,0,0,,197,754,0,19,773,1131
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,504,2,2,228,195,9,,,59,,,,15,17,7,0,1,,230,761,1,10,772,1076
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,505,2,2,269,236,15,,,73,,,,13,28,6,0,1,,247,888,0,12,900,1226
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,506,2,2,346,250,10,,,46,,,,4,22,4,0,0,,121,803,0,9,812,1122
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,507,1,1,34,56,2,,,23,,,,5,2,1,0,0,,121,244,0,7,251,422
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,508,2,2,241,208,9,,,68,,,,27,26,8,0,0,,254,841,1,23,865,1249
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,509,3,3,137,134,14,,,83,,,,20,14,2,2,0,,573,979,3,34,1016,1754
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,510,4,6,271,276,10,35,20,110,371,5,2,19,21,15,1,2,,685,1843,1,633,2477,930
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,511,2,2,53,33,7,,,28,,,,8,1,2,0,0,,300,432,0,10,442,787
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,512,2,2,74,76,5,,,56,,,,11,9,4,1,0,,427,663,1,20,684,1352
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,513,2,2,55,63,7,,,61,,,,17,17,2,0,0,,333,555,1,8,564,1083
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,514,3,3,173,145,16,,,110,,,,37,8,0,0,0,,675,1164,0,39,1203,2144
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,515,1,1,12,18,1,,,13,,,,3,3,0,0,0,,97,147,0,2,149,293
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,516,1,1,41,51,1,,,20,,,,9,7,1,0,0,,119,249,0,7,256,387
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,517,2,2,139,122,5,,,44,,,,11,13,5,1,0,,131,471,1,11,483,754
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,518,1,1,160,140,7,,,26,,,,8,8,6,0,0,,102,457,2,8,467,669
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,519,1,1,73,79,8,,,28,,,,14,9,6,0,0,,235,452,1,18,471,741
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,520,2,2,72,73,7,,,61,,,,16,12,2,0,0,,238,481,1,12,494,818
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,521,1,1,56,81,6,,,46,,,,16,8,2,0,0,,219,434,0,10,444,669
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,522,2,2,139,153,6,,,49,,,,24,13,7,0,0,,289,680,0,17,697,1032
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,523,1,1,49,48,5,,,23,,,,8,3,1,0,0,,180,317,0,11,328,524
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,524,7,7,1286,991,49,,,273,,,,61,121,27,2,0,,779,3589,4,45,3638,5085
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,525,2,2,164,117,4,,,48,,,,15,14,3,0,0,,214,579,0,10,589,863
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,526,1,1,121,80,7,,,31,,,,9,12,2,0,0,,143,405,0,7,412,576
1,26,SONORA,8,HERMOSILLO,49,HERMOSILLO,527,2,2,91,98,9,,,40,,,,18,15,4,0,2,,244,521,0,11,532,789
