CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,MORENA_PT_PVEM,MORENA_PT,MORENA_PVEM,PT_PVEM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2885,2,2,85,2,6,13,13,16,231,0,0,0,0,10,1,1,5,383,0,15,398,1001
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2888,3,3,317,14,8,24,11,15,320,6,4,0,0,8,3,3,0,733,0,21,754,1477
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2889,2,2,121,7,4,13,7,9,113,2,0,0,0,2,1,3,1,283,0,19,302,1144
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,3272,1,1,87,4,3,13,4,5,170,3,0,0,0,2,2,2,0,295,0,7,302,671
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,3273,2,2,95,3,8,14,8,16,252,1,0,0,0,9,0,3,3,412,0,9,421,864
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,3274,3,3,279,18,9,22,16,41,485,9,2,0,0,9,5,4,1,900,0,18,918,1764
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1178,3,3,603,35,8,19,15,109,636,9,4,0,0,15,4,5,2,1464,0,24,1488,2194
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1179,1,1,177,17,3,10,9,33,223,4,0,0,0,1,1,0,0,478,0,7,485,656
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1180,1,1,171,17,1,3,3,34,129,2,1,0,0,3,1,3,0,368,0,5,373,481
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1181,1,1,86,4,1,6,1,18,56,1,1,0,0,0,0,0,0,174,0,4,178,245
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1182,2,2,266,30,4,18,13,57,382,5,0,0,0,8,1,5,1,790,0,17,807,1196
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1183,5,5,586,48,13,44,37,163,990,2,1,0,1,5,1,0,2,1893,0,37,1930,3413
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1184,2,2,326,21,2,14,11,61,506,5,3,0,0,10,3,2,0,964,0,13,977,1459
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1185,2,2,271,24,3,18,6,60,353,5,1,1,0,5,1,2,1,751,3,15,769,1095
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1186,2,2,206,17,4,11,19,35,390,1,0,0,0,8,4,4,0,699,0,7,706,1085
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1187,2,2,364,16,3,12,19,50,401,0,0,0,0,5,1,3,1,875,0,12,887,1364
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1188,3,3,381,23,19,38,18,85,673,7,0,0,0,6,2,1,0,1253,0,15,1268,2117
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1189,3,3,287,18,8,20,27,200,323,0,2,1,0,4,1,2,1,894,0,23,917,1562
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1190,2,2,324,11,2,15,8,10,169,2,1,0,0,6,1,0,0,549,0,15,564,888
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1191,3,3,338,23,8,29,18,53,554,1,2,0,0,6,0,6,0,1038,0,23,1061,1774
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1192,3,3,383,15,4,32,15,51,613,1,1,1,0,4,1,4,0,1125,0,17,1142,1749
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1193,2,2,188,13,2,16,13,25,244,1,1,0,1,8,0,3,1,516,0,16,532,962
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1194,2,2,235,19,1,20,7,54,177,2,2,0,0,4,1,5,0,527,0,15,542,848
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1195,2,2,278,9,5,32,9,73,344,4,0,4,0,4,3,2,1,768,0,16,784,1499
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1196,2,2,323,11,1,18,6,68,375,8,3,1,0,9,1,5,1,830,0,17,847,1299
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1197,2,2,299,5,2,20,13,63,289,2,1,0,0,2,2,4,1,703,0,15,718,1222
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1198,2,2,199,17,4,12,16,21,195,0,0,1,0,10,2,3,0,480,0,7,487,820
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1199,1,1,71,3,2,10,5,21,150,1,1,0,0,5,2,8,0,279,0,9,288,658
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1200,1,1,76,7,4,17,16,28,186,0,3,0,0,6,3,7,1,354,0,9,363,713
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1201,1,1,77,7,4,14,17,32,197,0,0,0,0,5,1,0,0,354,0,11,365,680
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1202,1,1,61,3,4,10,13,14,157,0,0,0,0,0,0,0,0,262,0,12,274,475
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1203,1,1,67,19,5,12,5,14,112,0,1,0,0,6,1,0,0,242,0,4,246,427
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1859,3,3,381,14,15,105,14,185,369,8,2,1,0,6,3,7,4,1114,0,35,1149,2111
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1860,2,2,252,20,5,52,11,76,187,5,0,3,1,6,1,2,0,621,0,16,637,1206
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1861,2,2,225,19,6,74,9,136,186,9,1,2,0,8,0,4,1,680,0,22,702,1229
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1862,1,1,173,14,5,17,5,55,113,4,1,0,0,3,2,2,0,394,0,7,401,707
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1863,2,2,216,20,5,35,7,87,143,4,0,0,0,0,0,0,0,517,0,24,541,904
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1864,2,2,327,35,8,40,4,121,232,9,1,0,0,7,2,7,0,793,0,22,815,1373
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1865,1,1,149,7,6,19,5,58,124,2,1,1,0,4,2,0,0,378,0,13,391,711
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1866,3,3,406,23,3,35,10,82,193,7,2,1,0,6,1,4,0,773,0,9,782,793
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1867,2,2,310,24,2,30,3,58,157,14,0,1,0,9,1,1,1,611,0,15,626,1038
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1868,2,2,300,26,1,20,4,70,125,10,0,0,0,4,1,2,0,563,1,16,580,911
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1869,2,2,328,27,11,62,11,116,243,14,4,0,0,8,0,0,0,824,1,21,846,1384
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1870,2,2,315,14,9,59,13,94,286,6,2,0,0,11,3,6,0,818,0,6,824,1413
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1871,2,2,248,16,5,53,7,104,211,9,1,1,0,9,3,6,0,673,0,21,694,1252
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1872,5,5,465,23,9,193,29,258,483,8,3,1,0,15,1,9,0,1497,1,64,1562,3209
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1873,2,2,283,19,4,36,8,95,197,4,2,0,0,4,1,0,1,654,0,21,675,1320
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1874,2,2,251,22,5,22,3,63,83,6,1,0,0,0,3,1,0,460,0,10,470,921
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1875,2,2,338,28,6,39,15,117,180,9,0,0,0,15,0,1,0,748,0,10,758,1420
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1876,2,2,269,34,6,18,5,75,151,13,1,2,0,4,0,1,3,582,0,10,592,921
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1877,2,2,310,23,9,31,4,79,148,14,2,0,0,9,0,1,0,630,0,12,642,1021
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1878,2,2,275,20,2,22,1,73,130,10,1,1,0,3,0,0,0,538,0,12,550,970
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1879,2,2,231,19,3,41,11,107,197,8,1,1,0,8,2,6,0,635,0,28,663,1262
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1880,2,2,175,13,9,45,12,73,205,2,0,0,7,0,0,2,1,544,0,18,562,1174
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1881,1,1,67,10,2,35,2,23,57,0,0,0,0,3,0,0,1,200,0,4,204,570
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1882,6,6,673,30,14,173,24,348,553,19,2,0,0,31,2,4,3,1876,0,53,1929,3763
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1883,3,3,228,20,7,55,14,92,188,15,1,1,0,8,2,4,4,639,1,25,665,1516
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1884,4,4,502,38,12,86,27,261,453,15,1,0,1,18,6,12,0,1432,0,50,1482,2800
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1885,3,3,498,34,9,45,6,140,252,15,1,0,1,9,0,2,0,1012,0,24,1036,1702
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1886,3,3,806,48,15,42,10,162,273,32,6,2,0,9,1,0,0,1406,0,22,1428,2203
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1887,1,1,36,11,3,19,4,66,64,0,0,0,0,0,0,3,0,206,0,0,206,611
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1888,1,1,19,0,5,12,4,32,32,2,0,0,0,2,0,3,0,111,0,15,126,338
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1889,2,2,78,5,10,18,6,88,122,3,0,0,0,4,5,1,0,340,0,24,364,1071
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1890,4,4,461,34,12,97,19,269,441,11,2,2,0,12,1,2,0,1363,0,32,1395,2735
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1891,2,2,97,12,7,33,8,92,55,1,0,0,0,0,0,0,0,305,0,31,336,821
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1892,2,2,92,11,3,61,19,132,87,1,2,1,0,2,1,1,2,415,0,25,440,1111
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1893,2,2,46,6,10,32,11,142,127,0,0,0,0,5,0,0,1,380,0,27,407,1124
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2790,6,6,659,212,21,421,25,105,842,13,14,0,0,12,1,20,2,2347,0,58,2405,4364
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2791,9,9,1033,381,16,566,33,128,1012,40,12,1,0,29,6,24,3,3284,0,46,3330,6067
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2792,3,3,314,123,2,149,6,42,270,9,3,2,0,9,0,7,3,939,0,19,958,1722
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2793,4,4,644,170,13,182,15,87,465,16,10,0,0,20,4,5,1,1632,0,17,1649,2786
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2794,5,5,583,128,9,334,17,58,499,19,6,3,0,25,2,15,2,1700,0,30,1730,2493
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2795,3,3,223,77,8,367,7,31,183,4,5,0,0,4,1,18,2,930,0,26,956,1820
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2796,2,2,283,74,5,57,3,29,143,7,3,0,0,4,1,0,0,609,0,12,621,1016
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2797,2,2,232,89,10,103,9,35,285,5,2,0,0,7,5,10,2,794,1,15,810,1500
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2798,3,3,269,76,3,214,10,48,348,11,4,0,0,8,1,7,1,1000,0,20,1020,1956
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2799,3,3,352,151,14,194,16,66,394,22,8,2,0,17,2,6,2,1246,1,19,1266,2192
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2800,2,2,281,86,5,118,7,39,276,14,0,0,0,16,1,5,2,850,0,19,869,1473
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2801,2,2,339,89,2,53,10,34,226,12,7,0,1,11,1,0,0,785,0,5,790,1309
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2802,3,3,419,126,10,130,8,47,268,17,8,0,1,8,2,2,1,1047,0,13,1060,1703
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2803,2,2,291,70,2,89,4,28,170,6,4,0,1,7,1,4,0,677,0,13,690,1163
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2804,3,3,399,90,7,167,9,29,241,8,2,0,0,1,0,0,11,964,0,19,983,1692
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2805,2,2,241,73,10,154,10,28,212,9,2,0,0,4,1,9,0,753,0,18,771,1486
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2806,2,2,292,83,3,66,3,30,143,12,4,1,0,3,1,6,0,647,0,15,662,1067
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2807,5,5,641,156,13,347,27,140,590,26,8,0,1,21,4,14,4,1992,1,40,2033,3545
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2808,3,3,307,68,12,124,9,76,369,11,3,0,0,6,3,10,0,998,0,24,1022,2009
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2809,8,8,870,168,18,409,33,180,1039,38,10,1,0,43,7,23,0,2839,0,85,2924,5481
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2810,3,3,265,86,5,270,12,35,272,5,4,0,0,10,0,13,3,980,0,20,1000,1753
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2811,2,2,44,26,2,159,5,6,80,0,0,0,0,4,0,2,0,328,0,12,340,844
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2812,2,2,140,47,3,259,4,5,48,3,2,1,1,4,1,3,1,522,0,22,544,1011
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2813,3,3,143,53,7,265,9,34,244,11,2,0,0,7,1,11,1,788,1,26,815,1744
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2814,2,2,70,37,57,51,10,90,72,1,0,0,6,4,2,6,0,406,0,14,420,1275
2,11,GUANAJUATO,20,YURIRIA,41,URIANGATO,2815,2,2,36,5,3,34,3,8,67,1,0,0,0,3,0,9,0,169,0,21,190,833
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2817,2,2,292,12,4,19,7,33,396,8,2,1,0,11,2,4,2,793,0,11,804,1405
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2818,2,2,242,11,3,16,7,39,321,9,0,0,0,8,2,7,1,666,0,17,683,1161
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2819,4,4,712,17,9,38,13,84,616,26,2,0,0,10,3,4,1,1535,0,28,1563,2486
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2820,2,2,333,5,1,7,5,17,139,10,3,1,0,6,1,1,0,529,0,9,538,753
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2821,2,2,345,19,11,6,8,16,127,120,4,0,0,1,3,1,2,663,0,8,671,1020
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2822,2,2,214,13,0,13,7,25,268,3,1,1,0,8,2,4,1,560,0,9,569,866
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2823,2,2,369,20,10,16,5,41,332,5,0,0,0,14,0,0,0,812,0,9,821,1318
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2824,3,3,336,8,4,30,9,46,414,12,1,0,0,9,0,4,0,873,1,8,882,1566
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2825,3,3,388,12,5,21,15,40,327,20,1,0,0,10,3,1,0,843,0,13,856,1606
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2832,2,2,337,10,5,11,3,36,224,11,1,0,0,1,1,0,0,640,0,23,663,1047
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2833,3,3,607,24,3,19,9,42,367,19,3,0,0,12,4,2,2,1113,0,20,1133,981
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2834,2,2,369,8,2,10,2,21,261,8,0,0,0,12,0,0,0,693,1,14,708,1025
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2835,4,4,593,10,3,19,6,81,682,9,0,0,0,9,1,7,1,1421,0,21,1442,2511
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2836,2,2,250,5,3,12,6,19,255,8,4,0,0,8,2,3,0,575,0,11,586,1102
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2854,1,1,71,2,5,5,9,4,109,4,1,2,0,6,3,2,1,224,0,4,228,566
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2855,3,3,312,19,6,36,11,28,417,4,2,1,1,11,0,3,5,856,0,28,884,1778
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2856,2,2,181,2,5,21,12,16,340,6,1,0,0,13,2,6,0,605,0,9,614,1377
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2862,3,3,228,4,5,35,9,29,401,11,1,0,0,6,2,3,2,736,1,32,769,1537
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2868,3,3,293,7,21,31,14,44,648,4,1,0,0,15,1,6,3,1088,0,14,1102,2060
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2869,3,3,227,6,9,36,13,38,574,6,1,0,0,19,3,6,3,941,0,18,959,1679
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2877,4,4,323,18,9,46,17,41,594,5,6,1,0,23,5,11,2,1101,0,25,1126,2054
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2878,4,4,322,16,7,24,19,26,212,3,4,0,0,2,2,4,4,645,0,24,669,2167
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2882,3,3,245,5,8,15,9,15,315,6,2,0,0,11,3,6,2,642,0,13,655,1714
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2883,2,2,211,3,5,14,12,28,291,4,2,0,0,12,3,12,0,597,0,23,620,1466
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2886,2,2,149,2,8,14,7,5,143,2,0,0,0,3,0,0,1,334,0,14,348,1039
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2887,2,2,177,11,2,32,15,13,245,1,2,0,1,5,1,0,0,505,0,12,517,1250
2,11,GUANAJUATO,20,YURIRIA,42,VALLE DE SANTIAGO,2890,3,3,125,5,0,14,9,16,296,0,2,0,0,10,1,2,1,481,0,15,496,1335
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,0,0,1,4,1,0,1,1,1,7,0,0,0,0,0,0,0,0,15,0,1,16,18
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2949,4,4,543,30,6,231,36,87,378,5,2,0,0,14,2,10,0,1344,0,26,1370,2346
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2950,2,2,285,15,5,74,3,19,161,5,1,0,0,0,0,12,0,580,0,10,590,956
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2951,2,2,280,26,3,67,5,28,187,11,0,0,0,10,0,2,0,619,0,5,624,968
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2952,2,2,237,24,4,92,9,37,199,6,1,0,0,4,2,3,4,622,0,17,639,1098
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2953,1,1,145,9,1,86,8,15,108,5,1,1,0,6,0,10,1,396,0,7,403,727
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2954,2,2,267,27,10,69,9,31,228,10,0,0,0,12,0,5,0,668,1,11,680,1050
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2955,2,2,290,12,17,78,12,41,176,5,3,0,0,3,0,4,0,641,0,12,653,1075
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2956,2,2,312,18,18,102,19,58,238,2,0,0,0,2,0,2,0,771,0,12,783,1376
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2957,1,1,194,0,5,49,7,24,123,7,1,0,0,7,1,2,0,420,0,3,423,696
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2958,2,2,256,21,4,116,13,51,252,5,3,0,0,4,12,10,0,747,0,20,767,1338
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2959,7,7,951,54,24,382,40,281,689,15,9,0,0,16,5,21,2,2489,0,54,2543,4570
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2960,3,3,321,25,3,202,13,74,249,6,3,0,2,6,1,10,3,918,0,17,935,1754
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2961,2,2,230,24,5,81,4,25,220,2,2,1,0,11,7,7,0,619,0,12,631,1006
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2962,4,4,467,47,14,196,28,115,382,6,6,1,0,9,5,4,2,1282,0,29,1311,2340
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2963,2,2,398,24,11,147,18,51,216,6,2,0,0,7,1,5,0,886,0,15,901,1476
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2964,3,3,314,8,3,167,9,19,263,3,1,0,0,7,1,8,4,807,0,21,828,1528
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2965,2,2,221,3,4,269,20,25,274,3,1,1,0,24,0,2,2,849,0,17,866,1472
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2966,2,2,209,16,2,103,10,20,40,5,3,0,0,7,0,2,1,418,0,20,438,1127
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2967,2,2,117,14,3,82,5,8,43,4,0,0,0,2,2,6,2,288,0,11,299,819
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2968,2,2,70,9,3,55,7,10,61,3,0,0,0,3,0,3,0,224,0,4,228,774
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2969,2,2,61,5,0,57,3,10,45,1,1,0,0,7,0,11,0,201,0,14,215,1352
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2970,1,1,80,2,0,166,1,5,42,0,0,0,0,4,0,0,4,304,0,14,318,724
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2971,2,2,119,17,1,124,5,19,89,3,4,0,0,0,0,7,1,389,0,17,406,856
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2972,2,2,122,33,2,82,2,14,39,6,1,0,0,0,0,1,0,302,0,1,303,981
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2973,2,2,76,2,5,52,7,11,136,1,0,1,0,4,0,14,3,312,0,9,321,769
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2974,2,2,147,13,3,100,10,10,93,0,2,0,0,1,0,4,0,383,0,11,394,799
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2975,2,2,225,29,17,85,69,13,201,4,3,2,0,17,6,2,4,677,0,16,693,1319
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2976,1,1,68,3,1,31,4,8,82,2,0,0,0,3,0,7,0,209,0,5,214,503
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2977,1,1,84,10,0,23,0,16,139,4,1,0,0,8,2,4,1,292,0,8,300,601
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2978,1,1,74,4,0,49,5,8,124,1,0,0,0,6,0,8,0,279,0,7,286,578
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2979,1,1,78,9,2,37,6,16,139,1,2,0,0,6,2,5,1,304,0,2,306,705
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2980,2,2,193,9,1,35,5,15,156,4,1,0,0,2,1,3,0,425,0,11,436,994
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2981,2,2,134,22,4,89,20,16,68,2,1,1,0,6,2,3,0,368,0,19,387,837
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2982,1,1,67,7,0,73,3,8,31,3,1,0,0,4,0,3,0,200,0,5,205,587
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2983,2,2,207,15,3,203,24,12,91,2,8,0,0,3,0,10,1,579,12,12,603,1342
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2984,4,4,466,61,5,372,17,54,167,8,10,2,0,5,3,12,3,1185,0,35,1220,2309
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2985,1,1,65,18,3,55,5,5,36,2,0,0,0,14,0,0,0,203,0,5,208,577
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2986,2,2,210,26,9,73,7,21,103,5,1,0,1,1,1,2,0,460,0,36,496,1258
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2987,2,2,90,12,2,97,10,13,100,2,0,0,0,8,0,7,0,341,0,16,357,983
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2988,1,1,101,13,1,25,3,6,47,1,2,0,0,3,0,2,0,204,0,8,212,481
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2989,1,1,45,0,1,9,3,4,47,0,0,0,0,0,0,2,0,111,0,1,112,253
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2990,2,2,68,17,4,136,5,19,84,2,2,0,0,6,0,6,1,350,0,11,361,969
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2991,2,2,106,10,2,101,7,9,67,0,0,0,0,3,0,4,2,311,0,17,328,951
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2992,2,2,244,12,3,106,7,18,97,3,4,0,0,5,0,4,0,503,0,19,522,1333
2,11,GUANAJUATO,20,YURIRIA,46,YURIRIA,2993,3,3,106,62,2,218,7,55,113,2,0,0,0,11,3,4,0,583,0,32,615,1706
