CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,MORENA_PT_PVEM,MORENA_PT,MORENA_PVEM,PT_PVEM,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2874,C,2,0,C02,0,106,2,5,2,7,7,118,1,0,0,1,5,0,2,0,256,0,9,265,505,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2875,B,1,0,B,0,148,5,4,7,7,10,113,1,0,0,0,7,1,0,2,305,0,7,312,488,ACTA CASILLA,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2875,C,1,0,C01,0,147,4,0,10,1,7,105,5,1,0,0,7,0,1,1,289,0,5,294,488,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2875,E,1,0,E01,0,128,1,5,3,1,12,69,4,0,0,0,1,0,1,1,226,0,2,228,468,ACTA CASILLA,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2875,E,1,1,E01C01,0,135,3,6,8,3,10,72,1,0,0,0,4,1,0,0,243,0,6,249,467,ACTA CASILLA,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2876,B,1,0,B,0,48,1,6,10,5,5,98,0,0,1,0,0,0,2,0,176,0,11,187,479,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2876,C,1,0,C01,0,49,6,6,6,5,4,92,1,0,0,0,0,0,0,0,169,0,6,175,479,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2876,E,1,0,E01,0,34,5,7,0,3,4,61,2,0,1,0,1,0,1,0,119,0,6,125,497,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2876,E,1,1,E01C01,0,54,0,6,7,2,7,64,0,0,0,0,0,0,0,0,140,0,3,143,497,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2876,E,2,0,E02,0,58,4,3,8,2,0,56,0,1,0,0,3,0,2,0,137,0,6,143,445,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2879,B,1,0,B,0,86,7,4,9,7,8,108,1,2,1,0,0,0,1,1,235,0,8,243,529,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2879,E,1,0,E01,0,160,5,5,15,2,5,93,5,0,0,0,3,0,1,0,294,0,14,308,681,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2880,B,1,0,B,0,136,6,3,12,3,20,65,2,0,0,0,4,1,0,0,252,0,8,260,687,ACTA CASILLA,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2880,E,1,0,E01,0,61,1,1,6,2,16,77,5,0,0,0,0,0,0,2,171,0,7,178,415,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2880,E,1,1,E01C01,0,95,5,2,5,7,10,58,3,1,0,0,4,0,1,0,191,0,2,193,414,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2881,B,1,0,B,0,90,3,3,14,7,9,116,2,0,1,0,5,0,2,1,253,0,7,260,576,ACTA CASILLA,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2881,C,1,0,C01,0,109,5,4,7,6,8,141,0,2,0,0,8,1,0,0,291,0,4,295,576,ACTA CASILLA,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2884,B,1,0,B,0,56,6,3,16,6,18,93,2,0,0,0,5,1,1,1,208,0,8,216,523,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2884,C,1,0,C01,0,50,3,3,13,11,8,65,0,1,1,0,1,0,2,0,158,0,6,164,522,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2885,B,1,0,B,0,27,2,2,6,5,12,137,0,0,0,0,5,0,0,4,200,0,7,207,501,ACTA CASILLA,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2885,C,1,0,C01,0,58,0,4,7,8,4,94,0,0,0,0,5,1,1,1,183,0,8,191,500,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2888,B,1,0,B,0,63,4,3,5,2,5,150,1,0,0,0,1,0,0,0,234,0,4,238,437,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2888,C,1,0,C01,0,64,4,2,7,1,4,58,0,2,0,0,3,0,0,0,145,0,7,152,437,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2888,E,1,0,E01,0,190,6,3,12,8,6,112,5,2,0,0,4,3,3,0,354,0,10,364,603,ACTA CASILLA,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2889,B,1,0,B,0,58,3,1,5,5,4,61,1,0,0,0,2,1,1,1,143,0,10,153,572,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,2889,C,1,0,C01,0,63,4,3,8,2,5,52,1,0,0,0,0,0,2,0,140,0,9,149,572,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,3272,B,1,0,B,0,87,4,3,13,4,5,170,3,0,0,0,2,2,2,0,295,0,7,302,671,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,3273,B,1,0,B,0,46,2,3,6,7,12,117,0,0,0,0,7,0,0,2,202,0,4,206,432,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,3273,C,1,0,C01,0,49,1,5,8,1,4,135,1,0,0,0,2,0,3,1,210,0,5,215,432,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,3274,B,1,0,B,0,84,2,4,12,6,12,167,1,0,0,0,1,2,3,0,294,0,7,301,588,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,3274,C,1,0,C01,0,102,6,0,6,7,12,173,5,0,0,0,4,1,0,1,317,0,8,325,588,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,42,VALLE DE SANTIAGO,3274,C,2,0,C02,0,93,10,5,4,3,17,145,3,2,0,0,4,2,1,0,289,0,3,292,588,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1178,B,1,0,B,0,183,14,4,8,4,33,199,2,1,0,0,5,1,1,0,455,0,9,464,732,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1178,C,1,0,C01,0,205,11,2,5,4,34,234,1,1,0,0,7,1,4,1,510,0,6,516,731,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1178,C,2,0,C02,0,215,10,2,6,7,42,203,6,2,0,0,3,2,0,1,499,0,9,508,731,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1179,B,1,0,B,0,177,17,3,10,9,33,223,4,0,0,0,1,1,0,0,478,0,7,485,656,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1180,B,1,0,B,0,171,17,1,3,3,34,129,2,1,0,0,3,1,3,0,368,0,5,373,481,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1181,B,1,0,B,0,86,4,1,6,1,18,56,1,1,0,0,0,0,0,0,174,0,4,178,245,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1182,B,1,0,B,0,140,13,2,10,5,31,177,2,0,0,0,5,1,2,0,388,0,8,396,598,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1182,C,1,0,C01,0,126,17,2,8,8,26,205,3,0,0,0,3,0,3,1,402,0,9,411,598,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1183,B,1,0,B,0,100,5,3,12,6,38,190,0,0,0,0,2,0,0,0,356,0,6,362,683,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1183,C,1,0,C01,0,115,11,0,11,12,30,180,0,0,0,1,2,0,0,0,362,0,14,376,683,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1183,C,2,0,C02,0,125,14,5,7,8,29,201,0,0,0,0,0,0,0,0,389,0,6,395,683,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1183,C,3,0,C03,0,113,8,3,3,6,33,210,1,1,0,0,1,1,0,2,382,0,5,387,682,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1183,C,4,0,C04,0,133,10,2,11,5,33,209,1,0,0,0,0,0,0,0,404,0,6,410,682,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1184,B,1,0,B,0,157,16,1,4,6,23,254,3,0,0,0,4,3,2,0,473,0,6,479,730,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1184,C,1,0,C01,0,169,5,1,10,5,38,252,2,3,0,0,6,0,0,0,491,0,7,498,729,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1185,B,1,0,B,0,125,11,2,11,3,28,173,1,0,0,0,4,1,0,0,359,3,11,373,548,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1185,C,1,0,C01,0,146,13,1,7,3,32,180,4,1,1,0,1,0,2,1,392,0,4,396,547,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1186,B,1,0,B,0,93,10,2,4,11,16,208,1,0,0,0,2,2,2,0,351,0,6,357,543,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1186,C,1,0,C01,0,113,7,2,7,8,19,182,0,0,0,0,6,2,2,0,348,0,1,349,542,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1187,B,1,0,B,0,176,12,1,6,7,27,219,0,0,0,0,2,1,2,0,453,0,11,464,682,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1187,C,1,0,C01,0,188,4,2,6,12,23,182,0,0,0,0,3,0,1,1,422,0,1,423,682,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1188,B,1,0,B,0,121,7,11,13,4,26,224,3,0,0,0,2,0,1,0,412,0,7,419,706,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1188,C,1,0,C01,0,125,12,4,12,6,29,204,3,0,0,0,1,0,0,0,396,0,3,399,706,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1188,C,2,0,C02,0,135,4,4,13,8,30,245,1,0,0,0,3,2,0,0,445,0,5,450,705,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1189,B,1,0,B,0,89,6,2,5,20,153,1,0,0,0,0,2,1,1,1,281,0,12,293,521,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1189,C,1,0,C01,0,104,8,2,10,2,21,156,0,1,1,0,1,0,1,0,307,0,7,314,521,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1189,C,2,0,C02,0,94,4,4,5,5,26,166,0,1,0,0,1,0,0,0,306,0,4,310,520,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1190,B,1,0,B,0,163,4,2,5,1,2,82,1,1,0,0,2,0,0,0,263,0,8,271,444,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1190,C,1,0,C01,0,161,7,0,10,7,8,87,1,0,0,0,4,1,0,0,286,0,7,293,444,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1191,B,1,0,B,0,109,5,2,11,9,18,195,0,1,0,0,2,0,1,0,353,0,7,360,592,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1191,C,1,0,C01,0,116,12,2,5,5,16,168,0,0,0,0,3,0,5,0,332,0,5,337,591,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1191,C,2,0,C02,0,113,6,4,13,4,19,191,1,1,0,0,1,0,0,0,353,0,11,364,591,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1192,B,1,0,B,0,115,4,1,11,1,11,178,0,0,0,0,0,0,0,0,321,0,4,325,557,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1192,C,1,0,C01,0,97,3,0,7,6,17,199,0,0,0,0,0,0,0,0,329,0,7,336,557,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1192,E,1,0,E01,0,171,8,3,14,8,23,236,1,1,1,0,4,1,4,0,475,0,6,481,635,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1193,B,1,0,B,0,83,4,1,9,6,15,112,0,1,0,1,4,0,2,1,239,0,11,250,481,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1193,C,1,0,C01,0,105,9,1,7,7,10,132,1,0,0,0,4,0,1,0,277,0,5,282,481,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1194,B,1,0,B,0,119,11,1,7,3,29,91,1,1,0,0,1,1,2,0,267,0,5,272,424,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1194,C,1,0,C01,0,116,8,0,13,4,25,86,1,1,0,0,3,0,3,0,260,0,10,270,424,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1195,B,1,0,B,0,140,3,3,18,1,34,172,0,0,0,0,3,1,1,1,377,0,8,385,750,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1195,C,1,0,C01,0,138,6,2,14,8,39,172,4,0,4,0,1,2,1,0,391,0,8,399,749,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1196,B,1,0,B,0,155,4,1,12,4,33,189,2,2,1,0,7,1,3,1,415,0,10,425,650,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1196,C,1,0,C01,0,168,7,0,6,2,35,186,6,1,0,0,2,0,2,0,415,0,7,422,649,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1197,B,1,0,B,0,188,3,1,7,10,35,152,2,0,0,0,0,2,1,1,402,0,8,410,618,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1197,E,1,0,E01,0,111,2,1,13,3,28,137,0,1,0,0,2,0,3,0,301,0,7,308,604,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1198,B,1,0,B,0,77,9,3,6,9,10,117,0,0,0,0,8,2,2,0,243,0,7,250,410,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1198,C,1,0,C01,0,122,8,1,6,7,11,78,0,0,1,0,2,0,1,0,237,0,0,237,410,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1199,B,1,0,B,0,71,3,2,10,5,21,150,1,1,0,0,5,2,8,0,279,0,9,288,658,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1200,B,1,0,B,0,76,7,4,17,16,28,186,0,3,0,0,6,3,7,1,354,0,9,363,713,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1201,B,1,0,B,0,77,7,4,14,17,32,197,0,0,0,0,5,1,0,0,354,0,11,365,680,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1202,B,1,0,B,0,61,3,4,10,13,14,157,0,0,0,0,0,0,0,0,262,0,12,274,475,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,18,JARAL DEL PROGRESO,1203,B,1,0,B,0,67,19,5,12,5,14,112,0,1,0,0,6,1,0,0,242,0,4,246,427,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1859,B,1,0,B,0,124,6,3,43,7,58,112,3,1,0,0,1,2,1,1,362,0,13,375,704,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1859,C,1,0,C01,0,113,4,6,32,5,67,127,3,0,1,0,2,0,1,0,361,0,13,374,704,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1859,C,2,0,C02,0,144,4,6,30,2,60,130,2,1,0,0,3,1,5,3,391,0,9,400,703,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1860,B,1,0,B,0,126,11,3,29,4,34,104,0,0,2,0,4,1,0,0,318,0,11,329,603,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1860,C,1,0,C01,0,126,9,2,23,7,42,83,5,0,1,1,2,0,2,0,303,0,5,308,603,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1861,B,1,0,B,0,102,11,4,35,5,76,104,5,0,2,0,1,0,3,0,348,0,11,359,615,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1861,C,1,0,C01,0,123,8,2,39,4,60,82,4,1,0,0,7,0,1,1,332,0,11,343,614,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1862,B,1,0,B,0,173,14,5,17,5,55,113,4,1,0,0,3,2,2,0,394,0,7,401,707,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1863,B,1,0,B,0,115,7,1,12,5,39,81,3,0,0,0,0,0,0,0,263,0,13,276,452,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1863,C,1,0,C01,0,101,13,4,23,2,48,62,1,0,0,0,0,0,0,0,254,0,11,265,452,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1864,B,1,0,B,0,161,21,5,19,1,60,114,4,1,0,0,6,0,1,0,393,0,10,403,687,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1864,C,1,0,C01,0,166,14,3,21,3,61,118,5,0,0,0,1,2,6,0,400,0,12,412,686,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1865,B,1,0,B,0,149,7,6,19,5,58,124,2,1,1,0,4,2,0,0,378,0,13,391,711,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1866,B,1,0,B,0,145,8,0,14,2,25,56,1,1,1,0,2,1,1,0,257,0,5,262,397,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1866,C,1,0,C01,0,163,7,1,5,2,24,53,4,0,0,0,2,0,0,0,261,0,3,264,396,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1866,S,1,0,S01,0,98,8,2,16,6,33,84,2,1,0,0,2,0,3,0,255,0,1,256,0,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1867,B,1,0,B,0,155,11,2,18,1,23,74,10,0,0,0,5,0,0,1,300,0,7,307,519,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1867,C,1,0,C01,0,155,13,0,12,2,35,83,4,0,1,0,4,1,1,0,311,0,8,319,519,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1868,B,1,0,B,0,142,10,0,8,3,39,73,5,0,0,0,2,1,1,0,284,0,7,291,456,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1868,C,1,0,C01,0,158,16,1,12,1,31,52,5,0,0,0,2,0,1,0,279,1,9,289,455,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1869,B,1,0,B,0,149,14,6,27,6,56,117,6,2,0,0,3,0,0,0,386,0,12,398,692,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1869,C,1,0,C01,0,179,13,5,35,5,60,126,8,2,0,0,5,0,0,0,438,1,9,448,692,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1870,B,1,0,B,0,143,3,3,36,8,39,135,2,2,0,0,10,2,2,0,385,0,5,390,707,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1870,C,1,0,C01,0,172,11,6,23,5,55,151,4,0,0,0,1,1,4,0,433,0,1,434,706,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1871,B,1,0,B,0,117,5,3,31,5,51,104,5,1,0,0,7,1,2,0,332,0,7,339,626,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1871,C,1,0,C01,0,131,11,2,22,2,53,107,4,0,1,0,2,2,4,0,341,0,14,355,626,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1872,B,1,0,B,0,98,2,1,45,8,53,91,3,0,0,0,4,0,1,0,306,0,9,315,642,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1872,C,1,0,C01,0,97,5,4,31,5,45,91,1,2,0,0,5,1,3,0,290,0,15,305,642,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1872,C,2,0,C02,0,80,5,1,43,2,61,93,0,0,0,0,1,0,1,0,287,0,23,310,642,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1872,C,3,0,C03,0,99,5,2,38,5,54,109,2,1,0,0,3,0,3,0,321,0,9,330,642,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1872,C,4,0,C04,0,91,6,1,36,9,45,99,2,0,1,0,2,0,1,0,293,1,8,302,641,GRUPO DE RECUENTO,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1873,B,1,0,B,0,127,9,0,14,4,53,107,1,1,0,0,0,0,0,0,316,0,9,325,660,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1873,C,1,0,C01,0,156,10,4,22,4,42,90,3,1,0,0,4,1,0,1,338,0,12,350,660,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1874,B,1,0,B,0,119,5,3,11,1,35,12,4,1,0,0,0,1,0,0,192,0,7,199,461,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1874,C,1,0,C01,0,132,17,2,11,2,28,71,2,0,0,0,0,2,1,0,268,0,3,271,460,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1875,B,1,0,B,0,171,12,4,19,9,65,82,3,0,0,0,8,0,1,0,374,0,7,381,710,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1875,C,1,0,C01,0,167,16,2,20,6,52,98,6,0,0,0,7,0,0,0,374,0,3,377,710,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1876,B,1,0,B,0,138,20,4,11,2,47,62,2,1,0,0,4,0,1,0,292,0,6,298,461,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1876,C,1,0,C01,0,131,14,2,7,3,28,89,11,0,2,0,0,0,0,3,290,0,4,294,460,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1877,B,1,0,B,0,154,6,6,22,4,38,66,7,0,0,0,6,0,0,0,309,0,4,313,511,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1877,C,1,0,C01,0,156,17,3,9,0,41,82,7,2,0,0,3,0,1,0,321,0,8,329,510,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1878,B,1,0,B,0,132,10,1,13,0,35,72,3,0,0,0,2,0,0,0,268,0,3,271,485,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1878,C,1,0,C01,0,143,10,1,9,1,38,58,7,1,1,0,1,0,0,0,270,0,9,279,485,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1879,B,1,0,B,0,109,9,1,21,7,49,93,3,1,1,0,4,0,2,0,300,0,13,313,631,ACTA CASILLA,,,
2,11,GUANAJUATO,20,YURIRIA,21,MOROLEON,1879,C,1,0,C01,0,122,10,2,20,4,58,104,5,0,0,0,4,2,4,0,335,0,15,350,631,GRUPO DE RECUENTO,,,
