CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,FXMV,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,PVEM_PT_MORENA_FXMV,PVEM_PT_MORENA,PVEM_PT_FXMV,PVEM_MORENA_FXMV,PT_MORENA_FXMV,PVEM_PT,PVEM_MORENA,PVEM_FXMV,PT_MORENA,PT_FXMV,MORENA_FXMV,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2874,1,1,9,5,2,5,1,3,89,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,119,0,3,122,194
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2875,2,2,47,25,3,51,4,18,335,4,2,3,0,0,0,10,1,0,0,1,11,0,4,0,1,520,0,13,533,972
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2876,2,2,63,19,5,79,14,26,365,5,3,1,1,0,0,15,0,0,0,3,10,1,2,0,0,612,0,26,638,1064
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2877,2,2,49,43,4,25,7,13,299,3,5,1,0,0,0,17,0,1,0,2,13,0,0,0,0,482,0,14,496,772
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2878,1,1,32,40,2,12,5,3,118,0,6,6,0,0,0,5,0,0,0,0,1,0,3,0,0,233,0,10,243,385
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2879,1,1,52,30,4,20,4,11,149,4,2,1,0,0,0,8,0,0,1,4,3,0,0,0,0,293,0,10,303,523
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2880,2,2,27,26,1,23,7,5,180,3,1,2,1,0,0,8,1,0,1,2,0,0,0,1,0,289,0,11,300,400
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2881,2,2,36,31,5,42,8,19,290,3,2,4,0,1,0,9,0,1,0,1,12,0,1,0,0,465,0,15,480,822
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2882,1,1,66,27,1,41,8,26,279,5,4,3,0,0,2,9,0,0,1,1,3,0,0,0,0,476,0,12,488,750
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2883,1,1,34,34,3,23,12,17,252,0,3,1,0,0,2,9,0,1,0,5,3,0,1,0,0,400,0,32,432,721
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2884,2,2,90,150,10,47,20,17,329,8,9,11,1,0,0,18,0,0,0,3,5,0,1,0,0,719,0,12,731,1417
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2885,3,3,111,92,7,66,21,33,524,23,8,2,0,0,2,6,3,0,0,1,14,1,0,1,1,916,1,31,948,1759
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2886,1,1,27,8,1,11,6,7,72,2,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,139,0,11,150,235
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2887,1,1,16,62,0,9,0,2,63,4,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,162,0,7,169,227
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2888,2,2,40,75,5,41,14,15,330,9,2,4,1,0,2,14,0,0,0,2,8,0,4,0,3,569,0,12,581,799
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2889,2,2,28,16,2,26,6,17,159,9,6,1,0,0,0,5,0,0,0,2,5,0,1,0,0,283,0,8,291,497
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2891,1,1,29,47,5,11,6,4,75,1,1,2,0,0,0,0,0,0,0,1,3,0,0,0,0,185,0,15,200,363
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2892,1,1,20,7,0,5,3,0,44,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,84,0,2,86,148
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2893,2,2,84,91,2,77,13,21,266,10,6,3,3,0,4,14,1,0,0,2,16,0,2,0,1,616,0,24,640,1198
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2894,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,478
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2895,2,2,38,40,2,33,3,9,180,7,1,0,0,1,0,8,0,1,0,0,8,0,1,0,1,333,0,14,347,1075
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2896,1,1,49,9,3,20,12,12,73,4,4,2,0,0,1,8,1,0,0,3,4,2,2,0,0,209,0,15,224,352
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2897,1,1,46,34,5,26,9,18,283,5,4,0,0,0,1,11,0,2,0,2,7,0,2,1,2,458,0,12,470,673
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3219,1,1,33,18,19,5,6,16,164,1,0,0,0,0,0,7,0,0,0,1,4,0,5,0,0,279,0,3,282,570
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3220,1,1,24,10,12,9,22,9,215,1,2,1,1,2,1,13,0,0,0,0,3,0,2,0,0,327,0,9,336,646
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3221,3,3,93,26,17,34,30,39,485,12,5,2,0,0,2,34,1,0,0,3,10,0,8,0,3,804,0,24,828,1762
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3222,1,1,34,11,9,4,9,8,199,6,4,1,0,0,1,3,0,0,0,1,2,1,0,0,0,293,0,12,305,600
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3223,2,2,45,15,28,18,14,20,290,6,10,0,2,1,0,15,0,0,0,0,2,0,1,0,4,471,0,11,482,956
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3224,2,2,62,9,12,23,9,25,258,4,2,0,0,0,0,25,0,0,2,2,2,0,1,0,0,436,0,12,448,770
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3225,3,3,83,28,31,25,14,49,380,11,7,2,1,0,1,20,0,0,0,1,5,0,1,0,0,659,1,19,679,1769
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3226,2,2,37,5,16,19,14,22,307,8,3,0,1,0,2,14,0,1,1,0,5,0,4,0,0,459,0,11,470,904
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3227,3,3,169,46,26,45,26,76,682,11,6,6,2,0,4,34,0,1,1,6,9,0,6,1,2,1159,4,29,1192,2098
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3228,2,2,57,29,23,20,9,44,283,7,14,1,1,0,2,33,0,0,0,0,3,0,3,0,1,530,0,13,543,1101
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3229,2,2,94,42,25,14,13,29,380,13,2,1,0,6,4,17,0,0,1,1,2,0,4,0,1,649,0,10,659,1248
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3230,2,2,84,32,32,18,9,36,342,6,9,2,0,0,4,25,0,1,0,1,9,0,2,0,0,612,0,13,625,1158
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3231,1,1,51,20,21,14,5,23,132,3,2,1,0,0,2,6,0,0,0,0,0,0,0,0,0,280,1,8,289,666
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3232,2,2,104,86,23,11,13,22,220,3,13,3,0,0,1,15,0,0,2,0,1,0,0,0,0,517,0,11,528,854
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3233,3,3,188,54,45,19,13,51,470,11,14,0,0,0,3,15,1,1,0,0,3,1,3,0,1,893,0,23,916,1820
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3234,2,2,64,16,12,21,13,30,339,3,6,0,0,0,1,16,0,0,0,0,5,0,1,0,0,527,0,24,551,793
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3235,1,1,39,10,8,8,6,24,262,0,2,0,0,0,17,0,0,0,4,8,0,4,0,0,0,392,0,14,406,730
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3236,1,1,33,15,4,12,10,7,218,3,1,0,0,0,2,5,1,0,0,2,3,0,0,1,1,318,0,8,326,693
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3237,2,2,61,25,14,9,19,17,317,7,2,2,1,0,0,9,3,0,1,2,4,1,1,0,0,495,0,3,498,911
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3238,2,2,44,25,19,19,16,22,391,6,4,0,0,0,0,20,0,0,0,3,4,0,2,0,2,577,0,11,588,1146
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3239,2,2,62,14,14,24,27,35,462,8,3,1,0,0,2,20,0,0,0,4,9,0,3,0,0,688,0,20,708,1253
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3240,2,2,66,21,22,22,15,26,358,5,3,1,0,0,0,12,0,0,0,2,5,0,2,0,0,560,0,21,581,1059
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3241,2,2,68,17,19,20,21,21,453,6,7,4,0,0,0,23,0,0,0,4,4,0,2,0,1,670,0,23,693,1236
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3242,2,2,50,9,11,22,9,19,308,4,5,1,0,0,2,9,0,0,1,3,5,0,3,0,1,462,0,4,466,865
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3243,2,2,48,10,38,22,17,25,317,8,7,1,0,0,1,15,0,0,0,0,6,0,2,0,1,518,0,27,545,970
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3244,2,2,80,28,36,28,14,20,274,7,8,1,1,1,1,13,0,0,0,1,3,1,1,0,0,518,0,18,536,931
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3245,2,2,93,40,16,16,16,24,473,4,7,1,0,0,2,19,0,0,0,0,8,1,3,0,2,725,0,6,731,1244
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3246,2,2,58,16,12,21,17,11,325,2,6,2,1,0,3,15,0,0,0,0,2,0,3,0,0,494,0,13,507,929
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3247,1,1,33,9,8,8,6,5,220,2,7,1,0,0,0,14,0,0,0,0,7,0,1,0,0,321,0,6,327,595
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3248,2,2,33,8,2,21,10,14,314,5,5,0,0,1,2,15,0,0,0,0,4,0,1,0,0,435,0,8,443,785
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3249,2,2,41,17,11,12,11,27,400,6,3,0,0,0,3,22,0,2,0,0,6,0,0,0,0,561,0,9,570,1051
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3250,1,1,9,4,4,2,2,4,62,2,1,0,0,0,0,9,0,0,0,0,3,0,2,0,0,104,0,0,104,179
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3251,2,2,18,10,18,8,8,9,182,4,3,0,0,0,0,6,0,0,0,0,6,0,0,0,1,273,0,7,280,497
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3252,3,3,65,30,16,32,23,32,518,6,1,1,0,0,6,49,0,1,0,2,13,0,1,1,1,798,0,25,823,1658
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3253,1,1,51,4,4,9,9,18,295,3,2,0,1,0,0,9,0,0,1,0,0,1,0,0,0,407,1,5,413,700
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3254,1,1,19,5,8,10,4,13,176,2,1,0,0,0,1,4,0,0,0,0,3,0,1,0,0,247,0,4,251,438
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3255,1,1,47,22,3,10,38,11,166,5,1,0,0,0,1,8,1,0,0,1,0,0,5,0,0,319,0,9,328,572
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3256,1,1,20,11,3,11,10,24,137,3,3,4,0,0,0,5,0,0,0,1,2,0,0,0,0,234,0,5,239,397
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3257,1,1,18,26,5,21,12,8,215,2,2,1,0,0,1,2,0,0,0,3,6,0,4,0,1,327,0,9,336,498
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3258,1,1,8,9,0,9,5,0,27,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,62,0,2,64,109
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3543,2,2,153,143,3,28,24,28,475,13,10,1,0,0,5,13,1,0,0,2,2,0,4,1,1,907,0,9,916,1435
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3544,3,3,175,190,5,17,52,27,560,11,14,6,0,0,3,15,0,0,0,5,3,0,3,0,0,1086,0,20,1106,1674
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3545,2,2,116,84,1,19,12,19,285,4,10,2,0,0,2,7,1,2,0,0,1,0,3,0,1,569,0,14,583,892
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3546,2,2,108,158,2,27,12,30,330,12,1,2,2,0,2,13,1,0,0,3,1,0,2,0,1,707,0,11,718,1118
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3547,1,1,9,24,0,13,3,4,93,5,2,0,0,0,0,5,0,0,0,2,1,1,0,0,0,162,0,4,166,363
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3548,1,1,37,47,3,7,16,11,244,8,4,0,0,0,0,10,1,0,0,1,6,0,1,1,0,397,0,7,404,685
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3549,2,2,124,168,4,28,4,29,479,14,17,7,0,0,3,14,2,2,2,1,7,0,2,0,2,909,0,23,932,1419
3,30,VERACRUZ,1,PANUCO,151,TAMALIN,3550,2,2,72,97,2,38,4,15,327,9,5,2,1,0,1,12,0,0,0,0,5,1,6,0,2,599,1,16,616,905
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3572,2,2,80,23,5,39,14,34,227,6,8,4,0,0,1,13,1,0,0,3,6,0,3,0,0,467,0,13,480,837
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3573,2,2,142,51,3,49,6,27,352,9,4,2,0,0,2,13,0,0,0,0,3,0,1,0,0,664,0,18,682,1280
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3574,1,1,13,12,0,18,5,1,76,1,0,0,0,0,0,2,0,0,0,0,7,0,0,0,1,136,0,2,138,212
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3575,1,1,25,1,2,11,2,5,80,0,0,1,1,0,0,3,0,0,0,0,3,0,0,0,0,134,0,4,138,289
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3576,2,2,63,23,3,67,11,13,283,10,12,2,0,0,1,7,0,1,0,3,4,1,3,0,1,508,0,14,522,776
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3577,1,1,30,12,1,28,1,2,94,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,4,174,257
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3578,1,1,47,10,4,26,3,5,129,4,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,242,0,6,248,451
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3579,1,1,20,8,1,27,3,3,55,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,125,1,3,129,210
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3580,1,1,63,22,2,52,6,9,142,1,3,2,0,0,0,6,0,0,0,0,2,0,1,0,0,311,0,9,320,547
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3581,1,1,44,7,2,44,3,8,202,8,1,0,1,1,1,9,0,0,0,1,4,1,0,0,0,337,0,8,345,677
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3582,1,1,6,4,0,30,1,0,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,86,152
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3583,1,1,21,5,0,43,3,0,49,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,123,0,3,126,212
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3584,1,1,11,9,0,38,1,1,57,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,122,0,4,126,172
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3585,1,1,55,13,0,24,8,5,173,2,2,2,0,0,0,10,0,0,0,0,3,0,1,0,0,298,0,0,298,509
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3586,2,2,102,6,3,76,11,11,152,8,5,3,0,0,1,13,0,0,0,0,10,0,2,0,0,403,0,5,408,833
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3587,1,1,25,7,1,84,5,3,90,4,1,1,0,1,2,2,1,1,1,0,2,1,2,0,1,235,0,1,236,370
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3588,1,1,58,15,1,63,3,3,50,0,3,0,0,0,1,4,0,0,0,0,3,1,0,0,0,205,0,5,210,299
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3589,2,2,38,32,1,79,2,3,70,3,5,3,0,0,5,0,0,0,0,1,4,0,1,0,0,247,0,4,251,457
3,30,VERACRUZ,1,PANUCO,153,TAMPICO ALTO,3590,1,1,74,0,4,32,8,12,119,2,2,15,0,1,0,7,0,0,0,0,3,0,0,0,0,279,0,6,285,438
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3591,1,1,9,4,8,10,8,61,145,7,1,0,0,0,0,7,0,0,0,0,3,0,1,0,0,264,0,7,271,416
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3592,1,1,14,30,28,14,13,84,252,12,0,0,0,0,0,5,0,0,0,2,3,0,4,1,2,464,0,7,471,705
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3593,1,1,7,14,2,18,8,10,74,4,3,0,0,0,0,1,0,0,0,1,2,1,0,0,0,145,0,2,147,192
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3594,1,1,17,4,2,28,1,13,110,5,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,185,0,3,188,272
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3595,2,2,73,19,9,74,12,46,413,10,4,0,0,0,1,10,0,0,0,1,6,0,3,0,2,683,0,8,691,1020
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3596,2,2,126,22,9,118,17,42,306,6,7,0,0,0,0,8,0,1,0,3,7,0,3,0,0,675,0,16,691,1103
3,30,VERACRUZ,1,PANUCO,154,TANCOCO,3597,1,1,33,16,3,41,5,17,210,10,3,0,0,1,1,8,0,0,0,2,6,2,3,0,0,361,0,11,372,648
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3598,2,2,276,187,9,38,12,16,362,11,22,2,1,0,2,16,1,1,0,1,3,0,0,0,0,960,0,30,990,1349
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3599,2,2,98,31,3,45,16,21,513,17,4,4,0,0,3,20,1,2,0,1,9,0,2,0,2,792,0,14,806,1366
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3600,1,1,67,20,4,25,11,9,153,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,300,0,16,316,525
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3601,1,1,58,15,0,14,9,9,182,14,0,2,0,0,3,3,0,0,0,4,2,2,2,0,1,320,0,12,332,505
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3602,1,1,28,13,4,13,3,20,145,10,1,2,0,0,0,6,1,0,0,0,1,1,0,0,0,248,0,8,256,386
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3603,2,2,54,48,3,48,19,19,345,9,3,7,1,0,1,21,3,2,0,6,16,1,2,0,5,613,0,22,635,1048
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3604,3,3,145,72,3,39,15,29,402,9,4,5,1,0,2,11,2,0,0,4,7,1,1,1,1,754,0,12,766,1367
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3605,1,1,75,28,1,11,6,3,114,5,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,253,0,7,260,372
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3606,1,1,68,48,3,38,7,17,175,1,4,0,0,0,1,3,0,0,0,1,1,0,0,1,1,369,0,11,380,547
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3607,1,1,115,39,2,26,8,15,99,1,11,4,0,0,0,1,0,0,0,2,2,1,0,0,1,327,0,9,336,506
3,30,VERACRUZ,1,PANUCO,155,TANTIMA,3608,1,1,112,36,7,22,17,14,205,2,3,1,1,0,2,14,0,0,0,2,3,0,2,0,1,444,0,10,454,647
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4696,2,2,73,50,5,16,5,19,338,5,13,2,1,0,3,17,0,0,3,1,8,1,0,0,0,560,0,12,572,854
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4697,3,3,165,124,13,40,11,25,562,9,19,4,0,0,4,14,0,0,0,3,8,0,2,1,2,1006,0,24,1030,1596
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4698,2,2,146,85,13,32,6,13,292,5,15,5,0,0,0,15,0,1,0,2,7,0,1,0,0,638,0,8,646,971
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4699,2,2,164,105,5,31,13,24,523,10,9,4,0,1,3,23,0,0,0,4,5,0,4,0,1,929,0,4,933,1407
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4700,2,2,94,53,4,20,14,18,466,8,8,2,1,0,3,10,1,0,0,0,4,0,2,0,3,711,1,11,723,1122
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4701,2,2,59,37,3,39,12,25,364,21,8,2,1,1,0,10,1,0,1,3,11,1,3,2,2,606,0,21,627,1104
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4702,2,2,67,167,4,14,4,3,319,12,7,1,1,0,3,8,0,2,1,4,5,1,2,0,0,625,0,11,636,847
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4703,2,2,63,134,4,27,8,8,459,11,2,1,1,0,1,11,3,0,0,3,6,0,1,0,3,746,0,14,760,1120
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4704,1,1,18,12,2,4,3,4,104,7,1,1,0,0,0,5,1,0,0,1,3,0,0,0,0,166,0,13,179,278
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4705,1,1,37,23,1,13,5,4,215,4,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,333,0,15,348,491
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4706,1,1,25,21,1,19,7,6,196,7,1,0,1,0,1,3,0,0,0,0,1,0,0,0,0,289,0,3,292,429
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4707,2,2,79,72,10,46,9,5,357,11,8,1,1,0,0,20,0,0,0,1,1,0,1,1,0,623,0,18,641,902
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4708,2,2,82,79,8,41,14,15,342,5,8,3,2,0,1,10,1,0,0,0,5,0,1,1,0,618,0,25,643,955
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4709,1,1,66,76,0,26,8,9,269,5,6,1,0,0,1,8,0,1,0,1,3,1,1,1,0,483,0,15,498,712
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4710,2,2,83,72,1,25,21,16,522,14,10,3,0,0,1,14,3,3,0,2,10,0,1,0,3,804,0,26,830,1105
3,30,VERACRUZ,1,PANUCO,207,EL HIGO,4711,2,2,63,133,2,37,11,11,325,11,6,2,1,0,2,4,0,0,0,0,3,0,4,0,0,615,1,14,630,844
3,30,VERACRUZ,2,TANTOYUCA,0,VOTO ANTICIPADO,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,695,2,2,143,92,5,19,7,38,329,6,5,0,0,0,2,4,0,0,0,1,1,0,0,0,0,652,0,18,670,967
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,696,1,1,91,76,4,8,11,28,255,3,4,1,0,0,0,11,0,0,0,2,1,0,5,0,1,501,0,8,509,739
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,697,2,2,238,117,6,25,20,49,298,4,12,0,2,1,0,13,0,0,0,2,3,1,6,0,0,797,0,18,815,1254
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,698,1,1,112,37,5,6,5,21,146,2,4,2,0,0,0,7,0,0,0,1,1,0,2,0,0,351,0,10,361,520
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,699,1,1,120,41,1,21,10,8,153,3,5,2,0,1,0,4,0,0,0,4,0,0,1,0,1,375,0,14,389,598
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,700,2,2,174,132,3,18,16,26,249,4,14,9,1,0,2,10,3,0,0,2,7,1,4,0,1,676,0,27,703,1128
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,701,1,1,103,66,4,17,16,11,200,2,2,3,0,0,1,13,0,0,1,0,2,1,1,0,0,443,0,12,455,732
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,702,1,1,93,87,1,9,2,7,98,3,7,1,0,0,1,1,1,0,0,0,2,0,0,1,2,316,0,4,320,534
3,30,VERACRUZ,2,TANTOYUCA,37,CITLALTEPETL,703,3,3,178,154,3,25,14,13,192,4,16,2,0,0,1,7,1,0,1,2,4,1,2,0,0,620,0,17,637,1028
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1320,3,3,114,95,20,238,24,21,351,16,7,0,1,0,2,12,2,0,0,5,10,0,2,0,1,921,0,24,945,1512
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1321,2,2,57,76,13,180,19,16,276,12,3,1,0,0,0,17,0,0,0,1,4,0,1,0,0,676,0,15,691,1055
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1322,3,3,81,60,4,281,14,12,137,5,3,1,0,1,0,11,0,0,0,0,6,2,0,0,0,618,0,21,639,1130
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1323,2,2,57,70,6,261,30,15,143,4,9,5,0,1,7,11,0,0,1,8,1,0,0,0,0,629,0,16,645,1162
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1324,3,3,60,60,5,105,23,15,426,9,7,2,0,0,1,16,0,1,1,3,7,0,0,0,0,741,0,11,752,1252
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1325,1,1,29,13,2,27,87,18,128,8,1,1,0,0,1,1,0,1,0,2,3,0,8,0,0,330,0,11,341,549
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1326,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1327,2,2,40,27,8,96,21,11,217,14,2,2,0,2,4,20,1,1,0,4,4,0,2,0,1,477,0,16,493,802
3,30,VERACRUZ,2,TANTOYUCA,57,CHALMA,1328,3,3,78,27,16,87,19,17,525,8,4,3,2,0,1,14,1,1,0,3,10,1,4,0,1,822,0,40,862,1558
