CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PT,PVEM,MC,C_PAN_PRI_PRD,C_MORENA_NAH,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,374,3,3,0,0,0,158,269,67,108,396,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165,0,38,1203,1733
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,375,2,2,0,0,0,69,94,51,29,339,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,0,62,948,1471
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,376,2,2,0,0,0,104,75,37,26,229,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,28,599,920
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,377,2,2,0,0,0,120,126,33,32,168,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,40,593,909
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,378,3,3,0,0,0,88,48,60,44,562,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,50,1113,1623
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,379,3,3,0,0,0,90,125,38,36,387,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,40,1037,1530
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,380,2,2,0,0,0,100,79,47,44,269,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737,0,42,779,1221
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,381,2,2,0,0,0,125,106,58,66,364,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,1,35,927,1430
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,382,2,2,0,0,0,63,392,21,64,208,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,33,873,1369
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,383,4,4,0,0,0,243,250,56,61,525,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,1,75,1511,2535
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,384,4,4,0,0,0,176,145,68,97,526,0,0,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1655,1,65,1721,2552
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,23,FRANCISCO I. MADERO,385,4,4,0,0,0,171,179,31,49,787,0,0,0,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,0,79,1944,2895
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,0,0,1,2,5,0,6,2,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,32,43
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,743,3,3,63,59,8,420,31,270,0,166,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1326,2,39,1367,1874
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,744,3,3,26,106,7,331,30,242,0,153,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,0,35,1223,1762
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,745,3,3,34,70,4,320,29,253,0,114,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,0,40,1091,1599
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,746,3,3,41,69,12,458,29,259,0,144,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,0,41,1414,2084
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,747,2,2,30,55,4,229,29,143,0,103,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,2,33,936,1303
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,748,4,4,51,53,12,376,42,331,0,156,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1282,0,44,1326,2083
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,749,3,3,46,57,14,308,32,219,0,119,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028,0,53,1081,1579
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,750,4,4,44,48,9,492,49,352,0,186,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726,1,70,1797,2571
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,751,5,5,40,52,8,552,68,461,0,236,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975,1,61,2037,3051
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,752,3,3,33,27,6,264,53,275,0,133,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,0,28,1149,1656
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,753,3,3,58,48,13,276,46,252,0,144,0,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,2,35,1235,1846
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,754,2,2,12,18,3,132,7,130,0,111,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,0,37,598,889
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,755,2,2,12,56,2,193,13,111,0,98,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,28,714,1121
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,756,3,3,16,45,2,204,42,216,0,316,0,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,2,67,1173,1802
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,757,2,2,23,51,2,245,29,155,0,91,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,0,51,808,1285
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,758,2,2,16,24,6,196,27,184,0,160,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,0,54,934,1489
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,759,3,3,13,31,5,325,32,280,0,256,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124,0,59,1183,1869
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,760,1,1,3,20,0,94,12,64,0,55,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,0,21,449,676
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,761,4,4,21,73,4,452,49,259,0,246,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380,0,68,1448,2538
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,762,2,2,24,26,0,165,40,104,0,88,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,0,23,678,962
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,763,2,2,6,24,1,158,17,78,0,128,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,0,31,652,966
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,764,1,1,2,18,0,68,12,30,0,28,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,22,258,459
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,982,3,3,0,0,0,618,123,55,173,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1198,2,53,1253,1827
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,983,3,3,0,0,0,738,153,63,219,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1468,0,53,1521,2221
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,984,2,2,0,0,0,469,91,28,138,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,0,31,954,1329
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,985,2,2,0,0,0,376,65,22,159,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,795,0,21,816,1124
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,986,3,3,0,0,0,618,129,62,238,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1359,2,44,1405,1903
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,987,3,3,0,0,0,720,97,53,218,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1373,2,24,1399,2073
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,988,4,4,0,0,0,785,152,36,309,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578,2,64,1644,2420
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,989,1,1,0,0,0,54,11,1,19,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,5,153,228
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,990,2,2,0,0,0,220,32,17,102,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,37,561,905
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,991,4,4,0,0,0,781,132,94,283,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1694,0,70,1764,2858
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,992,3,3,0,0,0,514,193,34,114,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,1,41,1063,1637
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,993,1,1,0,0,0,204,34,40,94,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,16,487,712
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,65,TETEPANGO,1303,3,3,0,0,0,470,619,0,8,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,1,33,1402,1937
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,65,TETEPANGO,1304,2,2,0,0,0,237,433,0,6,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,0,23,896,1144
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,65,TETEPANGO,1305,2,2,0,0,0,225,407,0,11,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,0,22,941,1168
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,65,TETEPANGO,1306,3,3,0,0,0,348,579,0,25,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229,0,25,1254,1727
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,65,TETEPANGO,1307,3,3,0,0,0,334,433,0,11,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,0,31,1092,1517
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,65,TETEPANGO,1308,1,1,0,0,0,93,259,0,6,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,6,476,603
4,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,65,TETEPANGO,1309,2,2,0,0,0,393,419,0,11,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,29,1049,1468
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,0,0,2,0,0,0,0,16,4,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,6,58,70
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,34,7,7,0,0,0,147,626,629,549,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2886,2,93,2981,4831
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,35,5,5,0,0,0,65,474,280,244,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1501,11,47,1559,2800
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,36,2,2,0,0,0,35,164,222,154,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,1,26,843,1369
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,37,3,3,0,0,0,54,268,346,238,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279,1,43,1323,2094
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,38,2,2,0,0,0,35,185,200,219,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,31,875,1396
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,39,3,3,0,0,0,52,217,290,339,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,0,41,1255,1819
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,40,3,3,0,0,0,61,259,299,338,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,47,1393,2115
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,41,3,3,0,0,0,42,257,234,194,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,0,36,1142,1940
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,42,2,2,0,0,0,47,300,112,120,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,38,820,1327
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,43,2,2,0,0,0,38,170,180,229,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,1,14,864,1275
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,44,3,3,0,0,0,26,220,258,371,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,0,31,1140,1689
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,45,2,2,0,0,0,32,143,242,287,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,0,26,957,1365
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,46,4,4,0,0,0,55,174,304,376,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,0,37,1236,1818
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,47,2,2,0,0,0,28,154,184,189,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,770,0,25,795,1165
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,48,1,1,0,0,0,8,46,32,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,12,142,228
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,49,1,1,0,0,0,2,25,49,15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,9,152,251
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,51,1,1,0,0,0,7,66,26,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1,11,162,255
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,52,2,2,0,0,0,22,117,82,44,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,19,438,1097
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,53,1,1,0,0,0,10,71,100,47,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,7,366,614
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,54,3,3,0,0,0,19,187,151,55,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,1,38,816,1579
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,55,2,2,0,0,0,15,450,181,75,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931,0,36,967,1490
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,56,1,1,0,0,0,18,82,57,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,11,236,383
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,57,2,2,0,0,0,11,178,50,46,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,35,408,768
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,58,1,1,0,0,0,11,117,88,14,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,0,14,326,568
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,59,2,2,0,0,0,28,183,129,99,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,1,36,701,1232
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,60,3,3,0,0,0,46,329,205,153,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,0,56,1284,2126
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,61,2,2,0,0,0,32,142,94,122,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,29,589,937
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,62,4,4,0,0,0,61,159,524,179,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,2,60,1477,2399
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,63,1,1,0,0,0,2,39,63,48,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,14,277,385
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,64,1,1,0,0,0,14,60,130,86,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476,0,15,491,691
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,65,4,4,0,0,0,33,186,388,149,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0,76,1331,2352
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,66,2,2,0,0,0,35,157,335,111,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,903,0,41,944,1476
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,67,3,3,0,0,0,32,181,388,159,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041,0,44,1085,1582
4,13,HIDALGO,8,ACTOPAN,3,ACTOPAN,68,3,3,0,0,0,16,223,252,178,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,1,42,1003,1536
4,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,331,4,4,0,764,8,64,103,29,0,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1775,1,42,1818,2587
4,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,332,2,2,0,352,7,57,288,10,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,0,30,1002,1371
4,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,333,2,2,0,241,2,48,82,19,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,0,26,680,1130
4,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,334,1,1,0,91,0,15,34,1,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,0,10,234,307
4,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,335,2,2,0,234,1,12,48,16,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,28,568,922
4,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,336,3,3,0,521,4,49,140,46,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0,58,1378,1986
4,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,337,1,1,0,142,0,12,31,10,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355,0,16,371,502
4,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,338,1,1,0,269,0,10,30,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,11,411,546
4,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,339,2,2,0,256,1,39,25,19,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,34,594,817
4,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,340,5,5,0,647,9,564,225,84,0,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172,0,84,2256,3440
4,13,HIDALGO,8,ACTOPAN,19,EL ARENAL,341,3,3,0,257,3,376,58,20,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,45,1043,1590
4,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,700,2,2,0,0,0,49,0,23,271,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,1,20,584,785
4,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,702,1,1,0,0,0,25,0,10,103,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,19,248,399
4,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,703,1,1,0,0,0,9,0,5,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,2,72,112
4,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,704,3,3,0,0,0,63,0,28,554,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044,0,58,1102,1665
4,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,705,1,1,0,0,0,8,0,1,65,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,99,147
4,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,707,1,1,0,0,0,32,0,8,106,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,17,257,372
4,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,708,1,1,0,0,0,26,0,14,194,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,26,380,513
4,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,709,1,1,0,0,0,4,0,6,92,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,7,151,179
4,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,710,3,3,0,0,0,78,0,73,505,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,0,38,1291,1822
4,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,711,1,1,0,0,0,25,0,15,87,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,10,214,309
4,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,712,2,2,0,0,0,105,0,44,353,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,1,34,868,1323
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1008,4,4,0,0,0,122,254,864,85,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1790,16,67,1873,2691
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1009,3,3,0,0,0,90,146,687,58,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,40,1365,1953
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1010,4,4,0,0,0,193,179,802,89,606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1869,6,95,1970,2864
4,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1011,4,4,0,0,0,103,171,832,57,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1735,23,78,1836,2635
