CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,PVEM,PT,MC,MORENA,CAND_IND1,PVEM_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,44,3,3,6,3,16,23,102,99,401,,,650,0,40,690,1193
3,27,TABASCO,21,TENOSIQUE,1,BALANCAN,45,2,2,7,3,18,14,34,114,474,,,664,0,58,722,1176
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1089,2,2,15,15,19,48,114,62,188,,,461,0,28,489,724
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1090,4,4,87,57,23,124,284,117,530,,,1222,0,75,1297,2448
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1091,2,2,47,23,6,46,89,53,217,,,481,0,12,493,875
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1092,2,2,32,35,22,48,70,70,206,,,483,0,26,509,622
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1093,1,1,18,32,5,45,69,52,178,,,399,0,26,425,685
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1094,2,2,26,28,9,55,124,75,238,,,555,3,28,586,933
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1095,2,2,29,25,13,49,100,96,215,,,527,0,22,549,773
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1096,2,2,40,48,16,68,147,73,271,,,663,0,10,673,1175
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1097,2,2,33,27,13,54,116,62,235,,,540,0,29,569,899
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1098,2,2,33,57,14,49,110,52,268,,,583,0,40,623,1115
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1099,4,4,160,44,21,100,204,133,457,,,1119,0,46,1165,1601
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1100,5,5,99,56,17,136,438,135,613,,,1494,0,130,1624,3145
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1101,3,3,67,32,25,81,200,81,323,,,809,2,34,845,1581
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1102,2,2,34,36,7,75,117,47,316,,,632,2,35,669,1145
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1103,2,2,26,110,8,50,78,57,185,,,514,0,29,543,927
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1104,4,4,107,88,23,151,351,108,569,,,1397,2,103,1502,2936
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1105,3,3,79,33,12,91,206,72,474,,,967,0,82,1049,1958
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1106,3,3,48,49,22,108,154,76,346,,,803,1,27,831,1656
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1107,2,2,32,19,9,60,159,63,317,,,659,0,34,693,1180
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1108,2,2,4,27,10,45,133,29,403,,,651,0,35,686,972
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1109,2,2,14,8,7,18,155,18,307,,,527,2,13,542,732
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1110,1,1,22,11,0,22,89,26,150,,,320,0,25,345,290
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1111,1,1,7,3,2,33,121,38,208,,,412,0,19,431,717
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1112,1,1,5,6,3,31,35,8,113,,,201,0,19,220,332
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1113,2,2,15,10,5,37,176,60,472,,,775,0,37,812,1103
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1114,2,2,60,13,31,55,173,27,299,,,658,0,31,689,984
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1115,1,1,5,10,24,33,143,44,218,,,477,0,32,509,729
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1116,2,2,20,3,7,46,129,140,215,,,560,0,38,598,1015
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1117,1,1,15,3,4,27,112,50,168,,,379,0,25,404,626
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1118,2,2,45,19,7,50,149,77,388,,,735,0,50,785,1438
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1119,2,2,40,36,7,37,150,27,341,,,638,1,33,672,1044
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1120,1,1,2,2,8,7,17,1,123,,,160,0,9,169,222
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1121,2,2,11,17,10,41,173,33,456,,,741,0,62,803,1232
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1122,2,2,49,7,9,44,111,19,276,,,515,0,35,550,871
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1123,2,2,60,14,5,46,150,11,253,,,539,0,36,575,838
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1124,1,1,17,4,1,20,62,5,120,,,229,0,19,248,404
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1125,2,2,43,12,6,22,99,52,334,,,568,0,25,593,905
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1126,1,1,12,10,2,13,124,5,217,,,383,0,12,395,662
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1127,2,2,17,14,7,32,117,79,285,,,551,0,39,590,966
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1128,3,3,41,7,21,37,147,42,419,,,714,0,30,744,1136
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1129,1,1,1,1,0,1,25,5,84,,,117,0,0,117,221
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1130,3,3,53,20,10,45,269,31,579,,,1007,0,62,1069,1602
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1131,1,1,19,7,4,17,111,38,258,,,454,0,11,465,706
3,27,TABASCO,21,TENOSIQUE,17,TENOSIQUE,1132,1,1,1,5,3,6,71,4,243,,,333,0,15,348,523
