CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,ACTA_CASILLA-MEC,URNA_ELECTRONICA,PAN,PRI,PRD,PVEM,PT,UDC,MC,MORENA,CAND_IND1,CAND_IND2,PRI_PRD_UDC,PRI_PRD,PRI_UDC,PRD_UDC,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,413,C,1,0,C01,0,48,200,16,18,12,2,11,99,0,0,1,1,1,1,6,416,0,11,427,689,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,414,B,1,0,B,0,24,235,21,29,10,1,8,87,0,0,0,4,0,0,3,422,0,7,429,684,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,414,C,1,0,C01,0,33,206,14,27,14,1,5,87,0,0,7,0,0,0,5,399,0,36,435,683,Acta casilla,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,414,C,2,0,C02,0,44,249,23,24,9,1,2,90,0,0,0,3,0,0,3,448,0,2,450,683,Acta casilla,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,415,B,1,0,B,0,24,148,21,21,7,0,3,78,0,0,0,4,1,0,15,322,0,18,340,524,Acta casilla,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,415,C,1,0,C01,0,36,152,11,21,6,1,4,90,0,0,1,1,0,0,7,330,0,15,345,524,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,415,C,2,0,C02,0,30,153,23,15,6,0,3,88,0,0,2,3,2,0,2,327,0,18,345,523,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,416,B,1,0,B,0,61,198,21,22,9,1,5,134,0,0,0,1,1,0,5,458,0,14,472,742,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,416,C,1,0,C01,0,69,195,32,23,6,3,9,121,0,0,1,2,1,0,0,462,0,13,475,741,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,417,B,1,0,B,0,18,132,3,14,8,0,3,76,0,0,2,1,0,1,4,262,0,12,274,397,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,417,C,1,0,C01,0,22,126,4,7,7,0,3,89,0,0,1,1,0,0,2,262,0,6,268,397,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,418,B,1,0,B,0,44,175,7,24,7,3,8,77,0,0,0,0,0,0,0,345,0,16,361,568,Acta casilla,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,419,B,1,0,B,0,63,189,13,25,8,2,11,152,0,0,1,1,0,0,7,472,0,8,480,715,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,419,C,1,0,C01,0,58,210,14,23,13,2,5,134,0,0,2,1,0,0,10,472,0,16,488,715,Acta casilla,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,420,B,1,0,B,0,35,210,13,23,3,0,6,69,0,0,3,2,1,0,3,368,0,5,373,524,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,420,C,1,0,C01,0,45,193,7,17,0,1,6,72,0,0,3,2,1,0,5,352,0,6,358,524,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,422,B,1,0,B,0,36,183,16,12,4,1,0,109,0,0,1,1,0,0,5,368,0,10,378,512,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,422,C,2,0,C02,0,37,205,7,17,3,2,1,75,0,0,0,1,0,0,1,349,0,11,360,512,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,422,C,1,0,C01,0,35,142,4,16,10,0,2,168,0,0,1,1,0,0,2,381,0,17,398,512,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,424,B,1,0,B,0,33,150,29,11,8,0,1,79,0,0,3,1,0,0,1,316,0,12,328,521,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,424,C,1,0,C01,0,43,123,27,15,17,1,4,86,0,0,0,3,0,0,2,321,0,12,333,521,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,424,C,2,0,C02,0,25,139,34,15,6,2,2,86,0,0,2,1,1,0,4,317,0,9,326,521,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,425,B,1,0,B,0,41,141,21,13,9,2,2,77,0,0,3,1,0,0,3,313,1,2,316,460,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,425,C,1,0,C01,0,43,137,17,13,7,3,10,69,0,0,3,1,0,0,4,307,0,10,317,460,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,426,B,1,0,B,0,49,153,18,16,7,1,4,95,0,0,1,2,1,0,3,350,0,10,360,687,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,426,C,1,0,C01,0,42,169,7,21,14,2,3,82,0,0,3,2,0,0,1,346,0,14,360,687,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,427,B,1,0,B,0,24,146,17,30,9,1,2,92,0,0,0,0,2,0,3,326,0,10,336,522,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,427,C,1,0,C01,0,28,137,17,20,12,0,3,84,0,0,0,1,2,0,3,307,0,7,314,521,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,428,B,1,0,B,0,46,146,31,15,19,0,3,106,0,0,0,3,0,0,2,371,0,11,382,556,Acta casilla,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,428,C,1,0,C01,0,38,135,17,12,14,4,7,92,0,0,1,2,0,0,5,327,0,18,345,555,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,429,B,1,0,B,0,41,163,15,15,7,1,5,75,0,0,1,1,0,0,4,328,0,13,341,499,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,429,C,1,0,C01,0,43,166,15,10,11,1,8,75,0,0,2,1,0,1,7,340,0,5,345,498,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,430,B,1,0,B,0,30,189,11,25,8,2,4,97,0,0,3,1,0,0,7,377,0,10,387,574,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,430,C,1,0,C01,0,18,174,17,28,11,2,3,93,0,0,0,1,0,0,5,352,0,13,365,574,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,430,C,2,0,C02,0,30,173,11,23,11,0,8,88,0,0,1,1,0,0,3,349,0,9,358,573,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,433,B,1,0,B,0,39,193,25,21,18,2,5,108,0,0,3,0,1,0,1,416,0,9,425,691,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,433,C,1,0,C01,0,44,193,17,23,8,3,9,127,0,0,1,1,0,0,6,432,0,8,440,691,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,433,C,2,0,C02,0,41,194,21,19,20,0,9,115,0,0,3,1,0,0,3,426,0,8,434,691,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,434,B,1,0,B,0,66,141,18,13,9,1,2,111,0,0,4,1,0,0,5,371,0,7,378,521,Grupo de recuento,,,
2,5,COAHUILA,5,MONCLOVA,18,MONCLOVA,434,C,1,0,C01,0,47,147,13,21,2,1,6,100,0,0,1,1,0,0,3,342,0,7,349,520,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,173,B,1,0,B,0,13,111,5,7,118,0,7,99,0,0,2,0,0,0,0,362,0,10,372,686,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,173,C,2,0,C02,0,8,106,5,15,106,2,13,88,0,0,3,0,0,0,0,346,0,8,354,685,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,173,C,9,0,C09,0,7,131,3,5,121,1,3,112,0,0,0,0,0,0,0,383,0,8,391,685,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,173,C,8,0,C08,0,7,108,3,8,116,1,7,100,0,0,2,0,0,0,0,352,0,6,358,685,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,173,C,7,0,C07,0,6,117,9,3,118,4,9,96,0,0,0,2,0,0,0,364,0,13,377,685,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,173,C,6,0,C06,0,8,124,5,11,127,2,8,102,0,0,1,0,0,1,0,389,0,9,398,685,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,173,C,3,0,C03,0,8,135,5,8,116,1,10,102,0,0,1,0,0,0,0,386,0,6,392,685,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,173,C,5,0,C05,0,13,107,10,10,99,0,0,101,0,0,0,1,2,0,0,343,0,8,351,685,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,173,C,1,0,C01,0,4,122,5,5,125,2,8,91,0,0,0,0,0,0,0,362,0,7,369,686,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,173,C,4,0,C04,0,9,114,9,5,104,1,7,115,0,0,3,0,0,0,0,367,0,12,379,685,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,174,B,1,0,B,0,4,136,5,4,127,4,11,136,0,0,2,1,0,0,0,430,0,8,438,652,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,174,C,1,0,C01,0,8,130,0,0,132,0,7,121,0,0,1,1,0,0,0,400,0,10,410,652,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,174,C,2,0,C02,0,9,127,0,5,122,1,7,115,0,0,0,0,0,0,0,386,0,10,396,651,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,174,C,3,0,C03,0,6,125,3,8,106,2,4,131,0,0,1,1,0,0,0,387,0,14,401,651,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,174,C,4,0,C04,0,7,133,2,9,115,0,2,134,0,0,3,0,0,0,0,405,0,9,414,651,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,175,B,1,0,B,0,4,113,2,8,91,2,4,118,0,0,0,0,0,0,0,342,0,7,349,639,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,175,C,5,0,C05,0,4,98,3,10,119,0,5,116,0,0,2,0,0,0,0,357,0,12,369,639,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,175,C,4,0,C04,0,3,132,1,5,98,0,1,95,0,0,1,1,0,0,0,337,0,15,352,639,Acta casilla,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,175,C,3,0,C03,0,4,135,2,6,104,3,4,104,0,0,0,0,0,0,0,362,0,8,370,639,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,175,C,1,0,C01,0,6,116,4,7,123,0,4,122,0,0,0,0,0,0,0,382,0,11,393,639,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,175,C,2,0,C02,0,3,120,4,7,120,1,6,107,0,0,2,1,0,0,0,371,0,14,385,639,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,176,B,1,0,B,0,9,141,1,16,136,0,2,117,0,0,1,0,0,0,0,423,0,7,430,680,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,176,C,1,0,C01,0,10,128,3,14,109,2,8,142,0,0,4,1,0,0,0,421,0,16,437,680,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,176,C,2,0,C02,0,14,135,4,13,133,1,4,129,0,0,8,0,1,0,0,442,0,12,454,680,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,177,B,1,0,B,0,6,142,2,10,112,3,18,106,0,0,4,0,0,0,0,403,0,12,415,594,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,177,C,2,0,C02,0,10,155,0,10,103,1,12,98,0,0,2,2,1,0,0,394,0,10,404,594,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,177,C,1,0,C01,0,7,133,1,9,101,0,14,116,0,0,0,0,2,0,0,383,0,5,388,594,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,178,B,1,0,B,0,3,106,3,7,100,0,18,93,0,0,0,1,0,0,0,331,0,8,339,511,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,178,C,2,0,C02,0,4,4,0,7,99,1,11,95,0,0,0,0,0,0,0,221,0,7,228,511,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,178,C,1,0,C01,0,9,114,2,9,88,3,16,89,0,0,0,0,0,0,0,330,0,9,339,511,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,179,B,1,0,B,0,19,143,6,12,106,2,11,118,0,0,0,1,0,0,0,418,0,3,421,685,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,179,C,1,0,C01,0,7,142,1,9,129,2,9,165,0,0,0,0,0,0,0,464,0,10,474,685,Acta casilla,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,180,B,1,0,B,0,6,132,0,5,122,2,6,120,0,0,0,0,1,0,0,394,1,5,400,678,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,180,C,1,0,C01,0,11,139,0,6,131,1,5,108,0,0,0,0,0,0,0,401,0,13,414,678,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,180,S,1,0,S01,0,1,4,0,0,8,0,0,5,0,0,0,0,0,0,0,18,0,0,18,0,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,181,B,1,0,B,0,32,154,4,8,118,1,3,110,0,0,0,1,0,0,0,431,0,8,439,641,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,181,C,1,0,C01,0,28,179,1,3,106,3,6,113,0,0,4,0,0,0,0,443,0,13,456,641,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,182,B,1,0,B,0,14,111,0,1,119,2,3,70,0,0,0,1,0,0,0,321,0,8,329,478,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,182,C,1,0,C01,0,15,112,13,4,102,0,6,53,0,0,0,1,0,0,0,306,0,11,317,478,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,183,B,1,0,B,0,7,47,0,4,180,0,7,91,0,0,0,1,1,0,0,338,0,11,349,632,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,183,C,1,0,C01,0,6,127,1,5,178,0,3,84,0,0,3,0,0,0,0,407,0,9,416,632,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,184,B,1,0,B,0,16,131,3,3,231,2,13,69,0,0,0,0,0,0,0,468,0,10,478,705,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,184,C,1,0,C01,0,13,104,4,11,201,0,11,90,0,0,0,1,1,0,0,436,0,8,444,704,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,185,B,1,0,B,0,8,86,1,7,173,0,13,56,0,0,0,0,1,0,0,345,0,4,349,522,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,185,C,1,0,C01,0,14,82,3,9,145,0,11,67,0,0,1,0,0,0,0,332,0,5,337,522,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,185,C,2,0,C02,0,19,82,3,14,175,2,7,54,0,0,0,0,0,0,0,356,0,3,359,521,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,186,B,1,0,B,0,23,111,2,2,57,2,1,77,0,0,3,0,0,0,0,278,0,9,287,418,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,186,C,1,0,C01,0,21,114,2,4,53,1,4,90,0,0,3,0,0,0,0,292,0,7,299,418,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,187,B,1,0,B,0,25,140,3,6,85,0,2,131,0,0,0,0,1,0,0,393,3,3,399,578,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,187,C,1,0,C01,0,28,178,3,5,69,0,9,88,0,0,5,0,0,0,0,385,0,8,393,578,Acta casilla,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,187,C,2,0,C02,0,34,136,4,9,85,2,7,109,0,0,4,1,0,0,0,391,0,4,395,577,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,188,B,1,0,B,0,25,207,3,4,52,0,4,99,0,0,2,3,0,0,0,399,0,4,403,569,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,188,C,1,0,C01,0,63,178,1,5,48,2,5,89,0,0,8,0,0,0,0,399,0,10,409,568,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,189,B,1,0,B,0,12,86,0,6,187,1,8,61,0,0,0,0,0,0,0,361,0,3,364,521,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,189,C,1,0,C01,0,9,81,0,3,183,1,4,64,0,0,0,0,1,0,0,346,0,6,352,520,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,190,B,1,0,B,0,12,83,0,7,106,0,5,74,0,0,2,0,0,0,0,289,0,6,295,416,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,190,C,1,0,C01,0,10,71,1,6,106,0,3,80,0,0,1,0,1,0,0,279,0,5,284,416,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,191,B,1,0,B,0,8,119,4,5,173,2,12,82,0,0,1,0,1,0,0,407,0,5,412,648,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,191,C,1,0,C01,0,2,126,2,2,159,0,14,103,0,0,1,0,0,0,0,409,0,5,414,648,Acta casilla,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,191,C,2,0,C02,0,5,115,3,9,166,0,9,101,0,0,1,1,1,0,0,411,0,8,419,647,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,191,C,3,0,C03,0,9,138,3,4,146,1,8,80,0,0,0,0,1,0,0,390,0,5,395,647,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,192,B,1,0,B,0,6,122,1,4,135,0,10,120,0,0,0,0,0,0,0,398,0,9,407,578,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,192,C,1,0,C01,0,10,108,5,4,140,3,7,125,0,0,0,0,0,0,0,402,0,9,411,577,Acta casilla,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,192,C,2,0,C02,0,10,110,2,8,138,0,5,116,0,0,0,1,0,0,0,390,0,7,397,577,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,193,B,1,0,B,0,8,97,4,3,180,0,15,134,0,0,1,0,1,0,0,443,0,14,457,706,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,193,C,1,0,C01,0,12,120,0,5,181,2,14,122,0,0,1,0,1,0,0,458,0,9,467,706,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,194,B,1,0,B,0,50,162,2,3,69,0,6,112,0,0,0,0,0,0,0,404,0,5,409,584,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,195,B,1,0,B,0,33,117,13,8,76,2,3,107,0,0,2,0,0,0,0,361,0,7,368,552,Acta casilla,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,195,C,1,0,C01,0,42,145,7,10,77,3,1,79,0,0,5,0,0,0,0,369,0,9,378,551,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,196,B,1,0,B,0,11,121,2,5,63,2,3,0,0,0,0,0,0,0,0,207,0,10,217,421,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,196,C,1,0,C01,0,18,91,4,16,60,2,5,62,0,0,0,0,1,0,0,259,0,9,268,421,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,197,B,1,0,B,0,13,129,2,4,94,0,2,72,0,0,1,0,0,0,0,317,0,9,326,508,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,197,C,1,0,C01,0,15,140,1,8,92,0,7,72,0,0,0,0,0,0,0,335,0,8,343,507,Acta levantada en consejo,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,198,B,1,0,B,0,4,112,3,7,133,0,6,83,0,0,0,0,0,0,0,348,0,10,358,527,Acta casilla,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,198,C,2,0,C02,0,5,93,2,4,145,1,6,81,0,0,1,0,0,0,0,338,0,6,344,526,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,198,C,1,0,C01,0,3,94,3,5,136,1,9,93,0,0,2,1,0,0,0,347,0,6,353,527,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,199,B,1,0,B,0,13,113,5,10,124,1,5,115,0,0,0,0,0,0,0,386,0,11,397,633,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,199,C,1,0,C01,0,11,136,6,5,124,3,5,122,0,0,4,1,1,0,0,418,0,7,425,632,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,200,B,1,0,B,0,18,167,4,10,129,0,5,125,0,0,1,0,0,0,0,459,0,16,475,704,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,200,C,1,0,C01,0,8,147,6,5,124,0,2,126,0,0,1,0,0,0,0,419,0,10,429,704,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,201,B,1,0,B,0,11,109,5,5,77,0,0,65,0,0,0,0,0,0,0,272,0,6,278,400,Acta casilla,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,201,C,1,0,C01,0,10,92,9,2,89,2,2,64,0,0,0,1,0,0,0,271,0,6,277,400,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,202,B,1,0,B,0,10,177,2,4,111,2,1,83,0,0,0,0,0,0,0,390,0,9,399,596,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,202,C,1,0,C01,0,9,147,5,6,94,0,4,80,0,0,0,3,0,1,0,349,0,9,358,596,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,203,B,1,0,B,0,10,85,4,6,121,0,10,107,0,0,3,0,0,0,0,346,0,8,354,568,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,203,C,1,0,C01,0,8,113,3,3,120,1,6,96,0,0,1,1,0,0,0,352,0,7,359,567,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,204,B,1,0,B,0,2,167,3,7,126,0,2,61,0,0,0,0,0,0,0,368,0,13,381,595,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,204,C,1,0,C01,0,5,175,2,1,116,6,1,73,0,0,0,0,1,0,0,380,0,11,391,594,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,205,B,1,0,B,0,5,211,2,0,93,0,4,103,0,0,0,0,0,0,0,418,0,22,440,619,Acta casilla,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,206,B,1,0,B,0,10,147,4,8,106,0,6,91,0,0,0,0,0,0,0,372,0,20,392,621,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,206,C,1,0,C01,0,10,149,2,8,116,0,4,86,0,0,3,0,0,0,0,378,0,9,387,620,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,207,B,1,0,B,0,10,143,17,2,153,1,8,115,0,0,0,0,0,0,0,449,0,23,472,710,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,207,C,1,0,C01,0,16,133,9,5,168,3,3,119,0,0,0,0,0,0,0,456,0,5,461,709,Acta casilla,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,208,B,1,0,B,0,10,130,2,5,84,0,1,71,0,0,1,1,0,0,0,305,0,12,317,503,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,208,C,1,0,C01,0,5,120,1,6,80,1,3,83,0,0,2,0,1,0,0,302,0,18,320,503,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,208,C,2,0,C02,0,3,115,2,8,98,0,5,75,0,0,2,0,0,0,0,308,0,12,320,503,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,209,B,1,0,B,0,8,148,2,12,74,0,4,101,0,0,0,0,0,0,0,349,0,6,355,547,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,209,C,2,0,C02,0,10,161,5,4,75,0,3,92,0,0,2,1,1,0,0,354,0,11,365,546,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,209,C,1,0,C01,0,15,153,4,11,66,2,1,103,0,0,0,0,0,0,0,355,0,14,369,546,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,210,B,1,0,B,0,8,136,8,3,137,1,3,96,0,0,1,0,0,0,0,393,0,17,410,679,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,210,C,1,0,C01,0,3,176,5,2,91,3,6,124,0,0,2,1,0,0,0,413,0,11,424,678,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,211,B,1,0,B,0,3,132,1,3,97,1,6,95,0,0,0,0,0,0,0,338,0,4,342,506,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,211,C,1,0,C01,0,3,71,2,4,127,0,2,131,0,0,0,0,0,0,0,340,0,8,348,505,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,211,C,2,0,C02,0,2,113,6,3,118,1,1,113,0,0,1,0,0,0,0,358,0,3,361,505,Grupo de recuento,,,
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,212,B,1,0,B,0,2,102,12,6,121,1,7,80,0,0,2,1,0,0,0,334,0,10,344,516,Acta casilla,,,
