CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,ACTAS_CASILLA-MEC,PAN,PRI,PRD,MC,PVEM,MORENA,PT,QS,PVEM_MORENA_PT,PVEM_MORENA,PVEM_PT,MORENA_PT,PAN_PRI_PRD,PAN_PRI,PAN_PRD,PRI_PRD,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,490,2,2,214,40,7,44,20,282,18,21,17,11,4,1,0,0,0,0,679,2,24,705,1227
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,492,4,4,545,115,18,96,48,576,31,57,31,9,3,5,0,0,0,0,1534,0,59,1593,2652
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,493,2,2,231,71,9,50,27,285,16,12,28,9,2,6,0,0,0,0,746,1,40,787,1355
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,494,3,3,275,65,12,68,30,330,13,15,27,6,4,4,0,0,0,0,849,3,29,881,1565
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,495,6,6,652,189,42,176,89,848,41,66,62,22,0,4,0,0,0,0,2191,2,110,2303,4217
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,496,3,3,265,65,19,68,29,314,18,28,26,8,3,3,0,0,0,0,846,0,44,890,1668
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,497,2,2,242,54,14,63,26,325,19,23,19,9,0,0,0,0,0,0,794,1,36,831,1473
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,498,2,2,233,69,17,77,25,286,15,19,29,8,2,2,0,0,0,0,782,0,39,821,1488
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,499,2,2,193,28,8,52,25,305,17,18,25,9,3,1,0,0,6,0,690,0,27,717,1297
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,500,3,3,291,63,11,67,52,410,26,28,199,179,25,164,0,0,103,0,1618,0,33,1651,1881
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,501,3,3,272,25,7,48,25,400,19,21,10,2,0,0,0,0,1,0,830,0,19,849,1649
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,502,3,3,598,39,10,46,25,145,15,8,10,3,3,1,0,0,10,0,913,1,24,938,1529
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,503,3,3,263,39,10,69,49,353,16,25,34,6,4,1,0,0,11,0,880,0,41,921,1719
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,504,3,3,269,56,9,65,43,325,13,23,28,5,1,5,0,0,10,0,852,0,49,901,1719
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,505,3,3,247,70,24,56,33,319,16,13,34,8,0,3,0,0,0,0,823,0,41,864,1544
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,506,2,2,359,84,9,53,26,303,12,31,21,6,1,1,0,0,0,0,906,0,46,952,1411
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,507,3,3,324,87,11,64,41,325,20,16,24,11,1,1,0,0,0,0,925,0,40,965,1535
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,508,3,3,502,118,27,95,28,394,23,41,29,7,0,6,0,0,0,0,1270,0,52,1322,2126
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,509,2,2,347,100,15,50,22,285,12,21,14,7,1,3,0,0,0,0,877,0,38,915,1454
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,510,4,4,347,81,33,69,43,525,18,29,44,15,2,11,0,0,0,0,1217,0,60,1277,2313
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,511,4,4,311,63,11,80,80,493,25,30,40,18,7,7,0,0,7,0,1172,0,48,1220,2313
5,22,QUERETARO,6,QUERETARO,14,QUERETARO,512,3,3,260,51,15,60,56,354,18,22,16,2,2,2,0,0,2,0,860,0,56,916,1726
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,513,12,12,1527,361,91,325,147,1666,78,118,154,29,8,14,0,0,0,0,4518,3,164,4685,8690
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,514,8,8,1045,204,34,220,82,856,35,74,276,14,1,5,0,0,0,0,2846,3,81,2930,5318
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,515,6,6,1208,248,64,148,45,652,35,70,52,11,1,6,0,0,0,0,2540,2,83,2625,3933
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,516,4,4,67,50,8,67,56,514,44,121,24,7,1,1,0,0,2,0,962,0,39,1001,2337
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,518,6,6,267,63,16,147,109,1011,59,133,49,14,5,11,0,0,3,0,1887,0,63,1950,3680
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,519,4,4,97,58,16,102,71,553,60,83,20,1,2,7,0,0,2,0,1072,0,67,1139,2798
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,520,5,5,522,59,10,86,42,324,21,29,26,11,1,2,0,0,24,0,1157,1,42,1200,1686
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,521,3,3,156,57,9,52,24,226,24,7,1,0,0,1,0,0,0,0,557,0,37,594,1271
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,522,8,8,703,140,26,211,116,938,46,41,53,15,4,10,0,0,21,0,2324,2,118,2444,4142
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,523,3,3,145,38,8,76,62,426,34,22,36,5,5,2,0,0,2,0,861,0,51,912,1724
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,524,6,6,297,55,16,129,78,648,48,31,21,18,4,5,0,0,9,0,1359,0,50,1409,2482
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,525,4,4,263,52,17,98,52,785,48,75,22,14,4,7,0,0,6,0,1443,0,38,1481,2468
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,526,4,4,211,60,12,69,63,658,34,25,31,16,6,2,0,0,9,0,1196,0,30,1226,2375
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,527,8,8,746,167,28,183,129,933,43,61,59,33,13,9,0,0,12,0,2416,1,165,2582,5702
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,528,3,3,250,41,5,52,31,493,26,18,33,9,3,7,0,0,6,0,974,0,40,1014,1819
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,529,17,17,1155,295,55,446,208,2193,98,113,132,34,8,15,0,0,21,0,4773,0,169,4942,10721
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,530,3,3,199,46,5,26,26,175,13,35,11,9,6,3,0,0,2,0,556,0,39,595,1592
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,531,4,4,412,168,14,115,52,555,30,42,53,10,0,5,0,0,12,0,1468,0,56,1524,2940
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,532,4,4,312,123,16,108,44,462,20,33,30,6,4,7,0,0,14,0,1179,0,119,1298,2271
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,533,3,3,254,61,12,62,36,447,30,22,18,8,0,4,0,0,10,0,964,0,40,1004,2132
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,534,3,3,356,138,9,108,36,359,11,25,29,14,4,5,0,0,6,0,1100,0,41,1141,1880
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,535,2,2,180,84,2,42,8,217,12,11,13,6,0,0,0,0,7,0,582,0,20,602,1037
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,536,5,5,312,191,5,92,56,670,33,33,39,10,5,5,0,0,8,0,1459,0,63,1522,3035
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,537,4,4,229,106,10,74,52,632,21,40,48,11,4,4,0,0,3,0,1234,1,56,1291,2854
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,538,5,5,388,134,9,75,43,449,19,29,37,4,4,2,0,0,8,0,1201,0,50,1251,2094
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,539,7,7,424,49,14,73,115,733,46,61,46,16,5,8,0,0,15,0,1605,0,93,1698,5011
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,540,5,5,347,88,8,40,43,545,24,17,35,13,4,5,0,0,12,0,1181,0,87,1268,3031
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,542,3,3,341,72,7,81,31,515,26,27,31,9,2,7,0,0,9,0,1158,1,47,1206,1996
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,543,3,3,310,71,4,20,28,184,6,5,10,1,13,1,4,7,3,0,667,0,23,690,1778
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,544,4,4,262,123,13,138,65,783,18,17,31,18,2,4,0,0,2,0,1476,0,54,1530,2539
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,545,16,16,952,142,22,221,289,2508,125,116,204,46,4,31,65,19,1,0,4745,9,94,4848,10917
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,546,5,5,294,86,4,47,98,777,34,19,73,30,3,5,38,3,2,0,1513,1,69,1583,3015
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,547,4,4,242,49,10,44,93,622,33,23,48,24,7,6,11,7,2,0,1221,0,32,1253,2586
5,22,QUERETARO,3,QUERETARO,14,QUERETARO,548,7,7,1528,123,27,129,140,929,52,60,66,11,4,8,88,12,4,0,3181,2,64,3247,5139
5,22,QUERETARO,7,QUERETARO,14,QUERETARO,549,10,10,868,143,31,203,100,1352,61,45,88,31,7,13,0,0,28,0,2970,1,113,3084,5653
5,22,QUERETARO,4,QUERETARO,14,QUERETARO,550,15,15,4209,496,64,181,103,931,62,47,78,11,3,10,0,0,75,0,6270,9,166,6445,8519
5,22,QUERETARO,2,QUERETARO,14,QUERETARO,553,28,28,5255,467,95,656,397,3632,215,209,291,60,11,30,310,52,13,6,11699,12,217,11928,19698
5,22,QUERETARO,5,QUERETARO,14,QUERETARO,554,1,1,125,36,2,27,16,136,8,6,11,1,1,2,0,0,0,0,371,0,12,383,745
5,22,QUERETARO,9,AMEALCO DE BONFIL,10,EL MARQUES,555,3,3,430,31,22,41,51,367,30,10,11,4,1,3,0,7,0,0,1008,1,40,1049,1607
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,556,2,2,150,110,17,16,167,185,7,48,11,5,2,0,9,3,0,0,730,0,52,782,1150
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,557,5,5,371,194,21,42,544,559,30,72,18,26,8,3,19,1,1,0,1909,1,116,2026,3006
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,558,3,3,63,50,10,8,293,181,20,11,5,8,1,1,0,1,0,0,652,0,84,736,1479
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,559,1,1,31,22,2,1,114,33,1,0,1,2,0,0,0,1,0,0,208,0,16,224,407
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,560,3,3,80,49,6,8,175,186,8,18,3,4,1,0,1,2,0,0,541,1,30,572,1042
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,561,2,2,19,15,1,6,58,42,4,1,0,0,0,3,0,0,0,0,149,0,12,161,282
5,22,QUERETARO,15,JALPAN DE SERRA,15,SAN JOAQUIN,562,1,1,63,15,3,3,75,37,4,4,1,3,0,0,0,0,0,0,208,0,8,216,287
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,563,3,3,201,34,5,92,78,590,69,52,0,0,0,0,15,7,1,0,1144,0,68,1212,1989
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,564,7,7,508,62,8,161,141,885,84,77,0,0,0,0,32,5,2,0,1965,0,111,2076,3501
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,567,3,3,385,29,9,87,88,464,35,73,0,0,0,0,25,5,1,0,1201,1,67,1269,2142
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,568,4,4,527,34,12,147,95,571,76,88,0,0,0,0,29,4,0,2,1585,0,83,1668,2484
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,569,2,2,201,22,4,56,44,243,32,35,0,0,0,0,12,2,0,1,652,1,41,694,981
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,570,4,4,634,54,3,106,80,490,77,54,0,0,0,0,27,6,2,2,1535,1,54,1590,2370
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,571,5,5,930,60,13,178,88,668,95,81,0,0,0,0,52,6,2,2,2175,1,70,2246,3324
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,572,2,2,354,41,8,93,36,219,30,32,0,0,0,0,19,1,1,5,839,0,38,877,1162
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,573,2,2,370,24,7,85,42,196,26,27,0,0,0,0,24,1,3,2,807,0,35,842,1185
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,574,3,3,397,44,8,115,65,390,47,41,0,0,0,0,17,5,2,0,1131,1,61,1193,1919
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,575,2,2,200,28,2,58,43,245,14,24,24,4,2,4,15,1,0,0,664,0,13,677,1165
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,576,2,2,297,23,3,68,58,335,37,55,0,0,0,0,11,1,0,0,888,0,37,925,1404
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,577,2,2,260,31,3,64,29,217,18,41,0,0,0,0,8,0,0,1,672,0,44,716,1039
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,578,2,2,196,18,3,67,29,157,16,21,0,0,0,0,6,3,0,0,516,0,18,534,782
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,579,2,2,314,23,8,75,42,169,27,30,0,0,0,0,12,5,1,0,706,0,23,729,1012
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,580,2,2,357,41,5,104,39,266,40,33,0,0,0,0,11,2,0,1,899,0,52,951,1364
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,581,1,1,170,16,1,43,26,143,19,25,0,0,0,0,7,3,0,0,453,0,21,474,739
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,582,2,2,195,22,3,40,38,201,21,26,0,0,0,0,9,3,0,0,558,0,27,585,891
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,583,3,3,385,30,9,64,45,405,30,33,48,8,2,7,20,3,1,1,1091,0,21,1112,1787
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,584,7,7,1013,86,27,232,138,1318,65,115,105,21,7,8,41,9,2,2,3189,3,82,3274,5069
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,586,13,13,1403,125,47,376,225,2019,123,216,165,35,6,13,70,8,7,0,4838,2,110,4950,9031
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,587,2,2,198,20,3,48,25,250,14,43,23,1,4,3,9,0,0,0,641,0,9,650,1133
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,588,2,2,168,22,5,60,23,228,13,19,18,2,1,3,9,2,0,0,573,2,13,588,871
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,589,2,2,248,35,4,55,26,243,17,30,22,2,2,1,14,1,0,0,700,1,27,728,1134
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,590,2,2,311,52,4,67,40,278,23,41,20,4,0,9,13,5,0,0,867,1,35,903,1339
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,591,4,4,577,51,6,103,63,378,51,66,0,0,0,0,39,4,4,0,1342,1,41,1384,1351
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,592,2,2,216,19,3,61,34,184,12,47,0,0,0,0,3,0,0,1,580,0,30,610,980
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,593,2,2,164,17,3,28,25,242,20,37,20,7,0,3,8,4,0,0,578,0,27,605,992
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,594,2,2,118,25,1,37,37,279,18,35,24,8,2,2,7,1,0,0,594,0,21,615,1037
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,595,7,7,970,97,31,253,117,1164,89,134,76,15,5,13,43,7,2,1,3017,3,84,3104,5078
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,596,2,2,162,12,4,39,24,230,12,22,17,1,0,1,7,4,0,0,535,1,16,552,864
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,597,2,2,158,26,5,40,24,224,14,23,8,5,1,2,8,2,1,0,541,0,22,563,798
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,598,2,2,196,27,5,61,33,299,27,30,18,10,0,4,6,3,0,0,719,1,26,746,1183
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,599,9,9,995,104,22,286,174,1556,87,143,136,26,4,11,25,4,4,0,3577,1,94,3672,6542
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,600,3,3,346,40,14,104,62,537,48,65,41,12,2,2,13,3,1,0,1290,1,46,1337,2118
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,601,2,2,192,28,5,45,34,222,14,27,30,5,2,2,10,3,0,0,619,0,21,640,911
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,602,2,2,172,16,7,52,45,256,23,41,0,0,0,0,10,4,0,0,626,0,29,655,1032
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,603,2,2,155,29,4,50,40,239,18,26,0,0,0,0,9,1,2,0,573,0,39,612,1048
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,604,2,2,250,26,3,51,31,159,54,37,0,0,0,0,10,1,2,1,625,2,21,648,986
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,605,5,5,501,60,27,117,89,672,72,66,0,0,0,0,30,2,3,3,1642,1,82,1725,2942
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,606,5,5,560,56,8,144,104,545,47,95,0,0,0,0,30,1,4,5,1599,2,65,1666,1781
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,607,5,5,486,56,15,126,123,824,78,70,0,0,0,0,20,5,2,2,1807,1,127,1935,3473
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,608,5,5,751,49,15,53,75,604,34,10,0,0,0,0,38,10,2,0,1641,0,79,1720,3040
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,609,3,3,582,39,10,37,59,413,15,11,0,0,0,0,23,7,3,0,1199,0,80,1279,2142
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,610,2,2,230,22,5,34,52,363,39,16,0,0,0,0,11,3,1,0,776,0,68,844,1397
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,611,5,5,490,61,4,80,89,713,53,32,0,0,0,0,20,12,3,0,1557,2,116,1675,2956
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,612,4,4,267,35,10,65,126,695,68,29,0,0,0,0,13,4,1,1,1314,0,90,1404,2618
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,613,4,4,310,25,18,70,98,779,64,38,0,0,0,0,16,5,0,2,1425,0,118,1543,2994
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,614,9,9,759,74,19,177,198,1531,169,79,0,0,0,0,25,3,2,1,3037,3,222,3262,6015
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,615,5,5,407,100,8,49,65,483,45,18,51,12,6,5,22,14,0,0,1285,0,56,1341,3093
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,616,5,5,922,75,11,113,82,593,38,42,0,0,0,0,17,4,0,0,1897,2,87,1986,2920
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,618,3,3,236,28,12,50,60,522,27,21,0,0,0,0,8,4,2,0,970,1,69,1040,1820
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,619,6,6,506,51,16,106,162,1115,76,51,0,0,0,0,21,7,1,1,2113,1,132,2246,3829
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,620,5,5,558,107,23,87,109,531,49,20,0,0,0,0,25,23,8,2,1542,0,108,1650,3358
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,621,3,3,378,67,10,17,31,134,26,4,0,0,0,0,23,11,2,0,703,0,49,752,1708
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,622,4,4,603,46,17,53,63,391,23,18,0,0,0,0,31,7,3,0,1255,0,91,1346,2731
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,624,12,12,1208,165,65,263,213,1709,113,147,140,30,15,9,41,13,2,3,4136,0,110,4246,7501
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,625,3,3,301,18,3,40,63,331,26,12,0,0,0,0,8,3,1,0,806,1,68,875,1891
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,626,3,3,383,57,12,78,57,350,35,33,0,0,0,0,23,4,1,0,1033,1,52,1086,1872
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,628,1,1,141,22,1,26,14,53,7,6,6,0,0,1,6,5,0,1,289,0,13,302,733
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,629,3,3,229,110,9,82,67,276,56,14,0,0,0,0,9,7,1,0,860,0,72,932,2075
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,630,6,6,356,62,13,78,95,291,37,9,0,0,0,0,12,4,2,2,961,0,66,1027,1858
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,631,2,2,294,34,5,71,102,241,41,10,0,0,0,0,8,6,0,0,812,0,56,868,1430
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,633,3,3,243,61,13,67,110,485,41,28,31,15,4,3,5,1,1,0,1108,0,33,1141,1840
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,634,4,4,308,93,13,97,113,508,35,48,41,17,4,4,8,3,1,0,1293,7,44,1344,2323
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,635,4,4,480,137,12,99,120,461,39,32,0,0,0,0,16,8,2,4,1410,0,59,1469,2397
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,636,3,3,283,75,3,52,63,272,36,18,0,0,0,0,17,7,1,0,827,0,57,884,1507
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,637,4,4,526,59,16,52,85,447,42,40,23,11,3,2,10,13,0,0,1329,0,60,1389,2248
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,638,3,3,359,100,14,85,100,379,22,25,34,8,0,4,9,5,0,0,1144,0,41,1185,1938
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,639,6,6,538,93,16,71,142,539,59,21,0,0,0,0,19,6,2,4,1510,0,104,1614,2882
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,640,4,4,588,60,16,90,113,643,74,41,30,17,3,6,7,5,1,0,1694,0,51,1745,2998
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,641,4,4,576,142,13,95,82,374,33,30,26,14,4,3,18,10,0,0,1420,3,52,1475,2447
5,22,QUERETARO,10,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,642,4,4,551,107,14,80,85,632,47,20,43,9,1,16,11,3,0,0,1619,0,53,1672,2962
5,22,QUERETARO,11,SAN JUAN DEL RIO,16,SAN JUAN DEL RIO,643,3,3,219,111,16,39,56,247,17,6,0,0,0,0,16,7,1,0,735,0,54,789,1255
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,644,2,2,435,36,10,24,19,51,8,9,0,0,0,0,0,0,2,0,594,0,22,616,771
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,645,3,3,350,143,18,87,237,351,70,14,0,0,0,0,0,0,19,0,1289,2,67,1358,1886
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,646,3,3,304,122,25,96,400,455,105,36,0,0,0,0,0,0,15,0,1558,0,73,1631,2196
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,647,4,4,308,155,16,144,421,531,67,28,0,0,0,0,0,0,19,0,1689,2,93,1784,2574
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,648,5,5,367,227,27,133,427,720,86,46,0,0,0,0,0,0,24,0,2057,3,119,2179,3109
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,649,2,2,178,131,11,63,149,291,43,17,0,0,0,0,0,0,8,0,891,0,39,930,1275
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,650,2,2,191,165,18,88,172,295,69,16,0,0,0,0,0,0,8,0,1022,0,41,1063,1439
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,651,2,2,233,105,7,62,155,251,36,20,0,0,0,0,0,0,10,0,879,0,45,924,1287
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,652,1,1,138,35,4,10,33,47,5,7,0,0,0,0,0,0,6,0,285,0,14,299,393
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,653,3,3,284,110,20,78,218,314,38,24,0,0,0,0,0,0,13,0,1099,0,57,1156,1661
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,654,2,2,242,102,10,74,231,294,40,24,0,0,0,0,0,0,12,0,1029,2,35,1066,1497
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,655,1,1,141,63,6,34,90,125,17,0,0,0,0,0,0,0,7,0,483,0,27,510,731
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,656,5,5,477,256,18,137,215,470,85,40,0,0,0,0,0,0,25,0,1723,1,87,1811,2246
5,22,QUERETARO,12,TEQUISQUIAPAN,17,TEQUISQUIAPAN,657,2,2,242,97,10,44,192,358,42,17,0,0,0,0,0,0,4,0,1006,0,41,1047,1471
